,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/5122000,For Sale:  Unfired Ruger 22/45 MKIII Target model,"Union, St. Louis, Missouri",$ 280,"Listed On: Sunday, February 14, 2016",Handguns,Ruger                                                                                ,22 Long Rifle                                                                                ,no type,Pistol,"Selling a 4 month old, unfired, Ruger 22/45 Mark III Target Model with 4"" bull barrel. Comes with factory Ruger hard case, manual, 2 magazines, and scope rail."
1,http://www.armslist.com/posts/5122001,For Sale:  Springfield XDS .45,"Coconut Creek, Broward, South Florida",$ 440,"Listed On: Saturday, April 2, 2016",Handguns,Springfield                                                                                ,45 ACP                                                                                ,no type,Pistol,"For sell I have a practically brand new Springfield XDS .45. LOW round count, Comes with original box and everything from factory. Will entertain trades ..ie glock 36. asking $440.00 text me 954.eight3zero.41six3"
2,http://www.armslist.com/posts/5122002,For Sale:  AR - Bushmaster Competition Sight Service Tool part #CG-MPT,"Lake City, Erie, Pennsylvania",$ 7,"Listed On: Sunday, May 8, 2016",Gun,no type,no type,no type,no type,"Bushmaster Competition Sight Service Tool part #CG-MPTA combination Front Sight Adjustment Tool and Rear Shroud Insert ""Screwdriver"" machined of steel with black finish, and knurled for a non-slip grip. Length approx. 2"".The front sight part of the tool has 4 prongs.  Make sure it matches the type of front sight you have as some sights need a 5 prong tool.There are 5 of these tools available. If you want more than one, please specify.  They are $7 each.  Shipping is $2."
3,http://www.armslist.com/posts/5122003,For Trade:  Glock barrels,"Southside, Indianapolis, Indiana",Offer,"Listed On: Saturday, May 21, 2016",Gun,no type,no type,no type,no type,1 Lightly used original Glock 10mm Barrel- AVAILABLE 1 New Lone Wolf Glock 20 357 SIG Barrel #LWD-20357N-  AVAILABLE 1 New Lone Wolf Glock 21 .45 Threaded Barrel -SOLD! SOLD!
4,http://www.armslist.com/posts/5122004,For Sale:  Miscellaneous Range Pickup Brass,"blaine, Knoxville, Tennessee",$ 50,"Listed On: Monday, February 1, 2016",Reloading,no type,no type,no type,no type,"Range pick along with some stuff I have shot. Would like to sell as a whole lot for now. Piece counts are figured from weight. 380 0.75# 110ea 357 Sig 2.20# 215ea 357 Mag 1.25# 105ea 38 Spl 3.60# 360ea 45 ACP 5.00# 375ea $50 I can email you a pic if you like, but its just empty brass. Thanks for looking"
5,http://www.armslist.com/posts/5122005,For Sale:  650$ Ar15,"East Valley, Phoenix, Arizona",$ 600,"Listed On: Monday, February 1, 2016",Rifles,no type,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Bare bones ar, shoots like a champ. Zero issues with this rifle whatsoever. Comes with one mag. For sale asking 600, which is priced to sell. Get it before Obama makes it harder to buy. 480three226278."
7,http://www.armslist.com/posts/5122007,For Sale/Trade:  excellent 1911 FS/FT,"indianapolis, Indianapolis, Indiana",$ 550,"Listed On: Monday, February 1, 2016",Handguns,no type,45 ACP                                                                                ,Single Action                                                                                ,Pistol,"Taylor Tactical 1911. Very lightly used, in excellent condition. Comes with 2 mags and a bag"
10,http://www.armslist.com/posts/5122010,For Sale/Trade:  Magpul SL midlength handguard,"Bothell/Mill Creek, Seattle, Washington",$ 25,"Listed On: Wednesday, April 13, 2016",Gun,no type,no type,no type,no type,Magpul SL midlength (brand new in box) - $35 The SL won't fit on the triangle front cap (where it attaches to your FSP) I didn't do my homework before buying.
11,http://www.armslist.com/posts/5122011,"For Sale:  12"" john boat, motor, trailer","jacksonville, Jacksonville, North Carolina",$ 750,"Listed On: Monday, February 1, 2016",Fishing,no type,no type,no type,no type,"This is a 12"" john boat with a 10 hp motor and trailer. Looking to trade for firearms"
12,http://www.armslist.com/posts/5122012,"For Sale:  45 Bullets, Primers","Blaine, Knoxville, Tennessee",FREE,"Listed On: Monday, February 1, 2016",Reloading,no type,no type,no type,no type,Have some 45 ACP Lead Powder coated bullets for sale230 gr Lee truncated cone mold1000 pcsLee Mold with red powder coating$50CCI Large Rifle Primers1100 ea$20Can email you a pic Thanks
14,http://www.armslist.com/posts/5122014,For Sale:  AR-7 Exotic weapons system book,"Beaver, Pittsburgh, Pennsylvania",$ 40,"Listed On: Friday, June 23, 2017",Miscellaneous,no type,no type,no type,no type,"""The AR-7 Exotic Weapons System"" - Paladin Press. only. The other book has sold."
15,http://www.armslist.com/posts/5122015,For Sale:  *PRICE REDUCED* Colt 1911 XSE,"NE, Colorado Springs, Colorado",$ 700,"Listed On: Tuesday, February 16, 2016",Handguns,Colt                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,"Nothing is like a Colt 1911, and nothing is like the .45 acp!This is a nice gun that's never jammed, always been cleaned, and has only been carried a few times. It's a full-size 1911, but lighter to make it more carrier-friendly (for me it's more comfortable to carry than a Glock 27).Will include whatever .45 ammo I have, original box, papers and two magazines for it. Cheapest I've found this for on Armslist is $800 used. They sell new for $950+.No trades. Buyer pays transfer fees."
16,http://www.armslist.com/posts/5122016,For Sale:  Browning A-bolt II Medallion,"Frankfort, Lexington, Kentucky",$ 625,"Listed On: Monday, February 1, 2016",Rifles,Browning                                                                                ,270 Winchester                                                                                ,Bolt Action                                                                                ,Rifle,This rifle has been to the range but never hunted with. It is still in brand new condition. It will easily shoot 1/2 moa with my hand loads. Comes with Leupold bases and rings that have been lapped. Does not include optic. I'm am selling it because I don't hunt with it and I'm needing another pistol for idpa.
19,http://www.armslist.com/posts/5122019,Want To Buy:  WTB: smith Wesson M&P shield,"South lex, Lexington, Kentucky",Offer,"Listed On: Monday, February 8, 2016",Handguns,Smith & Wesson,no type,no type,no type,"Looking for a smith and Wesson m&p shield. Want it in a 9mm but I would consider the 40. Interested in buying it as soon as today! Got cash!if you're asking more for a used one than a new one costs, don't bother contacting me."
20,http://www.armslist.com/posts/5122020,For Sale/Trade:  Ruger SR40,"Fairborn, Dayton, Ohio",$ 400,"Listed On: Monday, February 1, 2016",Handguns,Ruger                                                                                ,40 S&W                                                                                ,no type,Pistol,"SR 40, stainless slide. 2- 15 round mags. Speedloader hard case and everything from factory. Very nice clean gun. Never had any issues with it.Also have a little over 300 rounds for it for $150 or to include in a deal.Call or text is best. REDACTEDPlease send pics of possible trades."
21,http://www.armslist.com/posts/5122021,For Sale:  Remington 700 .223 $550 OBO,"Mansfield, Ohio, United States",$ 550,"Listed On: Monday, February 1, 2016",Rifles,Remington                                                                                ,223/5.56 NATO                                                                                ,Bolt Action                                                                                ,Rifle,Like new with papers Remington 700 .223 with Remington 4-12 scope. $550 OBO or possible trade.
22,http://www.armslist.com/posts/5122022,For Sale/Trade:  XDm 3.8 compact with 10 mags,"Louisville/Shepherdsville/E-Town, Louisville, Kentucky",$ 550,"Listed On: Monday, February 1, 2016",Handguns,Springfield                                                                                ,45 ACP                                                                                ,Striker Fire                                                                                ,Pistol,"Great shooting gun just looking for something smaller and in 9mm.  Comes with XDm case and all factory goodies, trijicon 2 dot night sights and 10 mags.  Really looking to sell, but may trade.  Trade value of 600.  REDACTED"
