,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/5166000,For Sale:  Mosin nagant m38,"30 mins west, New Albany, Indiana",$ 300,"Listed On: Saturday, February 13, 2016",Rifles,no type,no type,no type,no type,Here is a 1944 m38. Numbers matching rifle. $300
1,http://www.armslist.com/posts/5166001,For Sale:  Own the last civilian supply of Spec Forces Bullets Globally,"NW Suburbs, Illinois, United States",$ 250,"Listed On: Saturday, February 13, 2016",Reloading,no type,no type,no type,no type,"How would you like to own the rarest, most restricted ammunition in the United States? A firm known as Accutec USA designed a very specific bullet for special forces, air marshals and government operators approximately 15 years ago. This product was known as the RRLP Ultra-Frangible bullet. It was designed for operators to achieve several goals: To be manufactured in all common calibers for special forces and operators in both rifle, submachine gun and pistol configurations. That it be non-toxic and contain no lead That it have proprietary coatings (patented) to reduce or eliminate barrel fouling That it penetrate effectively against threats That it frange to an individual fragment size no larger than 3 grains That it prevent lethal “backsplatter” ricochet to the operator at 5 feet distance That it is certified by the FBI ballistics lab for its intended purpose with gel tests That it be capable of being loaded in supersonic or subsonic configurations as deemed necessary by the engagement. The net result of these efforts was the creation of a marvelous ammunition. It appears Accutec’s business model was to sell to the government agencies directly and rumor has it that they made an agreement with their distribution partners at the behest of the government to never sell these products to civilians. This was likely done to keep the patented technologies from being reverse engineered by competitors or foreign nations. I wish to emphasize that there is no legal barrier to owning these bullets in the USA other than that there was no means to acquire them as the manufacturer never wanted them sold to the public. Things changed for Accutec as they decided to change their business model. Instead of manufacturing bullets, now you pay them a licensing fee as a nation-state and they provide the formula and design information under license to you so that places like Federal and Lake City can manufacture their technology for your operators and special forces teams for a set period of time or quantity. So in effect, Accutec stopped making bullets so there is no more supply outside the hands of their licensees that will NEVER let the product enter the hands of the general public. Around 2001 Accutec signed agreements with one US distributor that subsequently had a small pallet of these bullets available for their government clientele. That firm went out of business about 3 years ago. When 5/3 bank took management of the distributor they became the primary creditor and liquidated all remaining inventory. I personally acquired all the Accutec inventory and since I did not sign any agreements or consent to any restrictions on sale, Accutec and their designees have no control over how I sell or market the remaining inventory. Things went along swimmingly and I sold Accutec bullets for a year at a reasonable cost of $1.60 per projectile in most of the common calibers like .40 S&W, 9mm, 5.56mm and .38/.357. I also was selling them through retailers in the USA. Some of the clients that purchased the product included instructors for several well known US S.W.A.T teams and government operators. Then things went sideways: My suppliers were threatened with a lawsuit by the owners of AccuTec USA which caused us all to take pause, obtain legal advice and proceed accordingly. After much discussion with legal counsel we decided that the threat was baseless and that we were 100% confident that we had the legitimate right to do whatever we wish with the sale of Accutec ammunition as we are not bound by any agreements with Accutec. In the end we were right and we secured a release from AccuTec’s legal counsel, Nexsen Pruet LLC Intellectual Property Attorneys. Accordingly, we are now ready to sell of the last remaining civilian accessible stock of Accutec bullets available anywhere in the world. When this supply is gone, it will only be in the hands of government agencies and foreign powers that have signed agreements with the manufacturer. We have remaining: 5.56mm 87gr Projectiles .40 caliber / 10mm 180gr Projectiles .45 caliber 230gr Projectiles 9mm 124gr Projectiles The packages of the above are sold in bulk plastic bags that range in size from 250 count to 500 count packages. The pricing is as follows: .40, .45 and 9mm @ $0.40 per projectile plus freight. (and they are heavy, so minimum freight charge is $30.00) 5.56mm @ $0.80 per projectile plus freight. (and they are heavy, so minimum freight charge is $30.00) ***Note, I have only 6000 pieces left of 5.56mm so preference will be given to the larger order of this very rare commodity*** Each order will include a copy of the letter from Accutec’s attorney’s stating that they are legitimate product of Accutec. By purchasing these bullets you acknowledge that loading ammunition requires proper training and that you are solely responsible for the safe assembly of loaded ammunition and that you hold me harmless in all ways for this purchase and use of product. You also attest you are lawfully eligible to own reloading components and bullets in your jurisdiction. More info available about the product on accutecusa.com I am in no way affiliated with Accutec and provide this for information only."
2,http://www.armslist.com/posts/5166002,For Sale:   microtech ultratech tri grip,"beebe, Little Rock, Arkansas",$ 175,"Listed On: Saturday, March 12, 2016",Handguns,no type,no type,no type,no type,"microtech ultratech tri grip ,tan camo tanto blade. Nov.2015 model hidden barcode shows authenticity on website... This knife is double action auto otf. This model is almost never found to buy...prefer military or law enforcement to deal with. ...but anyone welcome. Absolutely no shipping!!!!"
3,http://www.armslist.com/posts/5166003,For Sale:  CZ REDHEAD,"Andover, Wichita, Kansas",$ 910,"Listed On: Wednesday, August 10, 2016",Shotguns,CZ USA                                                                                ,12 Gauge                                                                                ,Over and Under                                                                                ,Shotgun,"CZ Redhead Over Under12 Ga26"" BarrelMechanical Reset TriggerScrew In ChokesCash Discount Available - Call For Details"
6,http://www.armslist.com/posts/5166006,For Sale:  NIB Glock 23 Gen 4 (.40 S&W) 13+1 – 3 Mags,"Westland, Detroit, Michigan",$ 589,"Listed On: Monday, November 7, 2016",Handguns,Glock                                                                                ,40 S&W                                                                                ,Double Action                                                                                ,Pistol,"Up for sale is a Brand New Glock 23 Gen 4 in factory case with 3 – 13 round Magazines and all original accessories.   The GLOCK 23 Gen4, in .40, introduces revolutionary design changes to the pistol that combines compact dimensions for both open and concealed carry, with minimum weight-despite its large magazine capacity. The Modular Back Strap design lets you instantly customize its grip to adapt to an individual shooter's hand size. The surface of the frame employs the new scientifically designed, real-world-tested, Gen4 rough textured technology. Internally, the new GLOCK dual recoil spring assembly substantially increases the life of the system. A reversible magazine catch, changeable in seconds, accommodates left or right-handed operators. The G23 Gen4 in .40 caliber retains the GLOCK accessory rail for your attachments.   LENGTH: 185 mm / 7.28 in. WIDTH: 30.00 mm / 1.18 in. LENGTH BETWEEN SIGHTS: 153 mm / 6.02 in. HEIGHT: 127 mm / 4.99 in. BARREL HEIGHT: 32 mm / 1.26 in. BARREL LENGTH: 102 mm / 4.01 in.   UNLOADED: 670 g / 23.65 oz. LOADED: 888 g / 31.06 oz. (Ammo dependant)   TRIGGER PULL: ~2.5 kg / ~5.5 lbs. TRIGGER TRAVEL: ~12.5 mm / ~0.49 in. Magazine Capacity STANDARD: 13"
7,http://www.armslist.com/posts/5166007,For Sale:  SUREFIRE 60RD MAG $79.99,"Warrenton, Northern Virginia, Virginia",$ 80,"Listed On: Sunday, January 8, 2017",Gun,no type,no type,no type,no type,SUREFIRE 60RD MAG!!!  THIS IS THE CHEAPEST PLACE AROUND WITH THEM.  WWW.WARRENTONARMS.COM  OR CHECK OUT OUR FACEBOOK PAGE  WARRENTONARMS AND OUTDOORS.REDACTED
8,http://www.armslist.com/posts/5166008,Want To Buy:  Looking for Springfield XDS,"South, Nashville, Tennessee",$ 350,"Listed On: Saturday, February 13, 2016",Handguns,Springfield                                                                                ,9mm Luger (9x19)                                                                                ,Double Action                                                                                ,Pistol,"I am looking to buy a Springfield XDS (or S & W Shield) in 9 MM. I have my CC permit, which gives you peace of mind in who you are selling to. I want to buy this for my wife as her car/carry gun. The newer the gun, the more I can justify a higher price. Also, it would need to have at least two magazines."
11,http://www.armslist.com/posts/5166011,For Sale:  Del-Ton Upper Receiver Parts Kit,"Keizer, Salem, Oregon",$ 16,"Listed On: Saturday, February 13, 2016",Gun,no type,no type,no type,no type,Del-Ton AR-15 Upper Receiver PArts Kit.   Contains chamber cover and forward assist.
14,http://www.armslist.com/posts/5166014,For Sale/Trade:  High Point C9 Comp for .45 High Point,"Winter Park, Orlando, Florida",$ 175,"Listed On: Saturday, February 13, 2016",Handguns,Hi Point                                                                                ,9mm Luger (9x19)                                                                                ,Single Action                                                                                ,Pistol,"Up for trade: High Point C9 Comp. Polished feed ramp & Barrel. Tuned magazine springs. 2 magazines, 7 &  9 capacity. Looking for a High Point .45, or other .45cash price is $175 FIRM"
15,http://www.armslist.com/posts/5166015,For Sale:  R55  17MACH2 850 rnds ammo,"North, Fayetteville, Arkansas",$ 550,"Listed On: Saturday, August 26, 2017",Rifles,Thompson Center                                                                                ,17 HM2                                                                                ,Semi-automatic                                                                                ,Rifle,Thompson Center R55 850 rnds ammowould consider trade for glock 19
16,http://www.armslist.com/posts/5166016,For Sale:  Bushnell Elite Tactical LRHS 3-12x44,"Alva, Northwest, OK, Oklahoma","$ 1,000","Listed On: Thursday, February 25, 2016",Optics,no type,no type,no type,no type,"Like new with box. Fully transferable no questions asked warranty. Mounted and zeroed. Great scope and glass, awesome reticle. Ready to try something different. G2H reticle. FFP. Mil measurement in reticle and turrets. More pictures available upon request. Purchased from GA Precision. Model# E3124H"
18,http://www.armslist.com/posts/5166018,For Sale:  colt1917,"south, Oklahoma City, Oklahoma",$ 700,"Listed On: Saturday, February 13, 2016",Handguns,Colt                                                                                ,45 Colt                                                                                ,Double / Single Action                                                                                ,Pistol,"U.S. army issue colt 1917,.45 cal."
19,http://www.armslist.com/posts/5166019,For Sale:  IO AK,"Andover, Wichita, Kansas",$ 663,"Listed On: Wednesday, August 10, 2016",Rifles,IO Inc                                                                                ,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,Inter Ordinance AK47Underfold Stock2% Cash Discount Available - Call For Details
21,http://www.armslist.com/posts/5166021,For Sale/Trade:  Fleetfarm Resolute 14 Gun Safe,"Litchfield, Minnesota, United States",$ 1,"Listed On: Saturday, February 13, 2016",Gun,no type,no type,no type,no type,"Electronic lock with drill-resistant hardened steel , 2 way locking with 5 total locking points, 14 guns or 7 plus storage... 296 pounds, fire resistant up to 1400 degrees for 30 minutes...................Interested in cash, pistol, 22 AR, 556 AR, nice slug shotgun"
23,http://www.armslist.com/posts/5166023,For Sale:  Ruger sr40c,"madison heights, Detroit, Michigan",$ 400,"Listed On: Friday, February 19, 2016",Handguns,Ruger                                                                                ,40 S&W                                                                                ,no type,Pistol,I have a sr40c for sale about 200 rounds through it I have the original paper work and box that it came with I have a holster that will go with the sale im asking $400 obo
25,http://www.armslist.com/posts/5166025,Want To Buy:  Sig 290 RS  9mm mag,"columbus, Columbus, Ohio",$ 20,"Listed On: Saturday, February 13, 2016",Magazines,no type,no type,no type,no type,for 290 rs  9mm
27,http://www.armslist.com/posts/5166027,For Sale/Trade:  LNIB S&W M&P Shield 9mm pistol,"nashville, madison, macon county, Nashville, Tennessee",$ 0,"Listed On: Saturday, February 13, 2016",Handguns,Smith & Wesson                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,S&W M&P shield 9mm pistol. It is the no safety version.it comes with two mags one of which is the extended one. There are no blemishes and includes the original box. It is 5 months old and has had 100 rounds through it. Make me a cash offer or trade offer. I live in Macon County and work in nashville during the week.
28,http://www.armslist.com/posts/5166028,"For Sale:  UTG Pro 9"" Handguard","Keizer, Salem, Oregon",$ 80,"Listed On: Saturday, February 13, 2016",Gun,no type,no type,no type,no type,"UTG Pro midlength (9"") superslim hanguard.  A fantastic handguard for your AR pistol build."
29,http://www.armslist.com/posts/5166029,For Sale/Trade:  Scopes for sale,"downtown, Lynchburg, Virginia",$ 20,"Listed On: Sunday, May 22, 2016",Optics,no type,no type,no type,no type,"top,bsa 32mm $20 obo, middle, simmons 3x9x40 magnification adjustment is tough to turn $25 obo, bottom, simmons 8 point 3x9x40 works perfect $30 obo"
