,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/5301000,For Sale:  Sig P238 SAS,"Allendale, Grand Rapids, Michigan",$ 525,"Listed On: Wednesday, March 23, 2016",Handguns,Sig Sauer                                                                                ,380 ACP                                                                                ,Single Action                                                                                ,Pistol,"Like new Sig P238 SAS.  Has been to range a couple of times and fired 1 box of ammo but that's it.  Never carried, never holstered.  SAS model stands for Sig Anti Snag, all edges rounded for carry.  Has Sig Nite Lite night sights, comes as it did new with box, instructions, open warranty card, lock, holster and 1 mag. You won't be dissapointed. Purchase permit or concealed carry license required for ftf transaction. $525.00 obo More pics available on request."
2,http://www.armslist.com/posts/5301002,For Sale:  Complete AR 15 Upper,"Owasso, Tulsa, Oklahoma",$ 450,"Listed On: Wednesday, March 23, 2016",Gun,no type,no type,no type,no type,Complete 16 inch AR 15 upper with back up sights! Well over $700 invested. Price is 450 or best REASONABLE offer. Here is the Parts List:-YHM with forward assist and door. -Spike M16 BCG-Strike Industries charging handle with extended latch-Faxon QPQ melonite 16 inch mid length gas barrel. It's their Socom/Govt profile with 1:8 twist-Low pro gas block and stainless tube-A2 birdcage-UTG Slim 13 inch rail-Magpul BUS included-Magpul RVG vertical gripI have put around 120 through it. Barrel was broken in per manufacturer guidelines. I ran this with a mil spec carbine buffer and spring and it worked great. No steel case or cheap ammo has gone through it. I have put 223 and 556 in various grains through it with no issues. Thanks for looking!
4,http://www.armslist.com/posts/5301004,"For Sale:  5 rd AK mag, scopes","Pauls Valley, Oklahoma, United States",$ 25,"Listed On: Wednesday, March 23, 2016",Gun,no type,no type,no type,no type,"5 rd AK mag, 2-30 rd AR mags that lock together, BEC Goldlabel 3-9x44 lit reticle scope, and an NC Star 4x30 scope that has a mount designed to be put on an AR carry handle. $75 for all OBO might trade, I also have a 10"" .300 BLK upper with a nickel boron BCG of like to sell for $350. Will sell together for $400"
6,http://www.armslist.com/posts/5301006,"Want To Buy:  HK VP or P30, FNX or Glock compact","Lubbock, Lubbock, Texas",$ 700,"Listed On: Wednesday, March 23, 2016",Handguns,no type,no type,no type,no type,"cash in hand. I am getting aid from a contracting job in Colorado and will be headed back home to Lubbock in a week REDACTED is the number I can be reached at. Looking for NEW HK VP or P model, Compact Glock or FNX"
7,http://www.armslist.com/posts/5301007,For Sale:  Custom Hi Point 9mm,"Carrollwood, Tampa/St. Pete, Florida",$ 220,"Listed On: Wednesday, March 23, 2016",Handguns,Hi Point                                                                                ,9mm Luger (9x19)                                                                                ,no type,Pistol,"Took the gun to the range last night (only time it's been fired), shoots great...polished the feed ramp and the barrel.  Fresh paint on the slide and grips, very nice gun. $220 or best offer.  Rob REDACTED.  Must be 21 years or older with Florida driver's license."
10,http://www.armslist.com/posts/5301010,Want To Buy:  Want to buy Browning 22 rifle,"Kansas City, Kansas City, Missouri",Offer,"Listed On: Wednesday, March 23, 2016",Rifles,Browning                                                                                ,22 Long Rifle                                                                                ,Lever Action                                                                                ,Rifle,Want to buy Browning 22 rifle.
11,http://www.armslist.com/posts/5301011,For Sale/Trade:  G30S for Gen4 G30,"Hubbard, Youngstown, Ohio",$ 525,"Listed On: Saturday, July 9, 2016",Handguns,Glock                                                                                ,45 ACP                                                                                ,no type,Pistol,Wanting to trade a G30S with 50rds fired & everything from the factory for a like G30 Gen4
12,http://www.armslist.com/posts/5301012,For Sale:  Perfect concealed 9mm for summertime,"West, Fort Wayne, Indiana",$ 325,"Listed On: Wednesday, March 23, 2016",Handguns,Ruger                                                                                ,9mm Luger (9x19)                                                                                ,no type,Pistol,"Summer is just around the corner, which means it's going to get hot and we are going to be wearing less. You need a smaller pistol that will be easier to conceal, without sacrificing the size of your load.The Ruger LC9 is the perfect choice for a summertime concealed carry pistol. Reply to this ad and we can meet in public today. Asking 325 obo. Comes with an extra mag."
13,http://www.armslist.com/posts/5301013,For Sale:  Dpms ar .223/.556 loaded!,"Orange/Charlottesville, Charlottesville, Virginia","$ 1,300","Listed On: Wednesday, March 23, 2016",Rifles,DPMS                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,up for sale is a dpms ar 15 it has eo tech 512. Mag pull flip ups. Bipod fore grip. Cleaning kit. I think 10 mags. And a locking weather proof case. I'm located in orange Virginia asking 1300obo or will trade for hand guns or high end watches my numbers REDACTED or email Payne920r @gmail.com preference text or email I'm very hard to reach on phone.
15,http://www.armslist.com/posts/5301015,Want To Buy:  M40 Gas Mask Carrier,"Arvada, Denver, Colorado",$ 20,"Listed On: Wednesday, March 23, 2016",Tactical,no type,no type,no type,no type,"Looking for a good condition M40 carrier with accessories. (lenses,  hood, etc.)"
17,http://www.armslist.com/posts/5301017,For Sale:  Springfield Armory XD45,"cortland, Youngstown, Ohio",$ 450,"Listed On: Wednesday, March 23, 2016",Handguns,Springfield                                                                                ,45 ACP                                                                                ,Striker Fire                                                                                ,Pistol,"Springfield Armory XD45 fullsize. 3 mags, holster,double mag puch, speed loader. asking $450. no trades"
18,http://www.armslist.com/posts/5301018,For Sale:  New AR-15,"Grand Rapids, Grand Rapids, Michigan",$ 580,"Listed On: Monday, March 28, 2016",Rifles,no type,no type,Semi-automatic                                                                                ,Rifle,"New AR-15 rifle in 223 Wylde for sale.  Aero upper with 18"" nitride barrel, nitride bcg and 12"" free float quad rail.  Anderson lower with magpul moe stock.  Includes one 30 round mag. Test fired.  Price is $580.  No trades and local pick up."
