,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
2,http://www.armslist.com/posts/5311001,For Sale:  Glock 22 Gen4 FDE,"Oregon, Toledo, Ohio",$ 475,"Listed On: Saturday, March 26, 2016",Handguns,Glock                                                                                ,40 S&W                                                                                ,Double Action                                                                                ,Pistol,"Glcok 22 Gen4 FDE frame.  Comes with 2 high capacity magazines, backstraps and Glock tupperware.  $475.  The grey framed Glock in the picture has been sold.  419two5zero658five."
3,http://www.armslist.com/posts/5311002,For Sale/Trade:  Sig P238,"Lake In The Hills, 60156, Illinois, United States",$ 625,"Listed On: Saturday, March 26, 2016",Handguns,Sig Sauer                                                                                ,380 ACP                                                                                ,Single Action                                                                                ,Pistol,"NIB unfired Sig Sauer P238 Nitron 380 ACP. Sig Night Sights. Includes two sets of grips, three Sig mags, holster, case, manuals etc. With the gun, grips and two extra mags I have $750 into it. Gun is only a month old."
4,http://www.armslist.com/posts/5311003,For Sale:  ALS Smoke/Tear Gas Grenade,"Maryville, Knoxville, Tennessee",$ 180,"Listed On: Monday, April 11, 2016",Tactical,no type,no type,no type,no type,"I have an ALS grenade that I would like to sell. It has a hefty rubber body and a pull-pin M201A1 fuse. I have been told that it has white smoke and CS in it (tear gas). These are very diffcult to find and are completely legal to own and use! This would make an excellent addition to your bugout or prepping gear. If interested, you can text me at REDACTED. Please no calls or emails. Thanks for looking, and God bless!"
6,http://www.armslist.com/posts/5311005,For Sale:  Rock Island 22/45 combo - In Stock,"Savage, Minneapolis / St. Paul, Minnesota",$ 699,"Listed On: Monday, September 26, 2016",Handguns,Rock Island Armory                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,"Brand new Rock Island 1911 - 5"" - 22LR / 45acp combo in stock. 2 barrels, springs, mags & slidesNow you can shoot 22LR from your 45 Rock Island$719.99 + tax for credit card or $699.99 + tax for cash. MN buyer needs a MN permit & MN ID. Out of state? We can ship to your FFL where legal for $25 incl. insurance. FREE Shipping to WI dealers.Southwest Arms - Thunderjohn Storefront Open 12280 Zinran Ave Savage, MN 55378"
7,http://www.armslist.com/posts/5311006,For Sale:  Remington r1 1911,"Shelby County, Indianapolis, Indiana",$ 575,"Listed On: Saturday, March 26, 2016",Handguns,Remington                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,I have a remington r1 1911 for sale or trade. Comes with two factory mags and two kimber mags. Functions flawlessly. Interested in gen 4 glocks and budget ar's
8,http://www.armslist.com/posts/5311007,For Sale:  22 mag ammo,"Clarksville, Clarksville, Tennessee",$ 90,"Listed On: Saturday, March 26, 2016",Ammo,no type,no type,no type,no type,I have 350 rounds of 22 mag ammo for sale...in Clarksville..call or text REDACTED... $90...that's just under $13 a box
9,http://www.armslist.com/posts/5311008,For Sale:  smith 586-1,"wanamaingo, Rochester, MN, Minnesota",$ 850,"Listed On: Thursday, March 31, 2016",Handguns,Smith & Wesson                                                                                ,357 Magnum                                                                                ,Double / Single Action                                                                                ,Revolver,"smith and wesson 586-1 M stamped 8 inch revolver. has 4 screw adjustable front sight. custom laminated stocks as well as originals. wide target trigger and hammer. no box. calls only, bob @ REDACTED."
12,http://www.armslist.com/posts/5311011,For Sale:  NIB ATI CAVALRY O/U COMBO 28/410GA,"Grand Rapids, Grand Rapids, Michigan",$ 685,"Listed On: Monday, April 11, 2016",Shotguns,American Tactical Imports                                                                                ,410                                                                                ,Over and Under                                                                                ,Shotgun,"New In Box ATI Cavarly Over Under Shotgun Combo, 28GA. and 410GA. Barrels and Foerarms, Fine Turkish Walnut Checkered Wood, Set Of  5 Choke Tubes Each"
13,http://www.armslist.com/posts/5311012,For Sale:  Wasr ak47,"43037, Columbus, Ohio","$ 1,000","Listed On: Saturday, March 26, 2016",Rifles,no type,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,Ak-47 Wasr 10/63Parts added:Tritium Night iron sightsSpiked breach flash suppressor Quad rail Phoenix arms folding stock Hogue Pistol grip Tapco trigger Laser Magpul angled gripExtras with it:Original wood stock and fore grip Synthetic stock Optic rail mount 2 magsStock sights 200 rounds 7.62
14,http://www.armslist.com/posts/5311013,For Sale:  Like New SBX Pistol Brace for CZ Scorpion Evo 3,"West Chester, Cincinnati, Ohio",$ 160,"Listed On: Friday, April 8, 2016",Gun,no type,no type,no type,no type,"i have a pristine pistol brace kit.  Comes with KAK industries tube adapter, KAK tube and Sig SBX brace.  I bought this for my CZ Scorpion Evo 3 while waiting for the ATF to approve my Form 1.  Now that I can install my folding stock, I no longer need this.Willing to ship on your dime (USPS priority will be about $6).  Not interested in trades.  Will not separate the kit parts.  Thanks for looking."
