,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/5010000,Want To Buy:  Ruger 10/22 Takedown or 10/22 rifle,"Grand Terrace, Inland Empire, California","$ 1,000,000","Listed On: Friday, January 1, 2016",Rifles,Ruger                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,"I am interested in buying a 10/22 , or a 10/22 takedown. Please send info, pictures, and price to the email provided."
1,http://www.armslist.com/posts/5010001,"For Trade:  GLOCK 27 Gen3 TRADE FOR G19,26,20sf,29sf","MORRISTOWN, Knoxville, Tennessee",Offer,"Listed On: Friday, January 1, 2016",Handguns,Glock                                                                                ,40 S&W                                                                                ,Striker Fire                                                                                ,Pistol,"Title Says it All , LET ME KNOW WHATCHA GOT Thanks"
3,http://www.armslist.com/posts/5010003,For Sale/Trade:  Glock 23 GEN 4 with extras.,"Oklahoma, Oklahoma, United States",$ 650,"Listed On: Friday, January 1, 2016",Handguns,Glock                                                                                ,40 S&W                                                                                ,Striker Fire                                                                                ,Pistol,"Glock 23 GEN 4 with 3-13 round mags, Lone wolf stainless steel guide rod ( comes with orignal too), 4 back straps, box and all of the items inside of the box. 1 Black hawk holster. 
215 target rounds
82 155GR GoldDot HP
49 135GR Triton QSHP
49 135GR Ranger HP"
4,http://www.armslist.com/posts/5010004,For Sale:  ak 47,"st.pete, Tampa/St. Pete, Florida",FREE,"Listed On: Friday, January 1, 2016",Rifles,no type,no type,no type,no type,FEG AMD-65 like new in box with 1-30rd mag. fired less than 60rds.this is NOT a century build. 775.00 cash with bill of sale
14,http://www.armslist.com/posts/5010014,"Want To Buy:  ISO and WANT TO BUY Springfield XDS 3.3"" in 9mm","Concord, Concord, New Hampshire",$ 350,"Listed On: Saturday, January 2, 2016",Handguns,no type,no type,no type,no type,"Willing to pay 350 cash tops, cash in hand along with a NH driver ID and Pistol Permit. Prefer two tone."
17,http://www.armslist.com/posts/5010017,For Sale:  .45 ACP defence ammo,"Oklahoma, Oklahoma, United States",$ 1,"Listed On: Friday, January 1, 2016",Handguns,Bushmaster                                                                                ,45 Auto RIM                                                                                ,Double / Single Action                                                                                ,Pistol,tyjytjty
19,http://www.armslist.com/posts/5010019,For Sale:  WTS – WTT: Belgium Browning 1955 / 1910,"Queen Creek, Phoenix, Arizona",$ 425,"Listed On: Friday, January 1, 2016",Handguns,Browning                                                                                ,380 ACP                                                                                ,Single Action                                                                                ,Pistol,"Want to Sell or Trade.

Belgium Browning 1955 / 1910 - .380 Colt ACP.

Factory Belgium Blue Finish

Factory Original FN Magazine

Cal: .380 ACP

Excellent condition - would estimate 98-99% (Not an expert so please see pics.). I have had it in the safe for years and never fired it.

Dates to: 1968 (SN – 608xxx).

Factory Original grips – No Box or Papers – Never had any.

These are the best pictures I have but if you’re interested, I can try to get you what you need.

Possible Trades For/Towards:
• S&W Snub Nickel Model 19
• Ruger Bisley BH 4 5/8” or less
• Colt DA’s

$425 Cash or offer.

Thanks, Happy New Year and God Bless our Troops!!

Jeb"
22,http://www.armslist.com/posts/5010022,For Sale:  M1 Garand Enbloc Clip,"Goose Creek, Charleston, South Carolina",$ 10,"Listed On: Friday, January 1, 2016",Rifles,Springfield                                                                                ,30-06 Springfield                                                                                ,Semi-automatic                                                                                ,Rifle,12 M1 Garand Enbloc Clips
23,http://www.armslist.com/posts/5010023,Want To Buy:  Sig P220,"Grand Terrace, Inland Empire, California","$ 1,000","Listed On: Friday, January 1, 2016",Handguns,Sig Sauer,no type,no type,no type,"Looking for a used Sig pistols , mainly P220 but send me what you got. please send me info price and pictures. THank you"
24,http://www.armslist.com/posts/5010024,For Sale:  Taurus Curve 380acp semi auto Pistol.,"Purcell, Oklahoma City, Oklahoma",$ 255,"Listed On: Sunday, May 6, 2018",Handguns,Taurus                                                                                ,380 ACP                                                                                ,Double Action                                                                                ,Pistol,"Fresh out Taurus Curve 380acp semi auto Pistol. All black, 3.3"" barrel, poly frame, hard case, 6+1 capacity."
29,http://www.armslist.com/posts/5010029,For Sale:  ak47,"st.pete, Tampa/St. Pete, Florida",FREE,"Listed On: Friday, January 1, 2016",Rifles,no type,no type,no type,no type,FEG AMD-65 like new in box with 1-30rd mag. fired less than 60rds. this is NOT a century build asking 775.00 cash with bill of sale
30,http://www.armslist.com/posts/5010030,For Sale:  SAFRILAND 6278 ALS CONCEALMENT HOLSTER FOR FNS9/40,"Commerce Twp, Detroit, Michigan",$ 30,"Listed On: Friday, January 1, 2016",Holsters,no type,no type,no type,no type,"I have a used Safariland paddle holster for sale. I have all the bits & pieces including the instruction sheet and Allen wrench but not the original packaging. It has attachment for both belt and paddle. It is felt lined. I used one season in IDPA and have sold the gun so the holster might as well go to someone who could use it. Asking $30 (new about $56) including mailing. PayPal ""friends & family"" or USPS money order. PM me with any questions or for additional pics as my pics are too large to upload. Here is a link to the Safariland site for more info and detail. Safariland® Model 6378 ALS® Paddle Holster|The SAFARILAND Group

PLEASE RESPOND TO REDACTED and not thru Arms List email as they lock up my Outlook!!"
34,http://www.armslist.com/posts/5010034,"Want To Buy:  ISO and WANT TO BUY Springfield XDS 3.3"" in 9mm","Concord, Concord, New Hampshire",Offer,"Listed On: Saturday, January 2, 2016",Handguns,Springfield                                                                                ,9mm Luger (9x19)                                                                                ,no type,Pistol,Willing to pay $350 tops.
45,http://www.armslist.com/posts/5010045,For Sale:  Two Tone Glock 42 semi auto 380 acp Black & FDE,"Purcell, Oklahoma City, Oklahoma",$ 425,"Listed On: Saturday, March 5, 2016",Handguns,Glock                                                                                ,380 ACP                                                                                ,Double Action                                                                                ,Pistol,"New Glock 42 380acp Semi Auto Pistol. Black slide with Flat Dark Earth frame.  2 - 6+1 mags, hard case and easy to conceal."
49,http://www.armslist.com/posts/5010049,For Sale/Trade:  .357 Sig Reloading Brass 300 Pieces,"Fort Mill , Tega Cay, Rock Hill, South Carolina",$ 20,"Listed On: Friday, January 22, 2016",Reloading,no type,no type,no type,no type,"I had planned on reloading this caliber and never did. Mixed Nickel plated & brass. They're wet tumbled clean in stainless steel media. Cash or trade local. Will ship for trades only.  Will work a trade for .30-06, .308, .45 ACP, .357 Mag, or .30-30 brass. Military or commercial as long as its reloadable. Open to other trades too. Make an offer, worst I can say is no thanks."
53,http://www.armslist.com/posts/5010053,For Sale:  Am-Tac Complete Lower Reciever,"Southside, Indianapolis, Indiana",$ 200,"Listed On: Friday, January 1, 2016",Rifles,CMMG                                                                                ,no type,no type,Rifle,"Ambush Tactical complete Multi-calibet lower reciever. CMMG parts kit,  ergo grip, magpul ambi safety, and A2 Buttstock. Slight wear on finish. Right side trigger guard ear is cracked, but set in place with resin. Does not affect function. See pictures for details."
63,http://www.armslist.com/posts/5010063,For Sale/Trade:  2012 Elite Answer 65# Black,"Roanoke, Roanoke, Virginia",$ 450,"Listed On: Friday, January 1, 2016",Archery,no type,no type,no type,no type,"If I remember correctly this is a 2012 model. It is black (aka Ninja), 27.5"" draw, 65#, smooth cams with Sword 5 pin target sight, ripcord rest and limbsaver limb silencers. I also have the speed cams that will give you another 10fps. The string is two years old and still holds groups but it needs a string this year for best performance. I hunted with this bow three years (probably 15-20 days max) and shot two 3D tournaments with it. I shot it a lot during the spring and summer and it never disappointed me. It was never left in a vehicle or outside in extreme conditions (only hunted with it in October). This bow has a super smooth draw and solid wall (has the draw stops, can't get much more solid than that). It feels like you can hold it forever. To let it let down has to be felt to be understood. This bow is amazing and the only reason I am selling is that for right now I am giving up tree stand hunting and I am not good enough at stalking to hunt with a compound bow. I may change my mind and keep it for 3D so hesitation will get you nowhere. I have arrows for you to try the bow out with but I won't sell them since they are used and several years old. Price may seem high but this is a quality bow and worth it, even with a new string you are several hundred dollars lower than buying a similar new Elite. The sight and rest are worth $200. I will get pictures up soon but I assure you it is in very good shape. 

Pictures via text.  You pay shipping."
65,http://www.armslist.com/posts/5010065,For Sale:  Special Edition NRA Ruger 22/45 Lite 22lr pistol,"Purcell, Oklahoma City, Oklahoma",$ 500,"Listed On: Thursday, April 20, 2017",Handguns,Ruger                                                                                ,22 Long Rifle                                                                                ,Double Action                                                                                ,Pistol,"Limited Production, Special Edition, Dealer Exclusive NRA Pistol. It's a Ruger 22/45 lite red in color with Red/Black/Gray laminated grips, NRA serial number and NRA logo engraved into end of the bolt.  VERY nice gun. Won't be many made and they are going quick."
66,http://www.armslist.com/posts/5010066,For Sale:  Ruger sr 1911,"Burnet, Austin, Texas",$ 700,"Listed On: Friday, January 1, 2016",Handguns,Ruger                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,Have a full size ruger sr1911 with all original stuff as well as two other replacement grips and finger grooves. I had the upper slide cerikoted black as well but there is a tiny little chipped area. Call or text if you have any questions.  Five12 5eight8 0four59
