,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
1,http://www.armslist.com/posts/5095001,For Sale:  Rossi single shot 12 gage,"Edmond, Oklahoma City, Oklahoma",$ 175,"Listed On: Sunday, January 24, 2016",Shotguns,Rossi-Braztech                                                                                ,12 Gauge                                                                                ,Single Shot                                                                                ,Shotgun,"I have a Rossi single shot 12 gage I took in trade I'd like to sell. Good clean barrel, shortened to 20"". Takes up to 3"" shells. Asking 175 obo"
2,http://www.armslist.com/posts/5095002,For Sale/Trade:  FOR SALE OR TRADE  ////    SPRINGFIELD LIGHTWEIGHT CHAMPION OPERATOR,"kenosha, Kenosha, Wisconsin","$ 1,000","Listed On: Sunday, January 24, 2016",Handguns,Springfield                                                                                ,45 ACP                                                                                ,no type,Pistol,"Will trade. Comes with nite sights, 5 mags,2 mag holsters, 2 holsters,2 sets of grips and everything you see. $1000     REDACTED"
3,http://www.armslist.com/posts/5095003,For Sale:  ruger 10/22 bullpup trades,"fenton, St. Louis, Missouri",$ 350,"Listed On: Tuesday, February 9, 2016",Rifles,Ruger                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,i have a ruger 10/22 bullpup has a red dot sight couple hundred rounds fired at most willing to trade make offer
4,http://www.armslist.com/posts/5095004,For Trade:  uzi 22lr sale or trade,"Pell city, Birmingham, Alabama",Offer,"Listed On: Monday, February 29, 2016",Rifles,Walther                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,Walther  Uzi 22lr fun gun to shoot just looking to trade interested 22mag and 17HMR rifles  text pictures of what you have to trade to REDACTED
6,http://www.armslist.com/posts/5095006,Want To Buy:  327 or 357,"okc, Oklahoma City, Oklahoma",Offer,"Listed On: Sunday, January 24, 2016",Handguns,no type,no type,Double / Single Action                                                                                ,Revolver,"WTB a double action 327, or 357."
7,http://www.armslist.com/posts/5095007,For Sale:  Ruger 10/22 takedown,"Denton, Greensboro, North Carolina",$ 400,"Listed On: Friday, January 29, 2016",Rifles,Ruger                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,"Ruger 10/22 takedown, with Nikon Monarch 1.5x4.5 scope , five 10 round Magazines, 100 rounds Ammo$400 please call 336-328-541eight"
8,http://www.armslist.com/posts/5095008,For Sale:  Saiga .308,"Castlerock, Denver, Colorado",$ 675,"Listed On: Friday, January 29, 2016",Rifles,Saiga                                                                                ,308/7.62 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,Saiga .308 Rifle with less than 10 Rounds thru it. Gun is like new very nice. Comes with all items in the Picture. No box. Local Sale and N Trades. IF YOU SEE THIS ADD IT IS STILL FOR SALE.Thankyou
9,http://www.armslist.com/posts/5095009,For Sale:  Premier Reticles Heritage 3-15x56 Scope w/ Throw Lever and Sun shade,"Legends, Kansas City, Kansas","$ 2,300","Listed On: Tuesday, March 22, 2016",Optics,no type,no type,no type,no type,"Selling my Premier Reticles Heritage 3-15x56mm rifle scope.  This scope has a 34mm main tube and .10 MRAD windage and elevation turrets.  FFP, with Premier's Gen 2 mil-dot.  Scope is currently fitted with an MGM Switchview throw lever and a sunshade. I will not split up the scope, throw lever and sunshade.  Will ship in original box.  Scope + sunshade + throw lever:  $2300 Keywords:  Leupold, Nightforce, Schmidt, Bender, Tasco, U.S. Optics, Bushnell, Burris, Vortex, PST, Mk IV, Remington, Savage, Winchester, Hunting, Redfield, Tactical, AR-15, Noveske, Colt, Smith and Wesson, S&W, 9mm, .308, .270, .338, Lapua, 6.5, 700, magazine, rifle, Howa, Surgeon, Defiance, Defiant, GAP, precision, long range"
10,http://www.armslist.com/posts/5095010,For Sale:  WHY DID ARMSLIST CHANGE THEIR FORMAT,"Indianapolis, Indianapolis, Indiana",FREE,"Listed On: Sunday, January 24, 2016",Handguns,Glock                                                                                ,45 ACP                                                                                ,Striker Fire                                                                                ,Pistol,It appears to have less traffic also.
12,http://www.armslist.com/posts/5095012,For Sale:  500 Rounds 9MM RTAC,"Dunkirk, Buffalo, New York",$ 85,"Listed On: Sunday, January 24, 2016",Ammo,no type,no type,no type,no type,I have 500 rounds of 9MM RTAC 115 Grain. Brand new ammunition in bag. Awesome for target practice or sporting use. Contact me today!
