,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/5397000,For Sale:  Ruger 10/22 with Scope,"Cincinnati, Cincinnati, Ohio",$ 225,"Listed On: Monday, April 18, 2016",Rifles,Ruger                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,"Ruger 10/22 with Scope
This 10/22 with a scope was acquired in the early 90’s, used for rabbits and squirrels for a couple years and then has been stored since. I haven’t used it for years so I figured it was time to sell it. I did take it to the range the other day and found it still to be the tack driver I remembered. The barrel and action are in excellent shape and the stock is in very good condition showing minor field use, with no major scratches. Comes with two 10 rd mags and one 25 rd mag. One mag is in great condition, the other two need springs. The scope is a 2x6x32 All-Pro. Got it when I acquired the Ruger. It isn't a high end scope, but always held zero and worked well for me. At the moment, it is zeroed for 50yrds. Comes with a soft carrying case."
1,http://www.armslist.com/posts/5397001,"For Sale:  Browning Cynergy 12ga 28"" O/U","Lebanon, Indianapolis, Indiana","$ 1,300","Listed On: Thursday, May 12, 2016",Shotguns,Browning                                                                                ,12 Gauge                                                                                ,Over and Under                                                                                ,Shotgun,"This gun comes with everything it had new- Ivector Plus chokes, removal tool, barrel locks, recoil pad spacer, book, and original box. In addition, it has a full set of Invector Plus Extended choke tubes, a custom modified stock, and unmodified figured walnut stock.  The stock was modified to increase the drop at the heel which is much more comfortable for taller or ""long neck"" shooters.  I have actually had many compliments on the mod, people think it looks cool.  I just liked it cause it fit me better.   This gun has been well cared for but I have done a lot of upland hunting with it so the modified stock and forend does show some wear but I haven't done much target shooting so the round count is pretty low.  The unmodified stock has hardly been out of the case and is almost flawless with nice figuring."
3,http://www.armslist.com/posts/5397003,For Sale:  Browning BPS 12 ga.,"Bluffton, Fort Wayne, Indiana",$ 685,"Listed On: Saturday, June 11, 2016",Shotguns,Browning                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,"Like new Browning Invector Plus BPS 12 ga. New Mossy Oak breakup pattern. Assembled in Japan. 24 inch barrel. Shells eject from the bottom, so excellent for left or right handed shooters. Vent rib barrel with high profile sites. Ported turkey choke installed. Shoot 2 3/4 and 3 in shells. Will consider trades as well."
4,http://www.armslist.com/posts/5397004,For Sale/Trade:  Sig p250,"Hwy 280, Birmingham, Alabama",$ 550,"Listed On: Monday, April 18, 2016",Handguns,Sig Sauer                                                                                ,no type,Double Action                                                                                ,Pistol,I have a Sig p250 for sale or trade. Includes one mag. Cerokoted with skulls. Fun gun looks great shoots even better. Let me know what you got. Thanks!
5,http://www.armslist.com/posts/5397005,For Sale:  EAA Witness .45 Tanfolgio,"Aurora, Denver, Colorado",$ 295,"Listed On: Monday, April 18, 2016",Handguns,Tanfoglio                                                                                ,45 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,"For sale:  Tanfolgio .45 (aka EAA Witness).  Full-size.  Includes 1 10 round magazine and case.  This is a very comfortable weapon to shoot.  It's in excellent condition (I bought new and I've only put 150 rounds through).  Transfer to be done at a Denver area FFL, no exceptions.  Buyer pays transfer fee.  $295 cash (I'm not looking for trades right now)"
6,http://www.armslist.com/posts/5397006,For Sale/Trade:  TruGlo TFO sights for Glock 19/23/32,"Pinson, Birmingham, Alabama",$ 40,"Listed On: Monday, April 18, 2016",Gun,no type,no type,no type,no type,"I got a Glock 19 in a trade that has Truglo TFO's on it. Yellow rear and green front, tritium is nice and bright. I just don't care for this style of sight. Will sell for $40 or trade for other Glock sights. These should fit any Glock 26/27/33/19/23/32/22/17 etc. In other words, anything in 9mm, 40 cal or .357 sig that Glock makes."
8,http://www.armslist.com/posts/5397008,For Sale/Trade:  DDI Milled underfolder ak47u,"Mechanicsville, Richmond, Virginia",$ 800,"Listed On: Sunday, May 22, 2016",Rifles,no type,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,Bulgarian Milled underfolder chambered in 7.62x39.  This rifle was built by DDI on a 1950s Bulgarian parts kit.  Features a KG gunkote finish and the tapco FCG has been properly reprofiled and polished for smoother cycling and trigger pull.  The original furniture has been replaced with hand fitted/refinished wood handgaurds and a wood pistol grip.  I also have plenty of magazines for sale and the rifle comes with two.  One Bakelite and one steel. REDACTED
9,http://www.armslist.com/posts/5397009,For Sale:  Remington 887 Nitromag 12ga,"Lakewood, Denver, Colorado",$ 300,"Listed On: Saturday, May 28, 2016",Shotguns,Remington                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,"Black synthetic Remington 887 Nitromag for sale.  Chambered for 2 3/4"", 3"" and 3 1/2"" 12 gauge shells with a 28"" barrel. Barrel is ribbed with green hi-viz front sight and mid-rib bead.Mountain Pawn9699 W. Colfax Ave.REDACTED"
11,http://www.armslist.com/posts/5397011,For Sale/Trade:  Beretta 21A .22lr Pistol,"bullard and marks, Fresno, California",$ 0,"Listed On: Monday, April 18, 2016",Handguns,Beretta USA                                                                                ,22 Long Rifle                                                                                ,Double / Single Action                                                                                ,Pistol,Excellent condition with 6 mags original box soft case and I can include ammo for the right deal.Please text REDACTED
12,http://www.armslist.com/posts/5397012,For Sale:  Un-needed guns,"Pocket Neighborhood, Sacramento, California",$ 1,"Listed On: Monday, April 18, 2016",Rifles,no type,no type,no type,Rifle,"I would like to speak to a dealer about my ""Gun Clutter"".  I've accumulated guns ovr a lifetime.  I'm old and don't shoot any more.  I'd prefer to sell my arsenal, not just surrender it."
