,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
1,http://www.armslist.com/posts/4578001,For Sale:  DPMS AR-15 .223/5.56,"Louisburg, Springfield, Missouri",$ 900,"Listed On: Tuesday, August 4, 2015",Rifles,DPMS                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"I have for sale a DPMS AR-15 in .223/5.56. If you are looking for a complete package you need look no farther. I have everything for both hunting and tactical shooting. The gun is currently set up for predator hunting and includes 2 ten round magazines (required for legal hunting in Missouri), dual point sling, a 13"" to 23"" bipod (great for quick setups in a sitting position) a 6-18X50 simmons scope, (older scope, but crystal clear and amazing for those long shots). The gun is equipped with an adjustable stock, and quad-rail with rubber covers. If tactical shooting is your thing, I've got you covered. In about 10 minutes you can have it set up for tactical play. Included is a trueglo tactical red dot scope with both red and green retical and adjustable brightness, a Blackhawk pistol grip, a Blackhawk single point sling (size 12), a utac laser sight, flashlight, stobelight, or laser and flashlight combination with preasure switch. 4 thirty round clips (2 steel, 2 plastic). I also have two sets of iron sights, 1 flip up set and 1 fixed set. To carry everything I've included a soft tactical carrying case and I will be including 250-300 rounds of ammo. I also have the original hand rail and tool to change it.

This gun has had maybe 125 shots fired through it and has been cleaned after every outing. This is a great gun for both hunting and playing. $900.00 Call or text 4one7 seven33 thre6five7 Thanks for looking"
3,http://www.armslist.com/posts/4578003,For Sale:  American Defense 34mm QD rings,"Dandridge, Knoxville, Tennessee",$ 100,"Listed On: Monday, August 10, 2015",Optics,no type,no type,no type,no type,"Text me at REDACTED. Brand new still in box, never been mounted"
4,http://www.armslist.com/posts/4578004,For Sale/Trade:   Arsenal SLR-106CR 556 ak102 clone with Mid West industries rail,"hillsboro, Portland, Oregon","$ 1,200","Listed On: Tuesday, August 4, 2015",Rifles,Universal Firearms                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Aresenal SLR106CR 556 folder
Throwing my favorite AK up for trade. Rifle comes with factory side folding stock, a Midwest industries railed fore end($160) and a Magpul, MOE grip in foliage(not shown in pic). I will also include 4 circle 10 clear 20rnd mags(cost me 49.99 a piece from K-Var back in the day). Note the vector optic and adapter mount are sold, I have replaced it with a universal MWI T12 rail mount
I'm looking for a VW Bus, VW Ghia, VW Thing or VW Type 3/4. message me if you are interested, no rust heaps please. running driving projects ok, need something that can run, drive and stop under its own power.
Details on the rifle:
SKU SLR106-61
caliber: 5.56 x 45 mm (.223)
total length: 877 mm (34 1/2 in.)
folded length: 636 mm (25 in.)
barrel length: 415 mm (16 1/4 in.)
rifling: 6 grooves
twist rate: 1 in 178 mm (7 in.)
weight w/o magazine: 3.16 kg (6.94 lbs.)
muzzle velocity: 910 m/s (2,985 fps)
effective range: 500 m (550 yds)
maximum range: 1,350 m (1,480 yds)
rear sight range: 500 m (547 yds)
MSRP: $1,130 - $1,170"
5,http://www.armslist.com/posts/4578005,For Sale:  Danner Ft Lewis insulated boots,"Central, Missoula, Montana",$ 125,"Listed On: Saturday, November 21, 2015",Hunting,no type,no type,no type,no type,"Worn once in the snow, Size 10.5 mens, great boots but a little big for me. My loss your gain. Thanks for looking"
7,http://www.armslist.com/posts/4578007,For Sale:  BM,"Coldwater Mississippi, Mississippi, United States","$ 5,500","Listed On: Tuesday, August 4, 2015",Rifles,Barrett                                                                                ,338 Lapua                                                                                ,Bolt Action                                                                                ,Rifle,"The MRAD rifle's user-changeable barrel system is just one example of this hardworking gun's modularity. Available in .338 Lapua Magnum, .300 Winchester Magnum and .308 Winchester, the precision grade barrel can be removed by simply loosening two bolts using a standard Torx wrench. Besides reducing maintenance and logistical burdens, this unique design allows for user level caliber interchangeability and serviceability with the MRAD rifle's barrel kits. The MRAD also boasts Barrett's fully adjustable match-grade trigger module, which is user accessible. The thumb-operated safety can be configured for left or right hand operation. The ambidextrous magazine release can be used intuitively while retaining a firing grip and cheek weld. Integrated into the MRAD rifle's 7000 series aluminum upper receiver is a 21.75 inch M1913 rail with 20 MOA taper. The forward receiver is drilled and tapped for accessory rails to be mounted at the 3, 6 and 9 o'clock positions. The MRAD stock is foldable for enhanced portability yet locks in as solid as a fixed-stock rifle, creating a rigid platform for consistent firing. During transport the stock folds and locks onto the bolt handle maintaining the same rifle width whether folded or extended. Made of a temperature-resistant polymer, the adjustable cheek piece also offers a consistent rifle-to-user contact point. The rifle's length of pull can be set to five different positions with the push of a single button. From its quick-detach sling mounts to the Barrett Multi-Role Brown color that blends into any environment - every detail of the MRAD has been carefully designed to create one thing: a high-performance rifle you can truly make your own. Mounted on this rifle from the factory with Barrett rings is a Leupold Mk 4 4.5-14x50 long range riflescope. The Leupold sports a 30mm main tube, mil dot reticle, and M1 turrets. Rifle with two 10-rnd mags, 2 rail sections with flush cup mounts, and one plain railed section."
8,http://www.armslist.com/posts/4578008,For Sale:  HANKS SURPLUS DUFFLE BAG WOODLAND DIGITAL (MAR-PAT),"WEST TAMPA, Tampa/St. Pete, Florida",$ 15,"Listed On: Tuesday, August 4, 2015",Tactical,no type,no type,no type,no type,"Hanks surplus Mar-pat duffle bag
Massive amounts of storage 
like new condition never took out in the field
Has very strong steel HK style clips as well as padded straps
Also has a pocket on the front for somthing small firestarter,paracord ect.
Only asking $15 for it!

Call or text 
mike @ REDACTED"
9,http://www.armslist.com/posts/4578009,For Sale:  Sig Sauer P245,"Metro West, Massachusetts, United States",$ 600,"Listed On: Tuesday, August 4, 2015",Handguns,Sig Sauer                                                                                ,45 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,Very nice condition Sig Sauer P245 .45 ACP with factory box and paperwork. Three factory six round magazines included. I'm asking $600 or looking to trade for a tactical shotgun in 12 Gauge of equal value. Sorry not looking for el cheapos like Rock Island or Arms Corp.
10,http://www.armslist.com/posts/4578010,For Sale:  Glock 22 /40 cal.  Carbine,"North Columbus, Columbus, GA, Georgia","$ 1,100","Listed On: Monday, August 10, 2015",Handguns,Glock                                                                                ,40 cal                                                                                ,Striker Fire                                                                                ,Pistol,"Upper Carbine that converts pistol to Rifle
Made by Mech-Tech
Brand New and the last one I have
$1100
Have a Glock 22  .40 cal. ???      Upper only is $650
can't upload but one picture....but can text more
REDACTED"
11,http://www.armslist.com/posts/4578011,For Sale:  CZ 75B .40 S&W,"Colorado Springs, Colorado Springs, Colorado",$ 550,"Listed On: Saturday, August 15, 2015",Handguns,CZ USA                                                                                ,40 S&W                                                                                ,Double / Single Action                                                                                ,Pistol,"Up for sale its a used CZ 75 B in .40s&w cal. With 2-12rnd mag and 1 10rnd. Price is 550 obo, willing to trade for Glock17 gen 3/4, or CZ P09 only. Will only take cash and all laws apply, will have to meet at an FFL to complete the transfer, I will pay transfer fees, buyer pays for background check. Will Not ship. For any questions or more pictures call/text 813 four70 nine940, its the fastest way to get a reply."
12,http://www.armslist.com/posts/4578012,"For Sale/Trade:  High standard,mod r101 sentinel","Bend, Bend, Oregon",$ 190,"Listed On: Tuesday, August 4, 2015",Antique,no type,no type,no type,no type,"6"" barrel,9 shot 22 cal revolver chip/crack in grip does not impede function,cosmetic only nickel plate finish in 90% cond.$190.obo"
