,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/4008000,For Sale:  new springfield xd-s 9mm 3.3 with extras,"springfield, Eugene, Oregon",$ 500,"Listed On: Saturday, February 7, 2015",Handguns,Springfield                                                                                ,9mm Luger (9x19)                                                                                ,Double Action                                                                                ,Pistol,"for sale is the award winning springfield xd-s 9mm.
comes with
case
paperwork
extra back strap
extra fiber optic sights
2 magazines one extended
extra mag extender
some ammo
new iwb holster
I will only sell to Oregon residents with Oregon id or a chl."
1,http://www.armslist.com/posts/4008001,For Sale:  Taurus TCP Grip/Frame **Carbon Fiber Finish,"West Suburbs, Cleveland, Ohio",$ 35,"Listed On: Saturday, February 7, 2015",Gun,Springfield                                                                                ,9mm Luger (9x19)                                                                                ,Double Action                                                                                ,Pistol,"I have for sale, a replacement frame/Grip for a Taurus TCP 738.  If you just don't want your TCP to look like the basic one, then you can swap your components over to this one.

It is in the hard to fine(some say rare, I say out of stock) Carbon Fiber finish (obviously NOT real carbon fiber, just the finish.  This version is available on BudsGunShop, it adds almost $100 to the price tag. 

I am looking for $35."
3,http://www.armslist.com/posts/4008003,For Sale:  Bersa Thunder 380,"Eau Claire, Eau Claire, Wisconsin",$ 250,"Listed On: Saturday, February 7, 2015",Handguns,Bersa-Eagle                                                                                ,380 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,"Bersa Thunder in .380acp
Very nice condition.
Comes with an extra 7-round magazine.
Not looking for any trades.
$250"
4,http://www.armslist.com/posts/4008004,For Sale:  welding gear,"racine, Racine, Wisconsin",FREE,"Listed On: Saturday, February 7, 2015",Ammo,Bersa-Eagle                                                                                ,380 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,I have some welding gear for trade for some 7.62x39 ammo
5,http://www.armslist.com/posts/4008005,For Sale:  Winchester 22lr ammo 555,"Rochdale, Massachusetts, United States",$ 45,"Listed On: Sunday, March 22, 2015",Ammo,Bersa-Eagle                                                                                ,380 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,"Selling Winchester 22lr ammo 555 rounds per box, 45.00 per box. I can be reached at REDACTED, will need to see ltc. Thanks"
6,http://www.armslist.com/posts/4008006,For Sale:  Remington 552 Speedmaster,"London, Kentucky, United States",$ 375,"Listed On: Saturday, February 7, 2015",Rifles,Remington                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,"Remington 552 speedmaster with bushnell scope, and millet rings. The rifle is in very good condition for an older gun. It shoots very, very nice. This is the only American made semi auto 22 that will shoot shorts, longs, and long rifle. That is a nice feature considering it is pretty easy to get 22 shorts. Do your homework here they still make them and they retail for over $600. Asking $375"
7,http://www.armslist.com/posts/4008007,For Sale:  Woodland Interceptor Body Armor,"Evansville West, Evansville, Indiana",$ 150,"Listed On: Saturday, February 7, 2015",Tactical,Remington                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,"I have for sale a used but in excellent shape Interceptor vest, throat protector, and groin protector. All are in excellent condition with no rips or tears. Size is a medium. Asking $150 Local sale only. Will not ship."
8,http://www.armslist.com/posts/4008008,For Sale/Trade:  Magpul edition DPMS AR-15,"Sumter, Columbia, South Carolina",$ 800,"Listed On: Saturday, February 7, 2015",Rifles,DPMS                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Dpms ar .223/5.56 Magpul edition. Magpul MOE fixed rifle stock, MOE handguard with rails, MOE grip, and heavy barrel all from the factory. Extended charging handle latch. Comes with 2 30 round mags. Shot 20 times to zero in sight, then put up. Located in Sumter SC. Sell for $800 with the Vortex Sparc, or $700 without. Call or text eight0three-607-7547. Prices are obo. I'm a fair negotiator."
10,http://www.armslist.com/posts/4008010,For Sale:  glock 26 9mm magazine 10 +2,"salem, Salem, Oregon",$ 40,"Listed On: Saturday, February 7, 2015",Magazines,no type,no type,no type,no type,"glock 26 9mm magazine 10 +2, factory 12 round magazine  G26 + 2 mag. $40.00 cash only. no shipping

Brand: GLOCK MF06781
Item: 2-MGGL26012
UPC: REDACTED15

This is a genuine factory GLOCK 26 magazine designed to work in all previous versions of the Glock 26 include the new Generation 4. It features the double cut magazine body and will work if you have reversed your magazine release on your Gen 4 GLOCK 26. It also has a factory extended +2 base-plate which gives an increased round capacity as well as additional surface area to grip onto when the magazine is inserted in the firearm. The magazine is constructed from black polymer, and has a metal spring. 

Specifications and Features:
 9mm Luger
 12 Round Capacity
 GLOCK Factory Part
 GLOCK +2 Extended Base-plate
 Generation 4 compatible with double cut body

Fits:
 GLOCK 26"
11,http://www.armslist.com/posts/4008011,For Sale:  dpms oracle ar15,"south, Lincoln, Nebraska",$ 575,"Listed On: Saturday, February 7, 2015",Rifles,DPMS                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"I have a dpms Oracle package. I have shot less than 100 rounds through it. Included is the gun, red dot, magazine , 100 rounds of ammo and a tactical flashlight. Would also consider trades"
14,http://www.armslist.com/posts/4008014,For Sale:  trade,"Birmingham, Birmingham, Alabama",FREE,"Listed On: Saturday, February 7, 2015",Handguns,no type,no type,no type,no type,I have a bowflex ultimate with leg attachment or a LG blue ray/dvd player with surround sound I'm looking to trade for a good pistol.  Text me. REDACTED.  I can send pics
15,http://www.armslist.com/posts/4008015,For Sale:  Savage Model 10 260 Remington,"Greensboro, Greensboro, North Carolina",$ 600,"Listed On: Saturday, February 7, 2015",Rifles,Remington                                                                                ,260 Remington                                                                                ,Bolt Action                                                                                ,Rifle,"I have for sale a Savage Model 10 260 Remington. The rifle is in like new condition only fired 10 times. It has the camo stock with fluted barrel. It comes with the factory box, two magazines, and two boxes of federal fusion ammo. Just trying to make room in the safe but don't have to sell so please no crazy offers. $600"
16,http://www.armslist.com/posts/4008016,For Sale/Trade:  NEW/UNFIRED HK 416 pistol in .22 LR,"HUMBLE, Houston, Texas",$ 525,"Listed On: Saturday, February 7, 2015",Handguns,Heckler & Koch                                                                                ,22 Long Rifle                                                                                ,Bolt Action                                                                                ,Pistol,"Testing the waters to see my trade offers and cash is good too. I have a NEW/UNFIRED HK 416 pistol in .22 LR. Comes with the hard plastic case, one 20 rd mag factory paperwork and I also have 3 new in pkg 30 rd mags which sell for $32 each at Midway USA and will sell everything for $525.00 cash or $600.00 trade value. I'm very interested in a SS Taurus Judge, 4"" SS .357 mag revolver or a Rossi SS lever action .410 or .38/.357. I'll consider all trades of equal value. Thanks for looking. Humble, Tx."
17,http://www.armslist.com/posts/4008017,For Sale:  MAGS,"west knoxville, Knoxville, Tennessee",$ 1,"Listed On: Saturday, February 7, 2015",Magazines,Heckler & Koch                                                                                ,22 Long Rifle                                                                                ,Bolt Action                                                                                ,Pistol,"2---- SIG MOSQUITO MAGS / 10 RDS        50.00 FOR BOTH
2--- COLT DENFENDERS/ 6 RDS               50.00 FOR BOTH
1--- SIG P226               /15 RDS              25.00  
1---BERETTA PX 4 STORM/17 RDS           25.00


150.00 FOR ALL    WILL TRADE"
18,http://www.armslist.com/posts/4008018,For Sale:  500 rounds of 45acp.    Trade for 7.62x39,"vancouver, Southwest Washington, Washington",FREE,"Listed On: Saturday, February 7, 2015",Ammo,Heckler & Koch                                                                                ,22 Long Rifle                                                                                ,Bolt Action                                                                                ,Pistol,"350 winchester white box
100 pmc
50 freedom munitions

Trade for 1000 rounds of 7.62x39 or sell for $220"
20,http://www.armslist.com/posts/4008020,For Sale/Trade:  Glock 23 gen 3 with lone wolf barrel,"beaverton, Portland, Oregon",$ 525,"Listed On: Saturday, February 7, 2015",Handguns,Glock                                                                                ,40 S&W                                                                                ,Striker Fire                                                                                ,Pistol,"Nice condition gen 3 glock 23. Has aftermarket compensated lone wolf barrel, as well as lonewolf guide rod assembly. Will also include factory barrel and guide rod assembly. Also has trijicon night sights, and the grip tape on the right hand side of the palm. Comes with 2 mags, one with +2 extension plate, and aftermarket box. Now that I have a few other guns, I just dont seem to shoot this very much. 
So its for sale for $525, or for trade for another handgun in 40 s&w. Reason being, I have 900 rounds of federal white box 180gr fmj, and this is my only gun in 40. With that said, if you wanted to buy the ammo for $300, id be open to trade for another caliber. Or the ammo and the gun for a trade value of 8 to 850. Open to rifles and handguns. Thanks for looking."
21,http://www.armslist.com/posts/4008021,For Trade:  Remington 870 youth 20ga,"Grove city, Columbus, Ohio",Offer,"Listed On: Friday, February 13, 2015",Shotguns,Remington                                                                                ,20 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,My boy has out grown it.
22,http://www.armslist.com/posts/4008022,For Sale/Trade:  DefendAR-15 bumpfire stock,"Northgate, Seattle, Washington",$ 400,"Listed On: Friday, February 13, 2015",Gun,Remington                                                                                ,20 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,"Like new, still have box.  Got it in a trade, all parts are present, it's been assembled but never installed.  Machining is super high quality.  400 or best offer, they retail for 500.

This is exactly what you'll be buying:
http://fostechoutdoors.com/shop/index.php?l=product_detail&p=12

Buyer pays $20 for shipping."
23,http://www.armslist.com/posts/4008023,For Trade:  Unfired Glock 29SF with extras,"Kalamazoo/Battle Creek Area, Kalamazoo, Michigan",Offer,"Listed On: Saturday, February 7, 2015",Handguns,Glock                                                                                ,20 Gauge                                                                                ,Striker Fire                                                                                ,Pistol,"I have this unfired Glock 29SF (10mm) pistol I am considering trading off. Fiber optic sights installed. It has 6 Glock factory 10 round mags. 3 of them have grip extentions. I have the original box and all manuals/equipment. I will also include 2 boxes (100 rounds) of American Eagle 10mm FMJ ammo. 

Based off the pile of trade offers already received I can guess I am going to throw some ideas out there. 

Interested in:
Semi auto 22mag rifle
AR rifles 
AR pistols
AR uppers
Ruger 22/45 lite
Ruger charger
Taurus Judge 

I know I am not interested in subcompact pistols I have a couple carry pistols already. I am Not needing any broken lawn mowers, computers, electronics, bows or muzzle loaders. 

I will consider guns other than what I have listed I might even consider a couple lesser valued guns for mine. So let me know what you have. However I do insist that offers consist of other firearms. FTF transaction in the Kalamazoo/Battle Creek area. PP or CPL required. Thanks for looking."
25,http://www.armslist.com/posts/4008025,For Trade:  WTT/TRADE - COLT SS M1991A1 SERIES 80 45ACP,"Northwest Houston/Cypress, Houston, Texas",Offer,"Listed On: Saturday, February 7, 2015",Handguns,Colt                                                                                ,45 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,I AM INTERESTED IN TRADING MY COLT GOVERNMENT SS M1991A1 (O1091) FULL SIZE  45ACP MFG'D IN 2000. INTERESTED IN TRADING FOR EITHER A SIG SAUER P220 45ACP OR KIMBER COMPACT 45ACP. WILL CONSIDER OTHER PISTOL TRADE OFFERS.
27,http://www.armslist.com/posts/4008027,For Sale:  SIG SAUER P938 9MM PURPLE SLITE 938-9-PSP-AMBI  $$ New in Box,"2573 GENTERY MEM HWY PICKENS SC 29671, Greenville, South Carolina",$ 669,"Listed On: Saturday, February 7, 2015",Handguns,Sig Sauer                                                                                ,9mm Luger (9x19)                                                                                ,Single Action                                                                                ,Pistol,"Tag# 2680

Manufacturer: SIG SAUER
Model: P938 PSP
Caliber: 9mm
Type: Semi-Auto Pistol
Action: Single Action
Barrel: 3""
Capacity: 6+1
Finish: Purple PVD
Length: 5.9""
Safety: Ambi Safety
Sights: SIGLITE Night Sights
Stock/Frame: Purple Lava G10 Piranha
Magazine: 1 / 6 rd.
Weight: 16 oz.
Desc1: P938 9MM PURPLE/G10 SLITE AMBI
Desc2: 938-9-PSP-AMBI
UPC: REDACTED49
MFG Model No: 938-9-PSP-AMBI

YOURS: $669 Only 1 in Stock
Shipping $18-35 depending on location and weight. No Trades.
Contact us at Frontline Arms Inc. at REDACTED if you have any questions."
28,http://www.armslist.com/posts/4008028,Want To Buy:  kimber ultra carry II / ultra raptor II,"ashland, Northern WI, Wisconsin",Offer,"Listed On: Saturday, February 7, 2015",Handguns,Kimber                                                                                ,45 ACP,Single Action                                                                                ,Pistol,looking for kimber ultra carry II or ultra raptor II. I have a valid ccw and cash in hand. Please contact me at 7one591nine4three85
30,http://www.armslist.com/posts/4008030,For Sale:  Browning machine gun replica,"50 miles South East of Indianapolis, Indianapolis, Indiana",$ 120,"Listed On: Wednesday, July 29, 2015",Miscellaneous,no type,no type,no type,no type,"Replica,(non firing) of a ww2 water cooled machine gun,,,22 inches long and 11 high..All metal..The perfect addition to  the coffee table in your man cave,,$120"
32,http://www.armslist.com/posts/4008032,For Sale:  Taurus PT1911 AR,"Harvest/Madison, Huntsville, Alabama",$ 525,"Listed On: Saturday, February 7, 2015",Handguns,Taurus                                                                                ,45 ACP                                                                                ,no type,Pistol,"For sale is a Taurus PT1911 AR (model with picatinny rail and Novak sights). Gun comes with 3 mags, original box, and paperwork. $525 obo."
33,http://www.armslist.com/posts/4008033,For Sale/Trade:  Remington model 750 semi-auto in .243 caliber,"West Bend,, Milwaukee, Wisconsin",$ 600,"Listed On: Saturday, February 7, 2015",Rifles,Winchester                                                                                ,243 Winchester                                                                                ,Semi-automatic                                                                                ,Rifle,"For sale or trade is a good condition Remington model 750 semi-auto in .243 Winchester caliber.  It is in good condition and was fired very little.  It has a few scratches on the forend that can be seen in the first pic.  It comes with the factory box, 2 mags and scope base.  The sling and scope in the pics are not included.  I am asking $600 or might trade for other firearms, just send me your offer.  Thanks"
