,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
1,http://www.armslist.com/posts/4084001,For Sale/Trade:  Ruger SR1911 cmd,"Derry, Manchester, New Hampshire",$ 600,"Listed On: Saturday, February 28, 2015",Handguns,Ruger                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,I have a ruger SR1911 cmd in great condition that I'd like to sell or trade
2,http://www.armslist.com/posts/4084002,"For Sale/Trade:  AR15 pistol, ruger .357, Glock 30s","Knoxville, Tennessee, United States",$ 0,"Listed On: Saturday, February 28, 2015",Handguns,Ruger                                                                                ,357 Magnum                                                                                ,Single Action                                                                                ,Revolver,"Anderson ar15 pistol $850
Ruger lcr $500
Glock 30s $600 
will sell all 3 together for $1500
email phone number. Anderson has free floating rail and stainless internals. 
only trade interested in would be 4 wheeler, 2006 or newer."
3,http://www.armslist.com/posts/4084003,For Sale/Trade:  Ruger Mark II stainless with 2 mags a hard plastic case.,"Whitestown, Indianapolis, Indiana",$ 375,"Listed On: Saturday, February 28, 2015",Handguns,Ruger                                                                                ,22 Long Rifle                                                                                ,Double Action                                                                                ,Pistol,I have for sale or trade a Ruger Mark II tapered barrel in stainless in mint condition. This gun is a tack driver and a pleasure to shoot. I will take 375.00 for it or I would be willing to trade for a Remington 870 12 gauge in similar condition. You can call or text me at 317 three seven 9 2426. Thanks for looking.
4,http://www.armslist.com/posts/4084004,For Sale:  Springfield XDS 45 3.3,"Milwaukee, Milwaukee, Wisconsin",$ 500,"Listed On: Saturday, February 28, 2015",Handguns,Springfield                                                                                ,45 ACP                                                                                ,Striker Fire                                                                                ,Pistol,"Selling a Springfield XDS  in 45. with the 3.3"" barrel.  Very gun conceal options one of the thinnest 45 options on the market.  It is in excellent condition fired twice comes with XDS kit.  $500"
5,http://www.armslist.com/posts/4084005,For Sale:  Winchester 1894 Rifles SRC & Rifle 25/35 .32 Winchester,"Calaveras County, California, United States","$ 1,200","Listed On: Monday, March 23, 2015",Rifles,Winchester                                                                                ,32 Winchester Special                                                                                ,Lever Action                                                                                ,Rifle,"Manufacturer : Winchester

Model : 1894 SRC & Rifle

Caliber : 25/35 & .32SPL

Barrel Length : 20"" Round & 26"" OCT

Date of Manufacture : 1922 & 1917

Metal Condition : Receiver has very little blue, barrel and mag have 75% blue, no rust or pitting. Rifle looks better with all blue on BBL and some blue missing on rec.

Wood Condition : Dings & nicks, no cracks.

Comments : Nice original tight action rifle, replacement rear sight (Marbles), may have original sight, ladder sight model, has saddle ring, original metal butt plate. Rifle has full buckhorn rear.

$1,200.00 each

Serious Buyers - if you need pictures, you will have to call me and show some interest.

$25.00 shipping each to your FFL. REDACTED"
6,http://www.armslist.com/posts/4084006,For Sale/Trade:  GSG - 5,"North Raleigh, Raleigh / Durham / CH, North Carolina",$ 275,"Listed On: Saturday, February 28, 2015",Rifles,German Sport Guns                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,"GSG-5 22LR, 1x22rnd mag and optics mount.
Fully disassembled, cleaned, lubed, reassembled
Polished feed ramp
Aftermarket ejector (factory ejectors have issues)
Very clean, lightly used"
8,http://www.armslist.com/posts/4084008,For Sale/Trade:  Kahr CW9 9mm Sub Compact New In Box,"Buford, Atlanta, Georgia",$ 350,"Listed On: Saturday, February 28, 2015",Handguns,Kahr                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"Kahr CW9 New In Box
1 7rd Single Stack Factory Magazine
Box, Docs, & Lock
Great everyday carry gun
Slim and light
$350 cash
Trades Considered
Located in Buford

Text me REDACTED"
9,http://www.armslist.com/posts/4084009,"For Sale:  CZ-75D PCR Compact, 4"" Barrel, Decocker, New!","Somersworth, New Hampshire, United States",$ 569,"Listed On: Thursday, May 5, 2016",Handguns,CZ USA                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,"Up for sale is a brand new CZ-75D PCR. These are pretty hard to find and they are a great compact if you are looking for something to carry. The PCR name stands for 'Police Czech Republic,' the group for whom the model was originally designed. Nearly identical in size to the CZ 75 Compact, it weighs in at a full 1/4 pound lighter owing to its forged aluminum frame, making it more comfortable for everyday carry. Equipped with a decocking lever, the PCR is designed to be decocked before holstering. After decocking, the trigger safety is much like that of a double action revolver. While there is no need to flip a safety lever off, the relatively longer and heavier trigger pull for the first round requires the conscious decision to pull the trigger before firing. There is a safety stop on the hammer as well as a firing pin block safety. It has snag-free, fixed 3-dot sights. Other additions to the PCR include rubber grip panels, serrated front and back straps for improved handling and a loaded chamber indicator.We buy guns and layaway is available! Sorry, no trades and all state and local laws apply. We are an FFL dealer so you must be able to pass a background check. 3% credit card fee. We can also ship this gun to other FFLs if needed."
10,http://www.armslist.com/posts/4084010,For Sale:  Spikes punisher stripped lower,"KENOSHA, Kenosha, Wisconsin",$ 200,"Listed On: Saturday, February 28, 2015",Handguns,CZ USA                                                                                ,223/5.56 NATO                                                                                ,Double / Single Action                                                                                ,Pistol,absolutely perfect shape  $200 firm     REDACTED
11,http://www.armslist.com/posts/4084011,500 - Application Error,no type,no type,no type,no type,no type,no type,no type,no type,no type
12,http://www.armslist.com/posts/4084012,For Sale:  Winchester 37 Red Letter 16g,"West, Dayton, Ohio",$ 200,"Listed On: Saturday, February 28, 2015",Shotguns,Winchester                                                                                ,16 Gauge                                                                                ,Break Open                                                                                ,Shotgun,"looks  to be original., in very nice condition."
13,http://www.armslist.com/posts/4084013,For Sale/Trade:  M855,"East Memphis, Memphis, Tennessee",$ 125,"Listed On: Friday, April 24, 2015",Ammo,Winchester                                                                                ,16 Gauge                                                                                ,Break Open                                                                                ,Shotgun,"150 round boxes of brand new factory American Eagle (Federal Lake City) 5.56 (5.56x45 Nato .223) XM855 (M855) 62 Grain (62 gr) Green Tip FMJ (full metal jacket) steel core ammo . This ammunition has been loaded and passed true NATO specifications. Ammunition is loaded with green painted, steel penetrator tip, lead core bullets and is non-corrosive in boxer-primed, reloadable brass cases. $125.00.  

Also have 900 Round ammo cans also available.  RIO 5.56 M855 62gr FMJ in 900 round ammo cans on stripper clips.  $700.00

And 120 round boxes of brand new factory American Eagle (Federal Lake City) 5.56 (5.56x45 Nato .223) XM855 (M855) 62 Grain (62 gr) Green Tip FMJ (full metal jacket) steel core ammo . This ammunition has been loaded and passed true NATO specifications. Ammunition is loaded with green painted, steel penetrator tip, lead core bullets and is non-corrosive in boxer-primed, reloadable brass cases.  $100.00

Send phone number, will text back ASAP."
14,http://www.armslist.com/posts/4084014,"For Sale:  Mossberg 85110 930 Semi-Auto 12 ga 28"" 3"" Walnut B","Iowa, Iowa, United States",$ 450,"Listed On: Saturday, February 28, 2015",Shotguns,Mossberg                                                                                ,12 Gauge                                                                                ,Semi-automatic                                                                                ,Shotgun,"Mossberg 85110 930 Semi-Auto 12 ga 28"" 3"" Walnut Blue Finish

The Mossberg 930 autoloader is a gas operated autoloading shotgun that
handles the full range of 2 3/4"" and 3"" shotshells, including magnum field
and low brass target loads. 930 models feature a ""quick empty"" magazine
button for easy unloading, a cocking indicator that protrude from inside
the trigger guard, and a drilled and tapped receiver for convenient scope
base installation"
