,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
1,http://www.armslist.com/posts/4340001,For Sale:  SIG P220 with Custom Finish and Interchangeable .22LR Upper,"St. Pete, Tampa/St. Pete, Florida",$ 750,"Listed On: Friday, June 19, 2015",Handguns,Sig Sauer                                                                                ,45 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,".45 ACP SIG P220 with Custom Vietnam Tigerstrip Duracoat finish. Included are 3 8rd .45ACP mags and a Serpa holster with matching paint job. Also included is a .22LR upper with 2x 10rd mags that slides on in place of the .45ACP slide. 

I love this pistol, but I need the money."
3,http://www.armslist.com/posts/4340003,For Trade:  ruger 10/22 charger takedown pistol,"lehigh valley, Pennsylvania, United States",Offer,"Listed On: Wednesday, June 3, 2015",Handguns,Ruger                                                                                ,22 Long Rifle                                                                                ,no type,Pistol,"Takedown model,green mountain laminate stock,bi pod,threaded barrel,factory hardcase,everything from factory.had it on layaway .picked it up recently & would rather have fnx.never fired it yet.
       ☆☆☆☆Trade pending,if interested contact me in case he backs 
           Out."
4,http://www.armslist.com/posts/4340004,For Trade:  Glock 27 Gen 4,"Wentzville, St. Louis, Missouri",Offer,"Listed On: Saturday, May 16, 2015",Handguns,Glock                                                                                ,40 S&W                                                                                ,Striker Fire                                                                                ,Pistol,"I have a nice Glock 27 Gen 4. Comes with 3 mags, box, backstraps, clip draw and Talon grips. Looking to trade for a Glock 43."
5,http://www.armslist.com/posts/4340005,For Sale:  Taurus Model 85 Ultra 38 Special,"Gaston County, Charlotte, North Carolina",$ 250,"Listed On: Saturday, May 16, 2015",Handguns,Taurus                                                                                ,38 S&W Special                                                                                ,Double / Single Action                                                                                ,Revolver,"For Sale is a nice Taurus model 85 Ultra revolver, its in very good condition and shoots great.  It would make for a super concealment piece.  The price is firm!

All local laws apply, will need to see permit or CCW. 

Please text, call or email daily 8am-8pm, REDACTED

Thanks for looking!"
6,http://www.armslist.com/posts/4340006,For Sale:  M&P Smith and Wesson Bodyguard w/ Crimson Trace Lazer and 2 Clips,"Candler, Asheville, North Carolina",$ 425,"Listed On: Saturday, May 16, 2015",Handguns,Smith & Wesson                                                                                ,380 ACP                                                                                ,Striker Fire                                                                                ,Pistol,"This is an M&P Smith and Wesson Bodyguard with a the Crimson Trace Lazer. It comes with the original box, lock with key, 2 clips, an ""in the waistband"" holster, and the nylon zipper case that comes with the gun. The gun itself may have 100 rounds through it and shoots like a charm. It has been thoroughly cleaned and is ready for its next owner. I am selling because I am looking to get a 9mm carry instead of a 380. You may reach me at 6o1-2o1-o226."
8,http://www.armslist.com/posts/4340008,For Sale/Trade:  GLOCK 17 GEN 4 WITH MODS AND GEAR + AMMO,"carksville/nashville, Clarksville, Tennessee",$ 620,"Listed On: Saturday, May 16, 2015",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"LNIB 400rd count
alll chrome pins
ghost inc. 3.5lb trigger disconnect 
stainless mag release 
chrome slide release
machined and laser engraved American flag slide plate
holster is about 3 weeks old and  dont carry often, mainly on weekends because of my job.
25rds horandy defense ammo
100rds of Winchester white box


im only looking for another semi auto handgun.
620 cash 700 trade."
11,http://www.armslist.com/posts/4340011,Want To Buy:  Want to buy: Taurus .38 Revolver,"Flowood/Brandon, Jackson, Mississippi",$ 200,"Listed On: Tuesday, July 7, 2015",Handguns,Taurus                                                                                ,38 S&W Special                                                                                ,no type,Revolver,Seeking a Taurus .38 in good condition.  Call or text (601) 896-638eight.
12,http://www.armslist.com/posts/4340012,For Sale:  Wolfhound 6x44,"South Raleigh, Raleigh / Durham / CH, North Carolina",$ 380,"Listed On: Sunday, May 17, 2015",Optics,no type,no type,no type,no type,Excellent Condition asking $380 obo
14,http://www.armslist.com/posts/4340014,For Sale/Trade:   ANDERSON AR 15 WITH SCOPE & EXTRAS FS/FT,"LIBERTY, Kansas City, Missouri",$ 950,"Listed On: Saturday, May 16, 2015",Rifles,no type,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"ANDERSON AM-15 LOWER RECEIVER MADE FROM 7075-T6 ALUM FORGED WITH LOGO OF ”DON’T TREAD ON ME” ON ONE SIDE OF THE LOWER.  ZERO FAIL CROME BCG AND CROME TRIGGER. DPMS CROME LINED BARREL, 1-9 TWIST ROCK RIVER ARMS ADJUSTABLE STOCK WITH STORAGE. FIREFIELD ALUMINUM QUAD RAIL, LOW PROFILE GAS BLOCK, SINGLE POINT SLING ADAPTER, FRONT AND REAR  45-degree OFFSET  FLIP UP SIGHTS, 3X12 SCOPE"
16,http://www.armslist.com/posts/4340016,For Sale:  Saiga legion unconverted 7.62x39 ak,"Athens, Atlanta, Atlanta, Georgia",$ 550,"Listed On: Saturday, May 16, 2015",Rifles,Saiga                                                                                ,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,I have a Saiga legion sporter unconverted for sale.The Fsb has some shallow cuts where the original owner tried to see if the barrel was threaded. When I purchased it I filed the mag release and properly removed a section of the fsb to see if it was threaded. The barrel is not threaded. This is a great donor rifle if you want to convert it or simply install a bullet guide and keep it as is. Just looking for cash right now.
