,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/4415000,"For Sale:  S & W Sigma .40, tactical green and nickel. Three 10 round mags.","Edmond, Oklahoma City, Oklahoma",$ 250,"Listed On: Wednesday, June 10, 2015",Handguns,Smith & Wesson                                                                                ,40 S&W                                                                                ,no type,Pistol,"S & W Sigma .40, tactical green and nickel. Three 10 round mags. 
Text REDACTED"
1,http://www.armslist.com/posts/4415001,For Sale/Trade:  Remington 700 Sps 7mm mag -Open to all trades,"South, Shreveport, Louisiana",$ 450,"Listed On: Monday, June 15, 2015",Rifles,Remington                                                                                ,7mm Remington Magnum                                                                                ,Bolt Action                                                                                ,Rifle,Very Nice rifle with only 5 rounds fired to sight in scope. Will pass for new! Comes with Remington 3-9x40 scope sighted in at 200 yards. I have 2 identical 700's so I decided to trade off one for something different. Will consider all trades never know till you ask!!$450 cash or $500 trade value
2,http://www.armslist.com/posts/4415002,For Sale:  .223 Rifle Ammo (50ct Boxes),"48th & Vine, Lincoln, Nebraska",$ 18,"Listed On: Tuesday, June 16, 2015",Ammo,no type,no type,no type,no type,"I have 2250 rounds of .223 ammo for sale, most in 50ct boxes. Some are new, some are reloaded, but all have the same specs. They are Hornady bullets, .223 REM 55gr FMJ-BT TRAINING rounds. Selling $18 per 50ct box, but can will sell as many as you want."
3,http://www.armslist.com/posts/4415003,For Sale:  Puma Hunter's Friend,"WAUCONDA, Illinois, United States",$ 395,"Listed On: Monday, June 22, 2015",Knives,no type,no type,no type,no type,"Puma Model 6398 Hunters Friend.Made in 1967. Near Mint In the Original Correctly Marked box With Matching Warranty Card & Sharpening Instructions. Never Sharpened or Used but Has a Couple of Carbon Spot Blemishes on the Back of the Blade. 5"" Genuine Pumaster Steel Blade with Rockwell Sticker Still Attached, 9"" Overall. Very Nice India Sambar Stag.I currently Have two of these for sale!"
4,http://www.armslist.com/posts/4415004,For Sale:  S&W M&P40c,"Salem, Salem, Oregon",$ 450,"Listed On: Wednesday, June 10, 2015",Handguns,Smith & Wesson                                                                                ,40 S&W,no type,no type,"Salem - Smith and Wesson M&P40c ""Carbon Fiber "" Compact not the Shield,  10+1 magazine x 2, 3 backstraps and a Blackhawk concealment holster $450"
5,http://www.armslist.com/posts/4415005,For Sale:  Italian Carcano M38 6.5x52mm Cavalry Bolt Action Rifle,"Oklahoma City NW Expressway And MacAuthur, Oklahoma City, Oklahoma",$ 180,"Listed On: Wednesday, July 22, 2015",Rifles,no type,6.5x52 Carcano                                                                                ,Bolt Action                                                                                ,Rifle,"What your looking at is this Italian Carcano M38 bolt action rifle.  This rifle is in very good condition.  This is a used rifle so there is some wear from usage, but still in very good condition.  This rifle will has had the stock cut down on it.  This rifle will come with 4 clips.  We will ship this rifle out for an additional $20.00.  Please take a look at the pictures, they are of the actual item.  If you have any questions please contact us at REDACTED.  Thanks!!!"
6,http://www.armslist.com/posts/4415006,For Sale/Trade:  300 Blackout with Manners Composite Stock,"Wixom, Michigan, United States","$ 1,700","Listed On: Monday, November 30, 2015",Rifles,Remington                                                                                ,300 Blackout (7.62x35mm)                                                                                ,Bolt Action                                                                                ,Rifle,"We built 2 of these rifles at the same time as test platforms, this one was never used it was only shot for accuracy/function then cleaned and stored in our safe.   It comes pillar bedded in a Manners Composite Stock with a Remington 700 action and 10 round magazine.  -Remington 700 Action & Barrel (Threaded with thread protector) -PTG Bottom Metal (works with AICS mags) 1 10 round mag included -Manners Composite Stock (Piller Bedded) -EGW Rail  We can ship this rifle within the continental US to your FFL please contact for shipping price."
8,http://www.armslist.com/posts/4415008,For Sale/Trade:  Para Elite limited edition 1911 w/ extras and ammo-JUST REDUCED!!,"Indianapolis, Indianapolis, Indiana",$ 1,"Listed On: Wednesday, June 10, 2015",Handguns,Para Ordnance                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,"Awesome ducks unlimited para elite limited edition 1911 for sale or trade. Very low round count. Comes with (2) 7 round mags, (1) 8 round extended mag, original camo grips, extra hogue grips, green fiber optic front site, new leather galco holster, lock, original case, and 50 rounds of brass for the right deal.
$650 cash firm
$750 trade 
Email or text REDACTED"
9,http://www.armslist.com/posts/4415009,For Sale:  50 magazines!!!,"Bowling Green, Virginia, United States",$ 200,"Listed On: Wednesday, June 10, 2015",Magazines,no type,no type,no type,no type,"Dufflebag full of Tapco 7.62 × 39 30 round magazines
$200 obo

REDACTED"
10,http://www.armslist.com/posts/4415010,For Sale:  BNIB Mossberg 500 persuader + ammo!,"Suburbs, Cleveland, Ohio",$ 260,"Listed On: Wednesday, June 10, 2015",Shotguns,Mossberg                                                                                ,no type,Pump Action,no type,"Brand New unfired in box. These come with a nice parkerized finish.
This is the persuader so it comes with stock and pistol grip for 2 configurations.
FTF East Subs Cleveland. Includes 4 boxes 00 buck shot!
New these retail for $369.00. Ohio ID with bill of sale."
11,http://www.armslist.com/posts/4415011,"For Sale:  The ""Ciener"" .22 Caliber Conversion Kit for 1911A1 .45ACP Pistol","Norwood, Cincinnati, Ohio",$ 170,"Listed On: Tuesday, September 27, 2016",Gun,no type,no type,no type,no type,"For sale is The ""Ciener"" .22 Caliber Conversion Kit for 1911A1 .45ACP Pistol. It is in good used condition and comes in the original case."
13,http://www.armslist.com/posts/4415013,For Sale:  Pietta 1851 Navy black powder revolver,"Essex jct, Vermont, United States",$ 175,"Listed On: Monday, June 15, 2015",Muzzle,no type,44 Black Powder                                                                                ,no type,Muzzle Loader,"I have a Pietta 1851 Navy revolver in 44 cal BP for sale w/ extra cylinder.The pistol was purchased this March and used 3 times so it's in excellent shape.This one has the brass frame w/ 7 1/2"" octagon barrel.The extra cylinder has the steel nipples and is in like new condition.The only way I can post pictures is with my phone.

I can ship this item USPS."
