,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/4010000,For Sale:  NEVER FIRED Mossberg Predator MVP 5.56/.223,"Rochester, Rochester, New York",$ 465,"Listed On: Monday, March 9, 2015",Rifles,Mossberg                                                                                ,223/5.56 NATO                                                                                ,Bolt Action                                                                                ,Rifle,"I have a Like New Mossberg MVP up for sale. I have never put a round through it, so its the best condition available for a pre owned gun. It takes any AR mag. Great for varmint, predator, or just having some fun at the range. Dealer cost on this rifle is $525 and so I am looking to get $465. That is a steal for the condition of the rifle.
It has a 18 1/2 in bbl. Comes with one 10rd magazine."
1,http://www.armslist.com/posts/4010001,"For Sale:  Smith & Wesson M&P 45, Full Size w/ Night Sights, 3 Mags","South Atlanta, Atlanta, Georgia",$ 450,"Listed On: Sunday, February 8, 2015",Handguns,Smith & Wesson                                                                                ,45 ACP                                                                                ,Striker Fire                                                                                ,Pistol,"Well taken care of, reliable shooter.  I have a Smith & Wesson M&P 45, full size, desert earth two tone, night sights, 2 10 round mags and an extended mag.  Includes original box.  The gun is $600 brand new with nights sights and the extended magazine is around $40.  Email me if interested."
2,http://www.armslist.com/posts/4010002,Want To Buy:  wanted:  mountain eagle magazine MEP-2216,"salem, Salem, Oregon",Offer,"Listed On: Saturday, February 21, 2015",Magazines,Smith & Wesson                                                                                ,45 ACP                                                                                ,Striker Fire                                                                                ,Pistol,I need a magnum research mountain eagle magazine MEP-2216 for my .22 pistol. if you have an extra you'll part with im interested in purchasing one
3,http://www.armslist.com/posts/4010003,"For Sale:  22LR AMMO FOR SALE   CCI,, FEDERAL.. REMINGTON,,WINCHESTER","GERALD ,ROSEBUD MO, St. Louis, Missouri",$ 33,"Listed On: Sunday, February 8, 2015",Ammo,Smith & Wesson                                                                                ,45 ACP                                                                                ,Striker Fire                                                                                ,Pistol,"(2) 300 ROUND BOXES OF TROY LANDRY SWAMP PEOPLE SPECIAL EDITION 40.00 PER BOX
(1) 500 ROUND BOX OF WINCHESTER SUPER X 22 LR AMMO 60.00 PER BOX
(4) 325 ROUND BOXES OF FEDERAL TARGET GRADE AMMO 32.50 PER BOX
(1) REMINGTON 225 ROUNDS GOLDEN BULLETS 25.00
(1) FEDERAL 525 VALUE PACK 60.00"
4,http://www.armslist.com/posts/4010004,For Sale:  Taurus TCP 380 w/ Extras and Ammo,"Wichita Falls, TX, Dallas, Texas",$ 300,"Listed On: Sunday, February 8, 2015",Handguns,Taurus                                                                                ,380 ACP                                                                                ,Striker Fire                                                                                ,Pistol,"New with Box and manuals.
Comes with:
New pocket holster
50 Rounds Federal American Eagle 380 Auto 95 grain FMJ
50 Rounds Blazer Brass 380 Auto 95 grain FMJ
Great concealed carry firearm. 
Asking $300 for everything, open to offers.
(MSRP $355 for the gun alone)
Please contact with any questions. 
Thanks,
Ben
REDACTED"
6,http://www.armslist.com/posts/4010006,"For Sale:  Remington Genesis ML Camo, Muzzleloader","Bloomington, Minneapolis / St. Paul, Minnesota",$ 200,"Listed On: Sunday, February 8, 2015",Muzzle,Remington                                                                                ,50 Black Powder                                                                                ,no type,Muzzle Loader,"I took it out last summer at the range, put about 10 rounds through it and thoroughly cleaned it. I used sabot canonical (50 cal), lubed it with bore butter. Surprisingly easy to load and fire. Fun to shoot. 50 cal packs a big wallop.

Comes with rifle, new strap, and everything needed to properly load and fire the firearm.

Great review here: http://www.outdoorlife.com/articles/gear/2007/09/remington-genesis

See here for specs: http://www.remington.com/products/archived/black-powder/genesis-muzzleloader.aspx

Here for PDF manual: http://www.remington.com/~/media/Files/Owners-Manuals/Genesis.ashx"
7,http://www.armslist.com/posts/4010007,For Sale:  4 smith and wesson m&p 40 magazines,"omaha, millard area, Nebraska, United States",$ 75,"Listed On: Sunday, February 8, 2015",Magazines,Remington                                                                                ,50 Black Powder                                                                                ,no type,Muzzle Loader,New in the packages.  4 magazines.
9,http://www.armslist.com/posts/4010009,For Sale/Trade:  Trade AR 15 for place to Deer hunt,"Atlanta, Atlanta, Georgia",$ 1,"Listed On: Friday, February 13, 2015",Rifles,no type,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,trade new AR 15 223 5.56 for place to deer hunt & turkey hunt no scam just looking for place to hunt want to hunt 5 days or less deer and 3 days turkey hunting for spring turkey and deer November  3-5-2-6-3-4-2-O8-4-
10,http://www.armslist.com/posts/4010010,For Sale:  New Bond Arms Bacup .45 ACP,"chester, Connecticut, United States",$ 450,"Listed On: Wednesday, February 18, 2015",Handguns,Bond Arms                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,new bond arms Backup .45acp . comes with Bonds Backup Leather holster . Also included is a new 2.5 inch bond .357/38 barrel as well. barrels are interchangeable . Matte finish barrels and gun
11,http://www.armslist.com/posts/4010011,For Sale:  !!! 2 PSA AR 15s with Stainless 16 Barrels,"West/Brownsburg, Indianapolis, Indiana",$ 800,"Listed On: Sunday, February 8, 2015",Rifles,Palmetto State Armory                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"For Sale: 2 BRAND NEW Palmetto State Armory ARs with stainless 16 in. barrels.  These are full PSA builds. Palmetto kits and lowers. Everything is stock, just needs rear sight. Throwing a gen 3 PMag in as well. Asking $800 each or $1500 for both. Not looking for trades, cash only. No low balls either. Will need to see LTCH and fill out bill of sale. Not trying to be a jerk but we should all be responsible gun owners and ensure our 2nd amendment rights by doing our part to keep guns out of the hands of criminals."
