,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/4501000,"For Trade:  SPRINGFIELD XD, 5"" TACTICAL, 9MM, TRIGGER UPGRADE, FIBER OPTIC SIGHTS","Mason/West Chester, Cincinnati, Ohio",Offer,"Listed On: Friday, July 10, 2015",Handguns,Springfield                                                                                ,9mm Luger (9x19)                                                                                ,Double Action                                                                                ,Pistol,"Also comes with 5 mags, and Springfield gear pkg. like new and very low rouind count"
1,http://www.armslist.com/posts/4501001,For Sale:  Ruger mk 3 hunter,"Muskogee, Tulsa, Oklahoma",$ 500,"Listed On: Wednesday, July 15, 2015",Handguns,Ruger                                                                                ,22 Long Rifle                                                                                ,Striker Fire                                                                                ,Pistol,Ruger mk 3 hunter with Crimson trace grips 1 magazine have all paper work and hard case no trades at this time unless it's for a 6'x12' utility trailer or rigid light bar will add cash for the right trade.
2,http://www.armslist.com/posts/4501002,For Sale:  Rock River Elite operator LAR-15,"Poteau, Oklahoma, Fort Smith, AR, Oklahoma","$ 1,500","Listed On: Friday, July 10, 2015",Rifles,Rock River Arms                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Rock River elite operator AR15. Comes with Burris E1 .223 scope, Burris P.E.P.R one piece mount, small red dot mounted on top, 400 rounds of ammo, 2 new boxes of Hornady polymer tip, 3-30 round pmags, 5-20 round steel mags, 2-30 round steel mags, speed loader, brass catcher, case, and strap. Purchased from an SWAT member. Has maybe 100 rounds thru it."
3,http://www.armslist.com/posts/4501003,For Sale/Trade:  CMMG .300 Blackout AR-15 CUSTOM W/ 600 rounds,"Plymouth, Detroit, Michigan","$ 1,500","Listed On: Wednesday, July 29, 2015",Rifles,CMMG                                                                                ,300 Blackout (7.62x35mm)                                                                                ,Semi-automatic                                                                                ,Rifle,"I have a CMMG AR in .300 blackout, custom digital camo finish, with 4 mags finished to match. There is a sightmark scope 4-12X on it and the furniture is high end (see pics). There are aux. canted backup sights on it as well as an aftermarket charging handle. Really a beautiful rifle, just no time to shoot it. Also I have 600 rounds of ammo available to go with it, subsonic to supersonic range. There is a pelican case custom fit to it that can be added also. Serious offers also considered."
4,http://www.armslist.com/posts/4501004,For Sale:  Charter Arms Bulldog .44 Special Revolver Very Good +-$325,"Reno, Reno, Nevada",$ 325,"Listed On: Wednesday, July 15, 2015",Handguns,Charter Arms                                                                                ,44 Special                                                                                ,Double / Single Action                                                                                ,Revolver,"Vintage Very Well Made Charter Arms Bulldog .44 Special 5 Shot Revolver.Bobbed Hammer ,Blued Finish,Walnut Grips.Nice and Tight.Very Good Condition.Higher than Usual Quality.Sorry,no pics available at this time.-$325"
5,http://www.armslist.com/posts/4501005,"For Sale/Trade:  do-all clay pigeon thrower,","eau claire, Eau Claire, Wisconsin",$ 45,"Listed On: Wednesday, September 30, 2015",Targets,no type,no type,no type,no type,"do-all clay pigeon thrower, has tripod stand, good shape,"
6,http://www.armslist.com/posts/4501006,For Sale:  Ruger 22/45 threaded barrel w/ Redfield Accelerator,"South Austin, Austin, Texas",$ 300,"Listed On: Friday, July 10, 2015",Handguns,Ruger                                                                                ,22 Long Rifle                                                                                ,Single Action                                                                                ,Pistol,"I have a Ruger 22/45 Threaded barrel w/ Redfield Accelerator in good condition.  Comes with 2 mags, 650 rounds of Federal Automatch 22lr ammo and original sights and box etc."
7,http://www.armslist.com/posts/4501007,For Sale/Trade:  Glock 34 gen 3,"Shelbyville, Louisville, Kentucky",$ 700,"Listed On: Friday, July 10, 2015",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"Glock 34 gen 3, has had a around 400 rounds trough it but still in very good shape, I have the original box and papers, it has talon grips, it comes with 7 17 rd mags a 22 rd mag and a 33rd mag, it also has a galco owb holster, triger guard, speed loader,flash light, and 150 rounds of fmj  would like 700 for everything obo, open to trades would like a 308 or 3006 bolt action rifle or a full size 1911 in 45"
9,http://www.armslist.com/posts/4501009,For Sale:  Springfield XDS 9mm 3.3,"Sturgis, Kalamazoo, Michigan",$ 400,"Listed On: Friday, July 10, 2015",Handguns,Springfield                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,"Springfield XDS 9mm 3.3

Original Case
2- 7 Round Magazines
1- 8 Round Magazine 
Springfield Holster
Springfield Mag Holster

The XDS was my carry but is in good condition. Has been an excellent shooter and have never had any issues. I'm asking $400 OBO. All state and federal laws apply. Please, NO TRADES."
10,http://www.armslist.com/posts/4501010,For Sale:  Sig sauer tacops 1911,"North westminster, Denver, Colorado",$ 850,"Listed On: Friday, July 10, 2015",Handguns,Sig Sauer                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,"Sig sauer tacops 1911. Comes with factory case and 4 mags, also comes with a custom kydex holster and mag pouch. I am the original owner, it has around a 100 rounds fired. $850 cash Or will trade for a sig p227 or glock 19 plus 400 cash. Buyer pays transfer fees. Located in north Westminster."
12,http://www.armslist.com/posts/4501012,For Sale/Trade:  Hi-Point JHP 45,"Romeoville, Illinois, United States",$ 180,"Listed On: Wednesday, July 15, 2015",Handguns,Hi Point                                                                                ,45 ACP                                                                                ,no type,Pistol,"Hi-Point model JHP 45. Great condition, pics upon request. No original box."
14,http://www.armslist.com/posts/4501014,For Sale:  russian makarov,"johnson city, Tri-cities, Tennessee",$ 300,"Listed On: Friday, July 10, 2015",Handguns,Makarov                                                                                ,9mm Makarov                                                                                ,Double / Single Action                                                                                ,Pistol,I have a Baikal ij-70 Russian makarov for sale. Gun is in flawless condition and has the target rear sight. Comes with original grip and lanyard strap. Also have a hogue grip for it as well. I don't know the origin of the holster that came with it. Has 2 mags and 15-20 rounds of hornady hollow points. Asking 300
15,http://www.armslist.com/posts/4501015,For Sale:  (New) Accuracy International AICS Stock for Remington 700 (Pale Brown),"Howell, Michigan, United States","$ 1,100","Listed On: Saturday, May 28, 2016",Gun,no type,no type,no type,no type,"CALL TO VERIFY IN STOCK STATUS BEFORE DRIVING TO STORE OR BUYING ONLINE>Accuracy International AICS Stock for Remington 700 (Pale Brown)Accuracy International AICS Stock for Remington 700 (Pale Brown)A combat proven feature of all our sniper rifles is the polymer and alloy chassis (not merely a stock), which provides the rigidity, strength and durability necessary to provide a stable, rugged platform for the barreled action in all weather and in any environment.Accuracy International Chassis Systems bring the ergonomic and functional benefits of our latest advanced AX and AT sniper rifle systems to the Remington 700 platform.In the ATAICS and particularly in the AXAICS, these benefits are delivered with degrees of modularity and configurability that cannot be achieved with any traditional stock. Quick and easy to install and requiring no specialised gunsmithing, both chassis systems are available for short and long Remington 700 actions in .308 Win, .300 Win Mag and .338 Lapua Magnum families of cartridges. AT Butt Pad: Large, recoil absorbing, for increased comfort. User adjustable for length of pull using spacers (included). Height and rotation adjustable target butt pad available as an accessory.AT Cheekpiece: Lateral/height adjustment.AT Sling Points: Quick detach flush cup style for rapid sling repositioning.AT Folding Stock: Reduces the length for transportation and storage. The unique hinge design locks up solidly and latches in the folded position.AX Pistol Grip: Ergonomically advanced and user configurable in minutes with replaceable backstraps.AT Accessory Rails: STANAG 4694/Mil-Std 1913 rails available as accessories. Add rails using AI's patent pending keyhole slot system."
16,http://www.armslist.com/posts/4501016,For Sale:  NIB- North American Arms black widow mini revolver-22 mag,"Pleasant Hill, Kansas City, Missouri",$ 300,"Listed On: Friday, July 10, 2015",Handguns,North American Arms,no type,no type,no type,"BE 21,BE MO RES,PIC ID
I've had this 4weeks
its unfired new in box,this is a beautiful mini revolver,5 shot
critical defense and fed hps,100rnds,2 full boxs
uncle mikes pocket holster.64.00 in total xtras
price is firm,not int in trades,you can make an offer I will look at your offer,cash rules
call or text only, as I am listing this for a friend. REDACTED
It has new 3 dot combat sites,they just starting putting these on.
Thanks"
18,http://www.armslist.com/posts/4501018,For Sale/Trade:  Colt M45a1 NIB never fired or loaded,"alpharetta, Atlanta, Georgia","$ 1,800","Listed On: Thursday, August 20, 2015",Handguns,Colt                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,"This Colt 1911 is a real beauty. Brand new, never had the mags loaded. Im not a 1911 guy but this was the 1 that i do like but I'm looking to sell now so i can buy a Tavor and see what all that hype is about. I would rather sell but if you have a trade offer just email or txt me. 678 923 272 three .. thanks"
19,http://www.armslist.com/posts/4501019,"For Sale:  Kahr CT45  NIB, 2 mags","St Charles, St. Louis, Missouri",$ 395,"Listed On: Friday, July 10, 2015",Handguns,Kahr                                                                                ,45 ACP                                                                                ,Double Action                                                                                ,Pistol,"New unfired CT45.  Comes with 2 mags.
Text if interested 636 734 565three"
20,http://www.armslist.com/posts/4501020,For Sale/Trade:  Custom Glock 35 Gen 3 with loads of upgrades. MUST SEE!,"NE Heights, Albuquerque, New Mexico",$ 750,"Listed On: Friday, July 10, 2015",Handguns,Glock                                                                                ,40 S&W                                                                                ,Striker Fire                                                                                ,Pistol,"Custom Glock 35 gen 3 .40 caliber with a burnt bronze custom cerakoted slide and front milled serrations, stippled grip, extended mag release, extended slide release, Ghost 3.5lb trigger bar with upgraded trigger pull, night sights, (2) 15 round magazines, (1) 29 round magazine, paddle holster, and of course the Glock case. I will also include a small, generic tactical rail light, nothing fancy, but works. This is a great shooting gun built for competition. There is some slight holster wear on the cerakote at the front of the slide.

Asking $750 cash. Text/Call REDACTED"
22,http://www.armslist.com/posts/4501022,For Sale:  M&P9 + 4 17rd Mags,"Heights, Albuquerque, New Mexico",$ 450,"Listed On: Saturday, August 8, 2015",Handguns,Smith & Wesson                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,I am selling my full Size M&P 9. Comes with 4 17 round magazines. Not wanting to trade except possibly for an M&P 45. Text 505five077five83. Thanks.
23,http://www.armslist.com/posts/4501023,"For Sale:  Magpul ACS Stock, mil-spec Black","Federal Way, Tacoma, Washington",$ 50,"Listed On: Saturday, July 18, 2015",Gun,no type,no type,no type,no type,This stock is in excellent condition. Locks up super tight. It's black but was originally FDE. A little thinner will take it off if you don't like it. Fits mil-spec buffer tubes. Meet in fife or federal way.
24,http://www.armslist.com/posts/4501024,For Sale:  COLT COMMANDER .45acp SS,"West Tulsa, Tulsa, Oklahoma","$ 1,100","Listed On: Friday, July 10, 2015",Handguns,Colt                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,"Stainless Steel Colt Commander .45acp 100 year anniversary.

Excellent Condition. Less than 100 rounds fired.

Comes with 2 mags, 2 sets of grips.

Will take partial trade for cash plus S&W .357/.38 snubby or a Glock 43"
