,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/7718000,For Trade:  FT FNX-9 with Threaded barrel and stock barrel,"Goodyear, Phoenix, Arizona",Offer,"Listed On: Sunday, December 17, 2017",Handguns,FN Herstal S.A.                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,"Trading my FNX-9. Great gun, I'm just used to Glocks, M&Ps and Sigs.Looking for AR or M&P compact 2.0, HK, CZ models or possibly and Ruger or SW revolver."
3,http://www.armslist.com/posts/7718003,For Sale:  Stolen sig p 238,"Huntsville, Huntsville, Alabama",FREE,"Listed On: Sunday, December 17, 2017",Handguns,Sig Sauer                                                                                ,380 ACP                                                                                ,no type,Pistol,I had someone steal this sig p 238 because they gave me countrfiet money. Please be aware that people are doing this. It is real. Do not purchase this gun it is reported stolen.
4,http://www.armslist.com/posts/7718004,Want To Buy:  Colored Frame HK USP,"Bellevue, Seattle, Washington",$ 1,"Listed On: Sunday, December 17, 2017",Handguns,Heckler & Koch,no type,no type,no type,"If you have a factory colored frame(tan, OD, grey) HK USP you'd sell please let me know.  Only looking to buy locally.  Thank you"
8,http://www.armslist.com/posts/7718008,For Sale:  AR 15 upper with CH and BCG,"Athens, Huntsville, Alabama",$ 200,"Listed On: Sunday, December 17, 2017",Rifles,no type,223/5.56 NATO                                                                                ,no type,Rifle,"Like the title says i have an AR upper complete with chargin handle and bolt carrier group, low profile gas block and Yankee Hill Machine quad rail."
9,http://www.armslist.com/posts/7718009,For Sale:  JP Enterprises AR w/Anvil Arms lower,"Little Canada, Minneapolis / St. Paul, Minnesota","$ 1,500","Listed On: Sunday, December 17, 2017",Rifles,no type,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Complete JP Enterprises Rifle with Anvil Arms lower receiver, all internals in lower are also JP partsJP upper is mid rise billet slick side upper with blue anodizing, has some scratches on the receiver and hand guard. Barrel is JP 16” cryogenic Supermatch with adjustable JP has black and JP 2 port muzzle break. Hand guard is JP MKII I believe. BCG is JP full mass with standard JP bolt. Standard charging handle with tac latch. Lower is an Anvil Arms forged lower with all JP internals including adjustable trigger, standard selector, bolt catch, and pins. Magpul MOE+ gripMagpul ACS adjustable stock. Rilfe only has about 200 rounds through it and is cleaned once a month. Must have MN or WI ccw or MN permit to purchase. Will take trades but must be worth the same or plus cash on your side. Price is negotiable, just shoot me an offer, worst I can say is no.Trades can be either 2A items, 4X4’s, snowmobiles, or things of that nature. More pictures available upon request."
10,http://www.armslist.com/posts/7718010,For Sale:  Ruger AR556 with Sig Romeo 7 Flash Sale- qty 1 only,"Wake Forest, Raleigh / Durham / CH, North Carolina",$ 695,"Listed On: Wednesday, January 17, 2018",Rifles,Ruger                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"NIB Ruger AR556 with Sig Romeo 7 Flash Sale- I only have 1 of these in stock and when they are gone they are gone.   Item #: 8500 UPC: REDACTED02 Description: RUG AR-556 5.56 SA RFL 16B 30R Brand: Ruger Model: AR-556 Type: Rifle: Semi-Auto Caliber: 5.56 NATO|223 Finish: Black Action: Semi-Automatic Stock: Black Synthetic 6 Position Telescoping Sight: FT: Adj Post RR: Ruger Rapid Deploy Folding Barrel Length: 16.10 1-8RH TWIST Overall Length: 32.25 - 35.50 Weight: 6.50 lbs Capacity: 30+1 # of Mags: 1 (Magpul) Receiver: Black Finish, 7075-T6 Aluminum Upper & Lower Features: Improved Trigger-Reach Grip,Enlarged Trigger Guard; Round Lightweight Handguard, Forward AssistPay Here:https://www.tarriverarms.com/product/ruger-ar-556-5-56mm-blk-16-30rd-rifle-sig-romeo-7-flash-sale-gone/"
13,http://www.armslist.com/posts/7718013,Want To Buy:  WTB smith & Wesson bodyguard 38,"Oklahoma City, Oklahoma City, Oklahoma",Offer,"Listed On: Sunday, December 17, 2017",Handguns,Smith & Wesson                                                                                ,38 S&W Special,no type,no type,Looking to buy smith and Wesson bodyguard 38. Let me know if you have one you want to sell
14,http://www.armslist.com/posts/7718014,For Sale:  Glock 20sf custom,"Cameron, Fayetteville, North Carolina","$ 1,200","Listed On: Wednesday, January 17, 2018",Handguns,Glock                                                                                ,no type,Striker Fire                                                                                ,Pistol,"Glock 20sf 10mm with extended mag release, extended slide release Novak's sites. Has a lone wolf custom slide with Burris fast fire III along with raised trijicon sites and a muzzle brake with ""smile wait for flash"" lasered around the crown, also have the tread protector and additional non threaded 6"" barrel. Comes with original box, dies, three mags. I know I'm forgetting something, let me know if you have any questions or want additional pictures. Will possibly travel with reasonable offer. Possible trades, multiple trades, trades plus cash etc. Shoot an offer worst I'll say is no. Definitely trade for kimber Adirondack 6.5/308. Kimber 84m mountain rifle 6.5/308 w/optic. Nice tikka setup in 6.5/308. Benelli SB3 or M4 or similar. Trade for LNIB Mak 90, MAADI, Polytech, M1, M1A, really nice 1911, possible others, let me know what you have."
15,http://www.armslist.com/posts/7718015,For Sale/Trade:  s&w 5904     (400$),"heiskell, Knoxville, Tennessee",$ 400,"Listed On: Sunday, January 7, 2018",Handguns,Smith & Wesson                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,s&w 5904 9mm da/sa pistol in good condition it comes with 3 15 round mags and has a 3.5 pound trigger in sa 450$ trade value   text or call REDACTED)    meet locally only halls or clinton
17,http://www.armslist.com/posts/7718017,For Sale:  Ruger Alaskan 454 casull,"Shelby County, Birmingham, Alabama",$ 700,"Listed On: Friday, December 22, 2017",Handguns,Ruger                                                                                ,454 Casull                                                                                ,Double / Single Action                                                                                ,Revolver,Ruger Alaskan 454 casull lnib comes with holster and ammomight trade for a 243 rifle with cash
18,http://www.armslist.com/posts/7718018,Want To Buy:  WTB: Vintage Pellet Pistols,"Amherst, Cleveland, Ohio",$ 1,"Listed On: Monday, January 1, 2018",Air,no type,no type,no type,no type,Looking to buy vintage Pellet pistols. Thanks
20,http://www.armslist.com/posts/7718020,For Sale/Trade:  Savage Model 10 .243,"Tazewell, Knoxville, Tennessee",$ 400,"Listed On: Sunday, January 7, 2018",Rifles,Savage Arms                                                                                ,243 Winchester                                                                                ,Bolt Action                                                                                ,Rifle,"Savage Model 10 black synthetic stock chambered in .243 with Simmons 8point scope in excellent condition. Have had this rifle for years, probably had 20 rounds fired through it, never hunted with or abused in any way. Looking to see what’s out there to trade on. Interested in handguns, tactical 12 gauge shotguns, maybe others, Just let me know what you have to offer if interested. Email or text REDACTED"
21,http://www.armslist.com/posts/7718021,For Sale:  10/22 Gatling gun,"Sylacauga, Birmingham, Alabama",$ 700,"Listed On: Sunday, December 17, 2017",Rifles,Ruger                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,"tactical innovations 10/22 Gatling gun. More fun than a barrel of monkeys!trade for tricked out 10/22 with .920 barrel, scope trigger, etc"
22,http://www.armslist.com/posts/7718022,For Sale:  Browning BDA .380,"Fox Valley, Appleton, Wisconsin",FREE,"Listed On: Sunday, December 17, 2017",Handguns,Browning                                                                                ,380 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,"used Browning BDA .380 In nice shape, fires and have had no issue. Must have valid drivers license to purchase and cash only $475.00"
23,http://www.armslist.com/posts/7718023,For Sale:  P229R Enhanced Elite,"Ventura, Ventura, California",$ 900,"Listed On: Sunday, December 17, 2017",Handguns,Sig Sauer                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,Taken to the range 3x with about 200 rounds through it.  Looks and functions as new.  Comes with original case and all the case candy plus four 10 round mags.  This is the Ca model.  Will include a never worn Blade Tech Holster. This is is the model with the SRT trigger.
