,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/7643000,For Sale:  Bushmaster XM-QRC,"Austell, Atlanta, Georgia",$ 550,"Listed On: Tuesday, December 5, 2017",Rifles,Bushmaster                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,Brand new Bushmaster AR15 XM-QRC .223/5.56. Retail at $739 will meet in a public place also will have a bill of sale and notary
2,http://www.armslist.com/posts/7643002,For Sale:  45 long colt bullets & brass,"University Place, Tacoma, Washington",$ 1,"Listed On: Thursday, November 30, 2017",Reloading,no type,no type,no type,no type,"500 ct. Berry's plated bullets for 45 long colt reloading. They are .452"" diameter, 250 grain, flat point.  $65 per 500  (I have two boxes available, only one shown in the picture)100 ct.  New 45 long colt brass.  It is made by Magtech.  $25 per 100 ( two bags available)DougUniversity Place (West Tacoma)text me at REDACTED"
3,http://www.armslist.com/posts/7643003,For Sale/Trade:  BRAND NEW Vortex 4-12x40 with mount,"Lawrenceburg, Lexington, Kentucky",$ 200,"Listed On: Friday, January 5, 2018",Optics,no type,no type,no type,no type,Brand new still in box with everything never mounted it does include some brand new Warner scope rings can send more pics upon request
4,http://www.armslist.com/posts/7643004,For Trade:  RIA Officer 9mm,"Zebulon, Raleigh / Durham / CH, North Carolina",Offer,"Listed On: Tuesday, December 5, 2017",Handguns,Rock Island Armory                                                                                ,no type,Double / Single Action                                                                                ,Pistol,Real nice RIA 1911 in the commander size. Gun is like new with 3mags.
8,http://www.armslist.com/posts/7643008,For Sale:  Beretta 92FS Inox *mint*,"Mason, Cincinnati, Ohio",$ 650,"Listed On: Thursday, November 30, 2017",Handguns,Beretta USA                                                                                ,9mm Luger (9x19)                                                                                ,no type,Pistol,"For sale is a very nice Beretta 92FS InoxComes with case, 2 OEM 15 round mags and all additional OEM itemsPlease let me know if you have any questions$650"
10,http://www.armslist.com/posts/7643010,For Sale:  Vintage Mosin Nagant 7.62x54r,"Rothschild, Wausau, Wisconsin",$ 249,"Listed On: Wednesday, February 7, 2018",Rifles,Century International Arms                                                                                ,7.62x54R                                                                                ,Bolt Action                                                                                ,Rifle,"I have a Mosin Nagant dated 1938 in EXCELLENT orginal condition. All serial numbers match and the metal is excellent surplus condition. I purchased this rifle back in 2006 and picked it from a crate shippment. I never fired the weapon. I took it home and locked it away in the gun room where it has been sitting. The rifle also came with a sling, a leather belt pouch with an unsused metal oil can and misc. metal tools. Everything is coated in oil and cosmoline. It also came with 3 boxes of mil-surplus ammo. If you are looking for a collector's Nagant, this is the kind you're looking for. Serious inquirers please. Local Wausau delivery ONLY! Cash ONLY!"
11,http://www.armslist.com/posts/7643011,For Sale:  Lots of Sig and 1911 mags,"Coraopolis, Pittsburgh, Pennsylvania",FREE,"Listed On: Monday, January 29, 2018",Magazines,no type,no type,no type,no type,"Pistol Mags for sale, buyer pays shipping:2 Sig P320 Subcompact 9mm: $60 2 Sig P320/227 45ACP (10rnd & 14rnd): $602 Sig P250-22 22LR 10rnd: $302 1911 Officers 9mm: $40 3 1911 Govt. 40S&W/357Sig: $75"
15,http://www.armslist.com/posts/7643015,For Sale:  Fostech Bump Stock,"Louisville, Louisville, Kentucky","$ 1,000","Listed On: Thursday, November 30, 2017",Gun,no type,no type,no type,no type,"For sale Fostech Bumpski Bump Stock for AK 47 new in box. Asking $1000 obo. Would consider trade for KSG, Sig P938, or other SIG pistols."
16,http://www.armslist.com/posts/7643016,For Sale:  New in Box MP Shield,"Kc north, Smithville, and St Joseph, Kansas City, Missouri",$ 325,"Listed On: Sunday, December 17, 2017",Handguns,Smith & Wesson                                                                                ,9mm Luger (9x19)                                                                                ,Double Action                                                                                ,Pistol,"I have a new MP Shield 9 mm with 2 mags, box, has safety.$325 firm near Smithville"
18,http://www.armslist.com/posts/7643018,For Sale/Trade:  Hk usp v1 .45 And RIA .38 super,"Pasadena, Houston, Texas",$ 0,"Listed On: Thursday, November 30, 2017",Handguns,no type,no type,no type,no type,"both new in box! Usp comes with nice leather galco holster  for more pics and faster response text 832 twoseven32764 ooen to trades looking for 7.5” ar pistol, 5.7 , sig rattler or mpx  i can add cash ak full size or pistol. Open to hear trades on others besides the ones listed!"
