,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/3217000,For Sale:  Unfired Smith and Wesson M&P 15 OR Model with Extras,"East, Dayton, Ohio","$ 1,000","Listed On: Thursday, June 26, 2014",Rifles,Smith & Wesson                                                                                ,223/5.56 NATO                                                                                ,Bolt Action                                                                                ,Rifle,"Hello I have an unfired M&P 15 OR (optics ready) flat top rifle. It is still in the box and comes with one 30rd metal magazine. I have also added a quad rail, fore grip bipod, front and rear flip up sights, and an rgb scope. I don't have to but would rather sell this rifle to fund another project. This is a nicer model with forward assist and dust cover. Perfect for an EO tech. Will entertain trades as well. Thank you for your time. Can email or text REDACTED."
1,http://www.armslist.com/posts/3217001,For Sale:  xds 45,"irving, Dallas, Texas",$ 450,"Listed On: Thursday, June 26, 2014",Handguns,Springfield                                                                                ,45 ACP                                                                                ,no type,Pistol,Xds 45 like new. Box and all accessories included. 2 5 rnd mags and 1 7 rnd.
2,http://www.armslist.com/posts/3217002,For Sale/Trade:  Beretta px4 storm 9mm for-ruger vaqero makarov or,"Brown county, Indiana, United States",$ 400,"Listed On: Thursday, June 26, 2014",Handguns,Beretta USA                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,Beretta px4storm great shape low round count gun box paperwork 3 mags backstraps would like to trade but if you wanna buy outright the price is 400$ firm. Trade value of 500. No shipping. No paper work would prefer to see LTCH and INDL tho. Text REDACTED not wanting to drive long ways either. So if your in valpo don't expect me to come halfway sorry.
3,http://www.armslist.com/posts/3217003,For Sale:  1851 Navy .36 cal. Black powder with a brass frame. Maker unknown,"Galveston, Houston, Texas",$ 140,"Listed On: Saturday, September 6, 2014",Handguns,no type,no type,Single Action                                                                                ,Revolver,"1851 Navy .36 cal. Black powder with a brass frame. Maker unknown $140

I’m selling the guns I have listed here as part of my dad’s estate. All sales are cash and local pick up in Galveston. 

Sorry, but no shipping, including the black power and antique firearms. All sales must be in person, please.

I have tried to price everything at the lower end of current market value taking into consideration condition. Please no lowball offers via e-mail. Negotiation with cash in hand is more effective.

Please be qualified to legally purchase a firearm. 

Thank you,

Brian."
4,http://www.armslist.com/posts/3217004,For Trade:  Polish AKM 47,"Falmouth, Northern Kentucky, Kentucky",Offer,"Listed On: Thursday, June 26, 2014",Rifles,no type,no type,Semi-automatic                                                                                ,Rifle,May be interested in trading my kit built Polish AKM 47.  922r compliant and runs like a dream.  Has provision to add scope mount base.  Built from hand select all matching parts.  Coated in moly resin semi gloss black.  Text REDACTED for info.  About 800 value.
5,http://www.armslist.com/posts/3217005,For Sale:  Semi auto pistols,"kernersville / Winston Salem / Greensboro, North Carolina, United States",$ 1,"Listed On: Thursday, September 4, 2014",Handguns,no type,380 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,Have several DA semi autos on 380/ 9x18 . Nice makarovs
6,http://www.armslist.com/posts/3217006,For Trade:  Glock 17,"PELL City, Birmingham, Alabama",Offer,"Listed On: Thursday, June 26, 2014",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,Glock 17 9mm. Comes with 2 latest generation magazines and a Bianchi belt holster.
7,http://www.armslist.com/posts/3217007,For Sale/Trade:  KAHR CM 9,"grovecity, Columbus, Ohio",$ 0,"Listed On: Thursday, June 26, 2014",Handguns,Kahr,no type,no type,no type,"This is a great ccw 9mm.
Shot very little at all.
I found a pistol I prefer over this one.
Comes with 4 factory mags
All the stuff it comes with from manufacturer.
You can't go wrong.
I don't use this gun so make a reasonable offer.(its not a handout) FAIR."
8,http://www.armslist.com/posts/3217008,For Sale:  Custom AR-15,"Ottawa, IL, La Salle, Illinois","$ 2,000","Listed On: Tuesday, July 15, 2014",Rifles,no type,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Mean Metal Guns Custom AR-15. Very well built rifle. Less than 400 rounds fired. Comes with hard plastic case and soft case, two magpul 30rnd mags, and over 400 rounds of ammunition. MUST HAVE A VALID FOID CARD (AND A PHOTO COPY TO MATCH!)

*very solid Ti-7 adjustable stock
*rubber Hogue grip
*Custom Mean Metal lower (local manufacturer in Spring Valley!)
*Custom upper assembly

$2,000 o.b.o."
10,http://www.armslist.com/posts/3217010,"For Sale:   Springfield XD 45acp 4"" 13+1 of 45 ACP $408","Tulsa/Broken Arrow, Tulsa, Oklahoma",$ 408,"Listed On: Tuesday, July 8, 2014",Handguns,Springfield                                                                                ,45 ACP                                                                                ,Striker Fire                                                                                ,Pistol,"New in box Springfield XD 45acp semi-auto pistol. Black 4"" 13+1 of 45 ACP. $408. Tulsa/Broken Arrow area. Text or call REDACTED."
