,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
1,http://www.armslist.com/posts/3161001,For Sale:  Brass knuckle belt buckle,"Arlington Heights, Chicago, Illinois",$ 5,"Listed On: Sunday, August 17, 2014",Tactical,no type,no type,no type,no type,Brass knuckle belt buckle [ I don't know if it's brass]
9,http://www.armslist.com/posts/3161009,For Sale:  Winchester/Sears M300 Semi Auto 12 Guage,"Goshen, South Bend, Indiana",$ 250,"Listed On: Wednesday, June 11, 2014",Shotguns,Winchester                                                                                ,12 Gauge                                                                                ,Semi-automatic                                                                                ,Shotgun,I have a very nice semi auto 12 gauge shotgun that was sold by sears. This gun was made by Winchester for Sears & is the same as a Winchester 1400.  Wood & everything still in good condition. Chambered for 2-3/4 it holds 4+1. Local face to face sale only. Must be Indiana resident over 21 & legal to own a firearm.
10,http://www.armslist.com/posts/3161010,For Sale:  Kel-Tec Sub 2000 9mm uses Glock 17 Mags / Sub 2k Sub2000 Sub2k,"Colorado Springs, Colorado Springs, Colorado",$ 528,"Listed On: Friday, June 27, 2014",Rifles,Kel-Tec                                                                                ,9mm Luger (9x19)                                                                                ,Semi-automatic                                                                                ,Rifle,Just got this in - uses Glock 17 9mm mags - comes with 1 magazine.  These are quite hard to get so will go quickly!  Brand new and in stock!
14,http://www.armslist.com/posts/3161014,For Sale:  7.62x39 ammo AK47 mags and more AK,"Hartford City, Indiana, United States",$ 6,"Listed On: Wednesday, June 18, 2014",Ammo,no type,no type,no type,no type,"4-Tapco 30rd mags, 3x Magpul FDE mag loops, bayonet with sheath, front sight tool, cleaning kit.

25 boxes of Tula, 5 boxes of Wolf, 3 boxes of WPA (660rds total) (Golden Tiger in pic is sold already). Ammo can is not included.

$250 for all, but will sell ammo separate. Tula $5.75 a box, Wolf and WPA $6.50 a box.

Local pickup only."
21,http://www.armslist.com/posts/3161021,For Sale:  NIB Springfield M1A Scout Squad .308 Walnut,"Huntington, Fort Wayne, Indiana","$ 1,599","Listed On: Wednesday, November 19, 2014",Rifles,Springfield                                                                                ,308/7.62 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Brand New in the box Springfield M1A Scout Squad 18"" with Walnut stock. It comes with one 10RD magazine, Department of Army maintenance manual, Springfield M1A Rifle manual, and history papers on the origin of the rifle, box, and gun lock. Below I have listed the factory specs and description for you to look over. If you have any questions feel free to call, shoot us an email, or stop in and check out are large selections of NEW & USED Firearms!

Description: The M1A Scout-Squad rifle with forward mounted optical sight base provides an excellent platform for the U.S. Army''s Aimpoint military sight. Benefits are vastly improved target acquisition and unobstructed access to the receiver mechanism. Additional features include a quick handling 18"" barrel, proprietary muzzle stabilizer and black fiberglass or American walnut stock.

Specifications: 
Springfield M1A Scout Squad 308 Walnut 10RD
Manufacturer: Springfield
Model: M1A
Model: Scout Squad
Action: Semi-automatic
Caliber: 308 Win
Barrel Length: 18""
Finish/Color: Blue
Grips/Stock: Walnut
Capacity: 10Rd
Sights: Adjustable Sights"
24,http://www.armslist.com/posts/3161024,For Sale:  6x12 dual axle dual brake utility trailer,"Friendsville, Knoxville, Tennessee","$ 2,000","Listed On: Thursday, June 12, 2014",Vehicles,no type,no type,no type,no type,"6x12 ft trailer w/ side and rear gates, duel axle and duel brakes for sale. Asking $2000 cash. Will consider reasonable offer. Title in hand. No low balling. REDACTED. I don't always hear the phone ring so leave a message if I don't answer. No calls after 8pm."
54,http://www.armslist.com/posts/3161054,For Sale:  1915 DWM Luger,"Mount Holly, Vermont, United States","$ 2,500","Listed On: Wednesday, November 19, 2014",Handguns,no type,no type,no type,Pistol,"1915 DWM Luger

The top of the chamber area is dated 1915 and the front toggle is marked ""DWM"".

Matching stamps except for WWII Era Magazine

Fitted with the Standard checkered walnut grips. No chips or scratches in the grips

Action is smooth and the Bore is clean

Side plate shows some finish wear but overall this piece is beautiful. 

On Consignment for a Customer 

Please send a message for more photos or more information.

Contact Us:
Crossfire Arms LLC
REDACTED
REDACTED
www.facebook.com/crossfirearmsllc"
57,http://www.armslist.com/posts/3161057,For Sale/Trade:  Buckmark rifle  22.cal,"Hardinsburg, IN 15 miles south of Salem, New Albany, Indiana",$ 600,"Listed On: Wednesday, June 11, 2014",Rifles,Browning                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,"Browing Buckmark rifle.  22 cal
Excellent shape like new.   150 rounds shot

Possible trade for nice bow of same value.

Call or Txt only REDACTED"
59,http://www.armslist.com/posts/3161059,For Sale:  S&W mod. 645 plastic grips,"Arlington Heights, Chicago, Illinois",$ 10,"Listed On: Sunday, August 17, 2014",Gun,no type,no type,no type,no type,S&W mod. 645 original plastic grips. .45 acp. Sold the gun years ago and have no use for these.
77,http://www.armslist.com/posts/3161077,Want To Buy:  22 lr's are out Air Rifles are the next best thing...,"White City, Medford, Oregon",Offer,"Listed On: Wednesday, June 11, 2014",Paintball/Airsoft,no type,no type,no type,no type,"So this ad is for information only.
So i had got tired of going to Wal-mart and there was no 22lr ammo.
So i bought.
1. Bone Collector np .177 1300 fps Air Rifle.
2. Benjamin Titan np 22 cal.  
3. Benjamin trail np .177 pistol.
and i have shot metal targets on my property and this is my thoughts about Air Rifles vs 22lr.
Air Rifles are not as expensive to buy vs 22lr's, shoot really cheap ammo 750 rounds of .177 is $8 and 500 rounds of 22 cal is $8 but even though they are single shots they pack power and you can practice shooting just as you do with a regular 22lr, the only difference is the range is shorter so there are no 100 yard shots for me they are more like 50 yard shots, but i can shoot all day and spend pennies vs dealing with ammo scalpers wanting $80 for a brick of 22lr they just bought for $24 at Wal-Mart,.
You will need to lube and clean your Air Rifle just as you do a regular gun but USE AIR RIFLE CLEANING KITS AND LUBE.
I buy the break barrel air rifles as they pack some heat each shot, but beware if you get a 25 cal., air rifle the ammo is real hard to find so stick to 22 or 177, these new air rifles are light years beyond the old school pump air rifles we had when i was a kid, these are not toys they are competition air rifles with velocities up to 1650 feet per second and thats screaming power behind a pellet. Now Air Rifles of this power are not allowed to be shot in most city limits so check local laws, but felons can own them, shot them as long as they have completed their probation and most of the time as long as their release does not state they can not shoot them, they have the ability to do so, but check first. 
If anyone has questions about my Air Rifles just ask me.
i have added a photo of my abused targets to give you an idea of what they do to metal targets and paper at about 50 yards."
