,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/7913000,"For Sale:  NEW Springfield Armory Pistol XDM-45 4.5"" Barrel Stainless Slide $399","Worthington, Columbus, Ohio",$ 399,"Listed On: Friday, May 11, 2018",Handguns,Springfield                                                                                ,45 ACP                                                                                ,Striker Fire                                                                                ,Pistol,"NEW Springfield Armory XDM-45 4.5"" Barrel and Stainless Slide $399"
2,http://www.armslist.com/posts/7913002,For Sale:  NEW: Ruger EC9s 9mm 7+1 Rounds,"Jacksonville, Jacksonville, Florida",$ 259,"Listed On: Sunday, March 4, 2018",Handguns,Ruger                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"Item #: 3283UPC: REDACTED39Description: RUG EC9S 9MM PST B 7RDBrand: RugerModel: EC9sType: Pistol: Semi-AutoCaliber: 9MMFinish: Black OxideAction: Striker Fired, Short, Light, Crisp TriggerStock: Black, High Perf Glass-Filled Nylon FrameSight: Integral SightsBarrel Length: 3.12 Overall Length: 6Weight: 17.20 ozCapacity: 7+1# of Mags: 1Safety: Integrated Trigger Safety, Manual SafetyFeatures: Magazine Disconnect, Visual Inspection Port"
3,http://www.armslist.com/posts/7913003,For Sale/Trade:  ATI 1911 GI,"Kent, Columbus, Ohio",$ 350,"Listed On: Thursday, February 1, 2018",Handguns,American Tactical Imports                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,Brand new with a case and holster. 50 rounds through it with no FTF or FTE good shooter. Barrel is 4.25 inches. Mohogany Grips. Cash price is firm.
5,http://www.armslist.com/posts/7913005,For Sale/Trade:  Trijicon MRO 2moa,"Denver, Denver, Colorado",$ 450,"Listed On: Thursday, February 1, 2018",Optics,no type,no type,no type,no type,I have a trijicon MRO 2 moa on a Larue quick detach riser mount. This optic has only been on a 9mm rifle and is in good condition.It comes with the original padded hard case and papers. Please feel free to verify the serial number. This setup costs around 500 new
6,http://www.armslist.com/posts/7913006,For Sale:  PSA AR 15 Pistol,"New Orleans, New Orleans, Louisiana",$ 600,"Listed On: Friday, February 23, 2018",Rifles,Palmetto State Armory                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Low balls and trades will be blocked and ignored. NO SHIPPING  Asking $600 or best offer for my BRAND NEW PSA AR-15 Pistol .Less than 10 rounds fired cleaned and oiled regularly. PSA Nitride Bolt Carrier Group, and PSA Charging Handle fully assembled. Also original factory paper work and receipt of purchase. Box included, mags NOT included. NO Shipping Buyer must meet at a FFL dealer to transfer or valid CCW holder. I can provide the serial number so you can run it through the sheriffs office. Call or Text REDACTEDNO TRADES/NO HELP SELLING"
7,http://www.armslist.com/posts/7913007,For Sale:  glock 19 gen 4 rmr cut,"raynham, Massachusetts, United States",$ 800,"Listed On: Thursday, February 1, 2018",Handguns,no type,no type,no type,no type,gen 4 Lone wolf slide cut for an rmr.no rmr plate needed the sight screws into the slide directly.have a preban mag with it along with the back straps. Frame is is green The cover to the rmr screw holes has paint chipping off. But if you are going to run it with an rmr it’s doesnt matter anyway. 250 rounds maybe through the barrel. Excellent condition. Will trade for an m1 garand.glock 43 with cash or extras or both. Colt Springfield Remington rand 1911 or sig 1911. Try me with trades worst I say is no. I am willing to take cash offers as well just no lowballs
8,http://www.armslist.com/posts/7913008,For Sale/Trade:  Sig sauer P226 black water edition,"Ellensburg, Seattle, Washington","$ 1,000","Listed On: Tuesday, February 20, 2018",Handguns,Sig Sauer                                                                                ,9mm Luger (9x19)                                                                                ,Double Action                                                                                ,Pistol,Original black water!
10,http://www.armslist.com/posts/7913010,For Sale:  Remington Fieldmaster 572,"Menasha, Appleton, Wisconsin",$ 125,"Listed On: Saturday, February 17, 2018",Antique,no type,no type,no type,no type,Old Remington Fieldmaster Model 572 in good working condition.This rifle does not have a serial number which makes it older than 1968.  Barrel stamp places it in the 1950's.Cosmetically it has seen a lot of use but I have had no problems with its operation. Feeds .22LR and shorts with no problem.These old pump actions are fun to shoot and great for teaching the kids.
11,http://www.armslist.com/posts/7913011,For Sale/Trade:  Glock 19 Gen 5 unfired,"Brunswick, Akron, Ohio",$ 650,"Listed On: Thursday, February 1, 2018",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,Glock19 Gen5Brand new never been firedFactory installed Ameriglo night sights3-15 round Glock mags$650 or trade in BrunswickAdditional mags available2-31 round ETS mags2-15 round Magpul mags$50 for additional mags
12,http://www.armslist.com/posts/7913012,"For Sale:  Glock 23, 13 round magazine with speed loader","Sevierville, Knoxville, Tennessee",$ 23,"Listed On: Sunday, February 18, 2018",Magazines,no type,no type,no type,no type,"Glock model 23, 13 round magazine with speed loader."
