,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/7961000,For Sale:  Trijicon RMR,"Hamburg Area, Lexington, Kentucky",$ 285,"Listed On: Sunday, February 11, 2018",Optics,no type,no type,no type,no type,"Trijicon RMR RM07- bright w/fresh battery, picatinny mount and glock mount included. NO box or paperwork- came with a pistol I purchased and I don't plan on using it.Currently $479+ tax at Bud's.Only trades willing to consider are: CZ pistols (no .40); NAA guardian, NAA.22mags; Kahr cw380; Ruger LCR .357.  Boot can be added if needed to level values."
1,http://www.armslist.com/posts/7961001,For Sale/Trade:  Savage 17wsm,"Montgomery, Houston, Texas",$ 250,"Listed On: Sunday, February 11, 2018",Rifles,Savage Arms                                                                                ,17 HMR                                                                                ,Bolt Action                                                                                ,Rifle,Savage 17wsm I'm looking to trade for a 22lr or pistol mainly. Good gun I just got a custom 17hmr now. Text REDACTED
3,http://www.armslist.com/posts/7961003,For Sale:  Ruger Rifle Ranch 14 556 Nato $900.00,"Sahuarita, Tucson, Arizona",$ 900,"Listed On: Sunday, February 11, 2018",Rifles,Ruger                                                                                ,5.56×45mm NATO                                                                                ,Semi-automatic                                                                                ,Rifle,Ruger Ranch 14 556 nato. Comes with Nikon P223 scope and wind meter and 2 20 magazines. Cash no trades
6,http://www.armslist.com/posts/7961006,For Trade:  2 for 1 AMT back-up.380&raven .25,"Vandaila, Dayton, Ohio",Offer,"Listed On: Sunday, February 11, 2018",Handguns,Arcadia Machine and Tool                                                                                ,380 ACP                                                                                ,no type,Revolver,I have an AMT Backup.380 and a chome raven arms .25 i would like to trade for s&w .38/.357 prefer snub nose but would consider a 6in barrel I do not want to separate
8,http://www.armslist.com/posts/7961008,For Sale/Trade:  Sig P226 MK25,"Lake County, Chicago, Illinois",$ 850,"Listed On: Sunday, April 1, 2018",Handguns,Sig Sauer                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,"Sig P226 MK25 mint condition will come with 3 mags, Night sights, SRT trigger both short reach and reset and factory box. looking for Sig hand guns let me know what you have no guns in FDE"
9,http://www.armslist.com/posts/7961009,"For Sale:  Mossberg 500 12ga 28"" barrel","Southtowns, Buffalo, New York",$ 30,"Listed On: Sunday, February 11, 2018",Gun,no type,no type,no type,no type,"Have a Mossberg 500 12ga 28"" fixed modified choke. Standard field barrel, clean bore, good condition"
10,http://www.armslist.com/posts/7961010,For Sale:  AR Pistol 556/223,"Franklin, Nashville, Tennessee",$ 800,"Listed On: Sunday, February 11, 2018",Rifles,no type,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Olympus arms (SoCal company) full upper with magpul angled foregrip, magpul mbus flip up sights. (Vortex Sparc AR not pictured but can be included). Faxon low mass BCG cerakoted. Standard charging handle. All Olympus arms work comes with a lifetime warranty. Anderson lower with KAK shockwave dimpled buffer tube, polished trigger. Pistol length gas system. Brand new buffer Spring, plug, detent Spring and backplate installed. This is the lightest pistol I’ve ever owned. Perfect truck gun or home defense. Text me for more pics. REDACTED. If you email me, I will respond back to text me. Will consider trades for the following: custom glock 19 gen 3-5 with RMRSIG MPX AR Pistol in 9mm"
14,http://www.armslist.com/posts/7961014,For Sale/Trade:  Vortex VHS-4319,"Omaha, Omaha, Nebraska",$ 350,"Listed On: Saturday, March 3, 2018",Optics,no type,no type,no type,no type,Excellent condition vortex vhs-4319 with rings.  Blackhawk rings.  Mounted to a rifle and shot 20 rounds and then took off.  Comes with scope level.  $350
15,http://www.armslist.com/posts/7961015,For Sale:  Ruger 7mm-08,"Reno, Reno, Nevada",$ 350,"Listed On: Wednesday, February 28, 2018",Rifles,Ruger                                                                                ,7mm-08 Remington                                                                                ,Bolt Action                                                                                ,Rifle,Ruger America 7mm-08 compact bolt action.
17,http://www.armslist.com/posts/7961017,For Sale:  PSA 7.62x39,"Madison, Jackson, Mississippi","$ 1,200","Listed On: Sunday, March 11, 2018",Rifles,Palmetto State Armory                                                                                ,308/7.62 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"I have a 7.62x39 for sale. Great shooting gun. Comes with bushnell red dot scope, 5 mags, drago rifle soft case and 800 rds of ammo. For sale only. No trades and cash only. Must be willing to sign bill of sale."
