,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/7099000,For Sale:  Nikon ProStaff 4-12x40 scope with Nikoplex Reticle,"Lexington, Lexington, Kentucky",$ 150,"Listed On: Friday, July 21, 2017",Optics,Kimber                                                                                ,303 British                                                                                ,Bolt Action                                                                                ,Rifle,"Nikon ProStaff 4-12x40 scope with Nikoplex Reticle. Was mounted to a .22-250 Remington 700, but fired only 20 rds before I sold the gun. Scope held zero for that time period. Never taken hunting, all rounds were fired from a bench. Glass is perfect. $150 OBO"
1,http://www.armslist.com/posts/7099001,For Sale/Trade:  Sig 229 legion NIB,"Franklin, Indiana, United States","$ 1,136","Listed On: Friday, July 21, 2017",Handguns,Sig Sauer                                                                                ,40 cal                                                                                ,Double / Single Action                                                                                ,Pistol,"Brand new, unfired, both cases and coin, all paperwork.  Will trade for sigs, high end guns and cash.  Find one before you down my price.  1149 new plus tax and this one has just been handled twice, not fired.  Sig grease still on weapon"
2,http://www.armslist.com/posts/7099002,For Sale:  Mega Arms and Noveske AR-15 AR15 Upper,"Fayetteville, Fayetteville, North Carolina",$ 750,"Listed On: Friday, July 21, 2017",Gun,Sig Sauer                                                                                ,40 cal                                                                                ,Double / Single Action                                                                                ,Pistol,"Upper receiver to include barrel, gas block, brake and receiver/handguard, not to include any accessories, charging handle or bolt carrier group, retail prices in parentheses.11.5"" Noveske stainless 5.56 1:8 polygonal rifled match barrel(330), Mega MKM midlength keymod monolithic upper(400), SLR 7 adjustable gas block(120), labor to properly pin(50) and Surefire muzzle brake(120). Carbon build up on the brake but clean and very little signs or wear anywhere else. Asking $750"
4,http://www.armslist.com/posts/7099004,For Sale/Trade:  S&W 629-4 Classic 44 Magnum 8 3/8 inch Barrel,"Rice Lake, Eau Claire, Wisconsin",$ 700,"Listed On: Friday, July 21, 2017",Handguns,Smith & Wesson                                                                                ,44 Magnum                                                                                ,Double / Single Action                                                                                ,Revolver,Very Nice S&W 629-4 Classic Revolver.All Stainless Pre-Lock S&W with 8 3/8 inch Barrel.Comes with a Leather Hunter holster.A serious hunting revolver.
5,http://www.armslist.com/posts/7099005,For Sale:  VZ58 Century Arms,"Hammond Area, Baton Rouge, Louisiana",$ 850,"Listed On: Wednesday, July 26, 2017",Rifles,Century International Arms                                                                                ,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,"This is a new VZ58 with Bakelite hardware. Rifle has never been fired or ever had a round chambered. It comes with 5 (30 round steel magizines), 4 cell magizine holder, bayonet with sheath.Weight (6.42 lb)Length VZ58 (33.3 in)VZ58 V (33.3 in) stock extended (39.4 in) with bayonet fixedBarrel length (15.4 in)Width (2.2 in) stock extendedHeight (10.0 in)Cartridge 7.62×39Action Gas-operated, falling breechblockMuzzle velocity (2,313 ft/s)Effective firing range 100–800 meters with sight adjustmentsMaximum firing range 2,800 metersFeed system Staggered 30-round detachable box magazineSights Open-type iron sights with sliding rear tangent and shrouded front post (13.9 in) sight radius.Sold as is with absolutely no returns. I recommend all used firearms checked out by a competent gunsmith prior to being used. Please study all photographs and ask any questions prior to buying."
7,http://www.armslist.com/posts/7099007,For Sale:  Stag 15 model1,"Portage, Kalamazoo, Michigan",$ 500,"Listed On: Friday, July 21, 2017",Rifles,Stag Arms                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Stag 15 Model 1, less than 200 rounds fired."
8,http://www.armslist.com/posts/7099008,For Sale:  Ruger 10/22 with AR kit,"Tracy, San Francisco, California","$ 1,022","Listed On: Friday, July 21, 2017",Rifles,Ruger                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,i have a ruger 1022 with an ati AR 22 stock. I've had this gun for 7 years and always cleaned after shooting this gun very fun to shoot. I've  Only shot cci ammo and have original stock looking to trade
10,http://www.armslist.com/posts/7099010,For Sale:  WTS Trijicon Night Sight Sets for Smith & Wesson M & P Shield Yellow Color,"Braintree, Massachusetts, United States",$ 110,"Listed On: Monday, July 24, 2017",Gun,no type,no type,no type,no type,"Location : Braintree, MA, also willing to shipDescription : Trijicon Night Sight Sets for Smith & Wesson M & P Shield Yellow ColorFits both the Smith & Wesson SHIELD .40, .45, and 9mm models.The HD Night Sights were specifically created to address the needs of tactical shooters. The three dot green tritium night sight set’s front sight features a taller blade and an aiming point ringed in photoluminescent paint while the rear sight is outlined in black and features a wider U-shaped notch. This unique configuration increases visibility and quickens front sight acquisition—even in transitional lighting. Additionally, the front surface of the rear sight is steeply hooked to assist in emergency one-handed slide operation.Green tritium lamps are warranted for 12 years from date of manufacture. Professional installation recommended. Dimensions for reference only.Accessories : NoneSelling Terms : FTF or shipping (extra $10)Price : $110, if shipping $120"
11,http://www.armslist.com/posts/7099011,For Sale/Trade:  S&W SD40VE $200obo,"Ferndale, Detroit, Michigan",$ 200,"Listed On: Friday, July 21, 2017",Handguns,Smith & Wesson                                                                                ,40 S&W                                                                                ,no type,Pistol,I have a S&W SD40VE that I am looking to get rid of. I would like $200 obo. I will take trades. Really interested in 9mm or .380.
12,http://www.armslist.com/posts/7099012,For Sale:  SCCY CPX-2 New Unfired all black model,"Bay City, Michigan, United States",$ 180,"Listed On: Thursday, August 10, 2017",Handguns,SCCY                                                                                ,9mm Luger (9x19)                                                                                ,Double Action                                                                                ,Pistol,"New unfired.  2 mags, baseplates, box, lock, manual, etc etc.  Flawless.  Just want to sell to buy some new golf clubs. LOL.Call or text 989-450-633zero"
