,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
1,http://www.armslist.com/posts/7686001,For Sale:  Savage Arms Mark II TR 22 LR - 25745-Tactical Heavy Fluted Barrel,"PANAMA CITY, Panama City, Florida",$ 370,"Listed On: Sunday, December 10, 2017",Rifles,Savage Arms                                                                                ,22 Long Rifle                                                                                ,Bolt Action                                                                                ,Rifle,Savage Arms Mark II TR 22 LR - 25745-Tactical Heavy Fluted Barrel  Nikko Sterling Gold Crown 3x9x42mm$370 obo    call or text  REDACTED
2,http://www.armslist.com/posts/7686002,For Sale/Trade:  Brand New Geissele Super Dynamic Enhanced Trigger,"Joplin, Joplin, Missouri",$ 220,"Listed On: Friday, December 29, 2017",Gun,no type,no type,no type,no type,Brand new Geissele Super Dynamic Enhanced Trigger
3,http://www.armslist.com/posts/7686003,For Sale:  OD Gen 4 Glock 34,"Tuscaloosa, Birmingham, Alabama",$ 600,"Listed On: Monday, December 18, 2017",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,Gen 4 OD Glock 34. Text REDACTED $600
5,http://www.armslist.com/posts/7686005,For Sale/Trade:  Glock,"Asheboro, Winston Salem, North Carolina",$ 450,"Listed On: Sunday, December 10, 2017",Handguns,Glock                                                                                ,357 SIG                                                                                ,Striker Fire                                                                                ,Pistol,Like new glock 33 357sig only100 rds out of itcome with 3 mags and original boxmust have current permit if add is up still availableopen to trade of equal value handgun
8,http://www.armslist.com/posts/7686008,For Sale:  Winchester Model 1890,"West Knoxville, Knoxville, Tennessee",$ 800,"Listed On: Sunday, December 10, 2017",Rifles,Winchester                                                                                ,22 Short                                                                                ,Pump Action                                                                                ,Rifle,"This is a pump action rifle in Very  good condition, no splits or cracks in the wood, hasn't been re-finished. All around beautiful gun. $800 OBO. Negotiators welcome."
9,http://www.armslist.com/posts/7686009,For Sale:  Remington 1100 barrels,"08088, New Jersey, United States",$ 200,"Listed On: Sunday, December 17, 2017",Shotguns,Remington                                                                                ,12 Gauge                                                                                ,Semi-automatic                                                                                ,Shotgun,update remington 1100 modified fixed choke barrel vent rib 200 .... slug barrel SOLD
10,http://www.armslist.com/posts/7686010,For Sale:  COLT SP1 - ALL ORIGINAL,"Viewmont, Hickory / Lenoir, North Carolina","$ 2,350","Listed On: Sunday, December 10, 2017",Rifles,Colt                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"I have a like new COLT SP1 (1979-1980) AR-15 A2. All original as from the COLT factory. Absolutely gorgeous. Comes with an original COLT M7 bayonet, and 1 original COLT 20 round mag. A piece of American History. You should know what this is.. $$2350.00 CASH. FIRM!! NO TRADES of any kind. CASH ONLY, all rules for firearm purchase apply."
11,http://www.armslist.com/posts/7686011,For Sale:  M4 COMPLETE UPPER,"sidney, Dayton, Ohio",$ 260,"Listed On: Sunday, December 10, 2017",Gun,no type,no type,no type,no type,5.56 COMPLETE UPPER M16 BOLT CARRIER ETC...
12,http://www.armslist.com/posts/7686012,For Sale:  Hi-Standard. “B”,"Tulsa/BA, Tulsa, Oklahoma",$ 400,"Listed On: Sunday, December 10, 2017",Handguns,High Standard                                                                                ,22 Long Rifle                                                                                ,Striker Fire                                                                                ,Pistol,"very nice pistol with a small “raw” spot on the left side of the barrel, possibly unfired, the left side grip has been replaced with a thumb rest target grip,"
16,http://www.armslist.com/posts/7686016,"Want To Buy:  Wtb ar9,43, AK","Birmingham, Alabama, United States",$ 600,"Listed On: Sunday, December 10, 2017",Handguns,no type,no type,no type,no type,"Looking to buy a ar9, colored Glock 43 or 19, ak 47 rifle or pistol, 1911 let me know what you got REDACTED"
