,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/8271000,For Sale:  Winchester Ammo USA40W USA Centerfire 40 Smith & Wesson (S&W) 165 GR Full Metal Jacket 200 Bx/ 3 Cs-flat rate shipping $14.95 unlimited boxes,"PLAISTOW, New Hampshire, United States",$ 49,"Listed On: Sunday, May 6, 2018",Ammo,no type,no type,no type,no type,https://vizardsgunsandammo.com/winchester-ammo-usa40w-usa-centerfire-40-s-w-165-gr-fmj-200-box-3-case/?utm_source=Vizards+Guns+And+Ammo+news+letter&utm_campaign=0aff1ab516-EMAIL_CAMPAIGN_2017_01_20&utm_medium=email&utm_term=0_6872f3eb95-0aff1ab516-168425209&ct=t(free_shield_45_copy_01_1_25_2017)&goal=0_6872f3eb95-0aff1ab516-168425209&mc_cid=0aff1ab516&mc_eid=6b6c3eb5a1For plinking target and range shooting this ammunition offers a Full Metal Jacket bullet for sure functioning no expansion consistent accuracy reduced barrel fouling and controlled recoil.   WIN USA40W 40S 165 FMJ 200/03  Mfg Item Num: USA40W  Model Number: USA Centerfire  Purpose: Target  Series: FMJ  Unit of measure: BX  Caliber: 40 Smith & Wesson (S&W)Bullet Type: Full Metal JacketBullet Weight: 165 GRMuzzle Energy: 412 ft lbsMuzzle Velocity: 1060 fpsRounds Per Box: 200Application: Target/CompetitionCasing Material: Brass
1,http://www.armslist.com/posts/8271001,For Sale/Trade:  410 double barrel,"Wichita falls, Wichita Falls, Texas",$ 300,"Listed On: Monday, April 23, 2018",Shotguns,Mossberg                                                                                ,410                                                                                ,Side by Side                                                                                ,Shotgun,Have a 410 double barrel smaller shotgun. Handy small one of a kind! Looking to sell or trade for an Ar & some cash! 300 obo
2,http://www.armslist.com/posts/8271002,For Sale:  Crossbow,"Mason, Parkersburg, West Virginia",$ 90,"Listed On: Monday, April 23, 2018",Archery,no type,no type,no type,no type,In good working condition 3046797416
3,http://www.armslist.com/posts/8271003,For Sale:  WTB ar15 barrel nut wrench,"Ephrata, Lancaster, Pennsylvania",FREE,"Listed On: Monday, April 23, 2018",Gun,no type,no type,no type,no type,Looking to buy a cheap used barrel nut wrench.
5,http://www.armslist.com/posts/8271005,For Sale:  Winchester Model 12 12 gauge,"Littleton, Denver, Colorado",$ 300,"Listed On: Monday, April 23, 2018",Shotguns,Winchester                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,"Winchester Modle 12 in 12 gauge. Haven’t used this shotgun in 20 years. Ejects perfect, no splits or chips in the stock. Red recoil factory pad."
6,http://www.armslist.com/posts/8271006,Want To Buy:  carcano,"granby mo, Joplin, Missouri",$ 200,"Listed On: Saturday, May 5, 2018",Antique,no type,no type,no type,no type,want to buy a carcano cavalry carbine call 4174726829 or 4175927606
7,http://www.armslist.com/posts/8271007,For Sale/Trade:  S w sd9ve new  cash plus  38 or 380 or 25aut0,"Charlotte, Charlotte, North Carolina",$ 390,"Listed On: Saturday, April 28, 2018",Handguns,Smith & Wesson                                                                                ,no type,Striker Fire                                                                                ,Pistol,New in box 2 16 rd clips  custom hoster ammo   390 cash today  may do cash and gun trades   what ya got
8,http://www.armslist.com/posts/8271008,For Sale:  Premier Match .223 Remington 69 Grain MatchKing Boattail Hollow Point FLAT RATE SHIPPING $14.95 UNLIMITED BOXES,"PLAISTOW, New Hampshire, United States",$ 21,"Listed On: Sunday, May 6, 2018",Ammo,no type,no type,no type,no type,https://vizardsgunsandammo.com/rem-cfrf-223rem-69-bthp-20/?utm_source=Vizards+Guns+And+Ammo+news+letter&utm_campaign=0aff1ab516-EMAIL_CAMPAIGN_2017_01_20&utm_medium=email&utm_term=0_6872f3eb95-0aff1ab516-168425209&ct=t(free_shield_45_copy_01_1_25_2017)&goal=0_6872f3eb95-0aff1ab516-168425209&mc_cid=0aff1ab516&mc_eid=6b6c3eb5a1Specifically designed to meet the exacting standards for competition military and law enforcement. Pin-point accuracy. Loaded with match grade components using special loading techniques to ensure one-hole performance. Premier Match .223 Remington 69 Grain MatchKing Boattail Hollow Point Mfg Item Num: 27680 Caliber-Gauge: .223 REM. Item Code: RM223R1 Quantity: 20 rounds
9,http://www.armslist.com/posts/8271009,For Sale:  THANKS to dealers for killing the site,"tacoma, Tacoma, Washington",FREE,"Listed On: Monday, April 23, 2018",Handguns,no type,no type,no type,no type,"Everyone should be welcome here, but bobody wants to drudge through 8-10 pages before finding private deals. Spamming the ads with 25 pistols every three days is incredibly annoying. So, as a consequence, most guys stop shopping as often.You're like the used car dealers who post the same car 6 times a day on CL."
10,http://www.armslist.com/posts/8271010,For Sale:  Two Ruger Mark III Pistol Magazines,"south, Missoula, Montana",$ 25,"Listed On: Monday, April 23, 2018",Magazines,no type,no type,no type,no type,Two Ruger Mark III Magazines. Like new. Selling as a pair. Also included is a TandemKross Charging Handle
