,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/1029000,For Trade:  800 small pistol primers and hand press,"south side, Wichita, Kansas",Offer,"Listed On: Saturday, February 9, 2013",Ammo,no type,no type,no type,no type,I have 800 cci number 500 primers and a small hand press that feeds primers from a dish. The primers are older but have been stored properly.
1,http://www.armslist.com/posts/1029001,For Sale:  Spikes Tactical ar15 + pmags,"Birmingham, Birmingham, Alabama","$ 2,700","Listed On: Saturday, February 9, 2013",Rifles,Spikes Tactical                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"12 inch free float handguard, magpul accessories, 7 total pmags."
2,http://www.armslist.com/posts/1029002,For Sale:  500 case FMS Russian zinc plated .223 55 gr ammo,"macdill afb, Tampa/St. Pete, Florida",$ 350,"Listed On: Saturday, February 9, 2013",Ammo,no type,no type,no type,no type,Sealed case of new Russian FMS (not TULA) 500 rd 55 gr zinc plated ammo $350
3,http://www.armslist.com/posts/1029003,For Sale:  Box 500 rds Winchester Xpert HV 22LR 22 LR,"downtown kc, Kansas City, Missouri",$ 80,"Listed On: Monday, July 1, 2013",Ammo,no type,no type,no type,no type,I have 2 boxes of 22LR 500 rounds. $80 each or $150 for both. 500 rounds each box.
4,http://www.armslist.com/posts/1029004,For Sale:  spider imagine with gear,"bridge creek, Oklahoma City, Oklahoma",$ 200,"Listed On: Saturday, February 9, 2013",Paintball/Airsoft,no type,no type,no type,no type,"Have a used spider imagine paintball gun with accessories. Gun has shocktech bolt, aftermarket drop, hopper riser, and extended barrel. Comes with empire auto loading hopper and regular pmi hopper. Has the tanks, one java 20oz, 3a paintball 47 cu, and one pure energy 72 cu. Also have Redz 8 pod carrier with 4 pods included. Have mask that has small crack in nose still works fine. Gun comes with factory barrel and other original parts with dye gloves and barrel sock. Text REDACTED, no trades please."
5,http://www.armslist.com/posts/1029005,Want To Buy:  Cz 52 or Torkarev tt3 7.62x25mm or other euro pistol,"Utica, Michigan, United States",$ 350,"Listed On: Saturday, February 9, 2013",Handguns,CZ USA                                                                                ,7.62x25 Tokarev                                                                                ,Double / Single Action                                                                                ,Pistol,I want to buy a russian or yugoslavian torkarev tt3 or a cz 52 or another european pistol.please respond to the email or text REDACTED.thanks
6,http://www.armslist.com/posts/1029006,For Sale:  Smith & wession m&p AR15 magpul,"Coal city, Chicago, Illinois","$ 1,800","Listed On: Saturday, February 9, 2013",Rifles,Smith & Wesson                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"For sale is my smith & wession m&p AR15 MOE comes with, pmag 30rd clip with ammo,bushnell red dot,ms3 strap, bcm charging handle, AR tool,light bracket, and bulldog case with pocket and straps. $1800.00 firm no trades and buyer must have IL foid card and pick up in person. Call or tex for any other info REDACTED"
8,http://www.armslist.com/posts/1029008,For Sale:  7.62 x 39 ammo,"West Side, Albuquerque, New Mexico",$ 150,"Listed On: Saturday, February 9, 2013",Ammo,no type,no type,no type,no type,7 boxes of 20rd tulammo not easy to find AK/SKS rounds wanting to sell them all 150 for them all
10,http://www.armslist.com/posts/1029010,For Sale/Trade:  AR Bushmaster M16 style semi  auto with law enforcement warning 223/556,"Bellingham, Washington, United States","$ 1,700","Listed On: Saturday, February 9, 2013",Rifles,Bushmaster                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,I have a Bushnaster with fixed stock and raised handle.  About as close to a M16 style as you can get except for railed foregrip.  It has Law enforcement warning on side (see photo)
11,http://www.armslist.com/posts/1029011,For Sale:  Tapco Intrafuse Mino-14 Magazines New In Packaging Gen 2,"South Reno, Reno, Nevada",$ 45,"Listed On: Saturday, February 9, 2013",Magazines,no type,no type,no type,no type,For sale are 2 brand new Tapco Polymer magazines for the Mini-14.  I ordered them 2 days after Sandy hook and got them this past week.  I sold the gun a while ago so I don't need them now.  Asking $45 apiece.  Thanks.
12,http://www.armslist.com/posts/1029012,"For Sale:  Smith & Wesson M&P 15, with Trijicon","Pilot Mountain, Winston Salem, North Carolina","$ 1,800","Listed On: Saturday, February 9, 2013",Rifles,Smith & Wesson                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"This is a Smith and Wesson M&P15, 5.56/223, AR-15,  11.5 inch barrel with pin welded 5.5 flashhider, Collapsible stock, hogue grip, one 20 round pmag, and one 30 round mag, Trijicon Acog Reflex site amber dot all in excellent condition, $1800 REDACTED"
