,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/1278000,Want To Buy:  I AM LOOKING TO BUY A SHOTGUN,"I live in Pueblo, Colorado, United States",Offer,"Listed On: Sunday, March 17, 2013",Shotguns,no type,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,"I am looking for a 12ga pump ""wood stocks"" 18.5 to 22 inch barrel  similar to the one in the picture
REDACTED Calls or E-Mails only;; .send Pictures...NO texts I am not in too endless Texts ..Thank You"
2,http://www.armslist.com/posts/1278002,For Sale/Trade:  Smith and Wesson Model 59,"Lewiston-Niagara County, Buffalo, New York",$ 535,"Listed On: Sunday, March 17, 2013",Handguns,Smith & Wesson                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,"First generation model 59 for sale with two new Promag 10 round magazines.  I have the original 14 round magazine but it would be illegal for me to sell to a private owner.  If you are an FFL with high capacity ability, I would be glad to include the magazine with the gun.

I just took the gun to the range and it fires and functions beautifully.  Other than a little holster wear and handling marks, it looks pretty good too."
3,http://www.armslist.com/posts/1278003,For Sale/Trade:  2 Stainless .357 magnums,"Escatawpa, Gulfport / Biloxi, Mississippi",$ 950,"Listed On: Sunday, March 17, 2013",Handguns,Smith & Wesson                                                                                ,357 Magnum                                                                                ,no type,Revolver,"i have 2 .357 magnums, Smith and Wesson 66-2 with 6 inch barrel (model produced 1982-1986) in excellent shape, and a Rossi M877 snub nose. the value on the S&W is around $600, and the value on the Rossi is around $350. i really don't want to split the two guns and would rather send them off as a pair. i will take trades of higher end hand guns like H&K, Kimber, or something similar. or handguns like Glock, Sig Sauer, S&W M&Ps, Springfield XD, etc plus cash. will consider other firearms also, just send me an offer. and of course i will accept $950 cash."
5,http://www.armslist.com/posts/1278005,For Sale/Trade:  hk mark 23,"west palm beach, Palm Beach, South Florida","$ 2,300","Listed On: Friday, April 12, 2013",Handguns,Heckler & Koch                                                                                ,45 ACP                                                                                ,no type,Pistol,brand new hk mark 23 .45 with box threaded barrel and 2 mags..this is the gun designed for the seals and special forces its the most thoroughly tested combat handgun in the world...looking for $2300  in cash or  cash plus handgun..must have ccp and bill of sale
6,http://www.armslist.com/posts/1278006,For Sale:  PSA ar,"Enid, Northwest, OK, Oklahoma","$ 1,100","Listed On: Sunday, March 17, 2013",Rifles,Palmetto State Armory                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,20'' flat top upper with heavy barrel. A2 stock and grip. Pretty basic gun but shoots great. Ran 10 rounds through it saturday to test fire. Will come with one 10 rd mag. Have more available. Might have a little ammo so you can shoot it right away.
7,http://www.armslist.com/posts/1278007,For Sale:  Mossberg 30.06,"Tallahassee, Tallahassee, Florida",$ 300,"Listed On: Sunday, March 17, 2013",Rifles,Mossberg                                                                                ,30-06 Springfield                                                                                ,Bolt Action                                                                                ,Rifle,"Mossberg 30.06 bolt action, model atr 100. New never fired $300 obo."
9,http://www.armslist.com/posts/1278009,For Sale:  500 Rounds 7.62x39 Ammo  FMJ,"Olympia, Southwest Washington, Washington",$ 225,"Listed On: Sunday, March 17, 2013",Ammo,no type,no type,no type,no type,"Selling 500 Rounds of WPA (WOLF) FMJ Steel Case ammo Non-Corrosive in 20 round boxes.
REDACTED  Text  Call  Email"
10,http://www.armslist.com/posts/1278010,For Trade:  .45 acp Ammo,"Southeastern Ohio, Ohio, United States",Offer,"Listed On: Sunday, March 17, 2013",Ammo,no type,no type,no type,no type,I have 135 rounds of .45 acp ammo (fmj) that I want to trade for .40 S&W. No reloads please. let me know what you have and we can work something out.
11,http://www.armslist.com/posts/1278011,For Sale:  Advanced Armament 762 SDN-6,"Fern Creek, Louisville, Kentucky",$ 950,"Listed On: Monday, March 25, 2013",NFA,no type,no type,no type,no type,"Caliber:7.62 NATO, 300 BLK
Weight:20.0 oz
Length:7.66""
Length added:6.10""
Diameter:1.5""
Finish:Gun-Kote™
Sound Reduction:25dB 7.62 NATO, 39dB 300BLK
Mount:51T Ratchet Mount

The AAC 7.62-SDN-6 is a compact fast-attach sound and flash suppressor for 7.62x51mm and 300 AAC BLACKOUT (7.62x35mm) weapons. It is 1.25” shorter than the 762-SD and features a fully welded all-Inconel® baffle stack and front end cap to maximize durability on select fire 7.62mm SBRs. The 762-SDN-6 also functions as a superb multi-caliber suppressor for multiple hosts, providing excellent performance on 7.62 NATO, 300 AAC, 6.8 SPC, 6.5, and 5.56mm NATO. When employed on a 300 AAC BLACKOUT, the overall SPL of 126 dB with subsonic ammo is quieter than the 9mm HK MP5-SD."
12,http://www.armslist.com/posts/1278012,For Sale:  9mm ammo for sale,"North East, Wichita, Kansas",$ 1,"Listed On: Sunday, March 17, 2013",Ammo,no type,no type,no type,no type,I have 250 rounds of Remington fmj brass ammo and 50 rounds of Winchester jhp. I will sell the fmj for $125.00 and the jhp for 37.00. Please let me know if you are interested. Thanks.
