,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
1,http://www.armslist.com/posts/1038001,For Sale:  Ar15 doublestar upper. Plum Crazy lower,"Clinton, Knoxville, Tennessee","$ 1,200","Listed On: Sunday, February 10, 2013",Rifles,Doublestar                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,New unfired 223/556 fixed carry handle upper.  Poly lower. REDACTED
3,http://www.armslist.com/posts/1038003,For Sale:  AR-15 A2 Scope Mount,"Tulsa, Tulsa, Oklahoma",$ 15,"Listed On: Sunday, February 10, 2013",Gun,no type,no type,no type,no type,"I am selling an A2 carry handle scope mount with picatinny rail.

I am asking $15."
4,http://www.armslist.com/posts/1038004,For Sale:  6 new pmags,"Okc, Oklahoma City, Oklahoma",$ 6,"Listed On: Sunday, February 10, 2013",Magazines,no type,no type,no type,no type,I have 3 pmags with windows and 3 with out I am selling them for 40 for the window and 35 for the no window mag thay are all black new in the bag FTF cash or good trade Send offers
5,http://www.armslist.com/posts/1038005,For Sale:  FN FS2000 Tactical,"GA, Georgia, United States","$ 1,400","Listed On: Sunday, February 10, 2013",Rifles,FN Herstal S.A.                                                                                ,no type,no type,Rifle,"I have a practically mint condition FN FS2000 Tactical, I bought it new and put about 40rounds through it. This rifle has no flaws.
includes box, manual, factory cleaning kit,charging handle, sight adjustment tools, FN gun lock,3 factory mag and tactical sling."
6,http://www.armslist.com/posts/1038006,"For Sale:  PSA AR15 NEW In Box - 16"" Carbine","Florence SC, Florence, South Carolina","$ 1,250","Listed On: Sunday, February 10, 2013",Rifles,Palmetto State Armory                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"REDACTED

Details

This M4 Carbine starts with one of our Premium chrome-lined Mil-spec steel barrels in the versatile M4 profile, mated to our forged aluminum upper, and finished off with a standard carbine hand guard, Pinned f-marked front sight post and A2 Flash hider.  The forged lower is built with our 6 position Mil-spec size buffer tube and stock, Standard PSA lower parts kit with A2 pistol grip and aluminum trigger guard. It comes with one 30 Round D&H Magazine. 

Barrel:  16"" chrome-lined mil-spec chrome moly vanadium barrel, chambered in 5.56 NATO, with a 1/7 twist, M4 barrel extension, and a carbine gas system.   M4 style profile is phosphate coated to mil-specs, and is High Pressure tested, and Magnetic Particle inspected, to ensure quality and dependability.   Barrel is finished off with a standard carbine hand guard, pinned f-marked front sight post, and A2 flash hider.

Upper: Forged 7075-T6 A3 AR upper is made to MIL-SPECS and hard coat anodized black for durability. Featuring machined T marks, and a mil-spec finish. These uppers are made for us right here in the USA by a mil-spec manufacturer, and are marked with the Palmetto State Armory logo on the left side, up front, just below the rail.

Bolt: Bolt is made of Mil-spec Carpenter 158 steel, Shot peened, and MPI. Gas key is secured with grade 8 fasteners and staked per mil-spec. Bolt carrier is parkerized outside, chrome lined inside.

Lower:  These forged lowers are quality made using 7075-T6 aluminum and are marked ""MULTI"" for caliber.  Finish is Black Hardcoat Anodize per MIL-8625 Type 3 class 2.  Mil-spec sized buffer tube is forged of 7075 aluminum, is dry film lube coated on the inside, has 6 adjustment positions, is finished with an M4 stock and has a staked castle nut.  Standard carbine buffer is Black anodized and has the PSA logo on the face.  The standard PSA combat trigger has a smooth pull and clean break."
7,http://www.armslist.com/posts/1038007,For Sale:  Glock 21SF Magazine,"Adamsville, Birmingham, Alabama",$ 1,"Listed On: Friday, March 8, 2013",Magazines,no type,no type,no type,no type,I have 1 Glock 21SF 13round magazine in perfect shape. Willing to trade for maybe 2 AR mags. Or even trade for high cap Glock 40 or Glock 9mm mags. You can text me with an offer at 541-4949
8,http://www.armslist.com/posts/1038008,For Sale:  Remington 760 in .35 Remington Sold pending funds,"West, Northern WI, Wisconsin",$ 375,"Listed On: Sunday, February 10, 2013",Rifles,Remington                                                                                ,35 Remington                                                                                ,Pump Action                                                                                ,Rifle,"Remington gamemaster Model 760, pump action, .35 Remington caliber.
Rifle is very good to excelent condition. No rust or major dings.
It has had a Lyman Receiver peep sight and comes with 2 - four round magazines"
9,http://www.armslist.com/posts/1038009,For Sale/Trade:  Eotech model 512,"Bogalusa, Louisiana, United States",$ 475,"Listed On: Sunday, February 10, 2013",Rifles,no type,223/5.56 NATO                                                                                ,Semi-automatic,no type,Eotech model 512 nib... i have receipt (proof of cost) i decided to go another route.. great for ar-15 ... will trade or cash..
10,http://www.armslist.com/posts/1038010,For Sale:  Smith Wesson 22 cal barrels,"Loveland, Fort Collins, Colorado",$ 250,"Listed On: Saturday, February 23, 2013",Gun,no type,no type,no type,no type,"I have two Model 41, Smith and Wesson 22 caliber barrels. The barrels are 7 3/8 inches long. I am asking $250.00 each. (Firm) I can be reach at REDACTED or REDACTED."
12,http://www.armslist.com/posts/1038012,For Sale:  .30 Remington Model 14 ?,"Ashland, Chippewa Falls,WI, Northern WI, Wisconsin",$ 550,"Listed On: Sunday, February 10, 2013",Antique,no type,no type,no type,no type,"Selling some guns from my dad's estate.  Maybe somebody with more old Remington knowledge can help me out.  Looks like a Model 14 takedown, I don't see any model stamped anywhere on gun, maybe it's something really rare, I don't know.  Serial number is 17XXX, barrel measures 21 1/4"" to receiver.  Bluing has some mottling and light pitting in spots, wood looks nice, does have a crack on front of forearm wood.   Available for local pickup/delivery from Ashland to Chippewa Falls area, as I travel back and forth a lot, or will ship rifles to another Wisconsin resident 18 or older for about $25, or to FFL in other state if legal in your area, your responsible to find out.  UPS next day to FFL for handguns.  Thanks for looking, will be adding more guns as time allows.  Serious inquiries only please!"
14,http://www.armslist.com/posts/1038014,For Sale/Trade:  Kane Cty Gun Show had no 5.7 & $1/rd 5.56 - I have both,"Naperville, Chicago, Illinois",$ 1,"Listed On: Sunday, February 10, 2013",Handguns,FN Herstal S.A.                                                                                ,5.7x28mm                                                                                ,Double Action                                                                                ,Pistol,"The Kane county gun show was ridiculously packed.  If you were there, you know what I mean!

There was no FNH FN Herstal 5.7x28 in the building - I have both of the hot rounds:
500 rds (case) SS198 27Gr Green Tip Penetrator LEO & MIlitary Only - there won't be any available for ~1 year - $1150 (this stuff has been banned for retail civilian purchase!)
500 rds (case) SS197 40Gr Blue Tip - there won't be any available for ~6 months - $650

5.56 - 840 Rd Ammo Can Lake City M196 55Gr Red Tip on Stripper Clips - $550

Get this stuff fast, based on what was going down at the show, its getting worse, not better.

Must have FOID - FTF only.  May consider shipping for more $$$."
15,http://www.armslist.com/posts/1038015,For Sale/Trade:  Palmetto State Arms Lower / Yankee Hill complete upper,"Sand Springs, Tulsa, Oklahoma","$ 1,500","Listed On: Saturday, February 16, 2013",Rifles,Palmetto State Armory                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Palmetto State Arms Lower with a Yankee Hill complete upper.
Comes with:
- 2 30 round mags with tan follower
- Magpul ACS-L Carbine  Stock
- Magpul Grip
- Magpul flip up sights
- Truglo Red Dot 

Very clean and low round count"
16,http://www.armslist.com/posts/1038016,For Sale:  AR57 5.7x28 Black Rain Ordnance complete with AMMO,"Hutchinson, Wichita, Kansas","$ 2,750","Listed On: Sunday, February 24, 2013",Rifles,no type,5.7x28mm                                                                                ,Semi-automatic                                                                                ,Rifle,"I am listing up my complete AR57 LEM Gen 2 rifle with the billet lower Black Rain Ordnance.  The upper is the newest version with a fluted barrel and muzzle brake.  It also has black rail covers, black Magpul MBUS front and rear flip-up sights and a UTG red/green dot (all co-witness).  The lower is a Billet Black Rain Ordnance, Magpul grip and Magpul buttstock.  It also has a lightened/polished trigger assembly in it.  The upper has had exactly 50 rounds run through it and the lower has had 10 rounds.

Extras include 8 - 50 round FN mags (7 NEW) and 200 rounds of FN SS195LF ammo.  
$2750
REDACTED"
17,http://www.armslist.com/posts/1038017,For Sale:  Ruger 10/22 pink stock,"Endicott NY, Binghamton, New York",$ 60,"Listed On: Sunday, February 10, 2013",Gun,no type,no type,no type,no type,Genuine Ruger 10/22 Pink stock with barrel strap-  Brand new
19,http://www.armslist.com/posts/1038019,For Sale/Trade:  Remington 597 VTR 22LR,"Henrietta, Rochester, New York",$ 450,"Listed On: Thursday, February 21, 2013",Rifles,Remington                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,"For sale or trade is a Remington 597 VTR chambered in 22LR. This VTR (Varmint Tactical Rifle) is an exceptionally accurate model designed to have the look and feel of a larger tactical rifle. It's in great shape and comes with a Burris scope, also in great condition. 

Would prefer a cash sale, but I am willing to trade if you have something of value."
20,http://www.armslist.com/posts/1038020,For Sale:  Foliage Green Magpul Rail Covers,"Roselle, Chicago, Illinois",$ 15,"Listed On: Sunday, February 10, 2013",Tactical,no type,no type,no type,no type,Foliage Green Magpul Rail Covers 1 Set (brand New)
21,http://www.armslist.com/posts/1038021,For Sale:  Hebert Schmidt .22,"West Side, Evansville, Indiana",$ 150,"Listed On: Sunday, February 10, 2013",Handguns,no type,22 Long Rifle                                                                                ,Single Action                                                                                ,Revolver,I have a Hebert Schmidt .22 revolver. $150 firm. FTF with Indiana drivers lis. Please text me at REDACTED.
22,http://www.armslist.com/posts/1038022,For Sale:  SLIDE FIRE,"EAST MEMPHIS, Memphis, Tennessee",$ 400,"Listed On: Thursday, December 19, 2013",Gun,no type,no type,no type,no type,"I HAVE 2- 1 RIGHT AN 1 LEFT HANDED ;AND THE REDUCED TRIGGER SPRINGS TO GO WITH EACH ONE. --$400. EACH

CALL REDACTED"
23,http://www.armslist.com/posts/1038023,For Sale:  45 acp (2 boxes of 100 rds),"Colorado Springs, Colorado Springs, Colorado",$ 55,"Listed On: Friday, February 15, 2013",Ammo,no type,no type,no type,no type,2 boxes of federal 230 grain FMJ. 100 rds per box.  $55/box. Text REDACTED.
24,http://www.armslist.com/posts/1038024,For Sale:  Adams Arms/Korstag  AR15,"Bloomington, Bloomington, Minnesota","$ 1,300","Listed On: Sunday, February 10, 2013",Rifles,no type,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"New in the factory box, never fired. Melonite finish, better than chrome. 16"" 4150 barrel, 1:7 twist, M4 ramps, MBUS flip-up rear sight, etc..Has forward assist and dust cover. I have added a Midwest Industries aluminum quad rail (stock handguards are included), MBUS flip-up rear sight and a new windowed PMag. Also has the ASC aluminum 30 rnd. mag that came with it , both mags are unopened. Also the paperwork and a black range case w/mag pockets. Quality mil-spec rifle, read up on it. Permit required to buy."
26,http://www.armslist.com/posts/1038026,"For Sale:  100 round can of linked 50cal BMG, APIT ammo.","NW Tucson, Tucson, Arizona",$ 439,"Listed On: Saturday, April 27, 2013",Ammo,no type,no type,no type,no type,"100 round can of linked 50cal BMG, APIT ammo. (Armor piercing incendiary tracer), 619gr. M-20. Made in the U.S.A. These rounds are loaded to mil.-spec. with U.S. military brass, and hand-pulled, L.C. APIT bullets, with new powder and new primers! The bullets used light good and trace well even in daylight. When striking a hard target they produce a loud bang and bright flash of light  capable of igniting flammables.

MFG by: Technetwork, Verona OR
FPS = 2,700
Condition: New, Re-spec'd.

Payment by cashier’s check or Money Order. 
Buyer is responsible to ensure this ammo is legal to ship to his area.
Shipping fee is actual cost, insured, to lower 48. 33#‘s from 85704. Payment by cashier’s check or Money Order. Arizona residents pay 7.1% tax. Please feel free contact us with any questions you may have. Sorry no trades."
29,http://www.armslist.com/posts/1038029,For Sale/Trade:  Llama bufalo,"Charlotte, Charlotte, North Carolina",$ 300,"Listed On: Sunday, February 10, 2013",Handguns,Llama                                                                                ,32 S&W                                                                                ,no type,Pistol,Great concealed carry pistol 32 cal
30,http://www.armslist.com/posts/1038030,For Sale:  223 Rem 55 grain Winchester Varmint X Polymer Tip Boxes,"North West Raleigh, Raleigh / Durham / CH, North Carolina",$ 29,"Listed On: Sunday, March 10, 2013",Ammo,no type,no type,no type,no type,"I am not trying to get rich, but I am not losing money on these.  I am just trying to recoup the cost plus tax I paid on them.  Brand New, impossible to find.  Just came out in January.  THIS IS NOT YOUR CHEAP TARGET FMJ AMMO.  This is polymer tip rapid expansion.  Great for predator and varmint hunting, that is what it is specifically designed to. Muzzle velocity 3240 out to 1598 at 500 yds!

I only have 6 boxes left.  $29 a box of 20 rds. $165 for all 6 boxes"
