,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/8240000,For Sale:  S&W M&P Shield Magazine NEW,"OKC, Oklahoma City, Oklahoma",$ 20,"Listed On: Monday, April 16, 2018",Magazines,no type,no type,no type,no type,New in packaging S&W M&P Shield 8 round Magazines.$20 eachif you want all five I’ll sell them for $80
1,http://www.armslist.com/posts/8240001,For Sale:  Glock 19 gen 4,"Westland, Detroit, Michigan",$ 450,"Listed On: Monday, April 16, 2018",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"Like new glock 19 gen 4. 2 mags,box,  backstraps and paperwork. No holster wear or scratches. Only 25 rounds thru it. I will only sell to cpl or permit holder. I will not consider any trades or respond to trade offers. Cash only transaction."
2,http://www.armslist.com/posts/8240002,For Trade:  P320 for Shotgun,"Collierville, Memphis, Tennessee",Offer,"Listed On: Monday, April 16, 2018",Handguns,Sig Sauer                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"Sig P320Upgraded from SigFactory Case, lock, manual & patch.Carry size with one black frame and one FDE frame1 OWB holster from HTC8 factory mags"
4,http://www.armslist.com/posts/8240004,For Sale/Trade:  Remington 700 tactical acc-sd,"Peoria, Phoenix, Arizona",$ 700,"Listed On: Saturday, April 21, 2018",Rifles,Remington                                                                                ,223/5.56 NATO                                                                                ,Bolt Action                                                                                ,Rifle,"Up for sale is a Remington 700 tactical acc-sd chambered in .223. Sitting a new magpul hunter stock. Bolt handle has been changed to a Krg bolt lift knob. Also included is a Nikon P-223 3-9×40 Bdc reticle scope and brand new Voodoo tactical 42"" double rifle bag. Rifle has been painted in M90 splinter camo pattern. Asking $700 obo trades possible for Glock 19 or nice .38 or .357 revolver. Can add ammo for right deal also. Email for more information or picsThanks Jeff"
5,http://www.armslist.com/posts/8240005,For Sale:  Spikes tactical 14.5” ar-15,"Burnet, East Texas, Texas","$ 1,300","Listed On: Saturday, May 5, 2018",Rifles,Spikes Tactical                                                                                ,5.56×45mm NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Spikes 14.5"" basic upper Midwest ind. light weight railSpikes lower with magpul furniture Magpul MBUS front/ rear sight Spikes “made in USA” dust coverRainer arms xtc comp Spikes ""made in USA"" dust cover Billet enhanced trigger gaurd Mission First Tactical butt stockSightmark 1-4x24 DCR tactique rifle scopeHand stop This rifle is set is set up for three gun and is extremely light weight and accurate. Please do your research before trying to lowball me on the price. Not interested in trades at the moment."
6,http://www.armslist.com/posts/8240006,"For Sale/Trade:  AK Underfolder, Hungarian, Coastal Gun Works","Warrenton, Northern Virginia, Virginia",$ 700,"Listed On: Monday, April 16, 2018",Rifles,no type,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,"Hungarian 7.62x39 underfolder kit built on a Nodak Spud receiver, this is a matching numbers parts kit.  I was told this was a Coastal Gun Works (VA Beach) build, but haven't confirmed yet, wouldn't surprise me with the quality.  Everything locks up really nice with a super smooth action. Unknown round count but only 2 mags by me to confirm function and battle zero, no issues. 
Comes affixed with a magpul pistol grip and 1 Bulgarian polymer mag.  I can throw in a Russian canvas sling too if you'd like."
7,http://www.armslist.com/posts/8240007,For Sale/Trade:  Traditions Hawken Woodsman,"Plymouth, South Bend, Indiana",$ 300,"Listed On: Monday, April 16, 2018",Muzzle,Traditions Inc                                                                                ,50 Black Powder                                                                                ,no type,Muzzle Loader,"Good condition traditions hawken woodsman.  Used very little, bought many years ago and only hunted with for a couple years.  No pictures right now but can get some by request and will post some later. $300 O.B.O. Possible trade also."
8,http://www.armslist.com/posts/8240008,For Sale:  AR-15 for sale,"South Huntsville, Huntsville, Alabama",$ 1,"Listed On: Thursday, April 26, 2018",Rifles,Anderson Manufacturing                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,Anderson AR-15 for sale with all Magpul parts. $650K2+ gripMoe cl hang guardMoe carbine adjustable stockPrices are disputable. Contact me at 2565295309
9,http://www.armslist.com/posts/8240009,For Sale:  Browning 725 Black Edition 12gauge,"Valdosta, Valdosta, Georgia",$ 980,"Listed On: Monday, April 16, 2018",Shotguns,Browning                                                                                ,12 Gauge                                                                                ,Over and Under                                                                                ,Shotgun,"Browning 725 black edition. 3 years old. Cased and 7 multi chokes. 30"" barrels. Excellent condition! contact me for more details."
11,http://www.armslist.com/posts/8240011,For Sale/Trade:  vortex magnifier,"downriver/airport, Detroit, Michigan",$ 1,"Listed On: Monday, April 16, 2018",Gun,no type,no type,no type,no type,Bearly used I just dont need; do to my set ups. 734-340-seven95seventrade forred dote  a sight mark laserammo 9-556-308-45maybe10/22 huter stock or like. will need money added or can trade for the tact stockopen to offer as wellgun safe/ cabniet
12,http://www.armslist.com/posts/8240012,For Sale:  Bond Arms Dragon Slayer,"Millington, Memphis, Tennessee",FREE,"Listed On: Monday, April 16, 2018",Handguns,Bond Arms                                                                                ,45 Long Colt                                                                                ,Single Action                                                                                ,Derringer,"Never fired, new in box with all packaging .45 Long Colt / 410 gauge Bond Arms Dragon Slayer.  This is a TALO limited edition, only 500 were produced.  Asking $500."
