,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/1530000,For Sale:  New in Box: Smith & Wesson MP-15 OR (Optics Ready) AR-15 - 5.56 NATO,"Orlando, FL, Orlando, Florida","$ 1,200","Listed On: Saturday, April 27, 2013",Rifles,Smith & Wesson                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Brand New Smith & Wesson MP-15 OR (Optics Ready). Brand new, never fired, and still in original box. Comes with detachable one 30 round magazine.

-Barrel Length: 16""
-Action: Semi-Auto
-Barrel Twist: 1 in 9""
-Front Sight: None
-Rear Sight: None
-Overall Length: 35"" Extended/32"" Collapsed
-Stock: 6 Position CAR Stock
-Weight: 6.5 lbs.
-Barrel Material: 4140 Steel
-Receiver Material: 7075 T6 Aluminum
-Finish: Hard Coat Black Anodized
-Chromed Components: Barrel Bore, Gas Key Bolt Carrier, Chamber"
1,http://www.armslist.com/posts/1530001,Want To Buy:  AR 15,"Sheboygan, Sheboygan, Wisconsin","$ 1,000","Listed On: Wednesday, May 8, 2013",Rifles,no type,no type,Semi-automatic                                                                                ,Rifle,"I just graduated basic training and AIT and am returning to my national guard unit. I am looking to purchase an assult rifle to maintain and improve my marksmanship. I'm interested in looking at just about any type of AR. I would like to keep the price around a grand. My cell number is REDACTED, ask for Sam. Thanks."
3,http://www.armslist.com/posts/1530003,For Sale:  ar 15 spikes lower BCM upper,"wichita, Wichita, Kansas","$ 1,950","Listed On: Saturday, April 27, 2013",Rifles,no type,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,Nice rifle with alot of nice parts.  Comes with 3 p mags and 1 GI mag. Case and 100 rounds of ammo.  Text or call me with questions at 813 334 84one9. 1950.00 obo
4,http://www.armslist.com/posts/1530004,For Sale:  .380ACP Ammo,"Sterling/Great Falls, Northern Virginia, Virginia",$ 28,"Listed On: Saturday, April 27, 2013",Ammo,no type,no type,no type,no type,"I have 15 boxes of .380 (50 rounds/box) for sale
Full Metal Jacket, Brass, 100grain rounds-hard hitting!
Have fed to my Bersa Thunder, Walther PK and SIG 238 with never a FTF/FTE
$28 box-thanks for looking!"
5,http://www.armslist.com/posts/1530005,For Trade:  bushmaster xm15 FDE,"greenwood, Indianapolis, Indiana",Offer,"Listed On: Saturday, April 27, 2013",Rifles,Bushmaster                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,i have a bushmaster xm15-e2s in FDE i have fired around 200-300 rounds out of the rofle and have never had a problem no jams or anything of the sort. it comes with magpul FDE mbus rear sights and a fixed front sight. gun is in very good condition. it also comes with 5 30 round poly mags 1 pmag and 4 pro mags i will load all of the mags with highquality brass ammo for the right trade. i would really like to trade for an AR in 308 or higher caliber but also willing to trade for another AR in .223/5.56 just looking for something new. also intrested in multi gun trades and possibly an AK just let me know what you have worst i can do is politely say no thanks. you can contact me at REDACTED perfer to text as i have a yound son and cant always anwser the phone but if you call and i dont anwser just leave a brief voicemail. thanks
6,http://www.armslist.com/posts/1530006,For Sale:  Taurus 405 40 S&W revolver,"North tulsa, Tulsa, Oklahoma",$ 360,"Listed On: Saturday, April 27, 2013",Handguns,Taurus                                                                                ,no type,no type,Revolver,"Like new Taurus 405 revolver, $360 comes with box and warranty card not filled out

REDACTED"
7,http://www.armslist.com/posts/1530007,For Sale/Trade:  Chineese Norinico SKS 7.62 X 39 w/tri pod,"wichita, Wichita, Kansas",$ 350,"Listed On: Saturday, April 27, 2013",Rifles,Norinco                                                                                ,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,This SKS is in excellent shape and if I hadn't bought an AK recently I wouldn't be trading it. I am open to trades. My price is firm.
9,http://www.armslist.com/posts/1530009,For Sale:  Rock River LAR-15 Tactical Operator 2,"North Dayton/ Vandalia, Dayton, Ohio","$ 1,350","Listed On: Saturday, April 27, 2013",Rifles,Rock River Arms                                                                                ,223/5.56 NATO                                                                                ,Single Shot                                                                                ,Rifle,"Rock River LAR-15 Tactical Operator 2
Black Hawk Sling
2 Original 30rd mags
1 Magpul 30rd mag
20rds of Zombiemax ammo
$1350 or best offer 
CASH only. Will meet
Text REDACTED"
10,http://www.armslist.com/posts/1530010,For Sale:  S&W SW9VE,"Summerville, Charleston, South Carolina",$ 450,"Listed On: Saturday, April 27, 2013",Handguns,Smith & Wesson                                                                                ,9mm Luger (9x19)                                                                                ,Double Action                                                                                ,Pistol,"9mm, excellent shape, 1 16rd mag, 100rds target loads.  Three position nylon holster.  Local FTF, CWP preferred if not SCDL and bill of sale. Text may trade for PK380 or .357.  Text REDACTED"
12,http://www.armslist.com/posts/1530012,For Sale:  Remington 700 ADL with factory scope 7mm-08,"Irmo, Columbia, South Carolina",$ 430,"Listed On: Saturday, April 27, 2013",Rifles,Remington                                                                                ,7mm-08 Remington                                                                                ,Bolt Action                                                                                ,Rifle,"Remington 700 ADL, black composite stock with black barrel. 7mm-08 caliber.  3-9x40 factory scope. New in box, never fired. Has X-Mark Pro trigger - light with an excellent break, Paid 460 for it. Contact REDACTED if interested."
