,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/1944000,For Sale:  S&W M&P15,"south side, Indianapolis, Indiana","$ 1,200","Listed On: Thursday, August 15, 2013",Rifles,Smith & Wesson                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"I have up for sale a slightly used Smith and Wesson M&P 15 556 multi cal.i have put 300 rounds through this gun after I bought it new.I had just recently added several acc.It comes with the Accusite reflex sight and a Magpul Bad lever and rear flip up sight,Houge grip and fore grip and green laser all pictured.reflex and flip up both work as one perfectly fore those long ops that last longer than your battery lifeAlso comes with 4 30rnd mags.I also have 900 rounds of ammo that are for sale separately.$1200 on rifle and the ammo will be 15 per 20 rnd serious  buyers only please.call or txt me at REDACTED"
1,http://www.armslist.com/posts/1944001,For Trade:  gen 4 glock 19,"bellingham, Washington, United States",Offer,"Listed On: Wednesday, July 31, 2013",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,I have a almost brand new glock gen 4 g19 for trade 2 clips through the barrel comes with 3 mags and 2 extra beaver tail grips this just does not fit my hand very well
2,http://www.armslist.com/posts/1944002,For Sale:  FS/FT Howa Targetmaster .308 Heavy Barrel,"Fort Wayne, Fort Wayne, Indiana","$ 1,000","Listed On: Thursday, August 29, 2013",Rifles,Howa                                                                                ,308/7.62 NATO                                                                                ,Bolt Action                                                                                ,Rifle,"This is a Howa .308 Targetmaster with a 20'' Heavy Barrel.  This is a sub-moa rifle that has very smooth action, and is very accurate.  Less than 100 rounds down the pipe. Extras include Bell and Carlson Medalist Stock, Blackhawk Bi-Pid, Legacy 10 round conversion magazine, Witt Machine Muzzle Brake, and the Nikko-Stirling Mil-Dot 4-16 scope.  Beautiful long-range target rifle.  Make offer.  No low-ball offers.  There is about $1200 in this gun.  I have ammo to add to the right deal.  260-445-two four 38

Trade for:
Kel-Tec Sub2k in 9mm
FNAR
Kel-Tec PMR30 + Cash
Other Offers?  No Muzzleloaders, Shotguns, or Bolt Action Rifles.
260-445-two four 38"
3,http://www.armslist.com/posts/1944003,For Sale:  World War 2 - 45 Automatic,"North, Madison, Wisconsin","$ 1,060","Listed On: Wednesday, July 31, 2013",Handguns,no type,no type,no type,no type,See pictures.
5,http://www.armslist.com/posts/1944005,For Sale:   AR-15 w/ extras,"St. Louis, St. Louis, Missouri",$ 750,"Listed On: Wednesday, July 31, 2013",Rifles,Para Ordnance                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,This AR has a Para lower and ARD upper... less then 300 ROUNDS fired through it. comes with everything seen in picture. Three 30 roubd mags and one 20 round mag. Fore grip bi-pod and Walther red dot scope and Case.
8,http://www.armslist.com/posts/1944008,For Sale:  Ruger LCR 38 Special,"Clayton, Raleigh / Durham / CH, North Carolina",$ 375,"Listed On: Wednesday, July 31, 2013",Handguns,Ruger                                                                                ,38 S&W Special                                                                                ,Double Action                                                                                ,Revolver,"Nib with Fiber Optic front sight. Never been loaded, holstered or shot. Comes with box and manuals just like new. 38 special plus p.  Great concealment gun and lightweight. 

919-625-327one"
9,http://www.armslist.com/posts/1944009,For Sale/Trade:  6.8SPC Ammo and magazines,"state college, State College, Pennsylvania",$ 0,"Listed On: Wednesday, July 31, 2013",Ammo,no type,no type,no type,no type,"Looking to sell some extra 6.8SPC ammo and mags I have. Trades listed at the bottom. 
AMMO:
1095 rounds total
4 boxes (80rds) of Remington Premier Match 115gr BTHP
1 box (20rds) of Remington UMC 115gr
75 loose rounds Remington UMC
26 boxes (520rds) Sellier & Bellot 110gr Ballistic Tip
20 boxes (400rds) Silver State Armory 115gr SSA OTM
1- 30rd steel mag
1- 20rd aluminum mag

Retail value of over $1200
Will sell for $1000 NOW $900 OBO"
10,http://www.armslist.com/posts/1944010,"For Sale:  Buffalo Bore Ammo - Heavy .41 Magnum Ammo - 230 gr. Keith (1,450 fps/M.E. 1,074 ft. lbs.) - 20 Round Box","azusa, California, United States",$ 32,"Listed On: Wednesday, July 31, 2013",Ammo,no type,no type,no type,no type,http://extreme-impact-ammo.com/index.php?l=product_detail&p=92
11,http://www.armslist.com/posts/1944011,For Sale:  S&W M&P 45 compact  FDE/tan w/thumb safety  ANIB,"Littleton, Denver, Colorado",$ 500,"Listed On: Wednesday, July 31, 2013",Handguns,Smith & Wesson                                                                                ,45 ACP                                                                                ,Striker Fire                                                                                ,Pistol,"A  like new Smith & Wesson M&P 45c with thumb safety.  Comes with 2 8 round mags, 3 adjustable back-straps  and original box, manual, lock etc."
12,http://www.armslist.com/posts/1944012,For Sale:  Kolbeson leather works 1911 Gov. holster,"denver, Denver, Colorado",$ 75,"Listed On: Sunday, September 1, 2013",Holsters,no type,no type,no type,no type,"I have a used in good condition IWB holster for a 5"" 1911. Asking $ 75+ $10 shipping if not local pick up."
