,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/8270000,For Sale:  USED HERITAGE Rough Rider SA 22LR Blue/Wood,"Hickory, Hickory / Lenoir, North Carolina",$ 110,"Listed On: Sunday, May 6, 2018",Handguns,Heritage Manufacturer                                                                                ,22 Magnum                                                                                ,Single Action                                                                                ,Revolver,"98% Condition, No box.Shipping Options are Available to Your FFL of ChoiceNC residents pay 7% Sales TaxFoothills Jewelry and Loan2619 1st Ave SWHickory, NC  28602828-328-2274"
2,http://www.armslist.com/posts/8270002,For Sale:  Bergara B14 Hunter,"Minneapolis, Minneapolis / St. Paul, Minnesota","$ 1,200","Listed On: Thursday, May 10, 2018",Rifles,no type,300 Winchester Magnum                                                                                ,Bolt Action                                                                                ,Rifle,"Bergara B14 Hunter in .300 Win Mag for sale.Haris Bi-podVortex Viper HST 6-24x Hard CaseGun is in Excellent condition, Scope has a few superfical scratches on the tube."
5,http://www.armslist.com/posts/8270005,"For Sale:   RUGER MODEL SR1911 - PISTOL, SEMI - AUTOMATIC, 45 ACP (45 AUTO), MATTE BLACK, RUGER SR1911 .45ACP LIGHTWEIGHT COMMANDER 4.25-INCH 7RD FIXED SIGHTS, 4.25""","Oklahoma City, Oklahoma City, Oklahoma",$ 630,"Listed On: Sunday, May 6, 2018",Handguns,Ruger                                                                                ,45 ACP                                                                                ,no type,Pistol,"PISTOL: RUGER MODEL SR1911 - PISTOL, SEMI - AUTOMATIC, 45 ACP (45 AUTO), MATTE BLACK, RUGER SR1911 .45ACP LIGHTWEIGHT COMMANDER 4.25-INCH 7RD FIXED SIGHTS, 4.25""  Specific details     Additional Condition Details for eCommerce RUGER SR1911 .45ACP LIGHTWEIGHT COMMANDER 4.25-INCH 7RD FIXED SIGHTS   NRA Modern Gun Condition Rating Standards PERFECT: In New condition in every respect. Many collectors & dealers use ""As New"" to describe this condition).OOD; FINE BORE.   Finish Matte Black   Case & Box Yes - Includes original box and papers   Barrel Length 4.25""   Action Semi - Automatic   Caliber 45 ACP (45 Auto)   Magazine Yes - and includes 1 extra magazine   Scope No - Not Included   Holster Not Included     Purchase Firearms easily through licensed ATF firearms dealers."
6,http://www.armslist.com/posts/8270006,For Sale:  SALE PENDING SD9VE,"Bellevue/Omaha, Bellevue, Nebraska",$ 235,"Listed On: Monday, April 23, 2018",Handguns,Smith & Wesson                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,I have a like new S&W SD9VE for sale.  I have less than 200 rounds down the pipe.  This comes with the box and 2 mags.  Sorry I'm not looking for trades as of now. Buyer MUST have a perchase permit or CCW.  If you have any questions please ask. Thanks for looking.
7,http://www.armslist.com/posts/8270007,For Sale:  Ruger SR556 First Production,"Tampa, Tampa/St. Pete, Florida","$ 2,200","Listed On: Friday, May 4, 2018",Rifles,Ruger                                                                                ,5.56×45mm NATO                                                                                ,Semi-automatic                                                                                ,Rifle,For Sale: Initial production run Ruger SR556 with authentic TA31RCO-m4 ACOG with Molle case and owners manual.I have the original box and case for the Ruger as well.
8,http://www.armslist.com/posts/8270008,For Sale:  4x6 blind,"Janesville, Janesville, Wisconsin",$ 50,"Listed On: Monday, April 23, 2018",Miscellaneous,no type,no type,no type,no type,4x6 camo blind
10,http://www.armslist.com/posts/8270010,For Sale:  SIG P365 Blackpoint Tactical IWB holster and SIG 12 round magazines,"SW Tulsa, Jenks, Sapulpa, Tulsa, Oklahoma",$ 125,"Listed On: Monday, April 23, 2018",Holsters,no type,no type,no type,no type,Up for sale is a SIG OEM Inside the Waistband holster for the SIG P365 pistol. This holster is made by Blackpoint Tactical for SIG. Holster is made for a right handed shooter. Holster is made from black kydex and has the SIG logo on the holster. Also for sale are two 12 round magazines for the SIG P365 pistol. I don’t have to tell you how hard these holsters and magazines are to find right now. Don’t delay your purchase. These items won’t last long. Will sell locally or ship if the buyer pays for the shipping charges.
11,http://www.armslist.com/posts/8270011,"For Sale:  WINCHESTER ARMS MODEL 37A, BLUE, BREAK, 20 GAUGE, WINCHESTER 37A YOUTH MODEL 20 GAUGE SHOTGUN, 20""","Oklahoma City, Oklahoma City, Oklahoma",$ 130,"Listed On: Sunday, May 6, 2018",Shotguns,Winchester                                                                                ,20 Gauge                                                                                ,Break Open                                                                                ,Shotgun,"SHOTGUN: WINCHESTER ARMS MODEL 37A, BLUE, BREAK, 20 GAUGE, WINCHESTER 37A YOUTH MODEL 20 GAUGE SHOTGUN, 20""  Specific details     Additional Condition Details for eCommerce WINCHESTER 37A YOUTH MODEL 20 GAUGE SHOTGUN   NRA Modern Gun Condition Rating Standards FAIR: In safe working condition but well worn, perhaps requiring replacement of minor parts or adjustments which should be indicated in advertisement, no rust, but may have corrosion pits which do not render article unsafe or inoperable.   Finish Blue   Case & Box Not included   Barrel Length 20""   Caliber 20 Gauge   Type of Action Break     Purchase Firearms easily through licensed ATF firearms dealers."
12,http://www.armslist.com/posts/8270012,For Sale:  Glock 19 Gen 4,"Cincinnati, Cincinnati, Ohio",$ 550,"Listed On: Monday, April 23, 2018",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Single Action                                                                                ,Pistol,Glock 19 Gen 4 2 15 round mags
13,http://www.armslist.com/posts/8270013,For Sale:  S&W M&P 40,"East, Madison, Wisconsin",$ 400,"Listed On: Monday, April 30, 2018",Handguns,Smith & Wesson                                                                                ,40 S&W                                                                                ,Single Shot                                                                                ,Pistol,Pistol is used. As used as a carry gun. Have the holster to o with it has some marks from holster but overall good shaoe
14,http://www.armslist.com/posts/8270014,For Sale:  5mm Remington magnum rimfire,"Eaton, Dayton, Ohio",$ 50,"Listed On: Sunday, May 6, 2018",Ammo,no type,no type,no type,no type,VERY VERY RARE!!!!!!!!   We just acquired 40 boxes of 5mm Remington magnum ammunition. This is no longer in production. These are two unopened cases. The price is $50 per box of 50 with a discount available if you take them all. Don't hesitate on this item as it will not last!
15,http://www.armslist.com/posts/8270015,For Sale:  Leupold VX-5HD 2-10x42 Firedot duplex,"Coleman, Northern Lower Peninsula, Michigan",$ 650,"Listed On: Sunday, May 6, 2018",Optics,no type,no type,no type,no type,"New VX-5 2-10x42 Firedot duplex reticle.CDS dial. MSRP $1169.99, retails at $899.99. Not interested in trades. Catalog number 171389."
