,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/1828000,For Sale:  M&P 9mm Full Size,"willkes barre, Wilkes-Barre/Scranton, Pennsylvania",$ 475,"Listed On: Sunday, June 30, 2013",Handguns,Smith & Wesson                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,Im selling my M&P 9mm Full size pistol. It is in like new condition. It will come with 2 17 round magazines & 3 backstraps.
2,http://www.armslist.com/posts/1828002,"For Sale/Trade:  Bowning A-Blot 7mm Mag, Safe Queen","Kent, Ohio, Ohio, United States",$ 825,"Listed On: Sunday, August 11, 2013",Rifles,Browning                                                                                ,7mm Remington Magnum                                                                                ,Bolt Action                                                                                ,Rifle,"Have a Awesome condition Browning A-Bolt Hunter, with Leopold 3x9x50 scope. Was my hunting rifle but I got a 9mm Mag same type, haha. Its been in the safe ever since. Looking for 950 for it, but id really like a Glock 21 Gen 4. Make an offer! Call or text 330-962-807 Zero, the Name is ""TY"" and if i dont answer just leave a msg, i might be working, work odd hours."
3,http://www.armslist.com/posts/1828003,For Sale:  VLTOR mil spec buffer tube bnib,"Alton, St. Louis, Illinois",$ 40,"Listed On: Sunday, June 30, 2013",Gun,no type,no type,no type,no type,I bought this for a project that I never finished. It's bnib never even opened. Shipping is $5.00 I accept PP.
4,http://www.armslist.com/posts/1828004,For Sale:  Bushmaster AR-15 Carbon 15 NIB unfired,"broomfield, Colorado, United States","$ 1,050","Listed On: Sunday, June 30, 2013",Rifles,Bushmaster                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"I have my AR-15 for sale. It is the carbon model which is 4x stronger than aluminum and half the weight of other AR’s. The barrel is a 1/9 twist. Good for all grains as well takes 5.56 and .223. These guns are a blast to shoot, I just have an extra one is all. It comes with the red dot scope, 30 round clip, sling and paperwork. This one is brand new and never been fired. 
You either like love rifles or not, I have had a colt in the past and I currently have a Daewoo, and this is my favorite AR to shoot. It is extremely light and carries the same punch and accurate. 
So today is the last day to sell with the clip being more than 30 rounds. That being said, if you want this rifle we would have to meet today. I live in the Broomfield area. 
I am asking $1050, I am open to offers, but note, if I do not get an offer I am comfortable with, I have no problem keeping it either, I just have 2 and don’t need 2.  I prefer no trades."
5,http://www.armslist.com/posts/1828005,For Sale/Trade:  Fabrique Nationale (Browning),"Tempe, Phoenix, Arizona",$ 325,"Listed On: Sunday, June 30, 2013",Handguns,no type,no type,no type,no type,"Very nice Fabrique Nationale D'Armes De Guerre Herstal-Belgique (Browning Patent Depose) in 7.65 (.32 cal) with clear markings and serial number (342##).  Pistol has been lightly used with bright rifled bore.  Grips show almost no wear whatsoever.  There is a ""squeeze"" safety in the rear in addition to slide lock safety.  About as nice a condition gun as you can find for its age.  This is a very unique gun to add to a collection.  I'm just into revolvers and not really interested in semi-automatics.  Must have valid Arizona ID and be willing to sign bill of sale.  I check email frequently so will get back as quickly as possible.  You can also send me your number if you prefer to speak by phone and I will call you.  $325.00 cash or may consider trade."
6,http://www.armslist.com/posts/1828006,For Sale/Trade:  High end Gaming PC - FX6300/8GB/Radeon 7850/SSD!!!,"Lebanon, Indianapolis, Indiana",$ 525,"Listed On: Sunday, June 30, 2013",Miscellaneous,no type,no type,no type,no type,"Gaming desktop computer. Latest generation Hex-Core AMD Vishera processor, SATA 3 SSD, legitimate windows 7 64bit, 23.6"" Asus 1080p LCD screen. 

Nothing was budget minded, but instead the best bang for the buck. In specific, what you're looking at is:

MSI 970A-GD43 ATX/AM3+ motherboard with Crossfire support
AMD Hex Core FX6300 Vishera (3.5GHz stock)
8GB G.Skill DDR3-1600 RAM in dual channel
120GB OCZ Agility 3 SATA 3 Solid State Drive
Windows 7 x64 Home Premium
2gb Sapphire Radeon 7850 OC (1000mhz Core edition)
Cooler Master Hyper 212 Evo cooler

All built inside a Corsair 300R Carbide Windowed tower (black) with an Antec TruePower Neo 520W power supply.

Monitor mentioned above included, dell USB keyboard included, Logitech G300 mouse included. Great deal for a great built PC."
12,http://www.armslist.com/posts/1828012,For Trade:  Looking for a shovelhead,"Orangeburg, Columbia, South Carolina",Offer,"Listed On: Monday, July 15, 2013",Vehicles,no type,no type,no type,no type,"Got guns with ammo looking for a flh shovel. 308,1911,Mosin ,30-30,.45 LC loading equipment .1k rnds .308, 75 rnds .45 acp, 20 rnds .45 LC, 40 rnds 30-30, 460 rnds 7.62/54 25 rnds 12ga. Lee reloading set up .308, 45lc, 45acp dies.mot wanting to sell separate just wanting a shovelhead."
13,http://www.armslist.com/posts/1828013,"For Sale:  9mm,  .22LR,  .45 Auto,  .223. Ammo","Springdale, Fort Smith, Arkansas",$ 1,"Listed On: Sunday, June 30, 2013",Ammo,no type,no type,no type,no type,".22LR Rem,   High Velocity,  Golded Bullet, HP, 
#225 / $19,    #525 / $34

9mm in boxes of #50:
Buy 5 for $90,
Buy 10 for $170,
Buy 18 boxes for $280

9mm Luger #900 count Spam Can for $290

.223 in boxes of 20:
Buy 5 boxes for $50,
Buy 10 boxes for $90,
Buy 20 boxes for $160,
Buy all 45 Boxes for $340

.45 AUTO In Boxes of #50:
Buy 4 boxes for $95"
14,http://www.armslist.com/posts/1828014,For Sale/Trade:  BERETTA 92 FOR TRADE,"union, St. Louis, Missouri",$ 740,"Listed On: Friday, July 26, 2013",Handguns,Beretta USA                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,"I bought this stainless made in Italy Beretta a few months ago and only shot it five times I gave $740 and do not intend to lose money on it.
I want to trade it for a Henry big boy in 357 or 45 LC
Has to be a ftf deal you have to have a valid id and sign a bill of sale. Please send me pics and your location on your first email."
16,http://www.armslist.com/posts/1828016,For Sale:  Ruger 10/22,"Heyworth, Bloomington, Illinois",$ 250,"Listed On: Sunday, June 30, 2013",Rifles,Ruger                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,"Selling Ruger 10/22. Comes with sling and Bushnell 2-7x20 scope. Iron sights are still attached. Comes with 5 magazines. 2 Ruger 10 round, and 1 Ruger 25 round. 2 Eagle 10 round. Excellent condition."
