,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/6477000,For Sale:  Walther PPQ M2 9mm,"West Side of Indianapolis, Indianapolis, Indiana",$ 500,"Listed On: Tuesday, April 25, 2017",Handguns,Walther                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,I have a Walther PPQ M2 9mm for sale or trade.  Pistol has talon grips on it and has the 2 magzines that came with it (1 15 round and 1 17 round).  It has the best trigger on it of any striker fire pistol i have ever shot.  I am a Glock guy and it just sits in my safe.Pistol has had a few hundred rounds through it and is in 99% condition.  No marks or carry marks.  Has never been carried in a holster.Will require user to show a Indiana drivers license and a carry permit.  I am not interested in trades.
1,http://www.armslist.com/posts/6477001,"For Sale/Trade:  20"" Upper on Ruger Lower","East End, Louisville, Kentucky",$ 500,"Listed On: Saturday, March 11, 2017",Rifles,Walther                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"For sale is my 20"" HBAR barrel AR-15 with Magpul furniture. Lower is from a Ruger AR-556. I don't know what the upper is from, I traded the Ruger AR-556 upper for it when I was wanting to optimize the performance of 55gr ammo. Upper looks to be a Bushmaster upper from the 90's but barrel looks great. Marked B MP 1:9.  Still has the Ruger bolt carrier group and charging handle as well. It will come with a standard AR-15 stock by Ruger that was on the  Sling not included but I'll include the rear MBUS sight so you can use it at the get-go. Great and very accurate rifle.The second picture was while I was sighting in a red dot on it and at 25yd in a dimly lit range the red target dot was hard to see on the red meprolight dot. I was a newbie to the AR platform.Willing to sell upper and lower seperate. Upper $400. Lower $150. Whole rifle $500. Obo"
6,http://www.armslist.com/posts/6477006,For Sale:  AR-15 9mm Conversion Kit,"Downriver, Detroit, Michigan",$ 400,"Listed On: Saturday, February 18, 2017",Rifles,Palmetto State Armory                                                                                ,no type,Semi-automatic                                                                                ,Rifle,"This is for a complete AR-15 9MM conversion kit- Kit includes a 16 inch PSA COMPLETE 9MM UPPER ASSENBLY-AR-15 MAG WELL BLOCK-1 30 ROUND 9MM MAGAZINE- M16 STYLE SOLID STOCK NOT PICTURED COMPLETE WITH BUFFER TUBE AND SPRING- All you need is your ar lower and you will have a working 9mm AR-15 , Makes for a nice firing rifle send me your email and i will send video of it firing thanks for looking..Tim"
7,http://www.armslist.com/posts/6477007,For Sale/Trade:  Sig Sauer P938,"Indianapolis, Indianapolis, Indiana",$ 700,"Listed On: Saturday, February 18, 2017",Handguns,Sig Sauer                                                                                ,9mm Luger (9x19)                                                                                ,Single Action                                                                                ,Pistol,"For sale/trade Sig Sauer P938 very low round count 9mm Skelton Trigger hogue/sig gripsnight sights techna pocket clip upgraded Mag catch spring includes one 7R mag, one 6rd mag. Factory box awesome every day carry that is reliable and accurate $700 call or text REDACTEDmust have valid ID"
8,http://www.armslist.com/posts/6477008,For Sale/Trade:  Glock,"Circleville, Ohio, United States",$ 1,"Listed On: Saturday, February 18, 2017",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"Glock 17 , 9mm gen3 , 2 mags , case , paperwork . NO EMAILS ONLY TXT REDACTED cash $500 , trade $550"
9,http://www.armslist.com/posts/6477009,For Sale:  2 Glock 19/23/32 holsters,"Chapel Hills, Colorado Springs, Colorado",$ 30,"Listed On: Friday, March 24, 2017",Holsters,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"2 OWB Right hand holsters for compact Glocks, 19, 23, and 32. All generations. Both are made by Safariland, in very good condition, nothing broken.Model 0701, similar in design to the legendary 070, this one is a Level II since it doesn't have the thumb break. Suede interior, STX 'Tac' finish outside. On the left, $20.Model 6377, ALS, super fast, adjustable tension. Suede interior, STX Plain finish outside. On the right, $15.Or both for $30.text REDACTEDPick up near I-25 and N Academy."
10,http://www.armslist.com/posts/6477010,For Sale:  Ar15 556,"Salem, New Albany, Indiana",$ 750,"Listed On: Friday, February 24, 2017",Rifles,DPMS                                                                                ,5.56×45mm NATO                                                                                ,Semi-automatic                                                                                ,Rifle,For sale dpms ar15  with chrome bcg shoot me an offer text REDACTED
11,http://www.armslist.com/posts/6477011,For Sale/Trade:  Sig Emperor Scorpion 1911 45,"Fairfield, Cincinnati, Ohio",$ 935,"Listed On: Saturday, February 18, 2017",Handguns,Sig Sauer                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,Night sights 2-magazines factory box all paper work. Never carried no marks dings scratches
12,http://www.armslist.com/posts/6477012,For Sale:  Ruger Security Six in .357 Magnum,"Sacramento, Sacramento, California",$ 499,"Listed On: Wednesday, March 8, 2017",Handguns,Ruger                                                                                ,357 Magnum                                                                                ,Double / Single Action                                                                                ,Revolver,"Features:  4"" barrel stainless steel construction and finish 6rd capacity diamond checkered wood grip panels serrated ramp front sight adjustable rear sight double or single action trigger   Due to CA DOJ rules, the earliest this firearm can be DROSed to your name is on 03/05/2017. Earliest time available to ship is 03/15/2017. We take deposits on this or any firearm over the phone or visit our location during regular business hours"
14,http://www.armslist.com/posts/6477014,For Sale:  Ruger 10/22,"West Knoxville, Knoxville, Tennessee",$ 240,"Listed On: Thursday, March 23, 2017",Rifles,Ruger                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,Used but in great condition Ruger 10/22 comes with one 10 round rotary mag.
