,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/6715000,For Sale:  Remington 22 lr Thunderbolt 500 rds,"Lodi, Sacramento, California",$ 40,"Listed On: Friday, April 14, 2017",Ammo,LWRC International                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,I have three 500rd packs of Remington Thunderbolt 22 long rifle for $40 each. Call text James at REDACTED
1,http://www.armslist.com/posts/6715001,For Sale/Trade:  Stoeger 12 gauge Coachgun,"Elizabethton, Tri-cities, Tennessee",$ 0,"Listed On: Friday, April 14, 2017",Shotguns,Stoeger                                                                                ,12 Gauge                                                                                ,Side by Side                                                                                ,Shotgun,"I have a BNIB Stoeger 12 gauge Coachgun for sale/trade. This is the single trigger model. Not interested in muzzleloaders, shotguns or bows. $450 cash/ $500 trade. Thanks for looking."
2,http://www.armslist.com/posts/6715002,For Sale:  Daniel Defense DDM4V7LW in 5.56,"Wewoka ok, Oklahoma City, Oklahoma","$ 1,250","Listed On: Friday, April 21, 2017",Rifles,Daniel Defense                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Like new DDM4 v7 LW....in 5.56....comes with 2 mags, plastic case and manual from factory.....awesome gun. Research it....only 80 rounds through it. $1250will meet you halfway when i can...text 4o5-255-189oIf you want DD flip up sights, optics, more mags or bulk ammo....all of this is available for extra money...thanks"
5,http://www.armslist.com/posts/6715005,For Sale:  M1A & Extras,"Sparks, Reno, Nevada","$ 1,800","Listed On: Thursday, July 13, 2017",Rifles,Springfield                                                                                ,308/7.62 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"SPRINGFIELD ARMORY M1A SCOUT SQUAD .308WIN, retail $1500*5 magazines (10 round), retail $40 each ($200)*5 magazines (15 round), retail $50 each ($250)*SADLAK INDUSTRIES mount (installed), retail $250*TOURBON adjustable cheek rest (installed & includes extra elevations), retail $50*TACTICAL GEAR storage case*Walnut stock (rare find w/ black handguard), retail $250 (after market addition, that is why it is a rare black handguard edition)*UPLULA (.308) loader/unloader, retail $25*Box of Hornady TAP ammo, retail $25NO LOCAL SHOP HAS THIS IN STOCK.  **not interested in trades**"
7,http://www.armslist.com/posts/6715007,For Sale:  Ruger redhawk 44mag,"mesa, Phoenix, Arizona",$ 700,"Listed On: Friday, April 14, 2017",Handguns,Ruger                                                                                ,44 Magnum                                                                                ,Double / Single Action                                                                                ,Revolver,4' barrel 6 shot ruger redhawk 44 mag with houge grip- 50 rounds through revolver - local cash sales only
9,http://www.armslist.com/posts/6715009,For Sale:  amscor m200 with holster,"mesa, Phoenix, Arizona",$ 250,"Listed On: Thursday, May 4, 2017",Handguns,Rock Island Armory                                                                                ,38 S&W Special                                                                                ,Double / Single Action                                                                                ,Revolver,4' 6 shot revolver 38 special- green grip- includes bianchi molded holser - local cash sales only
10,http://www.armslist.com/posts/6715010,For Sale/Trade:  H&K USP 40,"Ritzville, Spokane, Washington",$ 999,"Listed On: Friday, April 14, 2017",Handguns,Heckler & Koch                                                                                ,40 S&W                                                                                ,Double / Single Action                                                                                ,Pistol,comes with 6 mags an two holster.
11,http://www.armslist.com/posts/6715011,For Sale:  Wasr 10,"Morgantown, Parkersburg, West Virginia",$ 450,"Listed On: Friday, April 14, 2017",Rifles,Century International Arms                                                                                ,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,Seling this Wasr 10. Fun to Shoot. Will come with a couple 30 round mags.
14,http://www.armslist.com/posts/6715014,For Sale:  Ruger Precision Rifle .308  w/ Vortex scope,"Peoria, Phoenix, Arizona","$ 1,300","Listed On: Friday, April 14, 2017",Rifles,Ruger                                                                                ,308/7.62 NATO                                                                                ,Bolt Action                                                                                ,Rifle,"Selling my Gen.1 RPR in .308. Has Vortex Viper HS 4x16x44 scope. Asking $1300 firm. Also has a muzzle break, Bi-pods and 2 10rd mags. Other than that, gun is original. Have original boxes for gun and scope. Gun has never had any issues. Don't want to sell it but need the money. Has around 150-200 through it. Let me know if you have any questions. Can also send more pics. Text REDACTED for pics or questions."
16,http://www.armslist.com/posts/6715016,"For Sale:  Springfield xds .45- 3.3""","Port Washington, WI, Milwaukee, Wisconsin",$ 400,"Listed On: Thursday, April 20, 2017",Handguns,Springfield                                                                                ,45 ACP                                                                                ,Striker Fire                                                                                ,Pistol,"Selling my springfield xds .45 -3.3"" with everything that you see in the pictures (4 mags -2 extended 2 flush, 2 extra pierce grip extenders, and all included extra hardware in the case). It is a clean, used gun that shoots good and has no issues. Asking $400. Purchaser must have valid WI id, ccw preferred and be legal to purchase firearms. Let me know if you require more pics or have any questions."
17,http://www.armslist.com/posts/6715017,For Sale:  Chiappa Rhino .357,"Checotah, Oklahoma, United States",$ 900,"Listed On: Saturday, April 29, 2017",Handguns,Chiappa                                                                                ,357 SIG                                                                                ,Double / Single Action                                                                                ,Revolver,Great condition been fired 6 times
18,http://www.armslist.com/posts/6715018,For Sale:  SPRINGFIELD ARMORY 9MM,"Sparks, Reno, Nevada",$ 775,"Listed On: Thursday, May 4, 2017",Handguns,Springfield                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"XDM/OSP 4.5"" FULL SIZE 9MMINCLUDES:•    VORTEX VENOM red dot ($300)•    8 magazines!! ($225) •    TACTICAL GEAR range bag ($50)•    BLACKHAWK! Serpa holster ($25)•    1 box of FEDERAL HYDRA-SHOK ($25)$775 FOR IT ALL!!"
19,http://www.armslist.com/posts/6715019,For Sale:  7mm ammo loose,"South, Colorado Springs, Colorado",$ 30,"Listed On: Wednesday, May 3, 2017",Ammo,Springfield                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"I am selling whats left of my 7mm ammo. I havent owned a 7mm in over 2 years and found some ammo for it. Selling it all for $30. Considering this ammo goes for over a $1.50 a round, this is a really good deal11 rounds of Hornady Precision Hunter 162 grain29 rounds of Federal Premium vital shok 160 grain4 rounds of random 7mm ammo that i was going to BIP"
22,http://www.armslist.com/posts/6715022,"For Sale:  NEW FORD 4,650 WATT GENERATOR SIGNATURE SERIES","ACWORTH, Atlanta, Georgia",FREE,"Listed On: Friday, April 14, 2017",Miscellaneous,no type,no type,no type,no type,BRAND NEW FORD SIGNATURE SERIES GAS EMERGENCY POWER GENERATOR MODEL#FG4650P. TRADE FOR GOOD CONDITION SKS 762X39http://www.homedepot.com/p/Ford-4-650-Watt-Gasoline-Powered-Portable-Generator-FG4650P/207111962
23,http://www.armslist.com/posts/6715023,For Sale:  Ruger Mini14,"Southeast, Greensboro, North Carolina",$ 650,"Listed On: Saturday, April 15, 2017",Rifles,Ruger                                                                                ,223 WSSM                                                                                ,Semi-automatic                                                                                ,Rifle,Ruger Mini 14 in very good condition. NO TRADES  $650
25,http://www.armslist.com/posts/6715025,For Sale/Trade:  Smith & Wesson  1911 Custom,"Kernersville, Winston Salem, North Carolina",$ 900,"Listed On: Thursday, April 20, 2017",Handguns,Smith & Wesson                                                                                ,45 ACP                                                                                ,no type,Pistol,"For sale or trade a Smith & Wesson 1911. Originally stainless finished, I got it custom painted burnt bronze recently. Also has 10-8 sights with fiber optic front. Has Wilson Combat full magwell/speed chute. All internals have been worked and finished for the smoothest function. Wolff spring set installed. Also had bronze compensator to add when needing lower recoil. Have never had a single misfire or ftf. Has 500 rounds though and functions perfectly. Things I will trade for: Springfield 1911, Sig 1911. If you have an interesting trade just ask.also have a raven concealment kydex holster specifically for this 1911 I can add to any deal."
