,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
2,http://www.armslist.com/posts/6601002,For Sale/Trade:  Custom Glock 23 Zev Technologies,"Brighton, Ann Arbor, Michigan",$ 900,"Listed On: Thursday, April 27, 2017",Handguns,Glock                                                                                ,40 S&W                                                                                ,no type,Pistol,"I am selling my customized Glock 23 gen 3 with all Zev Technologies parts.  Gun includes the following:- Fulcrum trigger kit- skeletonized lightweight firing pin- lightened spring (recoils almost like a 9mm)- pro carry mag well - frame shaved, shaped, and stippled by Oakland Tactical- 4 factory glock mags- 3 carry holsters. Very high quality. Otw includes speed clips so you don't have to take off your belt.Also comes with over 200 rds of remington umc ammo and 2 mags worth of Pdx hollowpoints.All parts and frame mods were performed by Oakland Tactical in Howell, MI.  This gun is extremely accurate and the trigger is set perfectly.I am more interested in trading for an ar15, mini 14 or Xds 9mm."
3,http://www.armslist.com/posts/6601003,For Sale:  PRE BAN NORINCO MODEL  84 S AK47 AK-47 STYLE 5.56 SEMI AUTO RIFLE NEW IN BOX,"detroit, Detroit, Michigan","$ 1,800","Listed On: Saturday, March 18, 2017",Rifles,Glock                                                                                ,40 S&W                                                                                ,no type,Rifle,"Like new in original matching box with all accessoriesincluding three original 5.56 magazine. Been in my collection since the 80's and never fired. Has original bayonet/ sheath,sling, manual, oil bottle, tool. text 2345171504"
4,http://www.armslist.com/posts/6601004,"For Sale:  Remington 1100 12ga Semi-Automatic 28"" Shotgun - Camo Furniture","Norman, Oklahoma City, Oklahoma",$ 549,"Listed On: Monday, June 5, 2017",Shotguns,Glock                                                                                ,40 S&W                                                                                ,no type,Shotgun,"SHOTGUN: REMINGTON FIREARMS & AMMUNITION MODEL 1100, CAMOUFLAGE, 28, 12 GAUGE, SEMI - AUTOMATIC  Specific details     UPC REDACTED97   Additional Condition Details for eCommerce N/A   NRA Modern Gun Condition Rating Standards PERFECT: In New condition in every respect. Many collectors & dealers use ""As New"" to describe this condition).OOD; FINE BORE.   Finish Camouflage   Case & Box Yes - Includes original box and papers   Barrel Length 28   Caliber 12 Gauge   Type of Action Semi - Automatic"
5,http://www.armslist.com/posts/6601005,For Sale:  Winchester 1400 16ga Semi-Auto Shotgun,"Norman, Oklahoma City, Oklahoma",$ 229,"Listed On: Monday, June 5, 2017",Shotguns,Glock                                                                                ,40 S&W                                                                                ,no type,Shotgun,"SHOTGUN: WINCHESTER MODEL 1400, BLUE, 28, 16 GAUGE, SEMI - AUTOMATIC  Specific details     Additional Condition Details for eCommerce NA   NRA Modern Gun Condition Rating Standards POOR: Major and minor parts replaced; major replacement parts required and extensive restoration needed; metal deeply pitted; principal lettering, numerals and design obliterated, wood badly scratched, bruised, cracked or broken; mechanically inoperative; generally undesirable as a collector's firearm.   Finish Blue   Case & Box Not included   Barrel Length 28   Caliber 16 Gauge   Type of Action Semi - Automatic"
6,http://www.armslist.com/posts/6601006,For Sale:  30.06,"Toms river, New Jersey, United States",$ 295,"Listed On: Saturday, March 18, 2017",Rifles,Savage Arms                                                                                ,30-06 Springfield                                                                                ,Bolt Action                                                                                ,Rifle,For sale is a 30.06 savage axis.  295 cash firm 120 rounds of ammo including  a box of 220 gr for 60$This weekend only!!!!!!! Ends monday
7,http://www.armslist.com/posts/6601007,For Sale:  H&R 1871 12 gauge pump action,"Westminster, Gardengrove, Orange County, California",$ 175,"Listed On: Saturday, March 18, 2017",Shotguns,H&R                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,"This shotgun has only 10 shells through it ,and works flawlessly. I am selling this shotgun because I have too many firearms to take care of."
8,http://www.armslist.com/posts/6601008,Want To Buy:  Remington left hand,"Rice, St. Cloud, Minnesota",Offer,"Listed On: Saturday, March 18, 2017",Rifles,Remington                                                                                ,375 Remington Ultra Magnum                                                                                ,Bolt Action                                                                                ,Rifle,Looking for a left hand Remington 375 RUM LSS stainless laminated or aa 338 RUM stainless laminated. Must be able to ship to MN. Must be reasonableRonREDACTED
10,http://www.armslist.com/posts/6601010,For Sale:  9mm p9 kahr package,"Burnsville, Minneapolis / St. Paul, Minnesota",$ 500,"Listed On: Saturday, March 18, 2017",Handguns,Kahr                                                                                ,no type,no type,Pistol,Selling my kahr 9mm p9 for 500 O.B.O willing to trade for a glock as well. Includes:caseholster 4 magazines 50 roundstext REDACTED for any questions or more pictures
11,http://www.armslist.com/posts/6601011,For Sale:  C39V2,"Mustang, Oklahoma City, Oklahoma",$ 750,"Listed On: Saturday, March 18, 2017",Rifles,Century International Arms                                                                                ,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,"Lightly used AK47 with very low round count.All Magpul FurnitureRound Count is 90 rounds (3 full magazines)Milled Receiver, Proprietary Muzzle Device, Straight IronsGreat AK for the money"
12,http://www.armslist.com/posts/6601012,"For Sale:  Browning Invector Plus BPS 12ga Pump 26"" Shotgun - Mossy Oak","Norman, Oklahoma City, Oklahoma",$ 599,"Listed On: Monday, June 5, 2017",Shotguns,Century International Arms                                                                                ,7.62x39                                                                                ,Semi-automatic                                                                                ,Shotgun,"SHOTGUN: BROWNING MODEL BPS MOBUC, MOSSY OAK, 26, 12 GAUGE, PUMP  Specific details     Additional Condition Details for eCommerce 3.5""   NRA Modern Gun Condition Rating Standards EXCELLENT: New condition, used but little, no noticeable marring of wood or metal, bluing perfect, (except at muzzle or sharp edges).   Finish Mossy Oak   Case & Box Yes - Includes protective case   Barrel Length 26   Caliber 12 Gauge   Type of Action Pump"
13,http://www.armslist.com/posts/6601013,For Sale/Trade:  MAK-90,"Fayetteville, Fayetteville, North Carolina",$ 950,"Listed On: Thursday, March 23, 2017",Rifles,Norinco                                                                                ,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,Excellent condition Mak-90 with about 800 rounds of ammo.  It is a straight cut reciever.  Open to trades +/-
14,http://www.armslist.com/posts/6601014,For Sale:  CMP Danish Return M1 Garand,"Midtown, Columbus, GA, Georgia","$ 1,050","Listed On: Saturday, March 18, 2017",Rifles,Springfield                                                                                ,30-06 Springfield                                                                                ,Semi-automatic                                                                                ,Rifle,"NOTE: I will ship this weapon anywhere in the continental USA for free. Price is firm.Selling this CMP Danish Return to fund a BM59. Pictures are below. Looking for $1150 shipped or will trade for a new production BM59 (not beretta)
SA serial #1918428Barrel: Muzzle 3, Throat, 3. ""VAR"" 6-57, crown DK, M, KOA, chamber in the whiteGas Plug: ""P""Gas lock: post warTrigger group: -5 SAOprod: Uncut -6Handguard ""PB"", has a slight crack going vertically, but will not effect function.Stock: WW2 rebuild, very faint RIA/ EB, bomb proof on heel, with PGas cylinder: very early ""D-35669-SABolt -2SA J8 [U][B]Pictures[/B][/U]https://postimg.org/gallery/np1lx7kc/
01 or 03 FFL accepted. Will ship with the original green case, cert, and docs from CMP. USPS MO or PP gift only"
16,http://www.armslist.com/posts/6601016,For Sale:  Tristar Raptor 12ga Semi-Automatic Shotgun,"Norman, Oklahoma City, Oklahoma",$ 299,"Listed On: Monday, June 5, 2017",Shotguns,no type,no type,no type,Shotgun,"SHOTGUN: TRISTAR ARMS MODEL RAPTOR, MATTE BLACK, 12 GAUGE, SEMI - AUTOMATIC  Specific details     UPC REDACTED44   NRA Modern Gun Condition Rating Standards EXCELLENT: New condition, used but little, no noticeable marring of wood or metal, bluing perfect, (except at muzzle or sharp edges).   Finish Matte Black   Case & Box Not included   Caliber 12 Gauge   Type of Action Semi - Automatic"
