,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
1,http://www.armslist.com/posts/6097001,For Sale:  THANKSGIVING BLOWOUT SALE,"Omaha, Omaha, Nebraska",FREE,"Listed On: Wednesday, December 14, 2016",Handguns,no type,no type,no type,no type,THANKSGIVING BLOWOUT SALEGETTING RID OF OLD INVENTORY SOME ARE BEING SOLD AT COST SOME A LITTLE OVER STOP BY AND PURCHASE YOUR FIREARM BEFORE WE RUN OUTROCK ISLAND ARSENAL 1911 A1 $400  NEW HK VP 9 WITH 3-15 ROUND MAGS $650   NEWFNH FNS-9 WITH 3-17 RND MAGS $450 NEW KAHR CW40 $325 NEW SPRINGFIELD XDM-40 $499 NEW SPRINGFIELD XDM-9 $499 NEW SPRINGFIELD XDM-40 $499 NEW TAURUS 1911 AR WITH 8 ROUND MAG $500 USEDCHARTER ARMS UCLITE 38 SPECIAL $300CHARTER ARMS OFF DUTY 38 SPECIAL $330CHARTER ARMS THE PINK LADY 38 SPECIAL $315
3,http://www.armslist.com/posts/6097003,For Sale:  Harley Skull Emblem Willie G Skull Fairing Tour Pack FLHX Street Glide Fender,"North, Milwaukee, Wisconsin",$ 12,"Listed On: Thursday, November 10, 2016",Miscellaneous,no type,no type,no type,no type,"Metal construction about 2 3/4 in diameter, adhesive backing.12 dollars each or both for 20."
4,http://www.armslist.com/posts/6097004,"For Sale:  Arsenal SAM-7 Rfl 762X39 16"" Black Side SAM7SF-84","3882 Maizeland Rd Colorado Springs, CO 80909, Colorado Springs, Colorado","$ 1,475","Listed On: Thursday, December 1, 2016",Rifles,no type,no type,no type,no type,"Accessories: Scope Rail
Action: Semi-automatic
Type of Barrel: Hammer Forged
Barrel Length: 16""
Capacity: 10Rd
Description: Milled Receiver
Finish/Color: Black
Caliber: 762X39
Grips Stock: Side Folding
Manufacturer: Arsenal, Inc.
Manu Part No: SAM7SF-84
Model: SAM-7
Sights: Adjustable Sights
Type: Rfl
Short Desc: ARSENAL SAM7SF 762X39 16"" 10RD FOLD

Cannot Ship This Item to These Locations due to Local/State Laws: CA, MA, MD, NJ, NY

Available for pickup or viewing at our showroom - 3866 Mazieland Rd Colorado Springs, CO 80909 - corner of Maizeland and N. Academy"
5,http://www.armslist.com/posts/6097005,For Sale:  500rds PMC Bronze .223 FMJ,"Rochester, Rochester, New York",$ 200,"Listed On: Thursday, November 10, 2016",Ammo,no type,no type,no type,no type,"I have 500rds of PMC Bronze .223 FMJ in 20rd boxes.  Selling for $200, cash only.  Willing to deliver in person to Greater Rochester area and beyond.  Email if interested, and for details!"
6,http://www.armslist.com/posts/6097006,"For Sale:  Walther PPS M2 9MM 3.2"" 6, 7rd 2805961","3882 Maizeland Rd Colorado Springs, CO 80909, Colorado Springs, Colorado",$ 487,"Listed On: Friday, August 4, 2017",Handguns,no type,no type,no type,no type,"Accessories: 2 Mags (1x 6rd, and 1x 7rd)
Action: Semi-automatic
Type of Barrel: 1:10
Barrel Length: 3.2""
Capacity: 7Rd
Finish/Color: Black
Frame Material: Polymer
Caliber: 9MM
Manufacturer: Walther
Manu Part No: 2805961
Model: PPS M2
Sights: 3 Dot
Type: Double Action Only
UPC: REDACTED69
Short Desc: WAL PPS M2 9MM 3.2"" 7RD BLK

Cannot Ship This Item to These Locations due to Local/State Laws: CA, MA

Available for pickup or viewing at our showroom - 3882 Mazieland Rd Colorado Springs, CO 80909 - corner of Maizeland and N. Academy"
7,http://www.armslist.com/posts/6097007,For Sale/Trade:  BERETTA,"rock hill, Rock Hill, South Carolina",$ 500,"Listed On: Thursday, November 10, 2016",Handguns,Beretta USA                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,"Beretta Mdl 92F 9mm,comes with hard case, 4-15 rd mags universal holster and 125 rds ammo. Willing to trade for something equal value."
9,http://www.armslist.com/posts/6097009,For Sale:  CENTURY ARMS CATAMOUNT FURY 12Ga SHOTGUN W/ 5 MAGS,"PASCO COUNTY, Tampa/St. Pete, Florida",$ 599,"Listed On: Thursday, July 27, 2017",Shotguns,no type,12 Gauge                                                                                ,Semi-automatic                                                                                ,Shotgun,"CENTURY ARMS CATAMOUNT FURY 12Ga SHOTGUN W/ 5 MAGSIN ORIG BOX 20""BBL  USED This item is located at our Holiday store. 2132 U.S. Highway 19, Holiday, FL 34691. Please call us at REDACTED for additional information regarding this item. Also, call us before you come in to make sure the item is still available for sale. Thank you."
11,http://www.armslist.com/posts/6097011,For Sale:  KRISS Vector SDP Brace Pistol Gen II FDE .45ACP 45,"3882 Maizeland Rd Colorado Springs, CO 80909, Colorado Springs, Colorado","$ 1,598","Listed On: Tuesday, February 14, 2017",Handguns,no type,no type,no type,no type,"Accessories: Back-Up Front & Rear Sight, SBT Stabilizing Brace, 1 magazine, User Manual
Action: Semi-automatic
Type of Barrel: Threaded
Barrel Length: 5.5""
Capacity: 13Rd
Finish/Color: Flat Dark Earth
Frame Material: Polymer
Caliber: 45 ACP
Manufacturer: KRISS USA, Inc
Manu Part No: KV45-PSBFD20
Model: VECTOR SDP SB
Alt. Model: Gen II
Sights: Front/Rear Flip Sights
Type: Pistol
UPC: REDACTED16
Short Desc: KRISS VECTOR SDP SB 45ACP 5.5"" FDE

Cannot Ship This Item to These Locations due to Local/State Laws: CA, CT, HI, MA, MD, NJ, NY

Available for pickup or viewing at our showroom - 3882 Mazieland Rd Colorado Springs, CO 80909 - corner of Maizeland and N. Academy"
12,http://www.armslist.com/posts/6097012,For Sale:  IO INC. AK-47 7.62 x 39 SEMI AUTO RIFLE,"LAKEWOOD, Tacoma, Washington",$ 699,"Listed On: Tuesday, April 18, 2017",Rifles,IO Inc                                                                                ,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,EXCELLENT LIKE NEW CONDITION30 ROUND MAG
15,http://www.armslist.com/posts/6097015,"For Sale:  Springfield XD MOD.2 9mm Grey 4"" 16rd","3882 Maizeland Rd Colorado Springs, CO 80909, Colorado Springs, Colorado",$ 550,"Listed On: Wednesday, November 16, 2016",Handguns,no type,no type,no type,no type,"Springfield XD MOD.2 9mm Grey 4"" 16rd"
16,http://www.armslist.com/posts/6097016,For Sale/Trade:  Looking for a Glock 19,"Tulsa/Broken Arrow, Tulsa, Oklahoma",$ 350,"Listed On: Thursday, November 10, 2016",Handguns,Century International Arms                                                                                ,9mm Luger (9x19)                                                                                ,Single Action                                                                                ,Pistol,"I have a Canick TP9SA in Desert Tan. NIB. Adjustable backstrap, 2 18 round magazines, and loader. Comes with Talon Grips (rubberized) Looking for $350, or trade for a Glock 19."
17,http://www.armslist.com/posts/6097017,For Sale/Trade:  Dan Wesson 14-2 .357 .38 Special,"parma, Cleveland, Ohio",$ 550,"Listed On: Thursday, November 10, 2016",Handguns,Dan Wesson                                                                                ,357 Magnum                                                                                ,Double / Single Action                                                                                ,Revolver,Very rare Dan Wesson 357 caliber vet shoots 38 Special + p or 38 Special this is a Monson Massachusetts model from the seventies and is in superb condition with the original manual and tool with shim so you can change the barrel length this gun comes with the original Barrel that was on it when purchased it has the two and a half inch barrel will sell or trade the bluing is 99% the grips are in mint condition please shoot me your trade offers and I will consider them I am looking for a Glock 26 CZ 75 compact sp-01 or whatever you have give me some ideas this revolver is extremely accurate and you will be hard-pressed to find one this nice
18,http://www.armslist.com/posts/6097018,For Sale/Trade:  Glock 42,"Norwalk, Norwalk, Connecticut",$ 0,"Listed On: Thursday, November 10, 2016",Handguns,Glock                                                                                ,380 ACP                                                                                ,Striker Fire                                                                                ,Pistol,Hi im selling or trading my glock 42 with box 2 mags holster and box of carry ammo open to all offers must meet at my local ffl and must pay transfer fee of 50 per gun
19,http://www.armslist.com/posts/6097019,For Sale:  Glock 26 Forest Green/Cerakote silver,"Tenino, Olympia, Washington",$ 550,"Listed On: Monday, August 7, 2017",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"FOR SALE - NIB Glock 26 Forest green frame/Cerakote shimmering aluminum slide$599.99   On sale $549.99 Please visit our website for more contact information Fesselmen Firearms - Contact info   ******PLEASE INCLUDE NAME, PHONE NUMBER AND EMAIL ADDRESS WITH YOUR INQUIRY and I will respond promptly******     Description:  GLK 26 G4USA 9MM PST CKFGSA 10   Brand:  Glock   Model:  Gen 4 26 USA (Davidson's Special Edition)   Type:  Pistol: Semi-Auto   Caliber:  9MM   Finish:  Cerakote Shimmering Aluminum   Action:  Safe Action   Stock:  Cerakote Forest Green   Sight:  FT: White Dot RR: White Outline   Barrel Length:  3.43    Overall Length:  6.29   Weight:  19.75 oz   Capacity:  10+1   # of Mags:  3   Safety:  Safe Action-3 Separate Automatic Safeties   Receiver:  Cerakote Forest Green   Packaging:  Plastic Case   Features:  Davidson's Special Edition, Cleaning Rod and Brush;Interchangable Backstraps"
20,http://www.armslist.com/posts/6097020,Want To Buy:   HOLSTER FOR BERETTA NANO,"South Bend, South Bend, Indiana",Offer,"Listed On: Thursday, November 10, 2016",Holsters,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,LOOKING FOR A IWB RIGHT HANDED HOLSTER FOR THE BERETTA NANO LEATHER OR KYDEX WITH JUST A CLIP FOR EASY ON/OFF
21,http://www.armslist.com/posts/6097021,For Sale:  Glock 19 – GEN 4 Enhanced Performance and Aesthetic Package REDUCED! $750,"Far West Houston, Houston, Texas",$ 750,"Listed On: Monday, April 30, 2018",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Double Action                                                                                ,Pistol,"New in box - and with these special features...  Customized Machined Slide including compensator ports to reduce muzzle flip, weight reduction for faster cycling, top longitudinal serrations to eliminate sight picture glare, front grip and rear grip improvement. Customized Ported Barrel for recoil reduction Upgraded Sights: Trijicon Front Sight and Ameriglo Blacked Rear Sight Cerakote application for improved protection and better aesthetics. Customized Frame Upgrade including: Slight Grip Reduction & Reprofile, Trigger Guard Undercuts and Complete re-texture to provide more grip and surface contact.I am a licensed FFL dealer and welcome any and all out-of-state inquiries.  Listing price is for cash, check or USPS money order.  Ship $40 to your FFL - Insurance optional but stongly recommended. Ship to AK and HI calculated seperate.  Texas residents to pay 8.25% sales tax - NO TRADES AND NO CALIFORNIA SALES.  Additional photos available upon request.****PLEASE NOTE - I WAS RECENTLY INFORMED BY MY CREDIT CARD PROCESSOR THAT BECAUSE I SELL FAIREARMS, THEY WERE CLOSING MY ACCOUNT SO I CANNOT ACCEPT CREDIT CARDS AT THIS TIME.  I APOLOGIZE FOR ANY INCONVENIENCE THIS MIGHT CAUSE.*****LSR&R offers a full line of firearms services.  We will consign your firearm for 10% of the sale price.  Tranfers $30 per serial number.  We assist with importation on a case by case basis. Thank you for viewing this listing and please take a moment and review our other fine firearms as seen here on Armslist."
22,http://www.armslist.com/posts/6097022,"For Sale:  CZ Scorpion EVO 3 S1 Carbine 9MM, 16.2"" 20rd 08507","3882 Maizeland Rd Colorado Springs, CO 80909, Colorado Springs, Colorado","$ 1,186","Listed On: Thursday, November 10, 2016",Rifles,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Double Action                                                                                ,Pistol,"Accessories: Faux Suppressor
Action: Semi-automatic
Type of Barrel: Threaded
Barrel Length: 16.2""
Capacity: 20Rd
Description: 1/2x28 TPI
Finish/Color: Black
Caliber: 9MM
Grips Stock: Folding
Manufacturer: CZ
Manu Part No: 08507
Model: Scorpion EVO 3 S1
Sights: Adjustable Sights
Type: Carbine
UPC: REDACTED74
Short Desc: CZ SCORPION CARB 9MM 16.2"" 20RD FAUX

Cannot Ship This Item to These Locations due to Local/State Laws: CA, CT, MA, MD, NJ, NY

Available for pickup or viewing at our showroom - 3882 Mazieland Rd Colorado Springs, CO 80909 - corner of Maizeland and N. Academy"
