,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
1,http://www.armslist.com/posts/6244001,For Sale:  Cobra Arms .22LR Derringer Imperial Purple,"Thornton, Denver, Colorado",$ 135,"Listed On: Wednesday, December 21, 2016",Handguns,Cobra                                                                                ,22 Long Rifle                                                                                ,Single Action                                                                                ,Derringer,"Selling our .22LR Cobra Arms Derringer. Gun is like new and has a maximum of 20 rounds through it. Selling because wife bought a new Glock right after buying this and doesn't shoot this anymore. It is the imperial purple with the white/pearl grip. Please call or text Mitch at REDACTED if interested, thank you!"
3,http://www.armslist.com/posts/6244003,For Sale/Trade:  BRAND NEW - Microtech Combat Troodon OTF automatic knife ! Rare combo !,"Middletown, Cincinnati, Ohio",$ 470,"Listed On: Sunday, April 2, 2017",Knives,no type,no type,no type,no type,"To start with, this knife is brand new in the box.  Was taken out for photos and to show one interested buyer. Other than that it has not been handled. Has NEVER cut anything. And hasn't been played with. I just got this knife in a couple days ago...This is sort of a hard combo to come by.  This Microtech Combat Troodon features mat black handle. As well as the trigger (button) and glass breaker.  The blade is a double edge with half sarations on each side.  Blade is also black to match. And made of elmax steel ! This knife runs about $480.  I will sell or trade it depending on what you have. Cash may be added on either end depending on the trade offered. I do NOT need to sell this. But will sell ($470 cash firm) or trade up or down depending on what you have."
4,http://www.armslist.com/posts/6244004,For Sale:  Colt le6920,"Pot, Tulsa, Oklahoma","$ 1,500","Listed On: Wednesday, December 21, 2016",Rifles,Colt                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,Comes with magnum furniture. eotech 518. 30 rounds mft mag. asking $1500
7,http://www.armslist.com/posts/6244007,For Sale:  SAR Arms K2P 9mm,"Englewood, Dayton, Ohio",$ 275,"Listed On: Monday, November 27, 2017",Handguns,no type,9mm Luger (9x19)                                                                                ,Double Action                                                                                ,Pistol,"The SAR K2P 9mm is in like new condition. ASKING $275.00 Trades considered. Money Orders and Cashiers Checks accepted when shipping. Will ship to out of state customers to an FFL. Email REDACTED with questions. Available at Gem City Pawn & LoanPHONE: REDACTED • ADDRESS: 701 Taywood Ave Englewood OH USA • HOURS: M-F 10-6, Sat 10-3 EST PB.100630.000"
8,http://www.armslist.com/posts/6244008,For Sale:  Remington 770 308,"Cumberland, Maryland, United States",$ 190,"Listed On: Wednesday, December 21, 2016",Rifles,Remington                                                                                ,308/7.62 NATO                                                                                ,Bolt Action                                                                                ,Rifle,Used Remington 770 in 308. Comes with magazine. Have an additional 5 magazines ill include for $8 each. Ive never used this on range or in field. Just selling to upgrade.
10,http://www.armslist.com/posts/6244010,For Sale:  Rem 870 Mag,"plymouth, Minneapolis / St. Paul, Minnesota",$ 250,"Listed On: Wednesday, December 21, 2016",Shotguns,Remington                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,"Selling my used Rem 870 Mag, comes with 2 barrells, both barrells are smooth, not rifled.18.5 inch and i beleive a 24inch, takes 2 3/4 or 3in shellsSellings with both barrells, shotgun is used but still works great.looking for 250 Cash"
11,http://www.armslist.com/posts/6244011,For Sale:  S&W .44 Magnum,"Saraland, Mobile, Alabama",$ 650,"Listed On: Wednesday, December 21, 2016",Handguns,Smith & Wesson                                                                                ,44 Magnum                                                                                ,Pump Action                                                                                ,Revolver,.44 Magnum with Hogue grips asking $650. Rear sight missing but can easily be replaced.
12,http://www.armslist.com/posts/6244012,For Sale:  FDE XDS 9mm Extras,"Georgetown, Lexington, Kentucky",$ 400,"Listed On: Wednesday, December 21, 2016",Handguns,Springfield                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"Excellent condition XDS FDE 9mm, 4 mags, Tagua holster, factory goodies."
14,http://www.armslist.com/posts/6244014,For Sale:  Romanian PSL 7.62x54,"Kingsland, GA, Jacksonville, Florida","$ 1,400","Listed On: Wednesday, December 21, 2016",Rifles,Century International Arms                                                                                ,7.62x54R                                                                                ,Semi-automatic                                                                                ,Rifle,"2008 Romanian Century PSL 54 7.62x54RGreat condition, comes with a few mags and the 4x scope as pictured. Furniture is the aftermarket Rhineland giving you a longer reach and shaves off a few ounces or so from stock.Interested in trades as well, AK's, HK's, VZ58, 23"" VEPR 308 or 54R, pretty much any higher end mil surp rifles, 7N6, M67 or any spam cans. Please don't offer any American AK garbage.Shoot me an email with any offers. Thanks for your time.(Cross posted)"
15,http://www.armslist.com/posts/6244015,For Sale:  Mossber 308,"616, Grand Rapids, Michigan",$ 200,"Listed On: Friday, January 6, 2017",Rifles,Mossberg                                                                                ,308/7.62 NATO                                                                                ,Bolt Action                                                                                ,Rifle,I have a maverick Mossberg 308 like new condition for sale REDACTED
17,http://www.armslist.com/posts/6244017,For Trade:  Trade for handgun,"Concord,Monroe, Charlotte, North Carolina",Offer,"Listed On: Wednesday, December 28, 2016",Handguns,no type,no type,no type,no type,I have a new never went to range Burris AR 332 tactical I'd like to trade.
