,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/6581000,For Sale:  870 wingmaster,"Mount Hope, Wichita, Kansas",$ 350,"Listed On: Monday, March 13, 2017",Shotguns,Remington                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,"I have a nice 870 wingmaster for sale. 2 3/4"" 12 gauge. 26"" IC barrel. Bluing is in nice condition,  wood has some marking but not bad considering the age."
1,http://www.armslist.com/posts/6581001,For Sale/Trade:  Kimber Tactical Custom II,"Indianapolis, Indianapolis, Indiana",$ 950,"Listed On: Monday, March 13, 2017",Handguns,Kimber                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,"Kimber 1911 Tactical Custom II .45 cal 5 inch barrel match grade barrel, tridium night sights includes two 7Round mags factory case very low round count, overall great condition open to trades $950REDACTED"
2,http://www.armslist.com/posts/6581002,For Sale:  Ruger American Rimfire 22lr Wood stock,"Johnston, Des Moines, Iowa",$ 340,"Listed On: Monday, March 20, 2017",Rifles,Ruger                                                                                ,22 Long Rifle                                                                                ,Bolt Action                                                                                ,Rifle,I have a NIB Ruger American rifle wood stock
3,http://www.armslist.com/posts/6581003,For Sale:  Ruger LCP 2.  $275 Obo,"Joliet, Illinois, United States",$ 275,"Listed On: Friday, April 14, 2017",Handguns,Ruger                                                                                ,380 ACP                                                                                ,Double Action                                                                                ,Pistol,Like new in box. Less than 50 rounds through it. IncludeS 2 holsters. One kydex concealed carry and one soft ruger pocket holster. 2 magazines with extra baseplate. Come with box and manual.
4,http://www.armslist.com/posts/6581004,Want To Buy:  Remington 700 cdl,"West, Green Bay, Wisconsin",Offer,"Listed On: Monday, March 13, 2017",Rifles,Remington                                                                                ,260 Remington                                                                                ,Bolt Action                                                                                ,Rifle,I am looking to buy a Remington 700 cdl sf in short action in .260 rem or 7mm- 08. Would also be interested in the Remington model seven cdl in .260 or 7mm-08.
6,http://www.armslist.com/posts/6581006,For Sale:  GLOCK 43,"Yukon, Oklahoma City, Oklahoma",$ 425,"Listed On: Monday, March 13, 2017",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,This gun has less than 100 rounds through it. It is in excellent condition and comes with everything that it came with new.NO TRADES- CASH ONLY
7,http://www.armslist.com/posts/6581007,For Sale:  NIB M&P 15OR 5.56 AR,"Lancaster, Lancaster, Pennsylvania",$ 575,"Listed On: Sunday, April 30, 2017",Rifles,Smith & Wesson                                                                                ,5.56×45mm NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Brand new, never fired. Comes with 1 30 round Magpul mag. I have more new Magpul mags for $10 each.SKU: 811003Model: M&P15Caliber: 5.56 mm NATO / .223Capacity: 30 Rounds - Detachable MagBarrel Length: 16”Action: Semi-AutoBarrel Twist: 1 in 9”Front Sight: NoneRear Sight: NoneOverall Length: 35” Extended/32” CollapsedStock: 6 Position CAR StockWeight: 6.5 lbs.Barrel Material: 4140 SteelReceiver Material: 7075 T6 AluminumFinish: Hard Coat Black AnodizedChromed Components: Barrel Bore, Gas Key, Bolt Carrier, ChamberPurpose: Competitive, Recreational, Professional, Duty, Home Protection & Hunting"
8,http://www.armslist.com/posts/6581008,For Sale:  Smith and Wesson 15,"West Palm Beach, Palm Beach, South Florida",$ 850,"Listed On: Tuesday, April 18, 2017",Rifles,Smith & Wesson                                                                                ,5.56×45mm NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"S&W 15 For Sale, upgraded Spikes Tactical Quad Rails+ FN Chrome Barrel, + 3 unopened PMAGS! Only 80 rounds thru it. Located in WPB."
9,http://www.armslist.com/posts/6581009,For Sale:  Remington model 7400 high gloss with engraving,"Concord, Concord, New Hampshire",$ 550,"Listed On: Tuesday, May 9, 2017",Rifles,Remington                                                                                ,270 Winchester                                                                                ,Semi-automatic                                                                                ,Rifle,"Absolutely beautiful rifle in like new condition. No nicks dings or marks, no box, but I do have the original paperwork. Send me a message if you have any questions. Thanks"
10,http://www.armslist.com/posts/6581010,For Trade:  glock 19 Gen 4,"southside, Indianapolis, Indiana",Offer,"Listed On: Monday, March 13, 2017",Handguns,Glock,270 Winchester                                                                                ,Semi-automatic                                                                                ,Rifle,I have a tiffany blue glock 19 Gen 4 looking for other handguns lmk what u got txt me REDACTED
12,http://www.armslist.com/posts/6581012,For Sale:  Mossberg AR15 .22,"Derry, Manchester, New Hampshire",$ 220,"Listed On: Monday, March 13, 2017",Handguns,Mossberg                                                                                ,22 Long Rifle,no type,no type,Mossberg  ar 15 with a 26 round mag has less than 50 rounds through it excellent condition very fun gun to shoot and train with I'm open to offers
14,http://www.armslist.com/posts/6581014,For Sale:  Savage 110 .243 Winchester with Tasco 3x9 Scope,"North, Cincinnati, Ohio",$ 315,"Listed On: Monday, March 13, 2017",Rifles,Savage Arms                                                                                ,243 Winchester                                                                                ,Bolt Action                                                                                ,Rifle,"UPDATED: SALE PENDINGNice Savage Model 110 in .243 Win. Comes with Tasco 3x9x50 Scope and Redhead Sling. Will also throw in a brand new box of Remington Core Lokt 110 grain ammo and a few rounds and empties from a second box.   Thats why I'm selling it.    Just haven't shot it in 10 years probably.   That 3/4 box is all I have ever shot through it.   Nothing wrong with the gun.   Few little dings in the wood but nothing serious.   Serial # F76xxxx if that helps anyone date it.  Face to face only, no shipping.   Provided a few photos.  Let me know if you want any additional.  Please no lowball offers."
15,http://www.armslist.com/posts/6581015,For Sale:  HENRY YOUTH  REPEATING,"Salem, Salem, Oregon",$ 180,"Listed On: Monday, March 13, 2017",Rifles,Henry Repeating Arms                                                                                ,22 Long Rifle                                                                                ,Lever Action                                                                                ,Rifle,THIS IS A GOOD CONTIDION LEVER ACTION RIFLE  LOG #5045
16,http://www.armslist.com/posts/6581016,For Sale:  Smith & Wesson Model 411  .40 S&W,"mid town, Tulsa, Oklahoma",$ 325,"Listed On: Monday, March 13, 2017",Handguns,Smith & Wesson                                                                                ,40 S&W                                                                                ,Double Action                                                                                ,Pistol,Smith & Wesson Model 411.40 CaliberExcellent conditionOne 11-round magazine (will include the mag loaded with quality Winchester hollow point ammo)Great deal on a metal frame DA Smith$325 oboCall Dee at REDACTED
