,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/6051000,For Sale:  Kimber TLE II 1911,"Hillsboro, Portland, Oregon",$ 750,"Listed On: Friday, October 28, 2016",Handguns,Kimber                                                                                ,10mm                                                                                ,Double / Single Action                                                                                ,Pistol,"Kimber TLE II 1911, 10mm. 5 inch match grade barrel, aluminum match grade trigger, meprolight 3 dot night sights, front strap checkering and matte black finish. Includes 1 Wilson Combat magazine and box."
2,http://www.armslist.com/posts/6051002,For Sale:  G35 Gen 4 Lone Wolf Threaded Barrel,"Tampa, Tampa/St. Pete, Florida",$ 100,"Listed On: Friday, October 28, 2016",Gun,no type,no type,no type,no type,"Up for sale is a Lone Wolf Threaded Barrel for Glock 35 Gen 4 in LIKE NEW CONDITION. Never used, but taken out of the packaging, although the packaging itself is still in original factory condition. Was gonna give as a gift, but the would-be receiver sold his Glock. Bought for 120 bucks including shipping and tax, selling for $100 firm. No trades unless you are willing to trade in guns, and you would have to trade down as there are no guns worth only $100 (not including Hi-Point, Jimenez Arms or all that bullshit). I would happily accept a Taurus or Kel Tec though. Comes with a screw cap as seen in the picture. More pictures can be sent upon request. Text me at REDACTED or email me if interested."
3,http://www.armslist.com/posts/6051003,For Sale:  Remington 11-87 Premier Enhanced 20 ga As New Wbox,"North carolina, North Carolina, United States",$ 750,"Listed On: Wednesday, November 2, 2016",Rifles,Remington                                                                                ,no type,no type,Rifle,"For sale: Remington 11-87 In Box with choke, tools and papers. Gun is in 90 to 95% condition with only a few light handling marks, none of which are significant and very handsome dark walnut stock set...email me for for information..."
4,http://www.armslist.com/posts/6051004,"For Sale:  WTS WTT Sig 516 AR, 5.56mm, Eotech","Front Royal, Winchester, Virginia","$ 1,500","Listed On: Friday, October 28, 2016",Rifles,Sig Sauer                                                                                ,5.56×45mm NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"16inch barrel, Magpul Furniture with backup Irons and AAC flash hider/suppresor adaptor.  Eotech is XPS2 and is zeroed. The rifle comes with 3 Pmags. Comes with Blackhawk soft case. Price is firm... Surefire with pressure switch and tango down grip are not included but can be for 150.00 on top of sale price.Retail on the rifle is 1600ish, Eotech 500ish, Pmags 20ish a piece...Has a krylon camo job on it now but can be removed if you want to put it back to black...Trades considered are Benelli M4/Super 90 and Kriss Vector 9mm with brace, depending on trade it might be plus or minus Eotech..."
8,http://www.armslist.com/posts/6051008,For Sale:  Case of MRE meals (12),"Weaverville, Asheville, North Carolina",$ 60,"Listed On: Monday, December 19, 2016",Miscellaneous,no type,no type,no type,no type,"I've got a few boxes of factory sealed Sure-Pak MREs (like the military gets) that I no longer have room to store.  These are all made in the past couple years or so, and are perfectly fine for eating now or storing for a few more years.  I think I've got 5 of the factory sealed cases, and another 7 or 8 cases that have been opened but do contain 12 sealed MREs.  I got those by simply consolidating the extras from open boxes and then taping them shut once I had 12 per box.  These things run about $100 a case from online retailers."
9,http://www.armslist.com/posts/6051009,For Sale:  Spikes Tactical ST-15,"Clarksville, Clarksville, Tennessee",$ 1,"Listed On: Friday, October 28, 2016",Rifles,Spikes Tactical                                                                                ,5.56×45mm NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Excellent Condition. ..5.56/.22316"" barrel BCM Charging Handle Nikon P-223 scopehave magazines and ammo for right tradelooking for high end bolt gun in .308 or .270or thompson center encore or pro hunter with boot or multiple barrels...call or text REDACTED"
10,http://www.armslist.com/posts/6051010,For Sale:  Browning A5 12G Pre 50's Nice shooter/collector - RARE Auto,"West, Wichita, Kansas",$ 425,"Listed On: Wednesday, November 23, 2016",Shotguns,Browning                                                                                ,12 Gauge                                                                                ,Semi-automatic                                                                                ,Shotgun,"I have an early Browning A5 12 guage that is a very early gun. It's serial # is B30xxx (xxx for sucurity reasons). It is early enough to collect, but still a good shooter. An adjustble choke was added. The barrel is original and is stamped: Browning Arms Company St Louis MO   Special Steel - 12 Gauge - Shells 2 1/4"" Contact if legal age and status to own (I would like to see ID)Not interested in trades"
12,http://www.armslist.com/posts/6051012,For Sale:  Davis industies  p.380,"Phoenix, Phoenix, Arizona",$ 200,"Listed On: Friday, October 28, 2016",Handguns,no type,380 ACP                                                                                ,Striker Fire                                                                                ,Pistol,"Davis industies P .380Lightly used 150 to 250 rounds put Truth it works great! Springs, firing pin, slide and BarrelIt was my camping firearm,very reliable no problems  what so ever. but it's time for it to go, baby on the way!!Contents:1 clip Knj holsterSome FMJ. roundsSome JHP. roundsI'm asking $200.00....But, I am willing to negotiate on priceSerious inquiries only please!!!!CALL OR TEXT FOR MORE INFORMATION : REDACTED"
14,http://www.armslist.com/posts/6051014,For Sale:  Ruger Mini-14,"Fredericksburg, Northern Virginia, Virginia",$ 585,"Listed On: Friday, October 28, 2016",Rifles,Ruger                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Gently used Ruger Mini-14. This rifle already has a scope rail and a plain Bushnell optic. This rifle will come with 1-30rd mag, 2-20rd pro mags, and 2-10rd promags. Price is negotiable. I can also be reached by text at REDACTED"
15,http://www.armslist.com/posts/6051015,For Sale/Trade:  SIG MPX 9mm Carbine,"Spring hill, Nashville, Tennessee","$ 1,450","Listed On: Friday, October 28, 2016",Rifles,Ruger                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"1 30rnd mag, sling, box.  Like New condition. Smells brand new still."
16,http://www.armslist.com/posts/6051016,For Sale:  COLT ACE,"i dont live in a city, Utah, United States","$ 1,600","Listed On: Friday, October 28, 2016",Antique,Ruger                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"A Pre-WWII Colt Model “Ace” that was made in the first year of production. Manufactured in 1931, this pistol was designed to duplicate the feel of the famous 1911 .45 while firing economical .22 Long Rifle ammunition. Several changes were made to the basic 1911 to accomplish the goal and this pistol has a unique slide, barrel, firing pin, ejector, recoil spring guide, etc. This pistol is in good overall condition and shoots perfect. The original Colt blue finish rates about 70-75% with general thinning to the finish on the slide, numerous handling small marks, and finish loss to the grip straps. Not a “mint” example, but a desirable Pre-War Colt pistol. comes with original Colt clip and hip holster. I will not ship this at all. The sale of this weapon is to Utah residents only with valid drivers license. Face to face in person sale only. No I will not sell or forward to any off-shore Indonesian or 3rd world bank etc.. no scammers or dealers please. I am open to mostly cash but will trade part for ammo.I will take Bitcoin for payment."
17,http://www.armslist.com/posts/6051017,For Sale:  Remington model 770 30-06 Rifle,"Arlington, Dallas, Texas",$ 299,"Listed On: Wednesday, November 2, 2016",Rifles,Remington                                                                                ,30-06 Springfield                                                                                ,Bolt Action                                                                                ,Rifle,Nice bolt action 30-06 rifle for sale.  In excellent condition.  Includes scope and plastic caseSynthetic stock.  Black.Remington model 770.  30-06
18,http://www.armslist.com/posts/6051018,For Sale:  Ruger Single Six 50 Year Anniversary 22LR / 22WMR,"South Austin, Austin, Texas",$ 430,"Listed On: Friday, February 10, 2017",Handguns,Ruger                                                                                ,22 Long Rifle                                                                                ,Single Action                                                                                ,Revolver,"Ruger Single Six 50 Year Anniversary convertible 22LR / 22 WMR. This is a new never fired single action revolver with a 4 1/2"" barrel. The original case, papers and lock are included. The revolver is free of any marks on the bluing or grips."
20,http://www.armslist.com/posts/6051020,For Sale:  C308 NEW NEVER FIRED,"Visalia, Fresno, California",$ 750,"Listed On: Friday, October 28, 2016",Rifles,Century International Arms                                                                                ,7.62x51mm NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"For sale is a brand new, NEVER fired, C308 by Century Arms. Just picked up last week as an online purchase and it's too heavy for the wife.Still in the box and comes with FIVE 10 round mags.Caliber = .308/ NATO 7.62x51. Ca legal with bullet button.I live in Visalia CA and would prefer to meet at a gun store in my area however I am willing to meet if necessary in Fresno or Bakersfield.  Buyer pays transfer feesFeel free to text with any questions REDACTEDPatrick"
21,http://www.armslist.com/posts/6051021,For Sale:  Magpul PRO Steel Sights,"Waco, Texas, United States",$ 150,"Listed On: Saturday, March 11, 2017",Optics,Century International Arms                                                                                ,7.62x51mm NATO                                                                                ,Semi-automatic                                                                                ,Rifle,Magpul PRO Steel Sights set great condition150
22,http://www.armslist.com/posts/6051022,For Trade:  M&P 40 full size package,"Cleves, Cincinnati, Ohio",Offer,"Listed On: Friday, October 28, 2016",Handguns,Smith & Wesson                                                                                ,40 S&W                                                                                ,Striker Fire                                                                                ,Pistol,"As the title say full size M&P 40, with trijicon night sights, streamlight TLR1, (3) 15 round mags, safariland right hand paddle holster that accommodates the TLR1. Also have a DPM recoil reduction system guide rod I will include. All the factory equipment is included and the gun remains factory except the night sights and TLR1 as it is a duty weapon and the internals must remain factory. Has had very few rounds down the barrel. Also will include a 20 round box of Barnes Tac X PD 140gr defensive ammo. Yes I know I could sell this pistol and get more money and just buy a Glock but I'm leaving law enforcement for good and just want to make a trade and get a CCW pistol. I no longer need a full size duty weapon so someone will be getting the better end of deal here with all that is included. I'm not interested in any other trades than what I listed and I am not interested in a cash sale."
26,http://www.armslist.com/posts/6051026,"For Sale:  GLOCK 17 Gen 4 FDE 9MM 17+1 4.49"" FS PG1750203D","3882 Maizeland Rd Colorado Springs, CO 80909, Colorado Springs, Colorado",$ 645,"Listed On: Friday, April 7, 2017",Handguns,no type,no type,no type,no type,"GLOCK G17 G4 FDE 9MM 17+1 4.49"" FS 3-17RD MAGS | ACCESSORY RAIL
Model: G17 G4 Flat Dark Earth
Caliber: 9mm
Type: Semi-Auto Pistol
Action: Safe Action
Barrel: 4.49""
Capacity: 17+1
Finish: Gas Nitride
Length: 7.32""
Safety: 3 Safeties
Sights: Fixed
Magazine: 3 / 17 rd.
Weight: 24 oz.


Available for pickup or viewing at our showroom - 3866 Mazieland Rd Colorado Springs, CO 80909 - corner of Maizeland and N. Academy"
27,http://www.armslist.com/posts/6051027,For Trade:  Romanian 75rd AK drum for your 30 rd steel mags,"Torrey and Trop 89103, Las Vegas, Nevada",Offer,"Listed On: Friday, October 28, 2016",Magazines,no type,no type,no type,no type,I have an excellent condition Romanian 75 round drum(wind up type) that I would like to trade for 6 original steel 30 round AK mags (no Korean mags) so please be sure of what manufacturer they are.I also have the Tapco polymer 30 round that came with my AK to trade for a steel 30 also
28,http://www.armslist.com/posts/6051028,"For Sale:  CMMG Barrel 308 Win 16.1"" 416 SS, Salt 38DEA7A","3882 Maizeland Rd Colorado Springs, CO 80909, Colorado Springs, Colorado",$ 252,"Listed On: Monday, December 12, 2016",Gun,no type,no type,no type,no type,"Type of Barrel: 1:10
Barrel Length: 16.1""
Chamber: Rifle
Description: 5/8""-24 TPI
Finish/Color: 416 SS, Salt Bath Nitride Finish
Caliber: 308 Win
Manufacturer: CMMG
Manu Part No: 38DEA7A
Type: Barrel
UPC: REDACTED37
Short Desc: CMMG BBL 308WIN 16.1"" MT 416SS SBN


Available for pickup or viewing at our showroom - 3866 Mazieland Rd Colorado Springs, CO 80909 - corner of Maizeland and N. Academy"
29,http://www.armslist.com/posts/6051029,"For Sale:  CZ 75 D 75D PCR Compact 14rd 9MM 3.7"" 91194","3882 Maizeland Rd Colorado Springs, CO 80909, Colorado Springs, Colorado",$ 663,"Listed On: Friday, November 18, 2016",Handguns,no type,no type,no type,no type,"Accessories: 2 Mags
Action: Semi-automatic
Barrel Length: 3.7""
Capacity: 14Rd
Finish/Color: Black
Frame Material: Alloy
Caliber: 9MM
Grips Stock: Rubber
Manufacturer: CZ
Manu Part No: 91194
Model: 75
Safety: Decocker
Sights: Fixed Sights
Size: Compact
Type: Double Action
UPC: REDACTED46
Short Desc: CZ 75-COMP PCR 9MM 3.7"" LW DL 2-14RD

Cannot Ship This Item to These Locations due to Local/State Laws: CA, CT, HI, MA, MD, NY

Available for pickup or viewing at our showroom - 3866 Mazieland Rd Colorado Springs, CO 80909 - corner of Maizeland and N. Academy"
30,http://www.armslist.com/posts/6051030,"For Sale:  Daniel Defense DD5 V1 308 7.62 DD5V1 16"" 20rd Blk","3882 Maizeland Rd Colorado Springs, CO 80909, Colorado Springs, Colorado","$ 2,754","Listed On: Monday, November 7, 2016",Rifles,no type,no type,no type,no type,"Accessories: 1-20Rd PMag
Action: Semi-automatic
Type of Barrel: 1:11
Barrel Length: 16.1""
Capacity: 30Rd
Finish/Color: Black
Caliber: 308 Win
Grips Stock: Black
Manufacturer: Daniel Defense
Manu Part No: 02-150-17029-047
Model: DD5 V1
UPC: REDACTED93
Short Desc: DD DD5 V1 308WIN 16.1"" 30RD BLK

Cannot Ship This Item to These Locations due to Local/State Laws: CA, CT, MA, MD, NJ, NY

Available for pickup or viewing at our showroom - 3866 Mazieland Rd Colorado Springs, CO 80909 - corner of Maizeland and N. Academy"
33,http://www.armslist.com/posts/6051033,For Sale:  Vortex Spitfire 3x Prism Scope EBR-556B (MOA),"3882 Maizeland Rd Colorado Springs, CO 80909, Colorado Springs, Colorado",$ 350,"Listed On: Tuesday, January 24, 2017",Optics,no type,no type,no type,no type,"SPITFIRE 3X PRISM SCOPE

Designed specifically for the AR platform, the 1x Spitfire combines an impressive array of high-performance features into a rugged, ultra-compact package. When fast target acquisition in close- to medium-range shooting applications is a priority, the Spitfire excels. Laced with advanced features, the sophisticated prism-based design allows for a more compact optical system without sacrificing optical quality. The DRT (Dual Ring Tactical) reticle is etched directly on the prism to assure consistent point-of-aim at all times with selectable red/green illumination of five intensity levels to match specific conditions. Prism Scopes are not compatible with the VMX-3T Magnifier.

*weight includes mount and battery
Magnification	3 x
Eye Relief	2.8 inches
Field of View	31.5 feet/100 yards
Adjustment Graduation	1/2 MOA
Max Elevation Adjustment	120 MOA
Max Windage Adjustment	120 MOA
Parallax Setting	100 yards
Length	5.5 inches
Weight	15.4*"
35,http://www.armslist.com/posts/6051035,For Sale:  Stoeger m2000 12ga,"San jose, California, United States",$ 350,"Listed On: Friday, October 28, 2016",Shotguns,Stoeger                                                                                ,12 Gauge                                                                                ,Semi-automatic                                                                                ,Shotgun,"This is a stoeger model 2000 12ga semi auto shotgun. Choked 28"" barrel with 4 chokes. It is about 6-8 years old I think. I am the original owner. It is a USED shotgun. I have hunted with it and it has some scuffs to the stock and fore grip, as well as the receiver. It handles 2 3/4"" and 3"" shells. Great gun and has performed well for me. Cleaned regularly. local sale through an FFL only."
36,http://www.armslist.com/posts/6051036,For Sale:  Glock 19 Gen 4 9mm 15rd AmeriGlo Night Sight G19,"3882 Maizeland Rd Colorado Springs, CO 80909, Colorado Springs, Colorado",$ 673,"Listed On: Thursday, August 10, 2017",Handguns,Stoeger                                                                                ,12 Gauge                                                                                ,Semi-automatic                                                                                ,Shotgun,Glock 19 Gen 4 9mm 15rd AmeriGlo Night Sight G19
39,http://www.armslist.com/posts/6051039,For Sale/Trade:  870 Wingmaster,"follansbee, Wheeling, West Virginia",$ 450,"Listed On: Wednesday, November 2, 2016",Shotguns,Remington                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,12ga excellent condition
41,http://www.armslist.com/posts/6051041,For Sale:  NEW Smith & Wesson M&P40 Full-Size,"Hampton, Hampton Roads, Virginia",$ 450,"Listed On: Wednesday, February 1, 2017",Handguns,Smith & Wesson                                                                                ,40 S&W                                                                                ,Striker Fire                                                                                ,Pistol,"Cash or Credit Card (+3%)  My Price is Firm at $450.I alway provide a Bill of Sale, and every firearm is brand new and un-fired.MSRP:$449-$829Model: M&P40 Full-Size with No Thumb SafetyCaliber: .40S&WCapacity: 15 RoundsBarrel Length: 4.25 in.Action: Striker Fire ActionFront Sight: White Dot DovetailRear Sight: Steel Low Profile CarryOverall Length: 7.63 in. / 19.4 cmWeight: 24.25 oz.Grip: 3 Interchangeable Palmswell Grip SizesMaterial: Polymer Frame/Stainless Steel Barrel and SlideFinish: Black Melonite® 68 HRcPurpose: Personal Protection / Home Protection / Professional / Duty / Recreational / Competitive"
42,http://www.armslist.com/posts/6051042,For Sale/Trade:  FNS40 with 700+ rounds of ammo,"North Las vegas, Las Vegas, Nevada",$ 700,"Listed On: Wednesday, November 2, 2016",Handguns,FN Herstal S.A.                                                                                ,40 S&W                                                                                ,Striker Fire                                                                                ,Pistol,"Thinking of selling my fns40. I'm the original owner and have only fired around 200 rounds. It will come with case, owners manual, gun lock, two back straps, factory night sights, six 14 round mags, and a bunch of ammo. 459 rounds of 180gr Factory reloads 100 rounds of fed 180gr fmj 100 rounds of fed 165gr HST 50 rounds of 165gr gold dot20 rounds of 180gr star fire hp I'm asking $550 if you only want the gun and mags. $700 for everything. I will not sell the ammo alone. I may be interested in trades just let me know what you have. If you have any questions please feel free to ask."
44,http://www.armslist.com/posts/6051044,For Sale:  300 blackout PSA,"Port St Joe, Florida, United States",$ 800,"Listed On: Friday, October 28, 2016",Rifles,Palmetto State Armory                                                                                ,300 Blackout (7.62x35mm)                                                                                ,Semi-automatic                                                                                ,Rifle,300 blackout. Lots of custom accessories. Comes with tactical case. Two 30 rd Magazines. Ammo included.  No optics.  Love this gun only selling to fund my shark fishing habit. Need another reel.  Located in Port St Joe
45,http://www.armslist.com/posts/6051045,For Sale:  150 Rounds Fiocchi .300 AAC Blackout,"Hillsboro, Portland, Oregon",$ 75,"Listed On: Friday, October 28, 2016",Ammo,Palmetto State Armory                                                                                ,300 Blackout (7.62x35mm)                                                                                ,Semi-automatic                                                                                ,Rifle,"I have 3 boxes (150 Rounds) of Fiocchi .300 AAC Blackout ammo for sale.  I sold the gun and don't need the ammo anymoreFMJ - 150 grain - brass case - Boxer Primed
http://www.sportsmansguide.com/product/index/fiocchi-300-aac-blackout-fmj-150-grain-50-rounds?a=1742950"
46,http://www.armslist.com/posts/6051046,For Sale:  8MM Ammo for K98 Mauser,"Fresno/Clovis, Fresno, California",$ 8,"Listed On: Sunday, February 26, 2017",Ammo,Palmetto State Armory                                                                                ,300 Blackout (7.62x35mm)                                                                                ,Semi-automatic                                                                                ,Rifle,"8mm Mauser ammo for sale. Steel cased boxes of 20 rounds for $8.00 ea. F2F only in Fresno/Clovis area and I will not ship. I have not shot any of this ammo, just decided to stick with Brass cased."
50,http://www.armslist.com/posts/6051050,For Trade:  Springfield XDm 3.8,"Morganton, Dalton, Georgia",Offer,"Listed On: Friday, October 28, 2016",Handguns,Springfield                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"I have a Very Nice Springfield XDm 3.8 chambered in 9mm, comes with four 19rd mags, one 13 rd mag and all the essentials,(holster, double mag holster, speed loader, extra back straps, grip extensions etc. This deal has three mags extrs than what comes from Factory"
51,http://www.armslist.com/posts/6051051,For Sale:  NEW Smith & Wesson M&P9 Shield,"Hampton, Hampton Roads, Virginia",$ 450,"Listed On: Wednesday, November 2, 2016",Handguns,Smith & Wesson                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"Cash or Credit(+3%)I alway provide a Bill of Sale, and every firearm is brand new and un-fired.I will also provide a Box of 50 hollow point 9mmThis newest addition to the M&P Pistol Series features no thumb safety.A slim, concealable and lightweight design combined with the proven and trusted features found in the M&P Pistol Series. From the easily concealed one-inch profile to its optimized 18-degree grip angle, the M&P Shield offers professional-grade features that will provide you with simple operation and reliable performance.The M&P Shield also features a quick and audible reset made possible by the striker-fired action, allowing multiple rounds to be placed on target both consistently and accurately. And it’s all backed by Smith & Wesson’s Lifetime Service Policy.Includes 2 magazines: one with extended capacity for full grip18 degree grip angle for natural point of aimStriker-fired for short consistent trigger pull, every timeIncorporates the design features of the M&P line of firearmsExtremely thin and lightweight - can be comfortably carried all dayM&P’s patented take-down lever and sear deactivation systems allow for disassembly without pulling the trigger"
52,http://www.armslist.com/posts/6051052,For Sale:  Glock Tier 3 Zev $1750,"Estero, South West Florida, Florida","$ 1,750","Listed On: Friday, October 28, 2016",Handguns,Smith & Wesson                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"Tier 3 Zev $1750

Trijicon RMR07 (Still have Box)

Zev Fulcrum trigger (Adjustable)

Stippled Frame, Trigger Guard Undercut, Index Points, Polish

Polished Internals

 Match Grade Threaded Barrel"
53,http://www.armslist.com/posts/6051053,For Sale:  .308 win Subsonic,"Molalla, Portland, Oregon",$ 240,"Listed On: Friday, October 28, 2016",Ammo,Smith & Wesson                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,Have 10 boxes of Beck ammunition subsonic really wanting them all to go at once $240Best way to reach me via textREDACTED
54,http://www.armslist.com/posts/6051054,For Sale:  NEA PDW stock,"Miami, Miami-Dade, South Florida",$ 225,"Listed On: Friday, October 28, 2016",Gun,Smith & Wesson                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,i have a used NEA PDW stock for sale complete with bolt carrier and recoil spring stock has 5positions if interested contact via text 305-600-76-36 Mr.Rose $225.00 OBO
56,http://www.armslist.com/posts/6051056,For Sale/Trade:  Stack on gun safe,"Jasper, Birmingham, Alabama",$ 0,"Listed On: Sunday, November 13, 2016",Gun,no type,no type,no type,no type,"Gun safe holds 12-24 guns depending on if you want storage,with storage on one side holds 12guns. Bought brand new a little over a year ago. Have recently moved and now have another safe so this one is no longer being used it just sutting at our other house. Still looks to be in great shape just needs to be cleaned since my daughters have rubbed deodorant on it while we were moving and i havent been back there to clean it up and my wife didnt do it while taking the pictures. it is fire wall tested  and has a combination lock and will bolt to the floor."
57,http://www.armslist.com/posts/6051057,For Sale/Trade:  Springfield Armory XDS 9,"Herndon, Northern Virginia, Virginia",$ 350,"Listed On: Friday, October 28, 2016",Handguns,Springfield                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"Pick this up in a trade, put 3 or 4 boxes of ammo before coming to the decision to get rid of it. Looking for AR lowers, stripped or assembled. Preferably with an A1 or A2 length full buttstock."
60,http://www.armslist.com/posts/6051060,For Sale/Trade:  MUST SEE SIG SAUER AR-10 FOR SALE OR TRADE !!!!! N,"COLOMA, Wisconsin, United States","$ 2,200","Listed On: Friday, October 28, 2016",Rifles,Sig Sauer                                                                                ,no type,Semi-automatic                                                                                ,Rifle,INTERESTED IN TRADING FOR THE RIGHT GUN OR GUNS OR CASH NOT IN ANY HURRY ??????????THIS IS A VERY ACCURATE GUN I HAVE ONLY PUT 40rds through it and it has sat in my safe it comes with 2 mags and a upgraded accessory for the charging handle let me know thanks The SIG716 Patrol Olive Drab Green contains all the features of the standard SIG716 patrol with the addition of ODG Magpul pistol grip and and Magpul telescoping stock and ODG rail coversAction: Semi-AutoOperating System: Short stroke pushrod rotating boltCaliber: 7.62 X 51 mm NATO and .308 Overall Length: 37.4 inTrigger Type: MIL-SPECTrigger Weight: 7.6 lbsBarrel Length: 16.0 inRifling: 1 in 10 in.Number of grooves: 6Weight w/out Mag: 9.3 lbsMag Capacity: 20 RoundsMag Type: Magpul PMAGAccessory Rail: YesFeatures: Short stroke pushrod operating system with 4 position gas valve
63,http://www.armslist.com/posts/6051063,For Sale/Trade:  P226 .22 conversion Kit 2 mags,"Grand Rapids, Grand Rapids, Michigan",$ 215,"Listed On: Friday, October 28, 2016",Gun,no type,no type,no type,no type,"Have a like new p226 conversion kit for sale. .222 mags, exactly 50 rounds shot. Case for slide and mag, second mag is unopened.might trade for 320 kitsor maybe a 12 gauge shotgun.Willing to ship to non restricted states15$ added for shipping.215 local, 230 shipped."
64,http://www.armslist.com/posts/6051064,For Sale:  LNIB Ruger R1 Enhanced 1911,"Spencer, Massachusetts, United States",$ 800,"Listed On: Friday, October 28, 2016",Handguns,Remington                                                                                ,no type,no type,Pistol,Looking to sell or trade my 1911 that's never been fired before. Looking to fund my next project or trade for something interesting. 900 dollar gun looking for 800
65,http://www.armslist.com/posts/6051065,For Sale:  Springfield model 67 E,"Ocala, Ocala, Florida",$ 220,"Listed On: Friday, October 28, 2016",Shotguns,Savage Arms                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,Springfield model 67E (savage/Steven's) for sale.  very nice shotgun.  everything works as it should and shoots exceptionally well.  I'm located in ocala and I'm very motivated.
