,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
2,http://www.armslist.com/posts/373002,For Sale:  Kahr and LCR,"Wichita, Kansas, United States",$ 1,"Listed On: Wednesday, April 18, 2012",Handguns,Kahr                                                                                ,9mm Luger (9x19)                                                                                ,Double Action                                                                                ,Pistol,Is anybody else sick of this post poppin up to the top EVERY DAY. Is there a reason why you dont have to wait 5 days but everyone else does???If you haven't sold them yet give it a rest for awhile.
3,http://www.armslist.com/posts/373003,For Sale:  Ar-15 magpul pmag 30rd black,"Claremore, Tulsa, Oklahoma",$ 15,"Listed On: Wednesday, April 18, 2012",Tactical,no type,no type,no type,no type,Brand new mags still in sealed package. Non windowed Black $15 email me or text at REDACTED easiet for me to text.
6,http://www.armslist.com/posts/373006,Want To Buy:  7.62x25mm ammo,"Omaha, Omaha, Nebraska",Offer,"Listed On: Wednesday, April 18, 2012",Ammo,no type,no type,no type,no type,"Looking to buy 7.62x25mm ammo.

Thanks"
7,http://www.armslist.com/posts/373007,"For Sale:  springfield xdm 45 compact,3.8 inch barrel","morristown, Tri-cities, Tennessee",$ 675,"Listed On: Wednesday, April 18, 2012",Handguns,Springfield                                                                                ,45 ACP                                                                                ,Striker Fire                                                                                ,Pistol,"xdm compact 45,3.8 inch barrel bought brand new last month and have put 50rds through the gun and is in excellent shape and excellent carry gun,this is the same size and weight as the glock 30 but the xdm has the match grade barrel very very nice gun and with all the gear and back straps to change the size of the grips,like the glock gen 4 guns,675 or best reasonable offer thanks"
8,http://www.armslist.com/posts/373008,For Sale:  HERITAGE ROUGH RIDER .22/.22WMR COMBO REVOLVER,"WEST CHESTER, Cincinnati, Ohio",$ 185,"Listed On: Wednesday, April 18, 2012",Handguns,Heritage Manufacturer                                                                                ,22 Magnum                                                                                ,Single Action                                                                                ,Revolver,"Heritage Firearms .22 / .22WMR Combo Revolver. It's in great shape in the box. Must be 21.
Will consider trades for gun or ammo."
9,http://www.armslist.com/posts/373009,For Sale:  Knights Armamnet Scope Mount,"Colerain, Cincinnati, Ohio",$ 150,"Listed On: Wednesday, April 18, 2012",Tactical,no type,no type,no type,no type,"Brand new Knights Armament 30mm, One Piece Scope Mount, High 1.4"" Aluminum Taupe
 mounts to anything with a rail, got rid of my ar dont need anymore
Good for quick scope mounting and then detaching on the fly..

I am open to trades but cash is king"
10,http://www.armslist.com/posts/373010,"For Sale:  BUSHMASTER OPTICS READY CARBINE 16"" E2S M4  -  NIB","Golden, Denver, Colorado",$ 899,"Listed On: Sunday, July 22, 2012",Rifles,Bushmaster                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Manufacture: Bushmaster
Model:#E2S O.R.C.
Type: Rifle
Finish: Black Matte
Stock: 6-Position Telescoping Stock, M4 Handguard
Sights: No Sights
Barrel Length: 16” Chrome Lined M4 Profile Barrel
Overall Length: 32.5”
Weight: 6.7 lbs.
Caliber .223
Capacity 30+1
Receiver: Forward Assist Brass Deflect-Picatinny Rail
Muzzle: Birdcage Flash Suppressor
Features: Two .5” Optics risers
Bayonet Lug, 1” black Sling,
Black thermoplastic Pistol Grip


Thank you for your interest in The Reloading Zone.  If you have any questions or concerns just let us know and we will be happy to help.  If this isn’t what you are looking for, please email us and we will continue to search until we find exactly what you want.  When you are ready to purchase we accept Visa, MasterCard, Discover and Cash. Our tax rate is one of the lowest in the area at 4.5%.  We will be happy to take care of your firearm transfers also, at the cost of $25.

Check out our website at  www.TheReloadingZone.com and look for Featured items on our Facebook Page!!!"
11,http://www.armslist.com/posts/373011,For Sale:  Norinco Sks,"Midwest City, Oklahoma City, Oklahoma",$ 320,"Listed On: Tuesday, May 8, 2012",Rifles,no type,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,"Norinco sks for sale. $320 without scope. $360 if you want it. You can still use the iron site with scope attached. Clean and simple sks with all matching serial numbers.

Text REDACTED"
13,http://www.armslist.com/posts/373013,Want To Buy:  marlin model 60 22,"wichita, Wichita, Kansas",$ 1,"Listed On: Wednesday, April 18, 2012",Rifles,Marlin,no type,no type,no type,i looking to buy a few cheap marlin model 60 22 rifle i dont care what they look like but most shoot let me know thanks
14,http://www.armslist.com/posts/373014,For Sale/Trade:  Norinco Sks,"Gastonia Charlotte Concord, Charlotte, North Carolina",$ 1,"Listed On: Wednesday, April 18, 2012",Rifles,Norinco                                                                                ,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,"looking at what trades are out there its a all matching numbers sks does have a chip in the wood nothing bad but even the stock is matching numbered. im looking for a fun gun somthing like a gsg 5pk 22lr or somthing to have some fun with just let me know what you have ty

may take 400 cash"
16,http://www.armslist.com/posts/373016,For Sale:  10mm Glock,"Southwest, Tucson, Arizona",$ 575,"Listed On: Wednesday, May 30, 2012",Handguns,Glock                                                                                ,10mm                                                                                ,Striker Fire                                                                                ,Pistol,"I have a 10mm Glock, model 29 in excellent condition. It has rarely been fired.  Comes with following accessories: Original case with all documentation, 4 magazines, custom sights, custom trigger, fobus holster. Asking $575 OBO.  Contact Derek REDACTED.  If I don't answer, please leave a message and I'll call you back"
17,http://www.armslist.com/posts/373017,For Trade:  taurus 1911ar 45acp lnib with 2mags fired very little,"clanton, Montgomery, Alabama",Offer,"Listed On: Wednesday, April 18, 2012",Handguns,Taurus                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,gorgeous polished stainless steel not alloy frame steel like brand new
18,http://www.armslist.com/posts/373018,For Sale/Trade:  Ruger P95 9mm,"AKRON, Ohio, United States",$ 300,"Listed On: Wednesday, April 18, 2012",Handguns,Ruger                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,BARELY USED I ONLY PUT 300rds MAX Call REDACTED
19,http://www.armslist.com/posts/373019,For Trade:  SKS with scope.,"Bethel, Ohio, Cincinnati, Ohio",Offer,"Listed On: Wednesday, April 18, 2012",Rifles,no type,no type,no type,no type,"SKS, great shape, shoots great, scope or open sights, 30 round mag, Leapers elite 3/9x40 compact scope, original parts-stock-mag-handguard,"
22,http://www.armslist.com/posts/373022,For Sale:  polishing service ''lets me yours shine....'',"sheffield lake, Cleveland, Ohio",$ 1,"Listed On: Wednesday, April 18, 2012",Services,no type,no type,no type,no type,i can polish anything stainless or aluminum for you but i like guns so here it is ill do pistol barrels for 20 bucks  why pay 150 for a new barrel lets just change yours and save money. i do chrome pin kits for glocks for 5 bucks no bull why pay 30 bucks plus shipping i can even polish your glock internals for an ehtra 10 bucks it makes a great differenc on cleaning for sure i can also do your stainless frames and slides for 50 eack if your interested just bring me parts you want done I DO NOT WANT YOUR COMPLETE GUN unless yu want the hole thing done my finish looks like chrome better yet its a mirror. if interested in my work shoot me a text or email me and we can go from there REDACTED thanks for reading and hope we can do business soon....
23,http://www.armslist.com/posts/373023,For Sale:  30-06 Ammunition,"Stillwater, Minneapolis / St. Paul, Minnesota",$ 30,"Listed On: Wednesday, April 18, 2012",Ammo,no type,no type,no type,no type,18 rounds of Hornady165 grain Superperformance SST and 19 rounds of Fiocchi 150 Grain FMJBT.
24,http://www.armslist.com/posts/373024,For Sale/Trade:  remington 870 wingmaster,"franklin, Dayton, Ohio",$ 285,"Listed On: Wednesday, April 18, 2012",Shotguns,Remington                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,"for sale or partial trade, very nice older 870 wing master,very light, 12 gauge,imp-clinder, has new wood, and barrel and receiver has been profesionally powder coated. 285.00 or obo"
27,http://www.armslist.com/posts/373027,Want To Buy:  Ruger LCP or Smith & Wesson Bodyguard,"Waukesha, Milwaukee, Wisconsin",$ 325,"Listed On: Wednesday, April 18, 2012",Handguns,Ruger,no type,no type,no type,I am looking for a Ruger LCP or Smith & Wesson Bodyguard that is in like new condition. Let me know what you have and what you're looking to get for it.
28,http://www.armslist.com/posts/373028,For Sale:  heckler & koch hk45 v1,"northwest suburbs, Illinois, United States",$ 800,"Listed On: Wednesday, April 18, 2012",Handguns,Heckler & Koch                                                                                ,45 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,"gun has 75 rounds fired thru it comes with original case, gun lock, owners manual, 2 clips, holster basically everything that came with it from hk
gun is in like new condition !!!!!  must have foid card."
29,http://www.armslist.com/posts/373029,"For Trade:  Mossberg AR22, with 4-16x40 lighted scope,","Bethel, Ohio, Cincinnati, Ohio",Offer,"Listed On: Wednesday, April 18, 2012",Rifles,no type,no type,no type,no type,"Mossberg 715T, 22LR, C.P. 4-16x40 lighted red/green mil-dot reticle, two 25round mags, sling, great shape, shoots perfect."
30,http://www.armslist.com/posts/373030,For Sale:  Taurus 732TCP,"Concord/Kannapolis, Charlotte, North Carolina",$ 200,"Listed On: Monday, April 30, 2012",Handguns,Taurus                                                                                ,32 ACP                                                                                ,Double Action                                                                                ,Pistol,"Model #:     732 TCP
Type:     Semi-Automatic Pistol
Finish:     Stainless Steel
Stock:     Checkered Polymer Grips
Sights:     Low Profile Fixed
Barrel Length:     2.84""
Overall Length:     5.19""
Weight:     10.2 oz
Caliber:     32ACP
Capacity:     6+1
Action:     Double Action Only
# of Mags:     2
Receiver:     Black, Stainless Steel Slide
Features:     Loaded Chamber Indicator

This Gun comes with a concealment pouch and is backed by a Lifetime Guarantee!"
31,http://www.armslist.com/posts/373031,For Sale:  Remington 1100 16 gauge,"Athens, Huntsville, Alabama",$ 350,"Listed On: Wednesday, April 18, 2012",Shotguns,Remington                                                                                ,16 Gauge                                                                                ,Semi-automatic                                                                                ,Shotgun,Remington 1100 16 Gauge very mice mid 70's gun ... Overall gun is 85 percent .. Plain barrel .. Priced to sell will entertain offers ! REDACTED
37,http://www.armslist.com/posts/373037,For Sale/Trade:  Remington 1890 SSA,"Wagoner, Tulsa, Oklahoma","$ 2,500","Listed On: Sunday, June 24, 2012",Antique,no type,no type,no type,no type,"I have for sale an original 1890 Remington 25-20 cal. SSA. This gun was produced in the early 1890's (1891-1892) for the U.S. Calvary. Gun has original bluing and the original grips with the Remington logo on them. Gun shoots as it should and is in perfect working order, Cylinder aligns correctly and cylinder lock up tight. These guns were produced for the U.S. Calvary between 1891-1894 and only 2000 were made. Remington made three production runs of this weapon, the first run was produced without serial numbers ( this pistol does not have serial numbers), the second and third runs did have serial numbers. Will sale for 2500.00 or possible trade for ?. For more info or to view call REDACTED"
38,http://www.armslist.com/posts/373038,For Trade:  wtt glock 23 with extras for m&p 9,"new market, Knoxville, Tennessee",Offer,"Listed On: Wednesday, April 18, 2012",Handguns,Glock                                                                                ,40 S&W                                                                                ,Striker Fire                                                                                ,Pistol,I am looking to trade my glock 23 for a m&p 9.the glock is nicely modded if interested call or text REDACTED for pics and full info
