,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/333000,For Sale:  Yugoslav 59/66 SKS,"North, Dayton, Ohio",$ 280,"Listed On: Sunday, March 11, 2012",Rifles,no type,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,"I have a great condition Yugo SKS for sale. Complete with bayonet. Looks great, shoots great. Will not ship. $280 or may trade."
1,http://www.armslist.com/posts/333001,For Sale:  hi point,"xenia, Dayton, Ohio",$ 200,"Listed On: Sunday, March 11, 2012",Handguns,Hi Point                                                                                ,9mm Luger (9x19)                                                                                ,no type,Pistol,"I have a like new 9mm hi point firearm that has only been shot twice. I have lots of accessories that come with the firearm which includes ammo, range bag, eye and hearing protection, lock box, and lifetime warranty that comes with all hi point firearms. Contact info, Scott REDACTED."
2,http://www.armslist.com/posts/333002,"For Sale:  Swiss K31 for sale, ammo, reloading dies","Sandusky, Sandusky, Ohio",$ 275,"Listed On: Saturday, March 17, 2012",Rifles,no type,7.5x55 Swiss                                                                                ,Bolt Action                                                                                ,Rifle,"I have a Swiss K31 for sale. It is a good shooter, with a lightly refinished beech stock. Numbers matching with a production date of 1945, rifle comes with Lee reloading dies, 100 rounds of reloaded ammo and 48 rounds of match surplus gp11. Price for rifle and accessories is $275 firm.

I also have an additional case of Match surplus gp11 ammo available (480 rounds in sealed container) for an additional $250."
3,http://www.armslist.com/posts/333003,For Sale/Trade:  Ruger Target Bull Barrel .22 Like New,"Springfield, Springfield, Missouri",$ 430,"Listed On: Sunday, March 11, 2012",Rifles,Ruger                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,It has been shot very few times! It is all factory with the Laminated Stock and the Hammered Bull Barrel. It has no marks or scuffs. I will consider other guns on trade.
4,http://www.armslist.com/posts/333004,"For Sale:  S&W 650 SS 3"" 22 mag revolver VG condition - rare!","Kent, Cleveland, Ohio",$ 600,"Listed On: Sunday, March 11, 2012",Handguns,Smith & Wesson                                                                                ,22 Magnum                                                                                ,Double Action                                                                                ,Revolver,"Nice 22wmr kit gun.  Stainles steel with wood grips.  Easy to shoot and accurate.  Local pickup only, please.  Not interested in trades at this time."
5,http://www.armslist.com/posts/333005,For Sale:  Norinco Chinese SKS,"Simpsonville, Greenville, South Carolina",$ 325,"Listed On: Saturday, March 17, 2012",Rifles,Norinco                                                                                ,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,"Have only fired approximately 25 rounds through this gun since new.  As shown.

847 682 921(seven)"
6,http://www.armslist.com/posts/333006,"Want To Buy:  Strider, Busse and Chris Reeve's fixed blade knives","Charlotte, Charlotte, North Carolina",$ 1,"Listed On: Saturday, April 28, 2012",Knives,no type,no type,no type,no type,"I am looking to buy high end fixed blade knives or tactical knives. If you have higher end models from top knife makers. Please email me with what you have and what you are looking to get out of it. Please include pics.

Thanks"
7,http://www.armslist.com/posts/333007,For Sale/Trade:  S&W model 19-5,"Midwest city, Oklahoma City, Oklahoma",$ 500,"Listed On: Sunday, March 11, 2012",Handguns,Smith & Wesson                                                                                ,357 Magnum                                                                                ,Double / Single Action                                                                                ,Revolver,"S&W model 19-5 for sale or trade very nice gun will email or text picks.
Trade for pm 9 or sp101 357 will listen to all trade offers."
9,http://www.armslist.com/posts/333009,"For Sale/Trade:  smith & wesson 686-1, for trade","cleveland, Cleveland, Ohio",$ 525,"Listed On: Sunday, March 11, 2012",Handguns,Smith & Wesson                                                                                ,357 Magnum,no type,no type,"686-1, 357 magnum,   this gun is in excellent condition 6 inch barrell, 6 shot, origional wood grips,  adjustable sights, comes in hardcase,  must be 21 and have ohio drivers liscense"
11,http://www.armslist.com/posts/333011,For Trade:  wtt m9130 w/ aftermarket stock for heritage ruff ryder or other revolver,"findlay, Ohio, United States",Offer,"Listed On: Sunday, March 11, 2012",Rifles,no type,7.62x54R                                                                                ,Bolt Action                                                                                ,Rifle,I have a 1942 m9130 mosin with ati after market stock. Has the tula mark and comes with all accessories and orig stock. Looking to trade for a heritage ruff ryder 22 or and revolver with the same value. Could add more cash if trade is right
