,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/824000,For Sale/Trade:  FS/FT XBOX 360 w/ 12 games,"Anderson, Cincinnati, Ohio",$ 1,"Listed On: Thursday, January 10, 2013",Miscellaneous,no type,no type,no type,no type,"White XBOX 360 w/ HDMI and 60gb hard drive
2 controllers
1 chat pad
1 charging cord
Games:
Sniper Ghost Warrior
Assassins Creed 2
Battlefield 2
GTA 4
COD MW
Red Dead Redemption
Home Front
UFC 2009
Table Tennis
Pure
Greg Hastings paintball (XBOX 1)
Hitman 2 (XBOX 1)"
1,http://www.armslist.com/posts/824001,For Sale/Trade:  (6) 30 rd. used steel AR-15/5.56 magazines,"Fort Collins, Fort Collins, Colorado",$ 1,"Listed On: Thursday, January 10, 2013",Magazines,no type,no type,no type,no type,(6) 30 rd. used steel AR-15/5.56 magazines
3,http://www.armslist.com/posts/824003,For Sale:  flyye industies,"downtown, Wichita, Kansas",$ 75,"Listed On: Thursday, January 10, 2013",Tactical,no type,no type,no type,no type,i have for sale two flyye tac vest one in black and one in coyote tan both are molle vest and have built in mag pouches for AR mags can fit 8 normally if you use the radio pouch u can fit 10 will throw in a hydration pouch with purchase 75 per vest email if you want pictures
5,http://www.armslist.com/posts/824005,Want To Buy:  wasr ak,"janesville, Janesville, Wisconsin",Offer,"Listed On: Thursday, January 10, 2013",Rifles,Century International Arms                                                                                ,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,Looking for a wasr ak
6,http://www.armslist.com/posts/824006,For Sale/Trade:  dickson detective 25 cal,"centerpoint, Birmingham, Alabama",$ 1,"Listed On: Thursday, January 10, 2013",Handguns,Century International Arms                                                                                ,25 ACP,Semi-automatic                                                                                ,Rifle,good pocket pistol in good shape! shoots perfect. If interested email me @ REDACTED
7,http://www.armslist.com/posts/824007,For Sale:  Barrett 6.8 CAL M468 AR 15,"Kansas, Kansas, United States","$ 2,000","Listed On: Thursday, January 10, 2013",Rifles,Barrett                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic,Rifle,"Barrett 6.8 CAL M468, with forward folding grip, EOTech 512 and magnifier. Also includes one 30 rnd Mag and two 10 round mags, and Barrett tactical case. (rifle sling not included"
9,http://www.armslist.com/posts/824009,For Sale:  FT Winchester 1300 walnut 12 gauge,"St.Charles, St. Louis, Missouri",$ 375,"Listed On: Thursday, January 10, 2013",Shotguns,no type,no type,no type,no type,I'm wanting to trade this really nice Winchester 1300 that was my grandfathers. It's in good condition. I would like to trade it for a handgun just let me know what you have thanks.
10,http://www.armslist.com/posts/824010,For Sale:  AR-15,"sherman, New York, United States","$ 1,500","Listed On: Monday, January 21, 2013",Rifles,CMMG                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"will seperat scope and handguard exs ...AR-15 cmmg upper 20"" hevey barrel threaded..delawere lower.. has 10x40-60 scope quick adjust range lightup cross hairs 5"" sun shade... its flat top has front and rear removable sights 30rnd preban and 5rnd hunting mag..bipod. extra A2 hand gaurd.. barrel nut compleat.. vice block..bipod addaptors..less then 200rnds shot.... barrel upper and lower is green.. i will ship to ffl only.. for acual shipping coust..added to price..  

cash....
 EMAIL..ONLY     REDACTED   ...asking 1500 make me an offer"
11,http://www.armslist.com/posts/824011,For Sale:  We will fabricate and assemble you a custom AR15 M4,"Norfolk, VA - WILL SHIP TO, Savannah, Georgia","$ 1,750","Listed On: Tuesday, January 15, 2013",Rifles,CMMG                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"We are now taking orders for custom AR-15 builds. Bulk orders welcome. Current pricing, subject to change, is $1750.00. Gun pictured is an example of our work. See photo album here for pics during production in the shop:

http://www.flickr.com/photos/91862595@N03/ 

WE ARE NOT BACKORDERED - WE ARE IN PRODUCTION RIGHT NOW. 

Gas operated (upgrade to gas piston +$400)
CQD Ring
Custom trigger job machined into lower unit
Quad Rail
Flip up sights
6 point adjustable stock, telescoping
Custom soft rifle bag with MOLLE system on exterior, carry handle and sling (desert tan or black)
2 point/1 point sling combo (desert tan or black)
Every custom build comes with 3 30-round magazines. 

All barrels are made from bar stock: Material 4140 Chrome moly stress relieved, Phosphate hard coated.
1/7 and 1/9 twist
We have a mix of 16’’ M4, Socom, and HBar barrels. 
We also have AK47 barrels upon request.

Your choice of Black, Desert Tan, OD Green

Armageddon Industries - Norfolk, VA

We manufacture uppers and lowers in-house through our manufacturer's license. Our head armorer has 32 years’ experience and holds 58 active factory armorer certifications. All mil-spec.

Taking orders now. 4% fee for credit cards. $35 flat rate shipping to your FFL.

Email for more info."
12,http://www.armslist.com/posts/824012,For Sale/Trade:  xdm .45 3.8 compact Bi-tone,"north seattle, Seattle, Washington",$ 650,"Listed On: Thursday, January 10, 2013",Handguns,Springfield                                                                                ,45 ACP                                                                                ,Double Action                                                                                ,Pistol,"LNIB bi-tone xdm .45 3.8 compact only 50rds fired, comes with all xdm gear and box, 1x9rd flush mag and 1x13rd extended mag, original owner 

Cpl required"
13,http://www.armslist.com/posts/824013,For Sale:  400 rds Tulammo .223 55 gr FMJ's,"Taylorsville, Hattiesburg, Mississippi",$ 250,"Listed On: Thursday, January 10, 2013",Ammo,Springfield                                                                                ,45 ACP                                                                                ,Double Action                                                                                ,Pistol,I have 20 boxes 400 rounds of tulammo 223 fmj.  Located in Taylorsville
14,http://www.armslist.com/posts/824014,For Sale/Trade:  H&K USP 45,"Northglenn, Denver, Colorado",$ 850,"Listed On: Thursday, January 10, 2013",Handguns,Heckler & Koch                                                                                ,45 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,"H&K USP 45 Full size

My old duty weapon

Minor holster wear gun still functions perfectly. Rated at 93%
Leather pancake holster and kydex holster.

If I can find it I also have a Safariland 6280 holster ill include.

E-mail all offers of pistols.
I don't need shotguns, rifles, silver, electronics, vehicles or anything else.
Those offers will not be responded to."
15,http://www.armslist.com/posts/824015,For Trade:  Trade Pmags for Glock mags,"Westside, Columbus, Ohio",Offer,"Listed On: Thursday, January 10, 2013",Magazines,Heckler & Koch                                                                                ,45 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,I have 2 brand new black Pmags that I'll trade for some glock 9mm 17round mags. I will not sell or trade for anything other than authentic GLOCK mags.
16,http://www.armslist.com/posts/824016,For Sale:  Trade,"Springfield, Springfield, Missouri",$ 550,"Listed On: Thursday, January 10, 2013",Handguns,Heckler & Koch                                                                                ,45 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,"Wanting to trade an XD-40 with all the XD gear
For a nice sectional or flat screen TV 42 inch or better"
17,http://www.armslist.com/posts/824017,For Sale:  Winchester 1300 Defender for trade,"St.Charles, St. Louis, Missouri",$ 375,"Listed On: Thursday, January 10, 2013",Shotguns,Winchester                                                                                ,12 Gauge                                                                                ,Double / Single Action                                                                                ,Shotgun,"This is a really nice 12 Gauge, t had a new heat shield and is in great condition. I would like to trade for a Ruger SR9C or another hand gun."
18,http://www.armslist.com/posts/824018,"Want To Buy:  10.5"" Ar15 Barrel","West, Wichita, Kansas",$ 200,"Listed On: Thursday, January 10, 2013",Gun,Winchester                                                                                ,12 Gauge                                                                                ,Double / Single Action                                                                                ,Shotgun,"Wanting a 10.5"" barrel. I'm not concerned about brand, would like to keep the price fairly low. Used is fine, would prefer it not be HBAR.

Don't need gas tube or FSB, just the barrel.

Shoot me a PM with what you have please. Thanks."
19,http://www.armslist.com/posts/824019,For Sale/Trade:  trade 9mm and/or 7.62x39 ammo for .40 cal,"South Charlotte, Charlotte, North Carolina",$ 1,"Listed On: Thursday, January 10, 2013",Ammo,Winchester                                                                                ,12 Gauge                                                                                ,Double / Single Action                                                                                ,Shotgun,"I have some 9mm and some 7.62x39 that I am looking to trade for some 40 cal.

Text me what you got  REDACTED"
21,http://www.armslist.com/posts/824021,For Sale:  misc parts,"kitsap, Washington, United States",$ 1,"Listed On: Thursday, January 10, 2013",Gun,no type,no type,no type,no type,"1.tapco t6 ak stock-20 bucks
2.tapco saw style ak grip-10 bucks
3.black original ak grip-10 bucks
4.saiga gas tube-10 bucks
5.ar15 dust cover-10 bucks
6.black plastic ak upper handgaurd-10 bucks
7.beretta m9 mag-15 bucks
8.romanian lower wood grip-15 bucks
9.black vertical grip-20 bucks
will ship on your dime! i do paypal 2!"
