,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/918000,For Sale:  I Have RCBS LEE Hornaday Dies Cheep,"Prescott Valley Az, Arizona, United States",$ 1,"Listed On: Thursday, January 24, 2013",Ammo,Del-ton Inc                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"I Have Some Reloading Dies From My Nabor Her Other Half Has Passed Away And Thay Need To Go To Get Bills Paid
RCBS 6.5mmx55  14.00
RCBS 7mmx8       14.00
RCBS 45-ACP       18.00
Lee  22-250        14.00
Lee 22H             10.00
Lee 45-ACP Full Set 25.00
JAMES REDACTED"
1,http://www.armslist.com/posts/918001,For Sale:  S&W Kahr .40 and double layer safe $500 O.B.O.,"S. Circle & Monterey, Colorado Springs, Colorado",$ 500,"Listed On: Thursday, January 24, 2013",Handguns,Smith & Wesson                                                                                ,40 S&W                                                                                ,Double Action                                                                                ,Pistol,"CW4043 (3.6"" Barrel)
 Black polymer frame, matte stainless slide
MSRP: $485.00
Caliber: .40 S&W
Capacity: 6+1
Operation: Trigger cocking DAO; lock breech; ""Browning - type"" recoil lug; passive striker block; no magazine disconnect
Barrel: 3.6"", conventional rifling; 1-16 right-hand twist
Length O/A: 6.36""
Height: 4.62""
Slide Width: .94""
Weight: Pistol 16.8 ounces, Magazine 1.9 ounces
Grips: Textured polymer
Sights: Drift adjustable white bar-dot combat rear sight, pinned in polymer front sight
Finish: Black polymer frame, matte stainless steel slide 
Magazines: 1 - 6 rd, Stainless

also comes with GunVault brand double layer safe with electronic combination and back-up key access."
2,http://www.armslist.com/posts/918002,For Trade:  Ben Pierson Compound Bow,"South, Panama City, Florida",Offer,"Listed On: Thursday, January 24, 2013",Rifles,Smith & Wesson                                                                                ,308/7.62 NATO                                                                                ,Bolt Action                                                                                ,Rifle,Looking for a 308
3,http://www.armslist.com/posts/918003,"For Trade:  WTT 3,500 rounds of AMM for AR15 lower or M&P15-22","Lake County (Tavares, FL), Orlando, Florida",Offer,"Listed On: Thursday, January 24, 2013",Ammo,Smith & Wesson                                                                                ,308/7.62 NATO                                                                                ,Bolt Action                                                                                ,Rifle,"I wish to trade some/all of my ammo for AR15 lowers (stripped or not). 

Up for trade:
2,500 rounds of 22LR + 150 short/CB + 100 shot LR (rare)
1,000 rounds of 9mm
180 rounds of .223
50 rounds of 45
Current street value is between $700 - $750

I live in Tavares and do not want to travel far."
4,http://www.armslist.com/posts/918004,For Sale:  looking for 22lr pistol or revolver,"san jacinto / hemet, Riverside, California",$ 1,"Listed On: Thursday, January 24, 2013",Handguns,Smith & Wesson                                                                                ,22 Long Rifle                                                                                ,Bolt Action                                                                                ,Revolver,Want to buy a pistol in 22lr pistol. I have cash but also got lots of ammo for trade as well if that's what your looking for. Please email me or text me to REDACTED thanks
5,http://www.armslist.com/posts/918005,For Sale:  .223 ammo,"In town, Des Moines, Iowa",$ 1,"Listed On: Thursday, January 24, 2013",Ammo,Smith & Wesson                                                                                ,22 Long Rifle                                                                                ,Bolt Action                                                                                ,Revolver,"1000 round Federal ammo cans of .223
55 gr FMJ
Each can contains 10 100 round boxes
650.00 per 1000 round can"
7,http://www.armslist.com/posts/918007,"For Sale/Trade:  Ruger Mark III 5.5"" Bull Barrel .22 Pistol","Fairfax, Northern Virginia, Virginia",$ 425,"Listed On: Thursday, January 24, 2013",Handguns,Ruger                                                                                ,22 Long Rifle                                                                                ,Single Action                                                                                ,Pistol,"Traded for this new pistol in Dec 2012, it was unfired when I received. I put 100rds of standard velocity ammo thru it ... then my dad gave me his old high-standard, so this pistol is ""extra"".  

Includes 2 extra mags for a total of four.   NOTE: does not include the top scope/site mount (original owner kept it in trade) it is a cheap part you can grab online. 


Catalog Number: MKIII512 Model Number: 10101 Caliber: 22 LR Material: Alloy Steel Finish:	Blued Rear Sight: Adjustable Front Sight: Fixed Barrel Length: 5.50"" Barrel Style: Bull Capacity: 10 Grips: Checkered"
8,http://www.armslist.com/posts/918008,For Sale:  Federal 45 acp ammo,"39th ave & Cactus, Phoenix, Arizona",$ 60,"Listed On: Friday, February 8, 2013",Ammo,Ruger                                                                                ,22 Long Rifle                                                                                ,Single Action                                                                                ,Pistol,"Federal 45 acp 230 gr fmj , brass cased  100 round box, $ 60  . I have 20 boxes.
Phil
REDACTED"
9,http://www.armslist.com/posts/918009,For Sale:  WTB: Springfield XDS,"Hendersonville/Clarksville, Nashville, Tennessee",$ 1,"Listed On: Thursday, January 24, 2013",Handguns,Springfield,22 Long Rifle                                                                                ,Single Action                                                                                ,Pistol,Looking for a like new or new Springfield XDS. REDACTED
10,http://www.armslist.com/posts/918010,For Sale:  Daniel Defense upper w Spikes tactical lower receiver.,"Louisville, Louisville, Kentucky","$ 2,000","Listed On: Thursday, January 24, 2013",Rifles,Daniel Defense                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"New Daniel Defense upper w Spikes tac lower receiver, spikes tac lower parts kit, gessele match rifle adjustable trigger small pin .154"" two stage matte, magpul stock, magpul pistol grip.  This AR has never been fired!  All new parts as well."
