,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/796000,For Sale:  Delton complete upper,"Greensboro, Greensboro, North Carolina",$ 675,"Listed On: Friday, January 4, 2013",Rifles,Del-ton Inc                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,Brand new unfired Delton complete upper
1,http://www.armslist.com/posts/796001,For Sale:  6 - hk 91type 20 round mag,"tulsa mid town, Tulsa, Oklahoma",$ 25,"Listed On: Friday, January 4, 2013",Ammo,Del-ton Inc                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,20 round hk 91 type metal mags. Cheap will sell for $ 25 each
2,http://www.armslist.com/posts/796002,For Sale:  AK47 POLISH UNDERFOLDER,"WILMINGTON, North Carolina, United States","$ 1,000","Listed On: Friday, January 4, 2013",Rifles,Del-ton Inc                                                                                ,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,LNIB WITH 2 30RND MAGS
3,http://www.armslist.com/posts/796003,Want To Buy:  Ruger SR22,"NW Columbus, Columbus, Ohio",Offer,"Listed On: Friday, January 4, 2013",Handguns,Ruger                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Pistol,"Looking to buy a Ruger SR22. New gun is $300, so used should be price accordingly.  Thanks!"
4,http://www.armslist.com/posts/796004,For Sale/Trade:  hi-point .40,"washougal, Southwest Washington, Washington",$ 1,"Listed On: Friday, January 4, 2013",Handguns,Hi Point                                                                                ,40 S&W                                                                                ,Striker Fire                                                                                ,Pistol,"I got a hi-point .40 on trade works flawless comes with two mags and hard case I got it on a trade put a box of rounds through it its to big for my liking want something smaller. I'm looking for a 9 mm, 40, or 45 if interested please call or txt Eric @REDACTED thank you will send pics on request"
5,http://www.armslist.com/posts/796005,For Sale:  Spikes Tactical AR15 w/ 5 loaded 30 rd mags,"Rogers-Lowell, Fayetteville, Arkansas","$ 1,200","Listed On: Friday, January 4, 2013",Rifles,Spikes Tactical                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"I have a Spikes Tactical AR15 that has a DPMS carbine length upper receiver and a Spikes lower. It has a railed gasblock with removable sights, M4 stock, pistol grip, and handguards, and a tactical latch charging handle. Included with the rifle is 5 30 round magazines (2 GI, 3 Pmags) with 28 rounds of Tula .223 each (140 rounds total), and a single point sling receiver plate. I will take cash of $1200 OBO. If you are interested, email me at REDACTED, or text or call me at REDACTED."
7,http://www.armslist.com/posts/796007,For Sale/Trade:  Ar mags,"Salisbury, Charlotte, North Carolina",$ 275,"Listed On: Friday, January 4, 2013",Magazines,no type,no type,no type,no type,"5 p mags, no windows, black, new but not in plastic. 

10 metal mags, used different manufactors. 

All are 30 round magazines.


Text is fastest 704-798-39onenine

Asking price is $275"
8,http://www.armslist.com/posts/796008,Want To Buy:  WTB: Ruger Mini-14,"Tulsa, Tulsa, Oklahoma",$ 700,"Listed On: Friday, January 4, 2013",Rifles,Ruger                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,Want to buy Ruger Mini-14. Has to be wooden stock with blued barrel.
9,http://www.armslist.com/posts/796009,For Sale:  New AR 15 20 rd C Products Mags,"Hartville, Springfield, Missouri",$ 35,"Listed On: Friday, January 4, 2013",Magazines,Ruger                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,New in plastic 20 rd C Products AR 15 mags. Best mags on the market. $35.00 ea. Have 10 available now. 30's & 40's coming any day. Buy 3 & will sell for $33 ea.
10,http://www.armslist.com/posts/796010,For Sale/Trade:  AK-47 Norinco MAK-90,"Fox Cities, Wisconsin, United States",$ 950,"Listed On: Friday, January 4, 2013",Rifles,Norinco                                                                                ,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,"AK-47 Norinco MAK-90 comes with a 30 round mag. Price is firm. These are the nicest AK's out there as the receiver is milled.

Would Trade for a nice AR."
