,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/819000,For Sale:  for sale cash only,"eastman ga, Macon, Georgia","$ 2,200","Listed On: Wednesday, January 9, 2013",Rifles,DPMS                                                                                ,308/7.62 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,DPMS 308 new never been shot
1,http://www.armslist.com/posts/819001,For Sale:  New in box Savage Axis XP .223 bolt gun with scope,"East, Indianapolis, Indiana",$ 330,"Listed On: Wednesday, January 9, 2013",Rifles,Savage Arms                                                                                ,223/5.56 NATO                                                                                ,Bolt Action                                                                                ,Rifle,"Brand new Savage Axis in .223.  Get Savage accuracy at a low cost.  Would be a great coyote gun!

Would like to see Indiana dl and ltch. If no ltch, I will write up Bill of Sale.  Thanks for looking!"
2,http://www.armslist.com/posts/819002,"For Sale:  DPMS 5.56 SPORTICAL FLAT TOP 16"" AR-15","Plainfield area, Grand Rapids, Michigan","$ 1,500","Listed On: Wednesday, January 9, 2013",Rifles,DPMS                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"This AR has never fired .223 or 5.56 only one clip of 22 shells from a conversion kit , comes with manufacturer hard case, 2 mags and cleaning kit 
Texts preferred at six16-292-8six27 calls welcome as well 
Barrel: 
16"" Lite Contour w/A2 flash hider (birdcage) 
4140 chrome-moly steel 
6 grooves, right-hand 1x9 twist, button rifled 

Chamber: 
5.56x45mm 

Method of Operation: 
Gas operated rotating bolt 

Bolt & Carrier: 
8620 steel bolt carrier, heat treated and plated per Mil Spec 
Phosphated steel bolt, heat treated and plated per Mil Spec 

Sights:
None (mounting optics only), Scope NOT INCLUDED 

Weight: 
Empty - 6.3 lbs. 

Length: 
Extended: 36 3/8"" 
Collapsed: 32 1/2"" 

Upper Receiver: 
Flattop Lo-Pro, Extruded 
6066-T6 aircraft aluminum alloy 
Hard coat anodized per Mil Spec 
Right hand ejection 

Lower Receiver: 
Forged 7075-T6 aircraft aluminum alloy 
Hard coat anodized per Mil Spec 
Semi-Auto trigger group 
Aluminum trigger guard 
Aluminum magazine release button 

Stock:
DPMS Pardus Carbine Stock 

Handguards: 
GlacierGuards- Oval Carbine Length Aluminum Delta Ring"
3,http://www.armslist.com/posts/819003,Want To Buy:  9mm 40 45 ACP handgun ( no overpriced ban items ) NOT INTEREST,"Tri cites Knoxville East Tennessee, Tri-cities, Tennessee",$ 1,"Listed On: Monday, January 14, 2013",Handguns,DPMS                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Pistol,"I am looking for a handgun for home defense . Glock ok but not interest in high priced gun. 
No need for high cap mag firearm . 
Also interested in a left hand bolt action rifle , or 30-30 lever action

Send email with what you have. Cash in hand will travel to you."
4,http://www.armslist.com/posts/819004,For Sale:  Bushmaster AR-15 (XM-15 E2S),"Columbia, Columbia, South Carolina","$ 1,500","Listed On: Wednesday, January 23, 2013",Rifles,Bushmaster                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,For sale is a Bushmaster AR-15 chambered for 5.56 or .223.  It HAS been fired.  Will come with one metal Bushmaster Magazine. There has been no more than 500 rounds through the chamber.  In excellent conidition.  Will not ship and only will deal locally.  Need ID or CWP and will fill out bill of sale.
5,http://www.armslist.com/posts/819005,For Sale:  Tula .223 /55grain FMJ 1000 rounds or 500 rds..,"Orange County NY, Hudson Valley, New York",$ 375,"Listed On: Wednesday, January 9, 2013",Ammo,Bushmaster                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"1000 rounds Tula 55grain FMJ for 375.00 or
500 rounds for 200.00.
Pick up or 30 dollar shipping to the lower 48."
6,http://www.armslist.com/posts/819006,For Sale/Trade:  Dpms lower parts kits,"Maryville, Knoxville, Knoxville, Tennessee",$ 140,"Listed On: Wednesday, January 9, 2013",Gun,Bushmaster                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,I have dpms lower part kits for sale. They are complete kits and all are new. Will trade for lower receiver or bolt carrier groups. I have cash to trade with for the right trade. Make me an offer but keep in mind your not going to find these anywhere else.
7,http://www.armslist.com/posts/819007,Want To Buy:  Para Ordnance Hawg 9,"Southeast of Lees Summit, KCMO, Kansas City, Missouri",Offer,"Listed On: Saturday, January 26, 2013",Handguns,Para Ordnance                                                                                ,9mm Luger (9x19)                                                                                ,Semi-automatic                                                                                ,Pistol,"Wanting to buy a Para Ordnance Hawg 9, 9mm pistol. If you have one and would like to sell it, let me know what you have and how much you want for it. Thanks."
8,http://www.armslist.com/posts/819008,For Sale:  BVAC 9mm JHP,"Brookfield Square, Milwaukee, Wisconsin",$ 100,"Listed On: Wednesday, January 9, 2013",Ammo,Para Ordnance                                                                                ,9mm Luger (9x19)                                                                                ,Semi-automatic                                                                                ,Pistol,"For sale is BVAC 9mm 115 grain JHP  bulk ammo.

3 - 250 round bags - $100

1 - bag of 150 for $60

All 900 rounds for $350

If interested send email with phone # and I will return call."
9,http://www.armslist.com/posts/819009,Want To Buy:  Assault type rifle AK47 AR-15 SKS or other semi auto,"Greenville TN, Tennessee, United States",$ 1,"Listed On: Monday, January 14, 2013",Rifles,Para Ordnance                                                                                ,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,"I would like to buy a used rifle in semi auto. I AM NOT BUYING AT SCARE PRICES.
If you have one and are interested in selling before the stores are overstock let me know. Also would be interested in AK47 magazines and AR-15 magazines. The factories are starting to deliver and the over correction will leave a ton of mags on the market. This happens in every allocation so if you are reasonable and want to sell email me.

One last item: looking for a complete AR-15 upper to finish my Marine sons AR-15 project. My son will be deployed in the coming months and this project was a secret gift for his exceptional scores in boot camp , MCT , and SERE training. If you can help let me know.

God bless our men and woman fighting for our freedom, and God bless that freedom we enjoy!"
