,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
1,http://www.armslist.com/posts/474001,For Sale:  SKS /YUGO.....TAPCO TACTICAL STOCK,"medina, Cleveland, Ohio",$ 1,"Listed On: Monday, July 16, 2012",Rifles,Century International Arms                                                                                ,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,I HAVE A YUGO SKS BY CENTURY...WITH BRAND NEW TACTICAL STOCK BY TAPCO....I DONT BELIEVE ITS EVER BEEN FIRED YET....7.63X39....COMES WITH ORIGINAL WOOD STOCK AND 2 TAPCO 20ROUND MAGS...SCOPE ETC.......WHAT YOU SEE IN THE PIC IS WHAT YOU GET.....best offer!!
4,http://www.armslist.com/posts/474004,For Sale:  remington,"Highridge, St. Louis, Missouri",$ 165,"Listed On: Sunday, July 22, 2012",Rifles,Remington                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,"Remington 597 22lr auto, black, has a bushnell 3x9x50 sportview.very nice looks new REDACTED"
5,http://www.armslist.com/posts/474005,For Sale:  Tasco Silver Antler Scope,"Southside, Indianapolis, Indiana",$ 20,"Listed On: Monday, July 16, 2012",Tactical,no type,no type,no type,no type,"I have a Tasco Silver Antler 4x32 scope for sale. This scope just doesn't have enough of a zoom for me. I fired 300-400 rounds using this scope before I decided that I want something with more power. It was on a .22LR rifle and serves the purpose well as long as you have good eyesight, which I do not. It will also come with a set of dovetail mount rings."
7,http://www.armslist.com/posts/474007,For Sale:  Sako 75 Stainless Synthetic bolt-action rifle .375 H&H Magnum caliber with an extra clip Like New!,"South Central Missouri - Rolla, Missouri, Missouri, United States","$ 1,200","Listed On: Monday, July 16, 2012",Rifles,Sako                                                                                 ,375 H&H Magnum                                                                                ,Bolt Action                                                                                ,Rifle,"For sale is a very lightly used and highest quality and craftsmanship Sako Model 75 Stainless Steel Synthetic bolt-action rifle in .375 H&H Magnum caliber.  The rifle is like new and has been fired very few times and is in like new condition. I will sell face to face, or I will ship the rifle to an FFL dealer anywhere in the USA.  The price is $1,200.00.  Thank you, but I'm not interested in any trades."
8,http://www.armslist.com/posts/474008,"For Sale:  CAESAR GUERINI SUMMIT LIMITED SPORT 30"" 12-gauge","Allendale, Grand Rapids, Michigan","$ 3,200","Listed On: Monday, July 16, 2012",Shotguns,Caesar Guerini                                                                                ,no type,Break Open                                                                                ,Shotgun,"CAESAR GUERINI SUMMIT LIMITED SPORT 30"" 12-gauge. Less than 200 rounds fired. Essentially brand new. Full set of 6 choke tubes, includes case. Pictures available on request. $3200."
9,http://www.armslist.com/posts/474009,"For Trade:  glock 22c trade for glock 23/27,19/17,beretta 96","north of lafayette, Indiana, United States",Offer,"Listed On: Monday, July 16, 2012",Handguns,Glock                                                                                ,40 S&W                                                                                ,Striker Fire,no type,"for trade only a glock 22c .40S&W like new hasnt been shot much very clean & shoots great.if i dont find one of these then i'm keeping it putting new nigth sights on & trigger job done.

FTF IN demotte/hebron area WITH BILL OF SALE OR NO DEAL.

only trades i'm interested in glock 23/27 glock 19/17 or beretta 96 .40S&W offer mybe open to other glocks
email if interested in a trade thanks."
10,http://www.armslist.com/posts/474010,For Sale/Trade:  Trade 30-06 ammo for 7.62x39 or sell,"Muskego, Milwaukee, Wisconsin",$ 1,"Listed On: Monday, July 16, 2012",Ammo,no type,no type,no type,no type,I have 30 boxes of 30-06 ammo. 2 winchester and 1 wolf. I also have a couple loose rounds. 65 rounds total at about a dollar a shot. Looking for 45.00 or trade for some ak 7.62x39 ammo.
11,http://www.armslist.com/posts/474011,For Sale:  Sig Sauer P250 .45ACP,"Lawrenceville (Gwinnett County), Atlanta, Georgia",$ 500,"Listed On: Monday, July 16, 2012",Handguns,Sig Sauer                                                                                ,45 ACP                                                                                ,Double Action                                                                                ,Pistol,"> Sig Sauer P250 in .45 ACP (Double Action Only)

> One 9-round mag 

> Excellent condition

> High contrast fixed sights

> Tactical Picatinny Accessory Rail

> Polymer Frame, Metal Slide

> Modular for caliber switch kit(s)"
12,http://www.armslist.com/posts/474012,For Sale/Trade:  (SOLD)HI POINT MODEL 995 9MM CARBINE WITH EXTRA MAG,"EASTSIDE, Cincinnati, Ohio",$ 225,"Listed On: Saturday, July 21, 2012",Rifles,Hi Point                                                                                ,9mm Luger (9x19)                                                                                ,Semi-automatic                                                                                ,Rifle,(SOLD)THIS IS A HI POINT MODEL 995   9MM CARBINE WITH 2 MAGAZINES AND A NYLON SLING IN EXCELLENT CONDITION.PRICE IS 225.00 AND THE PRICE IS FIRM SO NO NEED TO OFFER ME LESS. AMMO IS AVAILABLE AT ADDITIONAL COST.
17,http://www.armslist.com/posts/474017,For Trade:  mini14 trade for hunting rifle or handgun,"north of lafayette, Indiana, United States",Offer,"Listed On: Monday, July 16, 2012",Rifles,Beretta USA                                                                                ,223/5.56 NATO                                                                                ,no type,Rifle,"for trade a ruger ranch mini14 .223 in great shape shoots great very accurate comes with 2 30rd mag's and sling ,great rifle ready for scope if you like.ill add some ammo for the rigth trade.
for trade only
FTF IN DEMOTTE/HEBRON AREA WITH BILL OF SALE OR NO DEAL.

trade for  beretta 96 .40S&W or ?,glock in .40 or 9mm,S&W steel frame, or looking for a hunting rifle marlin 1894 in ? .45-70,45lc,44mag,308win,300win bolt or lever action/nice brake open 500S&W offer.

email if interested thanks."
