,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/669000,For Sale/Trade:  WTT S&W Sigma SW40VE .40 S&W Pistol for .22LR Pistol/9mm Pistol,"Youngsville/Wake Forest, Raleigh / Durham / CH, North Carolina",$ 300,"Listed On: Sunday, November 18, 2012",Handguns,Smith & Wesson                                                                                ,40 S&W                                                                                ,Double Action                                                                                ,Pistol,"WTT S&W Sigma SW40VE .40 S&W Pistol for .22LR Pistol/9mm Pistol

Have a very nice S&W Sigma SW40VE .40 S&W pistol. 

2 Factory 15 round Law Enforcement marked magazine.

Very good condition.

Want to trade for S&W M&P22 or like .22LR Pistol or Ruger LC9 or Kahr CM9, S&W Bodyguard .380 (will add some cash). Other offers considered. Will sell for $300.


FTF only in Youngsville or Wake Forest area.
All laws followed. Must have DL and copy of CCW or Permit."
1,http://www.armslist.com/posts/669001,For Sale:  Savage 17 HMR with BSA Sweet 17 scope,"Edmond, Oklahoma City, Oklahoma",$ 350,"Listed On: Sunday, November 18, 2012",Rifles,Savage Arms                                                                                ,17 HMR                                                                                ,Bolt Action,no type,Excellent condition bull barrel with BSA Sweet 17 scope for 17HMR bullet drop compensasion.
2,http://www.armslist.com/posts/669002,For Sale:  magpul fde front and rear site set,"columbia, Columbia, South Carolina",$ 50,"Listed On: Sunday, November 18, 2012",Tactical,no type,no type,no type,no type,fs fde front and rear site set slightly used great cond. REDACTED ron
3,http://www.armslist.com/posts/669003,For Sale:  Winchester Ranger,"Detroit/ AnnArbor/Brighton, Detroit, Michigan",$ 400,"Listed On: Sunday, November 18, 2012",Rifles,Winchester                                                                                ,30-30 Winchester                                                                                ,Lever Action                                                                                ,Rifle,For sale or Trade- Winchester Ranger 30-30 exc cond- $400- OR work out a deal on a Amer over/under shotgun. Call REDACTED
4,http://www.armslist.com/posts/669004,"For Sale/Trade:  Model 91 Mosin Nagant scrubbed Peter the Great, 1916.","Shawnee, Oklahoma City, Oklahoma",$ 300,"Listed On: Friday, November 23, 2012",Rifles,no type,7.62x54R                                                                                ,Bolt Action,no type,"I have for sale a Model 91 Mosin Nagant scrubbed Peter The Great 1916 rifle. 
The Reciever and butt plate numbers match. The bolt and floor plate do not. Stock is in great shape for its age with normal dents and dings on it from storage and handling. It has one small arsenal patch on front of stock by the front barrell clamp. Strong good rifling."
5,http://www.armslist.com/posts/669005,Want To Buy:  Walther PPS or PPQ in 9mm,"Perrysburg, Toledo, Ohio",Offer,"Listed On: Saturday, February 2, 2013",Handguns,Walther                                                                                ,9mm Luger (9x19)                                                                                ,Double Action,no type,I looking to get a Walther PPS or PPQ in 9mm. Must be in good to excellent condition. I am in Perrysburg and will not drive more than 30 mins from it. I will sign a bill of sale and I am a CCW holder.  Thanks.
7,http://www.armslist.com/posts/669007,For Sale:  IWB holster for Kahr PM9,"Dallas, Dallas, Texas",$ 40,"Listed On: Sunday, January 27, 2013",Holsters,no type,no type,no type,no type,"Like new Bladetech IWB holster, rarely used. 

Asking 40, paid 60."
8,http://www.armslist.com/posts/669008,For Sale/Trade:  Glock 22 RTF2 Race Gun,"Medina Ohio, Cleveland, Ohio",$ 950,"Listed On: Thursday, December 27, 2012",Handguns,Glock                                                                                ,40 S&W                                                                                ,Striker Fire,no type,"This Glock has very few stock parts left. 
Upgraded part:
-KKM barrel with a Carver 4 port compensator
-Tungsten guide rod with a 12# recoil spring
-Zev Technology spring kit
-Lightning Strike striker and safety plunger
-Zev Technology fulcrum trigger
-Zev Technology over travel stop
-Ghost 3.5 rocket connector
-Carver big mouth magwell with brass insert
-Glock extended mag release
-Glock extended slide release
-Trijicon pro night sights (less then 2 years old)
Now i know its a lot of money for a Glock but this thing is a tac driver and very fast. I am a little negotiable but dont need to sell it but want something different. Have over $1500 invested. Does come with all stock parts and case and paperwork. You can text me at REDACTED or email me"
9,http://www.armslist.com/posts/669009,For Sale:  .243 Howa Bolt Action With Scope (sale pending),"Iredell County, North Carolina, United States",$ 300,"Listed On: Sunday, November 18, 2012",Rifles,Howa                                                                                ,243 Winchester                                                                                ,Bolt Action,no type,"In excellent condition. Comes with illuminated bullet drop reticle scope and a partial box of soft points.
$300 firm. No trades, please."
10,http://www.armslist.com/posts/669010,For Sale/Trade:  S&W sd40ve,"Oak Forest, Chicago, Illinois",$ 325,"Listed On: Sunday, November 18, 2012",Handguns,Smith & Wesson                                                                                ,40 S&W                                                                                ,Striker Fire                                                                                ,Pistol,for sale or trade is my 40cal sdve from s&w. comes with 2 13rd clips. put 45rds through it. it also has hogue grip.
11,http://www.armslist.com/posts/669011,For Sale:  Israeli made Desert Eagle 44 . DE44W,"Lincoln, Pennsylvania, United States","$ 1,150","Listed On: Sunday, November 18, 2012",Handguns,Israel Weapon Industries                                                                                ,44 Magnum                                                                                ,Single Action,no type,"This Desert Eagle Pistol is a gas-operated, semi-automatic pistol with a rotating bolt for positive lock-up. The barrel is locked in place, assuring a high degree of accuracy. Maximum effective range with the standard 6-inch barrel is 200 meters (650 ft.). 

The polygonal rifling reduces barrel wear and enhances the obturation between the bullet and the bore, thus increasing accuracy. Anatomically formed grip, ideal hand seating angle and comfortable grip dimensions permit rapid, accurate, instinctive shooting. The combat-type trigger guard is designed for two-handed shooting. 

The Desert Eagle Pistol fires standard factory ammunition. When the last round in the magazine is fired, the slide remains in its maximum recoil position, permitting rapid change of magazine and immediate chambering of a round for instant resumption of firing.

Action :Single, Caliber :44 Remington Magnum, Barrel Length :6 in , Capacity :8 + Safety :Ambidextrous ,Grips :Black Plastic ,Sights :Fixed ,Weight :70.6 oz
Finish :Black.

ISRAELI MADE DESERT EAGLE •Different packaging than the USA gun •Rougher Military-type finish for military use. •One piece hard plastic grips with “IWI” logo •Original “claw” safety •Barrels and all parts will interchange with USA guns •DE44W: .44 magnum. Fluted 6'' barrel. Capacity: 8. Picatinny configuration on top of barrel. Slimmed slide on top sides above the safety like the USA gun - original was wider on top."
13,http://www.armslist.com/posts/669013,For Sale/Trade:  Steyr 300 Win. Mag. for trade.,"Pell City, Birmingham, Alabama",$ 1,"Listed On: Sunday, November 18, 2012",Rifles,Steyr                                                                                ,300 Winchester Magnum                                                                                ,Bolt Action,no type,"I have a nice Steyr Pro Hunteer with Camo factory camo stock and stainless barrel.  I am looking for a better stalk hunting gun for most of my hunting isnt easy.  I hunt property that you have to hike a good ways to your stand and green fields so i am looking for a smaller gun.  I love this gun and really hate to let it go but i do not have the money for a new gun like i would want.  I am looking for a WSM 270, 300 wsm, WSMs, 6.8, and a 6.8 AR would be fine. Looking for auto. but bolt action is ok also very interested in TC encore camo/stainless. I will probley hang on to my scope. There are very few others i am intersted in. I like scopes with bdc's reticles. So if you want the scope thats on the Steyr I may would trade butit would have to be a very nice scope. This is a Zeiss Diavari T* 3-12x56. The scope and mounts were $2k. Let me know if you want to trade.  Text or Call (text I can respond faster because of work)  REDACTED"
14,http://www.armslist.com/posts/669014,For Sale:  FT/FS smith and wesson 28-2 highway partol,"columbus obetz, Columbus, Ohio",$ 500,"Listed On: Sunday, November 25, 2012",Handguns,Smith & Wesson                                                                                ,357 Magnum                                                                                ,Double / Single Action,no type,"I have up for sale or trade a 90% cond smith and wesson model 28-2 highway partol 357 magnum. gun has a peacemaker rubber grip, bluing in great shape other than little holster wear on barrel. made in the early 70s. have for sale for 500 obo or trade for ? mainly looking for a nice semi auto 9mm.thanks"
15,http://www.armslist.com/posts/669015,For Trade:  Nice Dpms AR-15 **Trades**,"Richmond, Lexington, Kentucky",Offer,"Listed On: Sunday, November 18, 2012",Rifles,DPMS                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"DPMS ORACLE AR-15 223/5.56 with a new cp red/green dot tactical scope and a set of Yankee Hill steel sights gun has adjustable stock forward assist 16 inch chrome moly barrel also has box and paperwork tags are still on gun looking to trade I like nice 1911's, .45's and long range rifles will look at other stuff but no junk plz thx"
16,http://www.armslist.com/posts/669016,Want To Buy:  looking to buy used AR have cash!,"Lafayette / Monticello, Lafayette, Indiana","$ 7,777","Listed On: Sunday, November 18, 2012",Rifles,Rock River Arms                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Title says it all! STAG, DMPS, ROCK RIVER, COLT, I want used with used prices. I have cashtoday"
17,http://www.armslist.com/posts/669017,For Sale/Trade:  Remington 1100 400obo,"Lillian, Pensacola, Florida",$ 400,"Listed On: Sunday, November 18, 2012",Shotguns,Remington                                                                                ,12 Gauge                                                                                ,Semi-automatic,no type,"Remington 1100 12 ga
 Took this in on trade, It fires but I can't get it to cycle. I'm getting ready to move overseas, so I'm willing to take a loss on this. I'll entertain all offers and you are guaranteed a response."
18,http://www.armslist.com/posts/669018,For Sale/Trade:  MKII AK 74,"Renton, Seattle, Washington","$ 1,500","Listed On: Sunday, November 18, 2012",Rifles,no type,5.45x39mm                                                                                ,Semi-automatic                                                                                ,Rifle,"Looking to sell or trade my AK74 chambered in 5.45X39. 

Manufactured by Intrac Arms in 1998 its a during ban AK.
Has the bolt up feature, wood furniture great iron sights. 

Pictures upon request.

Comes with,
10 30round mags
560 rounds of 5.45
Sling 
Cobra red dot sight with russian holster


Cash $1500 OBO
Trades
AR's
Nice AK47's
Rem700 SPS .308 +cash
M&P 9 +cash
M&P 15-22 +cash
Or..."
19,http://www.armslist.com/posts/669019,"For Trade:  TRADED - 2069 rounds of 7.62x51 Ammo PMC, Fame, Tula, Hornady","Fort Mill/Pineville, Charlotte, North Carolina",Offer,"Listed On: Sunday, November 18, 2012",Ammo,no type,no type,no type,no type,TRADED! Thanks for all the interest!
20,http://www.armslist.com/posts/669020,"For Sale:  AMT  ""HARDBALLER"" .45 ACP  / Stainless Steel 1911 Clone","45 miles east, Fayetteville, North Carolina",$ 450,"Listed On: Sunday, December 2, 2012",Handguns,no type,45 ACP                                                                                ,Single Action,no type,"For sale is a AMT built .45 ACP 1911 Clone in Stainless Steel  in VG condition.  This is a US made pistol.  It does have a few dings but still a strong 95% overall.  Comes with one original ""Hardballer"" marked magazine.  I will transfer face to face to NC resident only, and must have a Concealed Carry Permit or a Sheriff's issued Pistol Purchase Permit.   Or I will ship to out of state buyer's FFL dealer.    

$450.00 OBO    Please e-mail or call at REDACTED."
