,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/652000,For Sale:  French Pinfire Revolver,"Simi Valley CA, Los Angeles, California",$ 400,"Listed On: Friday, November 9, 2012",Antique,no type,no type,no type,no type,"This is an antique French Pinfire Revolver chambered in 32pinfire. This gun is in good condition.  The cylinder moves freely and indexes well.  The pistol looks to have originally been nickeled.

Asking $400 obo

Ask for Mark: REDACTED"
1,http://www.armslist.com/posts/652001,For Sale:  Colt handguard,"Centennial, Denver, Colorado",$ 20,"Listed On: Thursday, November 8, 2012",Gun,no type,no type,no type,no type,"Handguard off a colt carbine, asking 20 email with questions."
2,http://www.armslist.com/posts/652002,For Trade:  Glock 26 Gen 3 for AK/AR/Saiga 12/Hi Cal Revolver,"Virginia Beach, Hampton Roads, Virginia",Offer,"Listed On: Friday, November 9, 2012",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"3rd Generation Glock 26 with 2 magazines (both with grip extensions). 3.5lb trigger upgrade. Excellent condition, minor wear. Case, lock and standard glock accessories.

NOTE - Will require VA ID, CCW, and signed bill of sale."
4,http://www.armslist.com/posts/652004,Want To Buy:  SUREFIRE M69 PICATINNY FOREND,"North Suburbs, Minneapolis / St. Paul, Minnesota",$ 250,"Listed On: Thursday, November 8, 2012",Gun,no type,no type,no type,no type,"I'd like to buy your M69 forend, I'm willing to pay $250.00 to $300.00.

contact @ REDACTED"
5,http://www.armslist.com/posts/652005,For Sale:  2 boxes of Federal,"Channahon, Chicago, Illinois",$ 30,"Listed On: Thursday, November 8, 2012",Ammo,no type,no type,no type,no type,Federal Lightning Ammo for collectors.This is 2 full boxes of Federal Cartridge Corporation Lightning .22 long rifle cartridges. Brass case with F headstamp. Cartridges and box are in excellent condition. Product number 510;original $1.00 a box....... $30.00 both local sales preferred. Foid required in Illinois.
6,http://www.armslist.com/posts/652006,For Sale:  OD Green furniture for AR,"Lebanon, Cincinnati, Ohio",$ 150,"Listed On: Friday, November 9, 2012",Gun,no type,no type,no type,no type,"OD Green quad rail (with rail covers to cover rails), broom handle fore grip, pistol-grip with palm pad and 6-position adjustable stock: there is storage compartment for batteries and an accessory rail on the opposite side set up to accept the adjustable cheek plate, but could be an attachment point for accessories like a mag bracket"
7,http://www.armslist.com/posts/652007,For Sale/Trade:  500rds of 7.62x39 & 50rds of .30-06 ammo for .223/5.56,"Middle TN, Tennessee, United States",$ 1,"Listed On: Friday, November 9, 2012",Ammo,no type,no type,no type,no type,"Right now I have only 500 7.62x39 & 50 .30-06 rds left. There is 260rds of PMC 123gr FMJ, 200rds of Monarch 123gr FMJ, 40rds of Wolf 122gr HP. I

50rds of Match Grade .30-06 FMJ

I'm ready to trade/sell. What do you have?"
8,http://www.armslist.com/posts/652008,For Sale:  Adjustable buttstock,"Centennial, Denver, Colorado",$ 20,"Listed On: Saturday, November 24, 2012",Gun,no type,no type,no type,no type,New adjustable buttstock asking 20 email with questions
9,http://www.armslist.com/posts/652009,For Sale/Trade:  bipod,"janesville, Janesville, Wisconsin",$ 20,"Listed On: Sunday, April 21, 2013",Tactical,no type,no type,no type,no type,"i have a bipod that mounts on the rail .it can be from 12inch to about 22..it is adjustable asking 20..

REDACTED"
10,http://www.armslist.com/posts/652010,For Sale/Trade:  Federal Power-Shok .223 Remington 55 gr. SP,"SW PDX, Portland, Oregon",$ 13,"Listed On: Friday, November 30, 2012",Ammo,no type,no type,no type,no type,"Federal Power-Shok .223 Remington 55 gr. Soft Point

Federal #223A

Two 20-rd. boxes @ $13.00 per

Do not send me your phone/text number. Arrangements are made by email only. All transactions are face-to-face, in Portland, cash only. No shipping.

Check out my brand new Mossberg M590A1 12 gauge Persuader 9-shot pump shotgun for sale in the ""Shotgun"" classification."
11,http://www.armslist.com/posts/652011,For Trade:  Colt Commander toward M1A trade,"Near Wheeling Wv, Ohio, United States",Offer,"Listed On: Friday, November 9, 2012",Handguns,Colt                                                                                ,45 ACP,no type,no type,"I have a Colt M1991A Commander stock in all black matt finish, low round count in very good condition I'm looking to trade toward an M1A."
12,http://www.armslist.com/posts/652012,For Sale:  Glock 22,"ludington, Grand Rapids, Michigan",$ 450,"Listed On: Friday, November 9, 2012",Handguns,Glock                                                                                ,40 S&W                                                                                ,Striker Fire,no type,"I have a Glock 22 for sale with one 15 rd mag and night sights, it has been dura coated white with a skull design, some spots on the frame are starting to show wear. Call REDACTED willing to trade or sell make me an offer $450.00 OBO"
