,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/877000,"For Sale:  3 New in Packaging Black Magpul PMAG Magazines, 30 round, 5.56 / .223","Fayetteville, Fayetteville, North Carolina",$ 40,"Listed On: Wednesday, January 30, 2013",Magazines,Ruger                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,"I have 3 black Magpul PMAGs for sale. They are all new in the packaging. 

I am asking $40 per magazine.

I respond quickly to e-mail. If the add is still here, so are the magazines.

Thanks!"
1,http://www.armslist.com/posts/877001,For Sale:  Double Star AR 15 stripped lower,"Knoxville, Knoxville, Tennessee",$ 1,"Listed On: Friday, January 18, 2013",Gun,Ruger                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,I have a new Double Star stripped lower for AR 15. Will trade for 223/5.56 ammo..
2,http://www.armslist.com/posts/877002,For Sale:  beretta m92 15 rnd mags,"columbus, Indianapolis, Indiana",$ 15,"Listed On: Friday, January 18, 2013",Magazines,Ruger                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,I have 10 left. Price is per mag.
3,http://www.armslist.com/posts/877003,For Sale:  27 Colt AR-15 (20) Round Magazines,"North Terre Haute, Terre Haute, Indiana",$ 15,"Listed On: Friday, January 18, 2013",Magazines,Ruger                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,"I have a lot of  27 Colt metal 20 round magazine for an AR.  I'll sell them for $15 each or if someone is interested in the entire lot, make an offer."
4,http://www.armslist.com/posts/877004,For Sale:  new in box dpms ar-15,"south county, St. Louis, Missouri","$ 1,400","Listed On: Friday, January 18, 2013",Rifles,DPMS                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,New in box
6,http://www.armslist.com/posts/877006,"For Sale/Trade:  Mossberg AR 15 with 25 rd magazine and 10 barley used ,","Sw topeka, Topeka, Kansas",$ 395,"Listed On: Friday, January 18, 2013",Rifles,Mossberg                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,Stuff
7,http://www.armslist.com/posts/877007,For Sale:  jager loang italy-ao74-22gr-ga1406,"south haven mi, Kalamazoo, Michigan",$ 600,"Listed On: Friday, January 18, 2013",Rifles,Mossberg                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,"this gun looks exactly like m-16
REDACTED"
8,http://www.armslist.com/posts/877008,For Sale:  New Frontier Armory LW-15 Complete AR15 Polymer Lower Receiver-Black,"Delaware, Columbus, Ohio",$ 375,"Listed On: Friday, January 18, 2013",Rifles,Mossberg                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"New Frontier Armory LW-15 Complete AR15 Polymer Lower Receiver-Black
Brand new, never used and ready to pin to your upper
Includes Stock, trigger, buffer, and buffer spring.
No Trades and must meet in Columbus area."
9,http://www.armslist.com/posts/877009,For Sale:  Sig Sauer M400 Enhanced CASH OR CREDIT CARD,"North Colorado Springs, Colorado Springs, Colorado","$ 2,000","Listed On: Thursday, January 24, 2013",Rifles,Sig Sauer                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Sig Sauer M400 Enhanced 5.56/.223
$2000 CASH OR $2200 FOR CREDIT CARD PURCHASE TO COVER FEES  (credit card purchase would require two forms of ID to match the credit card)
Brand new in the box!
Factory Sealed 30 round magazine included.
Fully metal.
Collapsible Stock.

Willing to meet in Denver area if necessary.
Call Melanie at REDACTED if interested.
(Face to Face)"
10,http://www.armslist.com/posts/877010,For Sale:  Custom AR15,"West bend, Northern WI, Wisconsin","$ 3,500","Listed On: Friday, January 25, 2013",Rifles,Spikes Tactical                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"I built this about a year ago its got about 2,000 rounds through it.  Never had a malfunction of any kind!  I have used pmags, lancer, USGI

CMMG Lower Receiver
Palmetto State Armory Lower parts kit and butt stock
KNS anti roll pins (Gen 2, Mod 2)
Noveske quick disconnect end plate (for turning 2-point sling to a 1-point on the fly) 

Spikes tactical Upper receiver Assembly
Spikes tactical Full Auto Bolt Carrier Assembly
Spikes tactical 5.56 .625 16"" Lightweight barrel (Carbine/M4 Gas system) 
(Extremely Light barrel Great for carrying all day under the sun... ounces add up!!)
troy industry's Front and rear Flip up iron sights (HK style Front)
trs-25 red dot with riser for lower 1/3 co-witness (3 MOA)
A2 Flash hider

troy trx extreme 13"" Rail (lightest rail on the market)  You can put picatinny rails anywhere includes 2x 2"" and 1x 4"" rails   (for mounting lights, lasers, Etc..)
Noveske Quick disconnect slot on the rail 

Blue force gear Padded Sling with Quick disconnect (best sling out there period... Adjustable on the fly check out youtube videos if you have never seen one) 

$3500 OBO"
