,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/896000,For Sale:  1979 Vintage Colt AR15 SP1 New in box with extras,"Western Slope, Western Slope, Colorado","$ 1,500","Listed On: Monday, January 21, 2013",Rifles,Colt                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Included with the sale is a Colt 3x20 scope (has never been mounted), cleaning kit, sling, manuals, and bayonet
Also included is an original Colt 20 round magazine. Optics are clear and sharp.
The gun has been kept in an climate controlled environment. The gun has not been wiped down with oil to show the original condition. No rust or corrosion."
2,http://www.armslist.com/posts/896002,For Sale:  Will trade my Marlin Camp 9 for min of 1300 rounds of 5.7x28 ammo,"nwa, Fayetteville, Arkansas","$ 1,300","Listed On: Monday, January 21, 2013",Rifles,Marlin                                                                                ,9mm Luger (9x19)                                                                                ,Semi-automatic                                                                                ,Rifle,Will trade my Marlin Camp 9 for min of 1300 rounds of 5.7x28 ammo
3,http://www.armslist.com/posts/896003,For Sale:  AIMPOINT M4 STYLE RED DOT W/ MAKO GROUP 3X MAGNIFIER,"MAUMELLE, Little Rock, Arkansas",$ 550,"Listed On: Monday, January 21, 2013",Optics,Marlin                                                                                ,9mm Luger (9x19)                                                                                ,Semi-automatic                                                                                ,Rifle,AIMPOINT M4 STYLE RED DOT SCOPE NEW IN BOX. INERT DISPLAY. THE MAKO GROUP 3X MAGNIFIER NEW IN PACKAGE.
4,http://www.armslist.com/posts/896004,For Sale:  Slide Fire SSAR15 SBS,"California, California, United States",$ 330,"Listed On: Monday, January 21, 2013",Rifles,Marlin                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"This a new SSAR-15 SBS slide fire stock. This is the newest cutting edge slide fire stock for the AR-15. Allows shooter to shoot as quickly as desired.
Easily installs on most AR-15 rifles equipped with a carbine style buffer tube.
No permanent modifications necessary. This is for a right handed shooter."
5,http://www.armslist.com/posts/896005,For Sale:  7.62by39 ammo,"north salem, Indiana, United States",$ 100,"Listed On: Monday, January 21, 2013",Ammo,Marlin                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,I have 250 rounds of 7.62by39 ammo im asking 100 cash the price is firm must pick up today its wolf
6,http://www.armslist.com/posts/896006,"For Trade:  Remington 1911 (250 rounds) trade for AK-47 or SKS and Cash. Remington R1 45acp. Like New, Accurate, Case, Lock and 2 Mags. 250 Rounds of 45acp, Cleaning kit and oil.","Kettering. Meet at Shooting Grounds., Dayton, Ohio",Offer,"Listed On: Thursday, February 28, 2013",Handguns,Remington                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,"Trade for an AK-47 with a wood stock or folding stock. Doesn't matter if it's Century Arms Romanian, Polish, Hungarian, Norinco(chinese). Remington R1 1911 has roughly 400 rounds through her. She was oiled every time. Super accurate. 

Gun was $599 in October. I have about 250 rounds. I realize that AK-47s have gone up in price over the last couple months but they are already coming down. Please don't hesitate to offer a trade as long as it's an AK-47 and with a wood stock, or side, underfolder. If you have a higher end AK let me know what the trade+cash would be on my end. 


Let me know if you would like additional pictures."
8,http://www.armslist.com/posts/896008,Want To Buy:  Glock 26,"Charlotte, Charlotte, North Carolina",$ 500,"Listed On: Monday, January 21, 2013",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"I'm looking for a Glock 26 3rd or 4th generation. I have cash, permit, and ID."
9,http://www.armslist.com/posts/896009,"For Sale/Trade:  Hi-Point 4095TS, great AR alternative.","Haverhill, Massachusetts, United States",$ 550,"Listed On: Monday, January 21, 2013",Rifles,Hi Point                                                                                ,40 S&W                                                                                ,Semi-automatic                                                                                ,Rifle,"New condition, .40 cal, Exactly like one in picture.(except i removed the ugly yellow and pink stickers)  I bought it new in October, took it out and put 40 flawless rounds through it then took it home cleaned and oiled it, I got an ar15 as a birthday gift a couple weeks later so I no longer need it. With all this craziness if you weren't able to get an AR this is a great alternative, especially this .40 cal version, the 9mm verison is under powered and the 45 is a slower round. But this .40 SW version coming out of the longer carbine barrel it reaches 10mm round stopping power and the ammo is a lot easier to find that .223/5.56. Comes with 1 10 round Magazine, Factory trigger lock, and factory Hi-Point tool.  
** these will continue to rise in value because of this current ridiculousness, so get you're hands on one now."
12,http://www.armslist.com/posts/896012,For Sale:  Taurus Judge Public Defender edition 2.5 inch---WITH HOLSTER & AMMO,"North Side, South Bend, Indiana",$ 350,"Listed On: Monday, January 21, 2013",Handguns,Taurus                                                                                ,45 Long Colt                                                                                ,Double / Single Action                                                                                ,Revolver,"Bought this brand new from midwest gun exchange in mishawaka IN 3 months ago.  10 rounds of .45 LC and 8 rounds of .410 shot thru it and THATS IT.   It comes with an Uncle Mikes inside-the-waistband holster and one combo box of .410/.45 LC, and the origional box with ALL papers and gun lock.   Getting rid of it because I now get LE discounts on Glock."
13,http://www.armslist.com/posts/896013,For Trade:  NIB Glock 23c,"elkhart, South Bend, Indiana",Offer,"Listed On: Monday, January 21, 2013",Handguns,Glock                                                                                ,40 S&W                                                                                ,Striker Fire                                                                                ,Pistol,I have a new in box glock 23 c ported barrel. Comes with everything from factory. 2 13 round mags. I'm looking to trade for?? You can text anytime at REDACTED
14,http://www.armslist.com/posts/896014,For Sale:  AR 15 Mags,"Laramie, Laramie, Wyoming",$ 30,"Listed On: Monday, January 21, 2013",Magazines,Glock                                                                                ,40 S&W                                                                                ,Striker Fire                                                                                ,Pistol,"AR 15 / M 16 MAGAZINES 20 rounders
US made, used in perfect shape. If you are tired of looking and can’t find them, And you don’t want to pay $ 80 each in Ft Collins I have some for sale.
$ 30 each or 4 for $ 100 may consider some trades.
In Laramie
 phone# 3o7-7 for 2- 236 for"
15,http://www.armslist.com/posts/896015,For Sale:  SEALED TIN Pre Ban Steel Core Armor Piercing 7.62 x 39 SKS AK Ammo,"Seattle, Seattle, Washington",$ 600,"Listed On: Monday, January 28, 2013",Ammo,Glock                                                                                ,40 S&W                                                                                ,Striker Fire                                                                                ,Pistol,"Update - The spare 100 rounds on stripper clips have sold. I still have the hermetically sealed tin containing 550 rds, reducing the price to $600 for the sealed tin!

-------------------------
I have some rare pre-ban steel core armor piercing 7.62 x 39 ammunition available. It was classified AP by the BATFE, never to be imported again. Get it while you still can!

I saw this same ammo selling for $2 per round at a gun show last week.

This listing is for 550 rds already ON STRIPPER CLIPS in a HERMETICALLY SEALED TIN!! It is rare to find a sealed tin of this ammo, and this is my last one! Take it away for $749.95 

I also have a spare 100 rounds on stripper clips I am selling for $150.


Inquire if interested!"
16,http://www.armslist.com/posts/896016,"For Sale:  Colt 4"" Python","sw, Fort Wayne, Indiana","$ 1,425","Listed On: Monday, January 21, 2013",Handguns,Colt                                                                                ,357 Magnum                                                                                ,Double Action                                                                                ,Revolver,I bought this brand new from Herm @ Allen County Gun Works.  This was my carry weapon back in the days.  I have a pair of hogue combat grips installed.  Don't waste your time with crap offers.  This gun looks brand new.
18,http://www.armslist.com/posts/896018,For Sale:  9mm ammo,"north bossier, Shreveport, Louisiana",$ 1,"Listed On: Tuesday, May 7, 2013",Ammo,no type,no type,no type,no type,"selling 9mm ammo; brass case and fmj; $22 per 50 rounds


prices are negotiable and i am open to trades for guns or silver
thanks"
21,http://www.armslist.com/posts/896021,For Sale:  AR-15 PMags in 5.56/223,"West Cleveland, Cleveland, Ohio",$ 35,"Listed On: Monday, January 21, 2013",Magazines,no type,no type,no type,no type,"I have 15 Pmags for an AR-15 in 5.56/.223 new in the wrapper for sale.  These are the model with the dust cover.  I couldn't get all 15 in a good picture, so the five in the photograph are representative of what you will be buying.

$35.00 each.  This is below current market price, so I'm not going to travel far to make a sale.  Cash only, FTF.  At the moment, there are no laws restricting these, so I will not be checking ID.

I am located in the Kamm's Corner area of western Cleveland.

I am not interested in any trades."
22,http://www.armslist.com/posts/896022,For Sale:  400 rds wolf 223,"east end, Louisville, Kentucky",$ 200,"Listed On: Monday, January 21, 2013",Ammo,no type,no type,no type,no type,400 rds wolf 223.  $200 call or text REDACTED.
23,http://www.armslist.com/posts/896023,For Sale:  Chest rig,"Bowling Green, Bowling Green, Kentucky",$ 20,"Listed On: Saturday, January 26, 2013",Tactical,no type,no type,no type,no type,"I bought this new and have never used it. Excellent shape, never issued. One size fits all, adjustable to many sizes."
24,http://www.armslist.com/posts/896024,For Sale:  .223 ammo,"Raleigh, Raleigh / Durham / CH, North Carolina",$ 250,"Listed On: Monday, January 21, 2013",Ammo,no type,no type,no type,no type,"I have 400 loose rounds of remington .223 55grain.
250.00 firm"
25,http://www.armslist.com/posts/896025,For Sale:  Remington model 597 22. LR magazine. (30 rounds),"Southern utah, Utah, United States",$ 50,"Listed On: Monday, January 21, 2013",Magazines,no type,no type,no type,no type,Remington model 597 22 magazine. Clear polymer construction. Holds 30 rounds
27,http://www.armslist.com/posts/896027,Want To Buy:  Multiple Guns (have Bushmaster XM15/E2S M4 for trade + AR goodies),"Lexington, Richmond, Berea, Lexington, Kentucky",$ 1,"Listed On: Monday, January 21, 2013",Handguns,no type,no type,no type,no type,"Good afternoon everyone -
I have a loaded Bushmaster XM15/E2S M4 package (gun, 7 mags [5 30 rounders, 2 20] - all loaded + 85 rounds of extra ammo = $275 total) that i'm looking to trade for a few different guns.

Check out this post to see what i'm looking for, to see the details of my gun and get in touch with me if you're interested: http://www.armslist.com/posts/892996/lexington-kentucky-rifles-for-sale-trade--bushmaster-xm15-e2s-m4---extras--trade-to-multiple-guns

Thanks for looking and have a great day!

** Just for quick reference for you, here's what i'm looking to trade towards **
I am looking to trade this gun for multiple other guns, or quality guns WITH boot.
- Here's my ideal pairing:
Ruger SR1911 (45acp) + Ruger Mark III or 22/45 (22LR) & a Ruger 10/22 (or the SR22 version). All guns must have mags with them and preferably have ammo. Must be in great shape (minor wear from usage is okay, but mistreated and neglected guns are NOT)....your guns must also have a clean and legal history. I will check into them.

I would also consider trades towards the following guns (paired or with boot):
- Ruger SR22 (the pistol or rifle)
- Glock 17, 19, 26 or 34
- Springfield XD subcompact or full size (9mm versions)
- S&W M&P (9mm versions)
- Other nice 1911's
- 12 gauges

** Trade Value **
If your offer is not that exact pairing I've mentioned above, my trade value is around $2,000-2,200. Cash price is undecided as I'm more interested in getting the above mentioned guns....but if you want to buy it shoot me an offer."
28,http://www.armslist.com/posts/896028,For Sale:  Taurus TCP (yellow) .380,"Thompsons Station, Nashville, Tennessee",$ 350,"Listed On: Monday, January 21, 2013",Handguns,Taurus                                                                                ,380 ACP                                                                                ,Double Action                                                                                ,Pistol,"description
I have a like new yellow/stainless Taurus TCP.

This gun has been fired, but very little. I will include a Blackhawks Size 2 pocket holster, a holster for the belt (very conceal friendly), and all of the factory stuff that came with the pistol. This includes two magazines. 

There is one full, one partial box of 50 rounds (70 total) FMJ, 1 box of Federal HydraShok unopened.

Looking to trade, can add cash (or ammo) for the right deal. These are hard to find right now, and this one is in excellent condition. 

I'm not interested in lowball offers... 

Looking for Walther P22, Sig P290rs, other subcompact 9mm or .40 caliber pistols. Also will consider home defense shotguns and other tactical modern firearms.."
29,http://www.armslist.com/posts/896029,Want To Buy:  Glock 17 and 23 magazines,"Pittsburgh, Pittsburgh, Pennsylvania",Offer,"Listed On: Monday, January 21, 2013",Magazines,Taurus                                                                                ,380 ACP                                                                                ,Double Action                                                                                ,Pistol,Looking to buy some oem glock magazines for a glock 17 or 23 email me if your interested in selling any also I do have a glock 33 round 9mm magazine that I'm willing to trade for the right real
30,http://www.armslist.com/posts/896030,For Sale:  BRAND NEW SCAR 16s,"Colorado, Colorado, United States",$ 1,"Listed On: Monday, January 21, 2013",Rifles,FN Herstal S.A.                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"I have a super nice amazing condition scar16 for sale. the gun comes with 7 30 round mags and 2 40 round mags, eotech xps2, 3x magnifier, coustom houge ergo grip, and mag pull forward grip. asking 5500 or best offer. might trade for a vehicle maybe a bike."
31,http://www.armslist.com/posts/896031,For Sale:  Hi point 995TS 9mm carbine,"South, Wichita, Kansas",$ 425,"Listed On: Monday, January 21, 2013",Rifles,Hi Point                                                                                ,9mm Luger (9x19)                                                                                ,Semi-automatic                                                                                ,Rifle,"9mm carbine comes with 2-10rd mags and a scope with illuminated reticles and laser. 

425 firm"
32,http://www.armslist.com/posts/896032,For Sale:  like new saiga ak-47 7.62x39,"ne, Salem, Oregon","$ 1,100","Listed On: Monday, January 21, 2013",Rifles,Saiga                                                                                ,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,"very low round count on this saiga ak, very smooth and very nice rifle asking $1100 obo call or txt REDACTED"
33,http://www.armslist.com/posts/896033,For Sale/Trade:  smith & wesson m&p15 and 100 rnd drum,"Paintsville, Kentucky, United States","$ 1,600","Listed On: Saturday, February 23, 2013",Rifles,Smith & Wesson                                                                                ,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,Just what it says plus 100 pmc brass rounds. 1600 dollars
