,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/811000,For Sale:  For Sale: AR 15 Panther Arms AR 15 - SOLD,"Andalusia Al, Alabama, United States","$ 1,475","Listed On: Monday, January 7, 2013",Rifles,DPMS                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"New In Box Panther Arms AR 15 I Shot About 20 Rounds To Try It Out And Put It Back In The Box It's A Great AR 15 Nice And Lite, I Like It Better Then The Sig.
Comes With 1 30RD Mag Chamber Flag & Box.  REDACTED"
2,http://www.armslist.com/posts/811002,For Sale/Trade:  Rossi .357 magnum model 461 nickel,"West Nashville, Nashville, Tennessee",$ 350,"Listed On: Monday, January 7, 2013",Handguns,Rossi-Braztech                                                                                ,357 Magnum                                                                                ,Double / Single Action                                                                                ,Revolver,"Rossi .357 magnum model 461 nickel and 2 speed loaders, box of .38 plus P included."
3,http://www.armslist.com/posts/811003,For Sale/Trade:  Semi-auto Guns for sale or trade,"albany, Albany, New York",$ 1,"Listed On: Saturday, January 12, 2013",Rifles,Smith & Wesson                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"I am in the process of cleaning out all my semi-auto guns 1st come 1st serve.
Trades accepted..no junk....
Call Doug 518-4two9-one88four
No low ballers? all reasonable cash offers accepted.
here is the list:
S&W MP15-22 w\accessories (new 2012)
Saiga carbine 7.62x39 (synthetic stock)
Saiga 5.56/223 dragov sniper stock with scope mount"
4,http://www.armslist.com/posts/811004,For Sale:  Remington 700 SPS .308 Win,"North Charleston, Charleston, South Carolina",$ 500,"Listed On: Monday, January 7, 2013",Rifles,Remington                                                                                ,308/7.62 NATO                                                                                ,Bolt Action                                                                                ,Rifle,"Selling a standard Remington 700 SPS chambered in .308 Win.  Never fired, NO SCOPE.  Has the original Remington factory synthetic stock."
5,http://www.armslist.com/posts/811005,For Sale/Trade:  MOSSBERG 535 MOSSY OAK 12GA TURKEY BARREL,"Dublin, Columbus, Ohio",$ 295,"Listed On: Tuesday, January 22, 2013",Shotguns,Mossberg                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,"This gun has a fiber optic front sight and 3.5"" chamber, and also includes a sling and aftermarket Ported Turkey Choke. I will also include a camo holographic sight free of charge. The gun does show some wear in the finish, but nothing significant. The bore is clean and the gun is mechanically perfect."
6,http://www.armslist.com/posts/811006,For Sale/Trade:  Mini 14 wood stock & heat shield,"Wells River., Vermont, United States",$ 85,"Listed On: Wednesday, January 30, 2013",Gun,Mossberg                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,"Excellent condition wood stock for Ruger Mini 14, comes with the factory heat shield also. I replaced this stock with a tactical style so I'm getting rid of it. The butt plate had a couple scratches in the plastic but this stock looks almost new.

Please email or text REDACTED"
7,http://www.armslist.com/posts/811007,"For Sale:  Federal .22LR Ammo Two Packs of 550 Rounds, 1100 Rounds Total - $20 per box","Gresham, Portland, Oregon",$ 40,"Listed On: Monday, January 7, 2013",Ammo,Mossberg                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,"1100 Rounds of .22LR at $20 per box and $40 for both
I also have 10/22 Hi-Cap magazines

Phone call required to confirm sale and meet time in Gresham"
8,http://www.armslist.com/posts/811008,For Sale:  9mm AR15 w/ 22lr upper complete With Ammunition,"New London, Minnesota, United States","$ 5,000","Listed On: Tuesday, January 29, 2013",Rifles,Yankee Hill Machine                                                                                ,9mm Luger (9x19)                                                                                ,Semi-automatic                                                                                ,Rifle,"I would consider Cash/Trade mix, tell me what you got 

This weapon system will only be for sale until February 1st, then it will be hid away in the safe. (for obvious reasons) 
I've now added a little over 1,500 round of 9mm ammo to the deal.  

 i will list what I have paid to put this together.

1500 rounds 9mm
Yankee Hill Machine 9mm Specter upper ($1,200)
Mega Machine shop complete lower ($550)
Tactical Solustions 22lr complete upper ($580)
Eo-Tech 512 ($475)
Laser Genetics Green Laser designator ($300)
Laser Max Uni-Max Green ($350)
Mission First Tactical Zombie furniture ( I won this)
Slide Fire ($360)
6 x 32 round 9mm steel mags ($300 total)
6 x 26 round black dog 22lr with couplers  ($150)
all exposed rail covered with rail protectors.
Zombie Sling (custom made myself)

The 22lr upper works great, but is picky with the ammo, i've found the CCI AR ammo stuff to be almost flawless.  The Slide Fire on the upper is way too much fun to be legal (and probably soon won't be ) the slide fire does take some practice to get the right amount of pull forward to function perfectly.  All around a great alternative to hard to find rifle calibers.  have extra butt stock, tube, springs and buffer

I have always used SentrySolutions on this system, but will return it to conventions oils/solvents"
9,http://www.armslist.com/posts/811009,For Sale:  Mossberg model 715T Tactical 22LR,"Indep, Blue Springs, Buckner, Grain Valley, Kansas City, Missouri",$ 375,"Listed On: Monday, January 7, 2013",Rifles,Mossberg                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,"I have a real nice clean Mossberg 22LR with optics, forearm grip, adjustable stock and 1-10round mag.  This is no big heavy AR but the 22LR ammo is cheap and plentiful and will stop a Zombie with a well placed shot.  Also alot of fun for target plinking and small varmits. Bob REDACTED"
11,http://www.armslist.com/posts/811011,"For Sale/Trade:  Norinco Mak 90 AK47 sell or trade for sks ""m""","north dsm, Iowa, United States","$ 1,200","Listed On: Monday, January 7, 2013",Rifles,Norinco                                                                                ,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,"Looking to posiibly trade or sell my very nice Norinco Mak 90 AK47 variant. The mak is very nice and has a very low round count. Comes with the original thumbhole stock and the chicom regular stock. Has a scout scope mount that can be included or I also have the original sight leaf. Looking to trade for a SKS ""M"" or ""D"" model only and may require cash from your side depending on condition. I would also consider trades for other AK47 variants. Might be persuaded to sell but would have to be in the $1200 range. I hate that prices are out of whack right now, but the fact that a possible ban might make these guns very hard to come by warrants the prices asked. While some are just ridiculous others are not that far off. If you try and replace your rifle do you suppose the seller will reduce just because you sold yours for less? Until this all settles down or something really happens so goes the price. Have you priced ammo online? One dollar a round for .223...ouch. Anyway enough with the soapbox, don't like my price? Offer less but lowball offers will be joyfully rejected. Email, text or call 515-418-6zero6zero"
