,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/511000,For Sale:  Sig Sauer 1911 RCS 45acp,"Rock Hill, Rock Hill, South Carolina",$ 800,"Listed On: Saturday, August 11, 2012",Handguns,Sig Sauer                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,"Shot twice, like new w holster"
1,http://www.armslist.com/posts/511001,For Sale:  7.62 by 54 R armor piercing ammo 20 rounds,"South of Lowell, Gary, Indiana",$ 20,"Listed On: Saturday, August 11, 2012",Ammo,no type,no type,no type,no type,"I bought this at a gun show. They are legal to own but you can't shoot them at any ranges in Indiana.  20 bucks, that is a dollar per round. 

http://www.flickr.com/photos/79954694@N02/REDACTED/

I also have some regular Bulgarian FMJ surplus  7.62 by 54 R ammo that I would sell for 7 bucks per package of 20."
2,http://www.armslist.com/posts/511002,For Sale:  glock 17 gen 3 trade,"franklin, Dayton, Ohio",$ 1,"Listed On: Saturday, August 11, 2012",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,wanting to trade my glock 17 gen 3 for a m&p or xdm 9 or 40 or sell with the right price. its like new!! i have like 150 round shoot through it. email or text only REDACTED
3,http://www.armslist.com/posts/511003,For Sale:  Palmetto State Armory AR-15 Firing Control Group Trigger,"Palm Bay / Melbourne, Florida, United States",$ 30,"Listed On: Saturday, August 11, 2012",Gun,no type,no type,no type,no type,"Hi, up for sale I have a brand new in the wrapper Palmetto State Armory mil-spec trigger group for the AR15. This firing control group includes trigger, hammer, disconector and all required springs and pins. Asking for $30

REDACTED"
4,http://www.armslist.com/posts/511004,"For Sale/Trade:  Ruger Gunsite Scout $747 AK 47 $500,Ar 15 $600, Mini 14 $645, Bushmaster$875,","Lake county, Cleveland, Ohio",$ 500,"Listed On: Saturday, August 11, 2012",Rifles,Century International Arms                                                                                ,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,"DEALER
ALL ABOVE ITEMS ARE NEW TEXT 440-34ONE-873THREE
HAVE GLOCKS @ $485 AND UP, RUGERS, TAURUS, SMITH AND WESSON, SIG SAUER, KELTEC"
6,http://www.armslist.com/posts/511006,For Sale:  Ruger LC9 compact 9MM,"N Suburbs, Illinois, United States",$ 410,"Listed On: Saturday, August 11, 2012",Handguns,Ruger                                                                                ,9mm Luger (9x19)                                                                                ,Double Action                                                                                ,Pistol,"Ruger LC9. Lightly used. 500 rounds fired. All original equipment when new is included.
450 rounds of Federal Champion 115 GR FMJ
100 rounds of Federal Classic HI-SHOK 115 JHP
14 rounds of Hyrda-Shok
14 Plano 9mm ammo boxes
Extra LC9 magazine
Soft holster

This is a great CCW. This was my wifes weapon until it was replaced.

Your Price for the whole package would be, $410.00. This is a firm price, for less I'll keep the gun.

All Illinois laws will be followed in purchase. FOID card and 72 hour waiting period. $50.00 to hold the gun. Can meet within 30 Mile radius of Northbrook Illinois."
7,http://www.armslist.com/posts/511007,For Sale:  gone,"oakland county/hazel tuckey, Detroit, Michigan",$ 150,"Listed On: Saturday, August 11, 2012",Shotguns,no type,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,sold
10,http://www.armslist.com/posts/511010,For Sale:  Remington 700 CDL SF 270 WSM,"Mooresville, NC, Charlotte, North Carolina",$ 785,"Listed On: Saturday, August 11, 2012",Rifles,Remington                                                                                ,270 WSM                                                                                ,Bolt Action                                                                                ,Rifle,"Like new Remington 700 CDL SF (Stainless Steel with Fluted Barrel) 270 WSM Bolt Action Rifle with 24"" bbl, X-Mark Adjustable Trigger, and R3 Recoil Pad. This rifle is 99%, low round count - looks like it has never been shot or hunted with. 

Thanks for looking!"
11,http://www.armslist.com/posts/511011,For Sale/Trade:  995 carbine and single six,"Olympia, Washington, United States",$ 700,"Listed On: Saturday, August 11, 2012",Handguns,Glock                                                                                ,45 ACP                                                                                ,Striker Fire                                                                                ,Pistol,"The Hi Point is like new, classic model with the chrome reciever cover and barrel shroud. Will sell this one for $300
The single six is an old model made in 1957, very cool old .22 revolver, would sell this one for $400 
REDACTED 
feel free to make offers. I would trade both for a nice 3rd gen Glock 21, or a 1911 like Citadel/hogue, RIA, Taurus. Underfolder AK's are cool too if you have one"
12,http://www.armslist.com/posts/511012,For Trade:  Trade PSA m4a1 patrol rifle 5.56/223 trade for a highend 1911,"Charleston, Charleston, South Carolina",Offer,"Listed On: Saturday, August 11, 2012",Handguns,no type,223/5.56 NATO,no type,no type,"I'm not interested in selling it, just trade for the right 1911. I only have 250 rnds through it, and no problems, This is a flat top with no sights I have an aim sports acog type scope with green laser."
