,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/494000,For Sale/Trade:  Mossberg 4X4  30-06,"Big Cabin, Ok, Oklahoma, United States",$ 385,"Listed On: Monday, July 30, 2012",Rifles,Mossberg                                                                                ,30-06 Springfield                                                                                ,Bolt Action                                                                                ,Rifle,"Ihave a Mossberg 4X4 in 30-06 caliber for sale or trade. It has a wood stock, matte blue finish, fluted barre, accu triggerl and a detachable muzzle brake.  This gun has been shot 10 times and comes with the box and all paperwork.  you can text me at REDACTED"
1,http://www.armslist.com/posts/494001,For Trade:  Taurus PT92 AF,"macks creek, Springfield, Missouri",$ 1,"Listed On: Monday, October 15, 2012",Handguns,Taurus                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,I have a Taurus PT92 AF I'm looking to trade. Its near identical to the Beretta that the military has used except it shoots much better. Holster and 2- 15 rd mags to go with it. Will throw in some ammo (hollow& fmj). I love the gun. Original wood hand grips. Steel frame. Weighted just beautifully. Recently purchased conceal carry holster to possibly add. & hip/leg holster
2,http://www.armslist.com/posts/494002,For Sale:  sold,"aurora, Denver, Colorado",$ 250,"Listed On: Monday, July 30, 2012",Handguns,no type,45 Long Colt                                                                                ,Single Action                                                                                ,Revolver,has had 60 rounds in it
3,http://www.armslist.com/posts/494003,For Sale/Trade:  Magpul MOE carbine handguards,"wichita, Wichita, Kansas",$ 25,"Listed On: Monday, July 30, 2012",Tactical,no type,no type,no type,no type,"Black in color and in perfect condition. Looking to trade for a sling buffertube attachment for my milspec AR or, a few steel mags, or a nice rail bipod, or an angled foregrip that fits on a rail or a full set of FDE rail ladders to cover my quadrail....may take other trades or sell.  REDACTED"
4,http://www.armslist.com/posts/494004,For Sale:  Sako L61R .338 Win Mag,"Buda, Austin, Texas",$ 800,"Listed On: Monday, July 30, 2012",Rifles,Sako                                                                                 ,338 Winchester Magnum                                                                                ,Bolt Action                                                                                ,Rifle,"Early Sako L61R .338 Winchester Magnum (3 lug bolt). Used sixties vintage well cared for rifle. Has been hunted but not abused. 
- Bore is excellent.
- Trigger breaks crisply (4lbs).
- Metal is very good with no rust. Normal wear and some scratches on floor plate. 
- Stock is in very good shape with original Sako pad. 

** Original Sako rings available ($50)."
5,http://www.armslist.com/posts/494005,For Sale:  10/22 Ruger,"Colorado Springs, Falcon, Colorado Springs, Colorado",$ 200,"Listed On: Monday, July 30, 2012",Rifles,Ruger                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,"Ruger 10/22.  New scope and will throw in old scope for free.

REDACTED
REDACTED"
6,http://www.armslist.com/posts/494006,For Sale:  public defender,"aurora, Denver, Colorado",$ 500,"Listed On: Monday, July 30, 2012",Handguns,Taurus                                                                                ,no type,Double / Single Action                                                                                ,Revolver,custom grips upgaded front sight 2holsters and ammo 2 custom speedloader.
8,http://www.armslist.com/posts/494008,For Sale:  Remington Woodsmaster 742 30 – 06 Autoloading Rifle with Simmons Scope,"Jefferson County, Louisville, Kentucky",$ 350,"Listed On: Monday, July 30, 2012",Rifles,Remington                                                                                ,no type,no type,Rifle,"PRICE:  $349.99

- Has brown wood stock
- Simmons Scope 3x – 9 x 40, Model # 1012
- Has magazine that holds 4 + 1 rounds of ammo
- There are no cracks or dents
- CONDITION: Normal use to include very minor scraps / scuffs / marks from handling

If you have any questions, please contact me"
9,http://www.armslist.com/posts/494009,"For Trade:  Benelli Supernova 3.5"" 28 "" vr bbl","Beaufort, South Carolina, United States",Offer,"Listed On: Monday, July 30, 2012",Shotguns,Benelli                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,"Basic black. 3.5"" chamber. Has sealed bad with extra chokes etc. Still has the mag plug. Looks unfired. No box or papers. Comes with a box of 3.5"" oo buck. Looking to trade for something else."
10,http://www.armslist.com/posts/494010,For Sale:  trade marlin 336 for scope,"ft carson, Colorado Springs, Colorado",$ 300,"Listed On: Monday, July 30, 2012",Rifles,Marlin                                                                                ,35 Remington                                                                                ,Lever Action                                                                                ,Rifle,Want to trade my marlin 336 in 35 remington for a good scope.
