,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/684000,For Sale:  Ncstar Tac vest,"north branch, Minneapolis / St. Paul, Minnesota",$ 50,"Listed On: Monday, November 26, 2012",Holsters,no type,no type,no type,no type,"I believe its a medium but is very adjustable in the shoulders, sides, and belt. comes with cross draw pistol holster, 5 pistol mag pouches, 3 AR/AK mag pouches, has 2 interior map pouches, and the breast pocket. just never use it, no rips, tears nothing, same as the day i got it. call or text REDACTED"
1,http://www.armslist.com/posts/684001,For Sale:  Mossberg 500 slugger excellent condition,"Clarksville, Nashville, Tennessee",$ 250,"Listed On: Monday, November 26, 2012",Shotguns,Mossberg                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,"slug barrel 500 (24in)  great sights, ported barrel, gun is mint condition with less than 30 slugs shot.  comes with sling and a few slugs.  will trade for hunting rifle in 357mag, 270win.  if no scope it must have iron sights

REDACTED"
3,http://www.armslist.com/posts/684003,For Sale/Trade:  Remington 1100 Magnum,"kingsport, Tri-cities, Tennessee",$ 650,"Listed On: Monday, December 10, 2012",Shotguns,Remington                                                                                ,12 Gauge                                                                                ,Semi-automatic,no type,"I have a nice older Model 1100 Remington Magnum, 28 inch vented rib barrel. I shoot the 2-3/4 magnums , Have been for years, but the Barrel can be changed to shoot three inch, and yes you can still buy the 2-3/4 inch Magnums shells, ,  i killed alot of birds with the gun never had the need for the three inch, this is how it was when i got this thing years ago, may trade on other guns let me know what you have. thanks"
4,http://www.armslist.com/posts/684004,For Sale/Trade:  Glock 19 Gen 2,"Arvada, Denver, Colorado",$ 475,"Listed On: Monday, November 26, 2012",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire,no type,"Up for sale is a Glock 19 Gen 2 purchased brand and am the only owner of thos gun. Very ffew rounds fired and it is in excellent condition. Comes with case, 4 magazines, and booklet. Asking $475/obo or trade for Springfield XD or XDM 9mm +/- cash on the trade. Pictures arent uploading on armslist, email me and I'll send you them.

Call Ben
REDACTED"
6,http://www.armslist.com/posts/684006,Want To Buy:  Gen 4 only*,"Arlington, Memphis, Tennessee",$ 445,"Listed On: Monday, November 26, 2012",Handguns,Glock                                                                                ,40 S&W                                                                                ,Striker Fire,no type,looking for a gen 4 Glock 23 or 19 $445 contact Brent @ REDACTED
8,http://www.armslist.com/posts/684008,For Trade:  Stainless Ruger 10/22 With new Houge Rubber stock.,"Penfield, Rochester, New York",Offer,"Listed On: Monday, November 26, 2012",Rifles,Ruger                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,"2003 ..$700 build for trade. Stainless receiver, Green Mountain bull barrel, Simmons 3-9x32 scope, aluminum trigger and housing, nylon sling with Uncle Mikes swivels and more. I am disabled and will never use it! I can no longer shoot at the range or in the field. Looking to trade for home defense shotgun With 18 to 20 inch barrel for my home. Trade is worth 500 dollars. No Junk please. Even trade for a good condition 12 or 20 gauge tactical shotgun. Let me know what you have to trade. Text or email pictures or call Mark REDACTED"
9,http://www.armslist.com/posts/684009,For Sale/Trade:  primos ele. coyote call,"eldorado, Wichita, Kansas",$ 125,"Listed On: Monday, November 26, 2012",Hunting,no type,no type,no type,no type,Have a good cond. Primos coyote call only used a few times works good. You can text me at REDACTED
10,http://www.armslist.com/posts/684010,Want To Buy:  WTB A PISTOL,"Huntsville, Huntsville, Alabama",Offer,"Listed On: Monday, November 26, 2012",Handguns,no type,no type,no type,no type,"I have a 60 round surefire mag for AR-15, 72 rounds of .308, 64 rounds of 9mm, and $100 cash I'd like to trade for a pistol.    NO .22 PISTOLS"
11,http://www.armslist.com/posts/684011,For Sale:  $350.00 O.B.O.,"Flossmoor, Chicago, Illinois",$ 350,"Listed On: Monday, December 24, 2012",Handguns,Ruger                                                                                ,22 Long Rifle                                                                                ,Single Action,no type,"Ruger Single Six ,22lr, 9 inch Barrel, extremely fun to shoot."
12,http://www.armslist.com/posts/684012,"For Sale:  WTS NEW Accuracy International Factory Bipod , AI FDE Skins","Ozark, Springfield, Missouri",$ 350,"Listed On: Monday, November 26, 2012",Gun,no type,no type,no type,no type,"WTS 100% new Accuracy International factory Bipod with spigot 350.00 FIRM

NEW Accuracy International factory hand stop $45.00 FIRM 

NEW Accuracy International factory FDE Stock skins for AE, AWP folder $275.00 FIRM 

No Trades"
