,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/854000,For Sale:  10 New Brownell Ar15 Mags,"Smyrna, Nashville, Tennessee",$ 300,"Listed On: Tuesday, January 15, 2013",Magazines,Ruger                                                                                ,300 Winchester Magnum                                                                                ,Bolt Action                                                                                ,Rifle,"I have 10 brand new brownell steel ar15 30 round mags. They are $300 for all ten, price is frim. I am looking to get an ankle pistol in 357,38, or 9mm. I could but some cash down. Please call or text me at REDACTED."
1,http://www.armslist.com/posts/854001,"For Sale:  Ar15 YHM RRA complete 10.5"" upper WITH BCG","Pelahatchie, Jackson, Mississippi","$ 1,000","Listed On: Tuesday, January 15, 2013",Rifles,Yankee Hill Machine                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic,Rifle,"Complete 10.5"" upper. 223. It's all Yankee hill except for the upper receiver itself. It RRA. FIRED VERY LITTLE!! Comes complete with bcg!! Call or text REDACTED"
2,http://www.armslist.com/posts/854002,For Sale/Trade:  SIX - 30 round metal pre-ban magazines for AR-15,"All of Pennsylvania, Pennsylvania, United States",$ 250,"Listed On: Tuesday, January 15, 2013",Magazines,Yankee Hill Machine                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic,Rifle,"For sale are SIX - 30 round metal ar15 magazines.  These magazines are in perfect working order.  Two are Colt and the rest are random. I have never had a jam with them.  I will send the items next day air free of charge to you.

OR BEST OFFER"
3,http://www.armslist.com/posts/854003,For Sale:  Windowed PMAGs at Gander Mtn Hilliard - OUT,"Hilliard, Columbus, Ohio",$ 25,"Listed On: Tuesday, January 15, 2013",Magazines,Yankee Hill Machine                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic,Rifle,"All-

I saw one user post last night about Gander Mountain in Hilliard having a box of windowed PMAGs for sale for $24.99.

Just walked out of the store and they sold out of them yesterday. Talked with two associates in the ordering department who were going through their POs for Magpul coming into the store but like most other places everything they have to the company is backordered with no tentative date. Information they received from above them said 2-3 weeks minimum.

I'll try and visit the store once or twice a week and keep everyone posted to avoid paying huge mark ups for these."
4,http://www.armslist.com/posts/854004,Want To Buy:  Mini 14 mags/SkS mags,"Grand Junction, Western Slope, Colorado",Offer,"Listed On: Tuesday, January 15, 2013",Magazines,Yankee Hill Machine                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic,Rifle,"I am interested in purchasing around 4 to 6 mini 14 mags and around 8 to 10 SkS mags.
i prefer 30 rounders,but would be interested in a few 10 round mags for the mini as well.
 I have cash in hand, and i am ready to buy at the right price,price gougers keep moving!
     REDACTED  Wayne"
5,http://www.armslist.com/posts/854005,For Sale:  Ruger super black hawk 44 mag,"Centralia, Southwest Washington, Washington",$ 550,"Listed On: Tuesday, January 15, 2013",Handguns,Ruger                                                                                ,44 Magnum                                                                                ,Single Action                                                                                ,Revolver,I have a ruger super black hawk 44 mag for sale of trade. Would trade for a handgun that I can carry or a hunting  rifle.  Call or text REDACTED.
6,http://www.armslist.com/posts/854006,For Sale:  HUSQVARNA ab  cal. 06,"south carson city, Nevada, United States",$ 550,"Listed On: Saturday, February 16, 2013",Rifles,Savage Arms                                                                                ,308/7.62 NATO                                                                                ,Lever Action                                                                                ,Rifle,"Quality, control feed, claw stractor,mauser  action early import from the 1950's a classic. inc, scope and mounts, excellent condition. face to face only, NO dealers,collectors or out of state inquires private partys only(Hunters & Shooters) 550.00 cash or trade for a new pistol 45 cal, glock or?"
7,http://www.armslist.com/posts/854007,For Sale:  420 ROUNDS OF 223 LAKE CITY 5.56 XM855 M855 NEW IN AMMO CAN,"Providence, Rhode Island, United States",$ 420,"Listed On: Wednesday, January 30, 2013",Ammo,Savage Arms                                                                                ,308/7.62 NATO                                                                                ,Lever Action                                                                                ,Rifle,"Sealed, Brand new. 420 rounds of Lake City M855 (green tip penetrator) in a sealed ammo can. This is Lake City ammo branded Federal.  It is 5.56x45mm 62 grain on stripper clips. I have 2 cans available at $420/each 

Shipping is $25 via FedEx or UPS ground to lower forty eight addresses only."
9,http://www.armslist.com/posts/854009,For Sale/Trade:  looking for shotgun or semi auto rifles,"buffalo, Buffalo, New York",$ 1,"Listed On: Tuesday, January 15, 2013",Shotguns,no type,no type,Semi-automatic                                                                                ,Shotgun,"i have a mossberg 500 with 2 barrels 1 is a 24 in rifled vented barrel other 28 in 2 chockes
and a 22 model 12a cut down and refinished stock because it was broken"
10,http://www.armslist.com/posts/854010,For Sale:  Looking for a 16ga Remington 1100,"North of birmingham, Birmingham, Alabama",$ 450,"Listed On: Tuesday, January 15, 2013",Shotguns,Remington                                                                                ,16 Gauge                                                                                ,Semi-automatic                                                                                ,Shotgun,Would like to trade my 12ga 1100 for a 16ga 1100 let me know what you have thanks
11,http://www.armslist.com/posts/854011,For Sale:  Glock 17 Gen 4 with extras,"South View, Fayetteville, North Carolina",$ 600,"Listed On: Tuesday, January 15, 2013",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"Like new Glock 17 Gen 4. Only 50 rds through this gun and its flawless! Comes with box, interchangeable back straps, cleaning rod and brush, Uncle Mike's IWB holster, Bianchi hip holster, 3 -17 rd magazines, and 120 rds of ammo. Price is $600 firm, cash only, no trades. If interested please text REDACTED. Thank you"
12,http://www.armslist.com/posts/854012,For Sale:  AR-15 30 and 20 round magazines,"Columbia, Columbia, South Carolina",$ 15,"Listed On: Tuesday, January 15, 2013",Magazines,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"I have over 300 new 30 round magazines and 150 used. All used mags have been verified to work properly. Also have over 500 20 round mags, used most colt brand.

Will sale in bulk or individually. Better deals made for bulk.

New 30 round $15 each
Used 30 round $10-12 each
Used 20 round $10 each

Call or text 832 three 49 27 zero zero."
13,http://www.armslist.com/posts/854013,For Sale:  WTS: 155 rounds green tip 5.56 ammo,"Greenville, Greenville, South Carolina",$ 1,"Listed On: Tuesday, January 15, 2013",Ammo,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"I have 155 loose rounds of green tip 5.56 ammo.  This is the Prvi Partizan PPU .223 M855 ammunition.  Sell all 155 rounds for $150 in Greenville, SC.

I am also interested in trading towards an AR-15 lower (stripped or otherwise)."
14,http://www.armslist.com/posts/854014,"For Trade:  Trade only,Charter Arms Undercover .38 Special","Will meet in Findlay, Lima, Ohio",Offer,"Listed On: Tuesday, January 15, 2013",Handguns,Charter Arms                                                                                ,38 S&W Special                                                                                ,Double Action                                                                                ,Revolver,"Looking for a Trade Only, Comes with Uncle Mikes holster, 1 Box of ammo and case."
15,http://www.armslist.com/posts/854015,"For Sale/Trade:  GLOCK 20 SF+ EXTRAS, TFO SIGHTS 800.00 /Obo","jasper, Birmingham, Alabama",$ 800,"Listed On: Tuesday, January 15, 2013",Handguns,Glock                                                                                ,10mm                                                                                ,Striker Fire                                                                                ,Pistol,"Glock 20sf,  4-15rd hi-cap, 1-10rd, KKM precision s.s. barrel, and stock barrel, tfo sights, competition spring kit, 3.5 pd, and 5pd disconnect, 80rds ammo, original box, also have 350 pieces starline brass new. This is a awesome gun, AMMO for this gun sold at academy or internet (checked prices today 1/17 Ctd has at same price as .45 and they have it lol) text offers at REDACTED, please do research before making offer 
gun-550.00 if you could find a SF
Sights-100.00.                                                                                                                                           
Kkm barrel-180.00
Brass-80.00
x-tra mags-100.00/Gen 3 only come with 2
competition springs and 3.5pd disconnect-35.00

80rds of ammo will just call this 50.00
That's 1200.00 before all the craziness so what sounds.fair.                                                 
Now look at the power you get with 15rds(more then a 45)"
16,http://www.armslist.com/posts/854016,For Sale/Trade:  walter p-22,"ponca city, Tulsa, Oklahoma",$ 400,"Listed On: Tuesday, January 15, 2013",Handguns,Walther                                                                                ,22 Long Rifle                                                                                ,Double / Single Action                                                                                ,Pistol,i bought this walther p-22 for my carry gun but i really dont want it anymore. i would like to sell it or trade for a .40 handgun i would upload pics but i dont have any at this time but if you text me at REDACTED i will send you some
17,http://www.armslist.com/posts/854017,For Sale:  Ruger Super Blackhawk 44mag 10 1/2 inch barrel,"Monett, Springfield, Missouri",$ 550,"Listed On: Tuesday, January 15, 2013",Handguns,Ruger                                                                                ,44 Magnum                                                                                ,Single Action                                                                                ,Revolver,Used gun in great working order.  This is a great hunting pistol in good working order.  I will take $550 or trade for Glock 9 mm or AR's
