,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
1,http://www.armslist.com/posts/1625001,For Sale:  Tactical Yugo SKS,"Grand Haven, Michigan, United States",$ 750,"Listed On: Wednesday, May 15, 2013",Rifles,Century International Arms                                                                                ,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,"Highly modernized Yugoslavian 59/66. 
Features: 
Reduced 18"" Barrel and threaded to accept standard AK-47 muzzle devices, AK-74 style muzzle brake, paratrooper front sight, Tactical Quad Rails, Tapco Intrafuse Stock, Tapco Extended Mag Release, Tapco Upgraded gas tube and piston, scope rail w/ 3-12x40 scope.
Includes 2 Tapco 20 round mags. 
*Modified bolt which allows mags to be inserted even with the action closed!

For legal reasons, please only contact me if you are a CPL holder. 
You do not need it to purchase, it just ensures to me you are a legal gun owner.
I also only deal locally. I will not be shipping any firearms."
2,http://www.armslist.com/posts/1625002,For Sale:  1000 rounds of Remington 22LR Thunderbolt,"Louisburg or RDU airport, Raleigh / Durham / CH, North Carolina",$ 130,"Listed On: Wednesday, May 15, 2013",Ammo,no type,no type,no type,no type,"I have 2 boxes of 500 rounds each of Remington 22LR Thunderbolt.  40 Grain...1255 fps...lead round nose.  

Available tonight in Louisburg or very early in the morning between Louisburg and RDU airport.  My flight is at 6:50, so I need to be at airport by 6:15ish.  If no takers, I'll pull add and relist next week."
3,http://www.armslist.com/posts/1625003,For Sale:  Ruger M77 Hawkeye All Weather 338 Fed,"Northeast, San Antonio, Texas",$ 650,"Listed On: Wednesday, May 15, 2013",Rifles,Ruger                                                                                ,338 Federal                                                                                ,Bolt Action                                                                                ,Rifle,"Must make room! This like-new rifle has only been used to shoot a couple of hogs, and it shoots very well with only ammo tested to date (185 gr. TSX). Specs: Bolt action, 22 in. barrel, matte stainless, 1:10 twist, black Synthetic stock, improved LC6 Trigger. 4 & 1 capacity, controlled feed action, Leupold VX-3 2.5-8X36 black matte scope with duplex reticle, Ruger stainless rings. Will sell rifle only (sling not included) for $650. With scope: $1025. Will include 2 1/2 boxes of Fed 185 TSX, 1 box of Fed fusion 200 gr. and 1 box of Fed 210 gr. Nosler Partition for a ready-to-go package price (rifle, scope & ammo) of $1150. Will sell ammo separately for $150. FTF only, cash only, near San Antonio. Texas CHL preferred, must sign bill of sale."
7,http://www.armslist.com/posts/1625007,For Sale:  AK74 for sale+700 rds ammunition,"Palmetto Bay, Miami-Dade, South Florida",$ 950,"Listed On: Wednesday, May 15, 2013",Rifles,no type,5.45x39mm                                                                                ,Semi-automatic                                                                                ,Rifle,For sale is this AK74. Bought it 4 months ago and only shoot <300 rounds so far. It is a Waffen Werk AK. With two magazines and I added a sling and a bag. Plus 700 rds ammo. Ask for $950 cash. No trade please
8,http://www.armslist.com/posts/1625008,For Sale/Trade:  Smith and wesson 686 plus snub.  2 1/2 barrel .357 mag,"Rogers, Fayetteville, Arkansas",$ 1,"Listed On: Wednesday, May 15, 2013",Handguns,Smith & Wesson                                                                                ,357 Magnum                                                                                ,Double / Single Action                                                                                ,Revolver,"Got a very nice smith and wesson 686 plus snub
Has a 2 1/2 barrel and adjustable rear sight.
This is the 7 shot model.
.357 mag

Comes with box and papers.

Interested in trades for a nice semi auto pistol.
Or a smith and wesson 686 plus in 4 inch
No reloading gear no archery
No shotgun or rifles.
Firearm related only
Arkansas residents only"
9,http://www.armslist.com/posts/1625009,For Sale:  Glock 22 w/night sights-price drop,"B.A, Tulsa, Oklahoma",$ 530,"Listed On: Wednesday, May 15, 2013",Handguns,Glock                                                                                ,40 S&W                                                                                ,no type,Pistol,"I have a gen 3 Glock 22 with Night Sights.
Gun has holster wear. Comes with 3 mags.
Will include a retention holster.
$530 firm.
If you offer less, I won't reply."
11,http://www.armslist.com/posts/1625011,For Sale:  Remington model 700 in 6mm,"Mesa, Phoenix, Arizona",$ 550,"Listed On: Friday, May 17, 2013",Rifles,no type,6mm Remington                                                                                ,Bolt Action                                                                                ,Rifle,"Great condition and hardly used! Wood stock with detailed etchings, light barrel with minimal wear and tear. Comes with Simmons scope (dont know age). Great gun for varmint and smaller game."
13,http://www.armslist.com/posts/1625013,For Sale:  Surefire m900a light forward grip used in Afghanistan,"Jackson, South Carolina, United States",$ 150,"Listed On: Wednesday, May 15, 2013",Gun,no type,no type,no type,no type,Selling light that I got in a trade. I never used it but tested in perfect working order. Has scratches on bottom and on the sides of the light. Traded this from a guy that used it durring Afghanistan tour. Free shipping payment via PayPal .
14,http://www.armslist.com/posts/1625014,For Trade:  AWESOME PIECE,"roanoke rapids, North Carolina, United States",Offer,"Listed On: Wednesday, May 15, 2013",Handguns,no type,no type,no type,no type,GSG 5P WITH LOTS OF EXTRAS INCLUDING 110 ROUND DRUM. CALL OR TEXT REDACTED FOR MORE INFO.
15,http://www.armslist.com/posts/1625015,For Sale:  HERITAGE ARMS 22 WITH 2 BRICKS OF AMMO,"AIKEN, Columbia, South Carolina",$ 260,"Listed On: Wednesday, May 15, 2013",Handguns,Heritage Manufacturer                                                                                ,22 Long Rifle                                                                                ,Single Action                                                                                ,Pistol,HERITAGE ARMS SINGLE ACTION 22 WITH 2 BRICKS OF AMERICAN EAGLE AMMO-pistol is still like new with box and warranty card
