,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/1430000,For Sale:  Sig Sauer 716 7.62 NATO,"Florida, Florida, United States","$ 1,700","Listed On: Wednesday, April 10, 2013",Rifles,Sig Sauer,no type,no type,no type,"NIB Sig Sauer 716 Patrol color black. Comes in original box with all of the factory accessories including; Magpul grip and Stock,"
4,http://www.armslist.com/posts/1430004,For Sale:  Bersa Thunder 45 lnib wts,"NEW PORT RICHEY, Tampa/St. Pete, Florida",$ 450,"Listed On: Wednesday, April 10, 2013",Handguns,Bersa-Eagle                                                                                ,45 ACP                                                                                ,no type,Pistol,I HAVE A NICE BERSA THUNDER 45.HAS AN EXTRA MAGAZINE AND THE ORIGINAL BOX.LOOKING TO SELL IN THE NEW PORT RICHEY AREA THANKS.
5,http://www.armslist.com/posts/1430005,For Sale:  Taurus 738 tcp Stainless with 94 rounds jhp ammo and 2 holsters,"Shelby, Charlotte, North Carolina",$ 350,"Listed On: Wednesday, April 10, 2013",Handguns,Taurus                                                                                ,380 ACP                                                                                ,Double Action                                                                                ,Pistol,"New Taurus 738 tcp 380 caiber pistol. Stainless.  Function fired only with 6 rounds. Very nice. Very concealable. I'm impressed with the build quality, fit and finish. 
Comes with box and paperwork, lifetime warranty, pocket holster, cell phone carrier type holster, 2 magazines and 94 rounds of difficult to find and expensive Remington 88 grain jhp ammo. Call or text REDACTED"
6,http://www.armslist.com/posts/1430006,For Sale:   Colt 45 SAA Pinched Frame made 1876 SN29616 W/Letter,"Dallas, Dallas, Texas","$ 1,500","Listed On: Wednesday, April 10, 2013",Rifles,Colt                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,"Grade on this one is good. Some screws look better than others. Single line address. All matching numbers and on cylinder. Smooth finish with very shallow pits here and there. Grips not cracked but small chip on each lower forward side. All four clicks there. Operates very smooth and tight. Very, very nice bore. Struggling to find any pitting. Comes with letter from Colt delivered November 18th 1876 to Cincinnati, Ohio. A nice 3rd year Colt."
7,http://www.armslist.com/posts/1430007,For Sale:  .45 acp 450 rounds,"arlington, Seattle, Washington",$ 25,"Listed On: Wednesday, April 10, 2013",Ammo,no type,no type,no type,no type,"New 50 rounds a box herters brass not steal,  230 grain. Want to sell as bulk 9 box tottal  
$25 per box 

 Text/call Anthony 360_631-2190"
9,http://www.armslist.com/posts/1430009,For Sale:  Mossberg ATR 100 - Almost New,"Arlington, Dallas, Texas",$ 325,"Listed On: Wednesday, April 10, 2013",Rifles,Mossberg                                                                                ,30-06 Springfield                                                                                ,Bolt Action                                                                                ,Rifle,"Selling a barley used (almost new) Mossberg ATR100 30-06 rifle.

Has the stock Barska scope - never sighted.

Bought it as a backup - never used it.  Have maybe shot 20 rounds through it.

Fell free to text questions/offers to REDACTED at anytime."
11,http://www.armslist.com/posts/1430011,"For Sale:  Brand New Glock Factory OEM Glock 23 Magazine, 13 Round","Arvada, Denver, Colorado",$ 35,"Listed On: Wednesday, April 10, 2013",Magazines,no type,no type,no type,no type,"Brand New Glock Factory OEM Glock 23 Magazine, never used, cash price face to face. 
Full capacity 13 round magazine.
Can accept credit cards as well."
12,http://www.armslist.com/posts/1430012,For Sale/Trade:  New Frontier/Bushmaster AR15,"north end st jo, St. Joseph, Missouri",$ 900,"Listed On: Wednesday, April 10, 2013",Rifles,Bushmaster                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"New Frontier Carbon lower with A2 butstock and Bushmaster A3 flat top 20"" stainless barrel that is target crowned and A2 handguards with Harris bipod $900 or trade
REDACTED text or call"
13,http://www.armslist.com/posts/1430013,For Sale:  Westernfield(mossberg) 550a 12 gauge,"canton, Ohio, United States",$ 250,"Listed On: Wednesday, April 10, 2013",Shotguns,Mossberg                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,"I have a very nice Westernfield 12 gauge pump. Westernfield is a cross brand of Mossberg, basically getting a mossberg 500. Chambered for 3 inch and has screw in chock which is currently modified. Any mossberg 500 chock will work in it. Very nice markings and is in very nice condition. $250
call or text REDACTED"
14,http://www.armslist.com/posts/1430014,For Sale:   Colt 45 SAA Pinched Frame made 1876 SN29616 W/Letter,"El Paso, El Paso, Texas","$ 1,500","Listed On: Wednesday, April 10, 2013",Rifles,Colt                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,"Grade on this one is good. Some screws look better than others. Single line address. All matching numbers and on cylinder. Smooth finish with very shallow pits here and there. Grips not cracked but small chip on each lower forward side. All four clicks there. Operates very smooth and tight. Very, very nice bore. Struggling to find any pitting. Comes with letter from Colt delivered November 18th 1876 to Cincinnati, Ohio. A nice 3rd year Colt."
15,http://www.armslist.com/posts/1430015,For Sale:  Romanian wasr AK47 New wts,"NEW PORT RICHEY, Tampa/St. Pete, Florida",$ 850,"Listed On: Wednesday, April 10, 2013",Rifles,no type,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,I HAVE A NEW WASR AK 47 COMES WITH EXTRA MAGAZINE.LOOKING TO SELL.MAY BE OPEN TO HANDGUN TRADES.NEW PORT RICHEY AREA.THANKS FOR LOOKING
16,http://www.armslist.com/posts/1430016,"For Sale:  Brand New Glock Factory OEM Glock 22 Magazine, 15 Round","Arvada, Denver, Colorado",$ 35,"Listed On: Wednesday, April 10, 2013",Magazines,no type,no type,no type,no type,"Brand New Glock Factory OEM Glock 22 Magazine, never used, cash price face to face. 
Full capacity 15 round magazine.
Can accept credit cards as well."
17,http://www.armslist.com/posts/1430017,"For Sale:  Dpms upper, new frontier lower ar 15","Eagle mountain, Utah, United States","$ 1,150","Listed On: Wednesday, April 10, 2013",Rifles,DPMS                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Dpms upper, new frontier lower ar 15"
19,http://www.armslist.com/posts/1430019,For Sale/Trade:  sig pow mia ltd edition 1911 .45,"eugene springfield creswell, Eugene, Oregon",$ 1,"Listed On: Wednesday, April 10, 2013",Handguns,Sig Sauer                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,limited edition cert of authenticity and matching ka-bar engraved knife unfired. try to find one not very easy.awsome piece
20,http://www.armslist.com/posts/1430020,For Sale:   Colt 45 SAA Pinched Frame made 1876 SN29616 W/Letter,"Houston, Houston, Texas","$ 1,500","Listed On: Wednesday, April 10, 2013",Rifles,Colt                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,"Grade on this one is good. Some screws look better than others. Single line address. All matching numbers and on cylinder. Smooth finish with very shallow pits here and there. Grips not cracked but small chip on each lower forward side. All four clicks there. Operates very smooth and tight. Very, very nice bore. Struggling to find any pitting. Comes with letter from Colt delivered November 18th 1876 to Cincinnati, Ohio. A nice 3rd year Colt."
21,http://www.armslist.com/posts/1430021,"Want To Buy:  Searching COLT PYTHON 4"" blue ~ but would consider other variations","Auburn, Sacramento, California",Offer,"Listed On: Wednesday, April 10, 2013",Handguns,Colt                                                                                ,357 Magnum                                                                                ,Double Action                                                                                ,Revolver,"What I would really love is a 4"" blue Python like my grandfather had. He got sick at the end of his life and some family members cleaned out all his belongings before he was even gone. Very sad...

I am starting to accept the fact that you can't be too picky if you are in CA and looking for a Python so I am interested in other barrel lengths or finishes. If you have one you are thinking of cutting loose, drop me a line.

I am in the Sac area, will come to you , and will travel PRETTY DAMN FAR for the right Colt. 

Hope to hear from you."
22,http://www.armslist.com/posts/1430022,"For Sale:  Brand New Factory OEM Glock .40 cal Magazine, 22 Round High Capacity","Arvada, Denver, Colorado",$ 50,"Listed On: Wednesday, June 12, 2013",Magazines,no type,no type,no type,no type,"Brand New Glock Factory OEM Glock model 22, 23, 27, 35 Magazine, never used, cash price face to face. Will work in any model .40 caliber Glock pistol.
High capacity 22 round magazine.
Can accept credit cards as well.

Price is for each."
23,http://www.armslist.com/posts/1430023,For Sale:  Crimson trace grip laser 404 new in box,"south west, Wichita, Kansas",$ 230,"Listed On: Thursday, July 11, 2013",Handguns,no type,45 ACP                                                                                ,Single Action                                                                                ,Pistol,For sale new in box crimson trace laser grip  1911 compact
25,http://www.armslist.com/posts/1430025,For Sale:  Marlin .22LR,"Arlington, Dallas, Texas",$ 150,"Listed On: Wednesday, April 10, 2013",Rifles,Marlin                                                                                ,22 Long Rifle                                                                                ,Bolt Action                                                                                ,Rifle,"Selling my Marlin .22LR rifle.  

Bought it as a starter rifle for my wife, and she has now out grown it.  Shows a bit of wear and tear on the outside, but preforms great. Always cleaned and taken care of.  Includes the TASCO scope as seen in pictures.

feel free to text questions/offers to REDACTED anytime."
