,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/1800000,For Sale:  Glock 37 - .45 GAP - G3 - Full Size - Excellent Condition,"Kirkland, Seattle, Washington",$ 525,"Listed On: Sunday, September 29, 2013",Handguns,Glock                                                                                ,45 GAP                                                                                ,Double Action                                                                                ,Pistol,"Want to sell a 3rd generation .45 GAP Glock 37 full size semi automatic pistol in excellent condition. The gun characteristics and features include double action only semi automatic pistol with matte black finish, stippled/checkered black synthetic frame molded grips, push button mag release, front frame accessory rail, serrated slide, 
4 1/2"" barrel, 10 round staggered stack removeable magazine, checkered grip straps, combat T-guard, white dot/outline fixed sights. This gun is in excellent condition physically and mechanically. Purchase includes gun with 1 mag, and zipper carrying case. Additional pictures available on request. Please send 
email address. If interested, email me at REDACTED or call/text 
425 44two 850four,"
1,http://www.armslist.com/posts/1800001,For Sale:  Sig Sauer P229,"Tulsa, Tulsa, Oklahoma",$ 795,"Listed On: Saturday, April 26, 2014",Handguns,Sig Sauer                                                                                ,40 S&W                                                                                ,Double / Single Action                                                                                ,Pistol,"Sig Sauer P229 40SW new with night sights


Credit Cards Accepted!

Call, text or email:   REDACTED

REDACTED

REDACTED

***We are a licensed dealer and we do charge 8.517% sales tax on all sales. Our office is open by appointment only. ALL SALES ARE FINAL. We will ship any firearm out of state to an FFL of your choosing. Please allow 48 hours for shipping from time of purchase. If the photo on this ad is a stock photo please note that the actual firearm may differ from the model shown in stock photo. Please ask all questions concerning the make and model of firearm listed before purchasing.***"
2,http://www.armslist.com/posts/1800002,For Sale:  Remington Model 81 300 Savage,"Reno, Reno, Nevada",$ 540,"Listed On: Friday, September 27, 2013",Rifles,Remington                                                                                ,no type,Semi-automatic                                                                                ,Rifle,5 round capacity semi-auto rifle. This is a take-down rifle...Fun gun to shoot
3,http://www.armslist.com/posts/1800003,For Sale:  RUGER ULTRALIGHT .243 CEHCKERED WOOD STOCK,"Tomah, La Crosse, Wisconsin",$ 350,"Listed On: Sunday, June 23, 2013",Rifles,Ruger                                                                                ,243 Winchester                                                                                ,Bolt Action                                                                                ,Rifle,"FOR SALE IS A LIKE NEW WITH BOX RUGER ULTRALIGHT WITH THE NICE CHECKERED WOOD STOCK CHAMBERED IN A .243 HAS A NICE GLOSS FINISH. THE HINGE PLATE FOR THE BULLET DROP HAS A NAME ENGRAVED ON IT, BUT A NEW HINGE PLATE CAN BE INSTALLED FROM NEW PART ORDERED FROM RUGER. $350. CALL OR TEXT REDACTED"
4,http://www.armslist.com/posts/1800004,For Sale/Trade:  Weatherby Vanguard Series 2 30-06,"East Hill, Pensacola, Florida",$ 600,"Listed On: Monday, June 24, 2013",Rifles,Weatherby                                                                                ,30-06 Springfield                                                                                ,Bolt Action                                                                                ,Rifle,"Sub MOA guaranteed. Only 60 rounds fired. Not a single scratch. 
$600 for rifle with Simmons scope
$700 for rifle + 109 high quality (hornady, federal, remington, etc.) rounds,, Nikon Prostaff 3-9x40 scope, ammo sleeve and Harris bipod. 
Get yours before hunting season, when these will become impossible to get. 

Feel free to contact me anytime day or night. Text preferred. 
REDACTED"
5,http://www.armslist.com/posts/1800005,Want To Buy:  Ruger 10/22 standard,"North Knoxville, Knoxville, Tennessee",Offer,"Listed On: Sunday, June 23, 2013",Rifles,Ruger                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,"I am looking to buy a ruger 10/22 standard rifle. the condition is not as important as long as it functions properly.
Please keep it mind, if I wanted to pay retail, I would run up to bass pro shop, so keep your price real, I have cash ready

REDACTED"
6,http://www.armslist.com/posts/1800006,For Sale:  New Sig Sauer M400 with scope,"Union, MO, St. Louis, Missouri","$ 1,200","Listed On: Sunday, June 23, 2013",Rifles,Sig Sauer                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,I have a new in box Sig Sauer M400 with CP2 3x scope that just came in today. Asking $1200 obo. No trades.
8,http://www.armslist.com/posts/1800008,For Sale:  New Frontier AR-15 complete polymer lower,"Georgetown, Delaware, United States",$ 125,"Listed On: Sunday, June 23, 2013",Rifles,no type,no type,no type,Rifle,"Bought for a build, but decided not to build. Never used and still have receipt for manufacturers Lifetime warranty.

Complete* Lower - ready to pin onto upper and fire!!!
Lightweight – weighs in at 1.6 lbs – That’s 7.2oz lighter than a standard lower
Lightest most durable composite polymer lower on the market today
Low maintenance / easy cleaning / scratch resistant
Accepts all standard MIL SPEC uppers and lower parts
Features the accu-group composite fire control system with 4.5lb trigger pull
Can accommodate any brand MIL SPEC LPK upgrade
“Zero Slop” fit eliminates the need for wedges
Lifetime warranty against any manufacturer defects when used as directed
*Included and assembled with lower: Complete lower parts kit, pistol grip,
commercial buffer tube, buffer, buffer spring, and six position M4 style stock"
9,http://www.armslist.com/posts/1800009,For Trade:  Looking for 380 for wife,"Near river, St. Louis, Missouri",Offer,"Listed On: Sunday, June 23, 2013",Handguns,no type,380 ACP                                                                                ,no type,Pistol,"I have tons of snap on and Matco tools I will trade for a descent 380 for my wife . I have snap on jump box , snap on drill , snap on auto darkener , Matco code reader , Matco 3/8 impact , 3000 watt home lite generator and many other items I'd trade"
10,http://www.armslist.com/posts/1800010,For Sale/Trade:  Kel tec KSG,"Parma, Cleveland, Ohio","$ 1,200","Listed On: Saturday, July 20, 2013",Rifles,Kel-Tec                                                                                ,no type,Pump Action                                                                                ,Rifle,"PRICED TO SELL
This is not the standard KSG that is being sold at Fin Feather and Fur for $1299.00 plus tax!
This is the Tactical edition #69 of 1000 produced for the NRA and very collectible!
It's number(0069) and ""Friends of the NRA"" is clearly marked on the stock.
This fire arm has been fired 30 times, cleaned and put away! 
Comes with the KSG soft case from Kel Tec and original NRA box and paperwork!


The KSG (Kel-Tec Shotgun) is Kel-Tec CNC’s first entry into the shotgun market. The size, shape, and design is similar to the currently available Kel-Tec RFB rifle, but the KSG ejects downward, instead of forward. The KSG weighs 6.9 lbs. and is as compact as legally possible with a 26.1” overall length and an 18.5” cylinder bore barrel. Even with this compact size, the internal dual tube magazines hold an impressive 12 rounds of 12 gauge 3” rounds in total (6 per tube). It can also reliably shoot shells as short as 1 3/4"" up to the 3""."
11,http://www.armslist.com/posts/1800011,For Sale:  Taurus pt 24/7 pro ls ds .45,"Laramie, Laramie, Wyoming",$ 420,"Listed On: Sunday, June 23, 2013",Handguns,Taurus                                                                                ,45 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,"Great condition and not often shot, no cosmetic Wear and no scratches in metal shoots great just want to sell it so I can get the .22 competition pistol I want but will consider trades."
12,http://www.armslist.com/posts/1800012,For Sale:  Glock 27 Gen 4 Unfired,"Lakewood, Cleveland, Ohio",$ 540,"Listed On: Thursday, July 4, 2013",Handguns,Glock                                                                                ,40 S&W                                                                                ,Striker Fire                                                                                ,Pistol,"Just like the title says, selling my Glock 27 that is unfired.  Comes with the 3 magazines,  2 additional backstraps, case, lock, speed loader, just like it would from a dealer, it's been in my safe since I bought it a few months ago. 

Price is FIRM"
