,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/3090000,For Sale:  20 gauge single shot + ammo,"west, St. Louis, Missouri",$ 115,"Listed On: Thursday, May 22, 2014",Shotguns,H&R                                                                                ,20 Gauge                                                                                ,Single Shot                                                                                ,Shotgun,"HR SB1 comes with 100 shells and buckshot
115$ firm
REDACTED"
1,http://www.armslist.com/posts/3090001,For Sale:  NIB BERETTA PX4 STORM COMPACT 9mm,"Powhatan, Richmond, Virginia",$ 525,"Listed On: Saturday, January 17, 2015",Handguns,Beretta USA                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,"Beretta PX4 Storm Compact featuring:
Rotating barrel locking system, hammer drop safety, magazine speed loader, 3 choices of interchangeable back-straps, hard case, 15+1 capacity (two 15 round magazines), and barrel key lock"
2,http://www.armslist.com/posts/3090002,For Sale:  Smith and Wesson M&P IWB Essentials Holster,"NW OKC, Oklahoma City, Oklahoma",$ 30,"Listed On: Saturday, June 14, 2014",Holsters,no type,no type,no type,no type,"Visit IsisTactical.com today for your custom holster.

NEW ISIS TACTICAL Smith and Wesson M&P Full Size Inside the Waistband Holster
Note: M&P Compacts Will Fit in This Holster as Well

Desert Tan .080 Kydex 

Easy On and Off Clip

Fully Adjustable Retention

1 Year Warranty

If You Like This Holster but Want a Different Color Email or Text at Four Zero Five 317-seven four 05 With Your Request.

ISISTACTICAL.COM COMING SOON"
5,http://www.armslist.com/posts/3090005,For Sale:  SIG SAUER 1911 NIGHTMARE CARRY,"manchester, Manchester, New Hampshire",$ 800,"Listed On: Monday, August 25, 2014",Handguns,Sig Sauer                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,"I have here a Sig 1911 nightmare carry chambered in .45 acp.  I have put 100 rounds through it when I got it and that’s about it. Shoots like a dream and loves to eat Blazer brass 230 gr FMJ or Speer lawman TMJ 230 gr. It comes in its original case and four mags. 
I’m looking for 800 cash"
7,http://www.armslist.com/posts/3090007,For Sale:  Smith & Wesson M&P9c,"North Charleston, Charleston, South Carolina",$ 599,"Listed On: Thursday, May 22, 2014",Handguns,Smith & Wesson                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,"S&W M&P9c
9mm
Comes with case, holster seen and ctc laser.
Only one mag."
8,http://www.armslist.com/posts/3090008,Want To Buy:  Glock 27 Gen 3/4,"Southside, Fort Smith, Arkansas",Offer,"Listed On: Thursday, May 22, 2014",Handguns,Glock                                                                                ,40 S&W                                                                                ,Striker Fire                                                                                ,Pistol,"I have a Savage 7MM rifle with 400 yd scope and a nice $300 crossbow (don't remember the brand, but will look once I get home tonight). Looking to trade for a Glock 27 Gen 3 or 4, preferrably 4. 

Also interested in a smaller caliber Glock, if you have one of those. Could add cash if the deal is right."
9,http://www.armslist.com/posts/3090009,For Sale:  Beware of Flake Selling Ruger # 1,"Orlando, Orlando, Florida",FREE,"Listed On: Thursday, May 22, 2014",Shotguns,no type,no type,no type,Shotgun,"Beware of this ASSHOLE. He has his location in his ad in Orlando but if you want the rifle u send money to Ohio. Inquire about rifle and he doesnt have a clue. He has a pic of a Ruger # 1 but he has it listed under shotgun  His new ad reflects his knowledge of rifle. Manufacture Remington, Model Pump, Cal 12 ga
SCAMMER STAY AWAY AND FLAGGED AD"
10,http://www.armslist.com/posts/3090010,For Sale:  Glock G-21 45acp with Surefire Ultra 300 + 6 mags,"Andalusia, Alabama, United States",$ 800,"Listed On: Wednesday, June 11, 2014",Handguns,Glock                                                                                ,45 ACP                                                                                ,Striker Fire                                                                                ,Pistol,"3rd Generation G-21 built for my bedside protection. New Surefire Ultra 300 w/box and correct pressure activation switch to use one-handed. I had my gunsmith do this one up right with the following additions. 6 Mags, Adjustable rear Sight ,Ultimate Trigger stop,Sprinco Recoil Reducer,Lightning Stike Aluminum back plate, Extended Mag release.
shoots fabulous, but I am a 1911 guy and went back to that platform. Includes Box, brush,  I would be happy to trade for a like condition colt commander or LW, 45acp, no nickle and no xse. This is a great gun for the Glock Person.."
11,http://www.armslist.com/posts/3090011,"For Sale:   RUGER #1V (VARMINT) 22-250 24"" Heavy Bl. Highly Figured Walnut","S.E., Grand Rapids, Michigan",$ 800,"Listed On: Thursday, May 22, 2014",Rifles,no type,no type,no type,Rifle,Like New; Ruger #1V (VARMINT) in 22-250. Heavy blued barrel. Rifle is in beautiful condition with a Very low rd. count. Gorgeous highly figured walnut stock with Schnabel for-end (nicest Ive seen on a #1).  800/Firm  REDACTED
13,http://www.armslist.com/posts/3090013,For Sale:  Springfield XDS9 Pistol,"West Palm Beach, Palm Beach, South Florida",$ 650,"Listed On: Thursday, May 22, 2014",Handguns,Springfield                                                                                ,9mm Luger (9x19)                                                                                ,Double Action                                                                                ,Pistol,"NIB Springfield XDS9  Pistol, 9mm.

 American Jewelry and Gun.inc
 150 N Military Trail
 West Palm Beach, Fl, 33415
 www.americanjewelryandgun.com"
