,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/3260000,For Sale/Trade:  SMITH AND WESSON M&P 40C COMPACT IN BOX TRADE FOR GLOCK 23,"middletown, Dayton, Ohio",$ 1,"Listed On: Wednesday, July 9, 2014",Handguns,Smith & Wesson                                                                                ,40 S&W                                                                                ,Striker Fire                                                                                ,Pistol,"I HAVE A NICE M&P 40C COMPACT 40 CAL IN BOX WOULD LIKE TO TRADE FOR GLOCK 23
IF INTERESTED CALL REDACTED"
1,http://www.armslist.com/posts/3260001,For Sale:  6300 rounds Federal .22LR,"Central, Billings, Montana",$ 400,"Listed On: Wednesday, July 9, 2014",Ammo,no type,no type,no type,no type,Up for sale are 12 sealed bricks of Federal .22LR. I think they are copper plated 36 grain bullets. Each brick has 525 rounds for a total of 6300 rounds. Come in the storage box shown.
3,http://www.armslist.com/posts/3260003,For Sale:  Spike's Tactical Enhanced LPK - Black,"NW, Indianapolis, Indiana",$ 160,"Listed On: Wednesday, July 9, 2014",Gun,no type,no type,no type,no type,"I have several Spike's Tactical Enhanced Lower Parts Kits available.  These have the black ergo grip and all brand new, still in wrapping from Spike's.  Price is $160 picked up or $170 if you need it shipped.  Cash preferred though I do accept Paypal with an additional 3.5% fee."
5,http://www.armslist.com/posts/3260005,For Sale:  Bushmaster carbine 15 with extras,"Kent-federal way, Seattle, Washington",$ 800,"Listed On: Wednesday, July 9, 2014",Rifles,Bushmaster                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"I have a bushmaster carbine 15 for sale, it comes with one standard magazine and 4 g2 pmags, truglo red dot sight, magpul hand guard and butt stock, carrying case and 180 rounds of ammo. I've only put about 100 rounds through it with no issues. I am asking $800 for everything.  I believe my price is fair and it is also firm, if you have any questions please email me at REDACTED. I will require a bill of sale for my personal records as this gun was purchased by me from a shop."
8,http://www.armslist.com/posts/3260008,Want To Buy:  Just Right Carbine .45ACP,"South Baldwin County, Mobile, Alabama",Offer,"Listed On: Wednesday, July 9, 2014",Rifles,no type,45 ACP                                                                                ,Semi-automatic                                                                                ,Rifle,"Looking for Just Right Carbines .45 ACP rifle. If you live outside this area I would ask that you transfer to a local FFL dealer - your choice or mine - to act as sales agent. I would pay cost of this service, as well as shipping, as long as those items don't unreasonably raise cost of the rifle"
9,http://www.armslist.com/posts/3260009,"For Sale:  AR15 slidefire for glock fullsize, ammo plus $250","downtown, Louisville, Kentucky",$ 900,"Listed On: Wednesday, July 9, 2014",Rifles,no type,223/5.56 NATO                                                                                ,no type,Rifle,"I have an ar15, cones with slidefire stock, magpul moe, flip up sights, four mags.
Optic pictured isn't included

$1200 trade value

Looking for trades only or trades and boot
Will trade for glock full frame, ammo, plus $300"
11,http://www.armslist.com/posts/3260011,For Sale:  FN-P .45 Tactical For Sale with Trijicon RMR,"SE Indy, Indianapolis, Indiana","$ 1,200","Listed On: Wednesday, July 9, 2014",Handguns,FN Herstal S.A.                                                                                ,45 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,"I have a FN-P .45 Tactical with a Trijicon RMR and threaded barrel.  the RMR has an Amber Reticle.  

Also selling a Surefire X-400 Weapon Light.  Retails for $400. Will sell with gun for $275 additional.  If you buy the light a free custom kydex holster will come with the weapon."
12,http://www.armslist.com/posts/3260012,For Sale/Trade:  Glock 27 & Xd9,"Eubank, Albuquerque, New Mexico",$ 520,"Listed On: Wednesday, July 9, 2014",Handguns,Glock                                                                                ,40 S&W                                                                                ,Striker Fire                                                                                ,Pistol,"Glock 27 comes with two mags both which have Pearce extensions so their 11rds and case, speed loader, and King Tuk holster, can add 50rds of hollow tip ammo if you have some as well. Has holster wear but no internal wear, main carry piece not a range pistol

XD9 comes with 3 16rd mags original case, TruGlo fiber optic night sights. Hogue rubber grip. Pistol is like new not a range piece either just a safe pistol. Will trade ONE of these pistols for one of the ones listed below. Text REDACTED or email.
Bill of sales and Nm i.d required. Local area only.




Im not too interested in selling but the glock 500 firm with ammo and holster. And Xd 520 firm like new but with brand new Truglo Tfo nightsights extra mag and grip so please no low ball offers. NOT nterested in trading both for one firearm. Pistol for pistol.
""Can meet friday only"""
13,http://www.armslist.com/posts/3260013,For Sale:  cleaning out the safe,"coshocton, Ohio, United States",$ 1,"Listed On: Wednesday, July 9, 2014",Tactical,no type,no type,no type,no type,"Cleaning out the safe have a few things for sale or trade
1.20 in Remington 870 rifled slug barrel- $125
2.28 in Remington 870 vented barrel with mod choke-$125
3.Remington 870 wood furniture-$50
4 SIG Sauer buttstock (came off SIG 556)-$25
5. Stock ar 15 furniture ( handguard and buttstock)-$20
6.ati heat sheild-$15-PENDING
7. Sig stl 300 light-$100
8. Mag pul mid length moe handguard-$20
9. BSA red dot-$10
10. Bushnell trophy red dot-$85
11. Ar quad rail not sure maker-$15-SOLD
12. Aim point comp m2-$225
Everything is for sale or trade. Trade item I am interested in are sig mags(226,2022,and 250) in 9mm. Ar 15 mags.Ammo (9mm,5.56/.223, 7.62x51r or 12 ga). And tactical equipment tac vest, flash lights that kinda stuff. Thanks in advance. Located in coshocton ohio"
15,http://www.armslist.com/posts/3260015,For Trade:  Ruger Mark ii Competion Target  6 7/8 Slab Side,"NW, Tucson, Arizona",Offer,"Listed On: Wednesday, July 9, 2014",Handguns,Ruger                                                                                ,22 Long Rifle                                                                                ,Single Action                                                                                ,Pistol,"Excellent condition, original thumb rest grips, scope mount and rings were never mounted, never used in completion, low round count, Trades only. In Tucson but will be in Springerville area this weekend."
16,http://www.armslist.com/posts/3260016,For Sale:  Ruger m77 mk2 in 220 swift.,"killeen/Georgetown, Austin, Texas",$ 625,"Listed On: Wednesday, July 9, 2014",Rifles,Ruger                                                                                ,220 Swift                                                                                ,Bolt Action                                                                                ,Rifle,Ruger m77 mk2 in 220 swift. Safe queen. Comes with rings and box of hornady ammo. ( sling and scope not included)
17,http://www.armslist.com/posts/3260017,For Sale:  MOSSBERG 500a 12-GA PISTOL GRIP SHOTGUN,"Western Pembroke Pines, Broward, South Florida",$ 300,"Listed On: Friday, November 7, 2014",Shotguns,Mossberg                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,"Brand new, never been fired! $300
I also have:
135 loads in the box for $50 (38 cents per shell!)
Plano soft-sided rifle case for FREE if you buy the shotgun and ammo
Total $350 (gun, case and ammo)
Cash only.  Must have FLDL or FLCWP for bill of sale.
Please check out my other listings:
SCCY Arms 9mm concealed carry pistol"
20,http://www.armslist.com/posts/3260020,For Sale:  IO INC FOLDING FOLDER AK-47 TANTAL AK47 Rifle,"wisconsin, Wisconsin, United States",$ 380,"Listed On: Wednesday, July 9, 2014",Rifles,no type,7.62x39                                                                                ,no type,Rifle,"IO INC FOLDING FOLDER AK-47 TANTAL AK47 Rifle. Chrome lined barrel. 7.62x39. 1:10 RH Twist, black polymer furniture, metal side folding stock, 16.25"" barrel. Weighs 7lbs, 2 30 round magazines and cleaning kit."
22,http://www.armslist.com/posts/3260022,For Sale/Trade:  AR 15 parts,"north, Raleigh / Durham / CH, North Carolina",$ 350,"Listed On: Wednesday, July 9, 2014",Gun,no type,no type,no type,no type,"-Stripped anderson Upper and Lower with ejection port cover, spring and rod.
-government profile 16in threaded barrel
-Aim surplus complete Bolt
all parts in unused and never assembled condition."
23,http://www.armslist.com/posts/3260023,For Sale:  High Standard Supermatic Deluxe 12 gauge semi auto shotgun,"89120, Las Vegas, Nevada",$ 200,"Listed On: Wednesday, July 9, 2014",Shotguns,no type,12 Gauge                                                                                ,Semi-automatic                                                                                ,Shotgun,"High Standard Supermatic Deluxe 12 gauge semi auto shotgun, Very nice condition works great. $200 call REDACTED"
