,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/3481000,"For Sale:  100pds of soft lead for reloading bullets and fishing weights, + 10lbs free","all, Missouri, United States",$ 155,"Listed On: Tuesday, September 9, 2014",Reloading,no type,no type,no type,no type,2 - boxes 55pds - shipping free
2,http://www.armslist.com/posts/3481002,For Sale:  EOTECH 517 Sight And 2 unopened PMAGS!,"Westside Cleveland, Westlake, Lorain, Cleveland, Ohio",$ 250,"Listed On: Tuesday, September 9, 2014",Optics,no type,no type,no type,no type,"EOTECH 517 Sight. Only used a couple of times on an AR 15 I sold.
No scratches.  Complete with case and all paperwork.
Newest revision 517.A65.
2 Unopened PMAGS included."
4,http://www.armslist.com/posts/3481004,For Sale:  Henry Golden Boy 22 lever gun,"Madison/ Monrovia, Huntsville, Alabama",$ 399,"Listed On: Tuesday, September 9, 2014",Rifles,Henry Repeating Arms                                                                                ,22 Long Rifle                                                                                ,Lever Action                                                                                ,Rifle,"Henry Golden Boy .22 S/L/LR. Octagon barrel Brass frame, These sell new for about $450 plus tax. I'm looking for a quick sale at $399. Only trade I'm looking for is a Browning BL-22 Grade 2. Gun is located in Huntsville, AL"
6,http://www.armslist.com/posts/3481006,For Sale:  case of remington heavy dove load,"robertsdale, Mobile, Alabama",$ 70,"Listed On: Tuesday, September 9, 2014",Ammo,no type,no type,no type,no type,2 3/4 inch heavy dove load shot shells all new whole case 10 boxes
7,http://www.armslist.com/posts/3481007,For Sale:  New England Firearms Parden Pump Camo 12 gauge,"Rocky mount, North Carolina, United States",$ 300,"Listed On: Tuesday, September 9, 2014",Shotguns,H&R                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,I bought this gun a few years ago new at a gun show in Maryland. Shot it one time and will probably never will use it again.  It is a great shotgun and is fun to shoot. I don't know all the information right off but if you have any questions just contact me.  The double gun case is included with it.
9,http://www.armslist.com/posts/3481009,For Sale:  Good gun,"Hand gun, Dallas, Texas",$ 420,"Listed On: Monday, October 6, 2014",Handguns,TriStar                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,"Like new only had 120 round shot ,with two meg a box . Text or call REDACTED.         
Canik 55 , 17 round."
10,http://www.armslist.com/posts/3481010,For Sale:  Remington 1187 Left handed 12 guage,"South (chillicothe), Columbus, Ohio",$ 275,"Listed On: Monday, September 29, 2014",Shotguns,Remington                                                                                ,12 Gauge                                                                                ,Semi-automatic                                                                                ,Shotgun,"Good shape Remington 1187 Premier. 2 3/4 or 3"". Left handed 12 Gauge. 28"" Vented Rib with Rem Choke. Has some light rust on outside but gun has been well taken care of. No trades and price is firm."
11,http://www.armslist.com/posts/3481011,For Sale:  Remington M700 Tactical AAC-SD .308 Bolt Rifle,"Corvallis, Corvallis / Albany, Oregon",$ 500,"Listed On: Tuesday, September 9, 2014",Rifles,Remington                                                                                ,308/7.62 NATO                                                                                ,Bolt Action                                                                                ,Rifle,"This is a very nice bolt action rifle, I had bought it at 1 year ago, and only shot less than 300 rounds. It come will a bag, a Nikon 4.5-14x40 buckmaster scope, weaver mount, and a Spike's muzzle breaker, and a bipod.
I am asking for $500 cash only and fix price.
If you have questions, feel free to email me, or text me at REDACTED."
12,http://www.armslist.com/posts/3481012,For Sale:  SIG SAUER P320 9MM BLK NITRON NS 15RD (HK-SIG 320C9BSS),"ANACORTES, Washington, United States",$ 559,"Listed On: Tuesday, September 9, 2014",Handguns,Sig Sauer                                                                                ,9mm Luger (9x19)                                                                                ,no type,Pistol,SIG P320 9MM NITRON NS
14,http://www.armslist.com/posts/3481014,For Sale:  TAURUS PT58 380ACP STAINLESS,"richardson/plano, Dallas, Texas",$ 325,"Listed On: Tuesday, September 9, 2014",Handguns,Taurus                                                                                ,380 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,"have a Taurus pt58 380acp in stainless steel. this is a 1995 version with the manual safety on both sides of the slide. has the original wood grips that are in great shape and 1 12 round magazine. has the slightest wear on the back strap of the grip. barely a scratch on it elsewhere and the bore is bright and shiny. has not been fired much.  $325
text/call REDACTED"
