,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
1,http://www.armslist.com/posts/3569001,For Sale/Trade:  TAURUS PT145 MILLENNIUM PRO,"McMinnville, Oregon, United States",$ 350,"Listed On: Friday, October 24, 2014",Handguns,Taurus                                                                                ,45 ACP                                                                                ,Double / Single Action                                                                                ,Pistol,"Taurus PT145 millennium pro
2- 10 round magazines 
Key: built-in lock
10 defense (hollow point) rounds
100 FMJ rounds
Case

BEST OFFER"
3,http://www.armslist.com/posts/3569003,For Sale/Trade:  S&W bodyguard,"Seattle, Seattle, Washington",$ 0,"Listed On: Saturday, October 4, 2014",Handguns,Smith & Wesson                                                                                ,380 ACP                                                                                ,no type,Pistol,"I have a s&w bodyguard .380 for sale or trade.  It comes with its original box, two 6rd mags, a couple holsters, and just under 200rds of .380 ammo."
5,http://www.armslist.com/posts/3569005,For Sale:  $1000 if gone by Monday morning! Alexander Arms AR-15 .50 Beowulf Like new!! Must sell quick!,"80918, Colorado Springs, Colorado",FREE,"Listed On: Saturday, October 4, 2014",Rifles,Alexander Arms                                                                                ,50 Beowulf                                                                                ,Semi-automatic                                                                                ,Rifle,"****If it's sold by tomorrow I will take $1000 and include ammo! ****

I have an AA .50 beowulf AR15 for sale. It is the 16 inch barrel with no flash hider. Built on a Palmetto State lower with a 2 stage trigger. If you don't want the 2 stage trigger i have a BCI Defense lower with a single stage trigger I can swap out. This is in like new condition, been out one time, cleaned, then stored in safe. Was planning on building it up but life stuff came up, must sell! Make an offer, worst ill say is no. No trades, cash only please."
6,http://www.armslist.com/posts/3569006,"For Sale:  MOSSBERG 500 12g CANTILEVER 24"" RIFLED DEER SLUG BARREL w/ SCOPE PACKAGE!!","Springfield, Dayton, Ohio",$ 150,"Listed On: Saturday, October 4, 2014",Gun,no type,no type,no type,no type,This barrel/scope package came with my Mossberg 500 combo package and have no need for it.  It was bore-sighted at Dick's Sporting Goods.  I have shot exactly 5 Hornady sabots out of it just for fun ... it is absolutely in like new condition.  I can't find the exact specs on the scope but I suspect it is a 3x power.  I simply do not deer hunt and have no use for the barrel.
7,http://www.armslist.com/posts/3569007,For Sale:  35 rounds of 300 SA ultra Mag,"ft collins, Fort Collins, Colorado",$ 60,"Listed On: Thursday, October 30, 2014",Ammo,no type,no type,no type,no type,I have 35 rds of factory Remington 165gn core lok ammo for sale. Sold gun don't need ammo any more. Call or tx for info. REDACTED
9,http://www.armslist.com/posts/3569009,For Sale:  New Crimson Trace LG-389 Grips for Ruger P-Series,"Georgetown, Lexington, Kentucky",$ 175,"Listed On: Friday, October 10, 2014",Gun,no type,no type,no type,no type,"Crimson Trace LG-389 Laser Grip for Ruger P-Series pistols. Brand new in the box. Never installed. They have been in my safe for a few months. This is the model with the master switch so you don't run down the batteries. These sell for close to $300.

$175, located in Georgetown"
10,http://www.armslist.com/posts/3569010,For Sale:  Ruger M77 Mark II Stainless 300 WSM,"Williston, Vermont, United States",$ 700,"Listed On: Wednesday, October 29, 2014",Rifles,Ruger                                                                                ,300 Winchester Short Magnum                                                                                ,Bolt Action                                                                                ,Rifle,"Ready for deer season!  This is an excellent firearm in like new condition, with 3x9 Nikon, and box of Winchester Supreme Ballistics Tip 150gr ammo. $700 OBO"
11,http://www.armslist.com/posts/3569011,For Sale:  SIG 1911 STAINLESS RAIL,"tacoma, Seattle, Washington",$ 900,"Listed On: Friday, October 10, 2014",Handguns,Sig Sauer                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,Great condition with NS and original box. $900 firm.
12,http://www.armslist.com/posts/3569012,"For Sale/Trade:   Craftsman tool chest, stack on box with the tools","Lake County, Cleveland, Ohio",$ 625,"Listed On: Saturday, October 4, 2014",Miscellaneous,no type,no type,no type,no type,"This is a Craftsman Tool chest and drawer set I got in 1996. I paid 425.00 on sale for the chest/drawer combo and added all the tools when I owned my house. My house is sold and I am tired of working on other peoples so I am selling all this stuff. You can get a scale of size by the target next to the tool chest.

 The tool chest and drawer set has a lot of stuff, mostly Craftsman, and I removed the stuff out of the bottom drawer like the rivet gun, stapler, punch, etc so you could see better. The bar clamps are included. Please look at the pictures because listing all the tools would take forever. I added a link to my Craigslist posting so you could see what is included tool wise.

http://cleveland.craigslist.org/tls/REDACTED.html

 I tried to set the cash price in the reasonable range for everything, but would trade for a name brand 1911 or handgun with extra's/ammunition. Make an honest offer, most I will do is say, ""no thank you"".

 Please bring a truck, boxes and a strong back. I couldn't lift the chest portion by myself when I was much younger and in better shape.

 Please leave a phone number in your response, as some people have said they didn't get my email reply. I'm not sure if it my browser, or the reply went to spam and they didn't check there.
 To see all of our fabulous stuff for sale, type ""German Shedder ""in the search box of the Cleveland Craigslist home page. Thanks for looking."
13,http://www.armslist.com/posts/3569013,For Sale:  Mossberg 500 12g Combo w/ Scope,"Bellevue, Michigan, United States",$ 350,"Listed On: Wednesday, October 15, 2014",Shotguns,Mossberg                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,"Mossberg 500 12g Combo.  Synthetic with matte finish.  28"" ported vent rib barrel with double beads and accu choke (unfired).  24"" ported, fully rifled cantalever slug barrel with a Center Point 2-7 illuminated scope. Call or text REDACTED"
