,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/3038000,For Sale:  For sale taurus pt111 millennium titanium,"Tri-cities, Washington, United States",$ 350,"Listed On: Thursday, May 8, 2014",Handguns,Taurus                                                                                ,9mm Luger (9x19)                                                                                ,Double Action                                                                                ,Pistol,Like new taurus pt 111.  Its a great concealed carry handgun
1,http://www.armslist.com/posts/3038001,For Sale:  Beretta PX4 Storm,"Rogers, Fayetteville, Arkansas",$ 500,"Listed On: Tuesday, July 22, 2014",Handguns,Beretta USA                                                                                ,40 S&W                                                                                ,Double / Single Action                                                                                ,Pistol,"Excellent condition PX4 Storm .40 cal. Only 50 rounds through gun at range. 2 mags, loader, 3 original grips, gun lock, and all paperworks. CASH ONLY and NO TRADES."
2,http://www.armslist.com/posts/3038002,For Sale:  Glock 17,"South, Louisville, Kentucky",$ 449,"Listed On: Tuesday, June 3, 2014",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Double Action                                                                                ,Pistol,Lnib. Sweet shooter. 2 mags
4,http://www.armslist.com/posts/3038004,For Sale:  Talon Deep Cover Hide It holster with Cell phone case,"New Bern, Jacksonville, North Carolina",$ 40,"Listed On: Tuesday, August 26, 2014",Holsters,no type,no type,no type,no type,"This is an interesting holster that hides the weapon inside the pants and has the added cell phone case accessory.  You can fully tuck your shirt in while using this holster.  It can accommodate a variety of sizes of guns with no printing.  It has not been used, except for being tried on.  Originally paid $90 for this."
5,http://www.armslist.com/posts/3038005,For Sale:  Southwest Bullion & Coin. Edmond's Gun Shop.,"Edmond, Oklahoma, Oklahoma City, Oklahoma",$ 1,"Listed On: Thursday, May 8, 2014",Services,no type,no type,no type,no type,"Come check out Southwest Bullion & Coin. Located in downtown Edmond!
Large inventory of new and used firearms."
6,http://www.armslist.com/posts/3038006,Want To Buy:   JM Pro (Jerry Miculek Series) 10-Shot,"Guthrie, Stillwater, Oklahoma City, Oklahoma",Offer,"Listed On: Tuesday, May 13, 2014",Shotguns,Mossberg                                                                                ,12 Gauge                                                                                ,Semi-automatic                                                                                ,Shotgun,Looking for a JM Pro (Jerry Miculek Series) 10-Shot . Please send pics and price to Mike REDACTED
8,http://www.armslist.com/posts/3038008,"For Sale:  Ruger Super RedHawk Alaskan 44 Magnum 2-1/2"" barrel","Denver, Denver, Colorado",$ 995,"Listed On: Thursday, May 8, 2014",Handguns,Ruger                                                                                ,44 Magnum                                                                                ,Double / Single Action                                                                                ,Revolver,"For Sale is a Ruger Super RedHawk Alaskan in 44 Magnum with a 2-1/2"" barrel. It is new and unfired in the box. I am an FFL and must collect 4.75% sales tax and 10.00 background fee. Thanks for looking.."
10,http://www.armslist.com/posts/3038010,For Sale:  S&W E Series 1911 Stainless + accessories +700rds ammo - $1500,"I-75 from Hazel Park to Saginaw, Detroit, Michigan","$ 1,500","Listed On: Thursday, May 8, 2014",Handguns,Smith & Wesson                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,"I have for sale a Smith and Wesson 1911 E series in stainless steel with accessory rail, ambidextrous safety and tritium night sights.  The gun was purchased brand new in February and I’ve taken it to the range for a total of 3 times and 200 rounds.  I’ve decided I’m not as big a 1911 fan as I had hoped, so I am going to let this go.  Includes all of the original accessories, paperwork and case as well as three extra magazines, a left hand Blackhawk holster, a Blackhawk magazine pouch, and 700 rounds of Blazer Brass 230g FMJ ammunition.  I want to sell the entire lot, in which I have invested well over  $1800, for $1500.  Here is the link to the actual firearm:

http://www.smith-wesson.com/webapp/wcs/stores/servlet/Product4_750001_750051_785112_-1_770151_757752_757751_ProductDisplayErrorView_Y

The only trades I will consider towards this lot are these specific firearms:  A Beretta CX4 Storm 9mm that uses 92 magazines, a Ruger Redhawk 5.5in .44 magnum, a Marlin 1894 .357, or a S&W 8-shot .357 with 5” barrel.  Thanks for looking!"
11,http://www.armslist.com/posts/3038011,For Sale:  Spyderco Superleaf,"NE Heights, Albuquerque, New Mexico",$ 100,"Listed On: Wednesday, May 14, 2014",Knives,no type,no type,no type,no type,"Gently used Spyderco Superleaf. Stellar knife now discontinued by Spyderco. Massive blade thickness for a folder (.125"" of VG10). Quick deployment and excellent lockup with Spyderco's compression lock. Comes with original box, and I will clean it up. You'll love it. Check out the link below for further information. 

http://www.bladehq.com/item--Spyderco-Knives-Superleaf--8091"
12,http://www.armslist.com/posts/3038012,For Sale:  Glock 19 Gen 3 with holster and more,"Carbondale, Wilkes-Barre/Scranton, Pennsylvania",$ 450,"Listed On: Thursday, May 8, 2014",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,Selling my Glock 19 Gen 3 which I purchased new last July 2013.  I've only put about 100 rounds thru it and there is no damage or wear.  It comes with the original case - 2 15 round mags - the standard loader and a speed loader - a Blackhawk holster and a cleaning kit.  Also the original lock and 2 keys.
13,http://www.armslist.com/posts/3038013,For Sale:  Glock 26,"South, Louisville, Kentucky",$ 449,"Listed On: Thursday, May 8, 2014",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,Used
14,http://www.armslist.com/posts/3038014,For Sale:  brand new remington 700 sps .308 w extras.,"lenexa, Kansas City, Kansas",$ 100,"Listed On: Thursday, May 8, 2014",Rifles,Remington                                                                                ,308/7.62 NATO                                                                                ,Bolt Action                                                                                ,Rifle,Brand new never shot remington 700 sps in .308 bolt action.  Brand new.. never used just put the barrel on it bell and carlson tactical adjustable stock.  Barrel is free floated and the stock can accept larger barrels of you want to change it up.  The original stock is included.  I also added a brand new timney trigger which is adjustable.  This trigger is 10x better then the stock trigger which is also included.  I am also including a tactical rifle case which is built to carry up to 2 rifles.. has pockets and a boat load of molle.  The rifle cost me $650.. the stock was $498.. the trigger $125.. and the rifle case was $60. Asking $1000.  No trades...  If you can find all this for cheaper please get it there.  This is a great long range/hunting set-up.  If you have any questions or want more pics let me know.
15,http://www.armslist.com/posts/3038015,For Sale:  Mossberg 715 tactical 22lr,"Lafayette, Lafayette, Indiana",$ 300,"Listed On: Thursday, May 8, 2014",Rifles,Mossberg                                                                                ,22 Long Rifle                                                                                ,Semi-automatic                                                                                ,Rifle,"I have a brand new in the box, never been fired mossberg 715t 22lr. With one 26 round mag. I bought the gun to go shooting and it was bad timing on my part, because now I need the money, anyway I have read reviews and watched reviews on YouTube and they seem to be really good guns. I'm asking $300 obo thanks"
