,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
2,http://www.armslist.com/posts/5181002,For Sale:  Meprolight M21,"Owasso, Tulsa, Oklahoma",$ 420,"Listed On: Tuesday, February 16, 2016",Optics,no type,no type,no type,no type,"Meprolight M21 sight with bullseye reticle. This sight uses fiber optics and tritium for illumination, no batteries. This is this sight the Israelis use. I never used it, it was just an extra. These things are $520 brand new, except for this one. This one, still brand new, is $420 even."
3,http://www.armslist.com/posts/5181003,For Sale:  6.5 Grendel Alexander Arms Complete Upper W/side c,"3882 Maizeland Rd Colorado Springs, CO 80909, Colorado Springs, Colorado","$ 1,135","Listed On: Saturday, March 5, 2016",Gun,no type,no type,no type,no type,Pre-Owned / Good Condition
5,http://www.armslist.com/posts/5181005,"For Sale:  Smith and Wesson SD9VE, 9mm, used","Del City, Oklahoma City, Oklahoma",$ 295,"Listed On: Monday, February 22, 2016",Handguns,no type,no type,no type,no type,"Smith and Wesson SD9VE, 9mm, used - $295"
6,http://www.armslist.com/posts/5181006,For Sale:  ATI 1911 TITAN COMMANDER 45,"GREENWOOD VILLAGE, Denver, Colorado",$ 499,"Listed On: Sunday, February 28, 2016",Handguns,American Tactical Imports                                                                                ,45 ACP                                                                                ,Single Action                                                                                ,Pistol,One great 1911. Local trade in looks brand new comes with three magazines and three holster one limber holster one galco one iwb galco leather / kydexnice wood grips and great compact size for ease of conceal carry. feel free to ask for Elijah W or call or text with any questions REDACTED
7,http://www.armslist.com/posts/5181007,For Sale/Trade:  MOD 2 40 cal,"Ozark, Springfield, Missouri",$ 525,"Listed On: Tuesday, February 16, 2016",Handguns,Springfield                                                                                ,40 cal                                                                                ,no type,Pistol,comes with all of the XD gear and case can send picts
9,http://www.armslist.com/posts/5181009,For Sale:  Glock 23 gen4 never fired,"Prescott, Prescott Valley, Arizona",$ 500,"Listed On: Tuesday, February 16, 2016",Handguns,Glock                                                                                ,40 S&W                                                                                ,Double / Single Action                                                                                ,Pistol,I have new in the box and never fire Glock 23 gen4. Well over 100 rounds of mixed ammo (fmj and hollow point). Has 3 13 round mags and 1 22 round mag. Come with everything in the case. Moving forces sale. Text for pictures. 602-900-616one. Thank you.
10,http://www.armslist.com/posts/5181010,For Sale/Trade:  Turkish Forestry Carbine w/ Clips,"Fairfax, Northern Virginia, Virginia",$ 550,"Listed On: Tuesday, February 16, 2016",Rifles,no type,no type,Bolt Action                                                                                ,Rifle,"For sale or trade is a Turkish forestry carbine in 8mm Lebel. This started life as a WWI Mle. 16 Berthier rifle made at the st. Etienne Arsenal, it was then either captured or bought by Turkey around WWII and was converted into a carbine to arm their forestry rangers against tree poachers. The rifle is in beautiful shape, the metal is in decent condition, the stock has a few dents and dings, and the bore is in great shape. There is also some light tiger striping on the stock. The overall function is perfect. There is also an 'N' mark on the receiver, making it safe to fire surplus ammo in it. Included with the rifle is 29 rounds of PPU ammo, and some surplus ammo as well. Also included are 5 of the hard to find 3 round clips. The rifle also comes with the oringinal sling. Asking $550 obo."
11,http://www.armslist.com/posts/5181011,For Sale:  AR15 .223/5.56,"Wentzville, St. Louis, Missouri",$ 650,"Listed On: Sunday, February 21, 2016",Rifles,no type,223/5.56 NATO,no type,no type,Palmetto State freedom rifle kit with Anderson lower. Has a stainless 1/7 twist barrel. Comes with 8 magpul 30 round p mags. $650
13,http://www.armslist.com/posts/5181013,For Sale:  Beretta Nano,"Aurora, Denver, Colorado",$ 300,"Listed On: Tuesday, February 16, 2016",Handguns,Beretta USA                                                                                ,9mm Luger (9x19)                                                                                ,no type,Pistol,"Beretta Nano in excellent condition with only one box of rounds through it. Case, paperwork, grip, 9mm snap cap, and lock included. No shipping. Meet at a FFL for Transfer."
15,http://www.armslist.com/posts/5181015,For Sale:  Browning Hi Power Mark III 9MM,"Northeast, Atlanta, Georgia",$ 800,"Listed On: Tuesday, February 16, 2016",Handguns,Browning                                                                                ,9mm Luger (9x19)                                                                                ,Single Action                                                                                ,Pistol,"Manufacturer: BrowningModel: Hi Power Mark IIICaliber: 9mmBarrel Length: 4.6""Capacity: 10+1Safety: Ambidextrous ThumbGrips: Black SyntheticSights: 3 Dot FixedWeight: 32ozFrame Material: Carbon SteelSlide Description: BlackThese were NIB and on display in a case.  They are dated 1995 and come with the case and paperwork (which is still sealed in plastic).  There are no marks on them whatsoever. They are $800 a piece.  Please PM or text REDACTED."
16,http://www.armslist.com/posts/5181016,Want To Buy:  Remington 1100-1187,"Newark, Columbus, Ohio",$ 1,"Listed On: Tuesday, February 16, 2016",Shotguns,Remington                                                                                ,20 Gauge                                                                                ,Semi-automatic                                                                                ,Shotgun,want to buy a Remington 1100 or 1187 20 gauge
