,url,title,location,price,post date,category,manufacturer,caliber,action,firearm type,postcontent
0,http://www.armslist.com/posts/5401000,For Sale:  del ton ar 15,"reidsville, Greensboro, North Carolina","$ 1,100","Listed On: Tuesday, April 19, 2016",Rifles,no type,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"delton echo 316. 1 in 7 twist barrel. magpul furniture, magpul sling and mbus flip ups. simmons 3x9x50 with high rise scope mounts. 7 magpul mags, 1200 rounds of federal an pmc brass case ammo. willing to trade for high end ak or multi gun trades. asking 1100 or BEST OFFER. text or call any time at REDACTED."
1,http://www.armslist.com/posts/5401001,"For Sale/Trade:  6"" Rossi Plinkster","North of Columbia, Columbia, Missouri",$ 300,"Listed On: Tuesday, April 19, 2016",Handguns,Rossi-Braztech                                                                                ,22 Long Rifle                                                                                ,Double / Single Action                                                                                ,Pistol,8 shot Rossi Plinkster. 22LR. 6' Barrel. Fiber optic front site. Was my 10 year old sons but now he has outgrown it so it just sits in the safe. We both agree that it's time to let another little boy or girl enjoy it. $300.00. Willing to meet in Moberly or Columbia.
2,http://www.armslist.com/posts/5401002,For Sale:  Benchmade 551 Griptilian Ser. Mel Pardue/FDE,"Hutto, Austin, Texas",$ 80,"Listed On: Tuesday, April 19, 2016",Knives,no type,no type,no type,no type,"Selling my Benchmade 551 Griptilian. This is the FDE handle version with the Mel Perdue designed serrated blade. The blade is 154CM steel, coated black. The knife includes Benchmade's lifetime warranty.Will also consider firearm or knife related trade offers."
8,http://www.armslist.com/posts/5401008,For Sale:  #4203 SIG P238 380 SCORPION 6rd FDE,"2573 GENTERY MEM HWY PICKENS SC 29671, Greenville, South Carolina",$ 649,"Listed On: Thursday, October 27, 2016",Handguns,Sig Sauer                                                                                ,380 ACP                                                                                ,Single Action                                                                                ,Pistol,"Tag# 4203/4204 238-380-SCPN  SIG SAUERP238 SCORPION•Sights: Siglite •Flat Dark Earth Cerakote coated aluminum alloy frame & stainless steel slide •Black controls •Ambi-safety •Hogue G-10 Piranha texturized grips (G-Mascus GRN) •(1) 6-round mag •Wt.: 15.2 oz. P238 COMMON FEATURES•1911-inspired micro-compact •Single-Action Only (SAO) •7.5-8.5# trigger pull •Locked Breech Mechanism •Removable, windage-adjustable sights •Beavertail frame •Stainless steel slide •Rear cocking serrations •Combat hammer •Includes single-stack mag, lockable hard case & DOJ compliant gun lock •OAL: 5.5"" •Width: 1.1""http://www.sigarms.com UP TO 500 ROUNDS WITH PURCHASE...CONTACT US FOR DETAILS!!! Offer only applies to certain Sig firearms, there is a separate shipping charge for ammo as it will be shipped separately. MSRP: $760YOURS ONLY: $649.00Shipping $18-35 depending on location and weight. No trades.Contact us at Frontline Arms Inc. at REDACTED if you have any questions.Please visit us at WWW.FRONTLINEARMSINC.COM"
9,http://www.armslist.com/posts/5401009,"For Trade:  PSA ""Ghost"" pistol 5.56","West Columbus ""West Jefferson"", Columbus, Ohio",Offer,"Listed On: Tuesday, April 19, 2016",Rifles,Palmetto State Armory                                                                                ,5.56×45mm NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"I am offering a loaded 5.56 PSA AR pistol, This AR Pistol is in 95% condition. The Rifle will come with all listed items along with a 40 round magazine and a nice bulldog tactical case. Please read what extras and upgrades the Ghost Gun offers:Ghost Gun lower by PSA, Premium cold hammer forged black nitride 10.5 with Nato heavy barrel 1/7 twistNoveske Flamming Pig CompensatorThordsen Custom Cheek RestTRS-25 Red Dot ScopeSpikes Ergo Pistol GripStrike Viper hand GuardStrike Red Anodized Enhanced Magazine ReleaseFull Auto Tested Bolt CarrierUpgraded Colt M-4 Trigger40 Round P-MagBulldog Tactical Carry CaseSingle Point SlingOffered by PSA for a limited time, no longer offered as of 1/27/2014."
10,http://www.armslist.com/posts/5401010,"For Sale:  AR15 Parts (grip, stock, brake)","Richfield, Milwaukee, Wisconsin",FREE,"Listed On: Tuesday, April 19, 2016",Gun,no type,no type,no type,no type,A2 Pistol Grip - $4 (w/screw)A2 Birdcage brake - $4BCM angled shorty forend grip - $10Magpul XTM quad rail covers (12) - $15SOLD Magpul CTR Black Mil Spec SOLD
11,http://www.armslist.com/posts/5401011,For Sale:  .22 lr,"Moraine\dayton, Dayton, Ohio",FREE,"Listed On: Tuesday, April 19, 2016",Ammo,no type,no type,no type,no type,.22 lr ammo. $8.00 a pack
12,http://www.armslist.com/posts/5401012,For Sale:  SKS,"Oakes, North Dakota, United States",$ 400,"Listed On: Tuesday, April 19, 2016",Rifles,no type,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,All original SKS great shape all numbers matching Chinese norinco 7.62 cal trade or 400 cash
13,http://www.armslist.com/posts/5401013,For Sale:  Winchester Model 1906,"Signal Mountain, Chattanooga, Tennessee",$ 950,"Listed On: Tuesday, April 19, 2016",Antique,no type,no type,no type,no type,".22 pump action rifle.  Winchester Model 1906.  Inherited it from my grandfather.  I've shot this thing 500 times and it is unbelievably accurate for such an old rifle.  I love the pump action.  All original.  100% working condition.  100% accurate.  The only reason I'm selling it is to purchase a commercial mower.Thanks,Andy"
15,http://www.armslist.com/posts/5401015,For Sale:  Hornady TAP 62 gr. 223,"Brandon, Jackson, Mississippi",$ 25,"Listed On: Tuesday, April 19, 2016",Ammo,no type,no type,no type,no type,"I have 4 boxes of the very hard to come by Hornady TAP for 223. This the 62 grain barrier penetrator. Price is per box. All 4 for $100. If you've ever been on the waiting lists, you know these don't come around much."
16,http://www.armslist.com/posts/5401016,For Sale:  Desert Eagle  .50AE  extra/Barrel,"austin, Austin, Texas",FREE,"Listed On: Tuesday, April 19, 2016",Handguns,no type,no type,no type,no type,"Selling my all Black  Desert Eagle .50a.e. no scratch or blemishes  on it comes with hogue grips, 1-7rd magazine and extra barrel with rails and compensator $1600."
18,http://www.armslist.com/posts/5401018,For Sale:  45 acp,"Dayton, Dayton, Ohio",$ 225,"Listed On: Tuesday, April 19, 2016",Ammo,no type,no type,no type,no type,I have 6 50 round boxes of fmj and 4 20 round boxes of hollow points 3 are the Winchester pdx1 and 1 box of magtech. 225$ for all REDACTED
19,http://www.armslist.com/posts/5401019,For Sale:  AR PISTOL 556/223 sell or trade,"TAMPA, Tampa/St. Pete, Florida",$ 650,"Listed On: Tuesday, April 19, 2016",Rifles,no type,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"For sale, AR pistol in 556/223 cal. Low round count on the upper.10.5"" Aero Precision/Ballistic Advantage upperAmerican Defense QD mountVortex Strike Eagle 1-6 x 24TRL-1SLarue Rail CoverLarue Hand StopMBUS PRO sightsBCM Mod4 Charging HandleCore15 BCGSpikes LPK w/ CMC triggerShockwave BraceTroy MagNote: Lower has some blemish from previous owner. Does not affect function.Would like to even trade or sell ($650) so I can get a 9mm subcompact pistol. Looking for Glock 26, M&P 9C, XD9 SubCompact, XD mod2,... Only full size I would consider right now is a m9a1 or m9a3I will add cash from my side for the m9a3.If you have a pistol with holster wear that is okay!*NO modified slides, recoil springs, FCGs, barrels, grips, or whatever. Pistol needs to be stock!*If you have an ad up send me the link. If its not posted, prepared to send me pics when I reply.Lets meet in Tampa / St. Pete / Brandon area only.Asking $650 cash or paypal (so i can buy a pistol)orEven Trade for yoursThank you for looking. Contact me if you have questions."
20,http://www.armslist.com/posts/5401020,For Sale:  Tulammo .223 55gr FMJ... 500 Rounds...,"N. Raleigh, Raleigh / Durham / CH, North Carolina",$ 125,"Listed On: Tuesday, April 19, 2016",Ammo,no type,no type,no type,no type,Up for sale is a case of Tulammo .223 55gr FMJ with 500 rounds (25 boxes of 20rds each). This is steel cased non-corrosive ammo. Available for FTF sale in N. Raleigh or could have shipped at the buyer's expense.
21,http://www.armslist.com/posts/5401021,Want To Buy:  bulk .308 ammo,"Niagara County/ Buffalo, Buffalo, New York",Offer,"Listed On: Wednesday, June 8, 2016",Ammo,no type,no type,no type,no type,Looking for bulk .308 ammo. Not interested in paying $1 a round or anywhere close to that. Can be steel or brass. Please respond to this ad with quantities and pricing. Thanks.
22,http://www.armslist.com/posts/5401022,For Trade:  Glock 17,"East falmouth, Massachusetts, United States",Offer,"Listed On: Tuesday, April 19, 2016",Handguns,no type,no type,no type,no type,"Glock 17 gen 2 for trade. Not a safe queen. Plenty of life left, great shooter. One ten round magazine. Night sights dull."
23,http://www.armslist.com/posts/5401023,For Sale:  FS: Kel-Tec P11 W/extras,"palomino valley, Reno, Nevada",$ 225,"Listed On: Tuesday, April 19, 2016",Handguns,Kel-Tec                                                                                ,9mm Luger (9x19)                                                                                ,Double Action                                                                                ,Pistol,"For Sale:  Kel Tec P11 9mm.  ~400 rounds.  Great little workhorse.  Comes with two factory mags, a grip extension for use with a S&W 59 series 12 Rnd mag, cheap but functional IWB holster and a new gray frame I never got around to putting on.  $225, cash only, no trades.  Price is firm, contact through the site."
24,http://www.armslist.com/posts/5401024,For Sale:  Never Fired AR-15,"Cedar Rapids, Cedar Rapids, Iowa",$ 550,"Listed On: Tuesday, April 19, 2016",Rifles,Palmetto State Armory                                                                                ,5.56×45mm NATO                                                                                ,Semi-automatic                                                                                ,Rifle,"Im selling one of my ar 15s that i just never use, it just sits in its box or the corner of my bedroom occasionally. Never fired, clean as a whistle, high quality, bare bones. I had plans to make this into a range toy but never got around to it. Im trying to finish another ar15 spr project. Its a custom  PSA upper slapped to a anderson lower with quality parts. Comes with box and 1 new pmag and 50rds of target 5.56 ammo.Have new spare parts to go with it too from another rifle.Asking $550 obo, thats what i have in it. And its still unfired."
25,http://www.armslist.com/posts/5401025,For Sale:  Rock Island M206 38 spl.,"Norwalk, Los Angeles, California",$ 225,"Listed On: Tuesday, May 17, 2016",Handguns,Rock Island Armory                                                                                ,38 S&W Special                                                                                ,Double / Single Action                                                                                ,Revolver,Used 6-shot revolver in good condition. Shot only 50 rounds with it. Original case and grips included. Buyer responsible for DROS fees thru FFL dealer at Norwalk Turners Outdoorsman.  No shipping or cash and carry.  No trades.  Text me at REDACTED if you're interested.  Serious buyers only please.
26,http://www.armslist.com/posts/5401026,For Sale:  Wolf WPA .223 55gr FMJ... 420 Rounds...,"N. Raleigh, Raleigh / Durham / CH, North Carolina",$ 100,"Listed On: Tuesday, April 19, 2016",Ammo,no type,no type,no type,no type,Up for sale are 420 rounds (21 boxes of 20rds each) of Wolf WPA .223 55gr FMJ ammo. Available for FTF sale in N. Raleigh or could have shipped at the buyer's expense.
28,http://www.armslist.com/posts/5401028,For Sale:  Brand New Dell Laptop w/ Warranty!,"Stow, Akron, Ohio",$ 1,"Listed On: Tuesday, April 26, 2016",Miscellaneous,no type,no type,no type,no type,"Brand New Dell Inspiron I3147 laptop. This is a ""2 in 1"" as it can function as both a traditional laptop and fold into a tablet as well. Comes with the balance of the factory (Dell) warranty and Tech Support through Sept '16. This laptop is new, never used; taken out of the package ONLY for pictures. I purchased this laptop from Walmart about 4 mths ago for over $500. Shortly after purchasing, I received a laptop from work. I thought about keeping this one for a bit, then decided not to. Now, it's too late to return to the store which is why I'm selling it. The Pics are of the actual laptop for sale, along with the warranty information via the Dell website for this laptop's serial #. The rest are stock photos from the internet. There is also a link below to a YouTube video from PC Magazine doing a review of this exact laptop, I recommend watching it. See Specs below for a summary of what is included in this laptop.  Specs:  Intel Pentium N3530 Quad Core Processor 2.16GHz Microsoft Windows 8.1 64-bit 4GB DDR3L-1600 SDRAM 500GB 5,400RPM Hard Drive Integrated Graphics 2-in1 Media Card Reader Dell Wireless-N 1707 Bluetooth 4.0 11.6"" HD LED-backlit Touch Display with Truelife  Two essential devices. One perfect package. With the performance of a laptop and versatility of a tablet, this 2-in-1 Inspiron 11 3000 series laptop computer features an Intel Pentium processor, Windows 8.1 and an 11.6"" touch screen.  https://youtu.be/mnuXKyqhTscPrice is $350 cash or $400 trade. I can negogiate a bit; price is extremely fair. Thanks."
29,http://www.armslist.com/posts/5401029,For Sale:  Ak47+extras,"Delano, Wichita, Kansas",FREE,"Listed On: Tuesday, April 19, 2016",Rifles,Century International Arms                                                                                ,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,"Ras47 ak47 with box and paperwork,new magpul grip,mft quad rail stock,steel mag,steel drum,tapco mag, bipod,brand new shark brake and 120rds of ammo,total cost over 950Asking $875obo call or text anytime REDACTEDNo trades,will come with slant brake as well"
30,http://www.armslist.com/posts/5401030,For Sale:  FDE ACR Enhanced,"cheboygan, Northern Lower Peninsula, Michigan","$ 1,800","Listed On: Tuesday, April 19, 2016",Rifles,Bushmaster                                                                                ,223/5.56 NATO                                                                                ,Semi-automatic                                                                                ,Rifle,up for sale is an FDE ACR enhanced from bushmast which will come with a 1700 pelican case in black (not pictured) four FDE gen 2 PMAGS and coupler.sling is included as is the afg. i also have an aimpoint comp m2 that i could sell with it for an additional 250. not really looking to trade.
32,http://www.armslist.com/posts/5401032,For Sale:  Ruger AR556 Ar15,"Concord, Concord, New Hampshire",$ 600,"Listed On: Monday, April 25, 2016",Rifles,Ruger                                                                                ,no type,no type,Rifle,"Like new. Great shapehave original box.Comes with $150 quick release optic mount.Trade for a hunting pistol. Scoped 10mm, 454, 357, etc..Thanks!"
33,http://www.armslist.com/posts/5401033,For Sale:  Wasr 10/63 Romanian AK47 can include Eotech,"Jblm, Tacoma, Washington",$ 600,"Listed On: Tuesday, April 19, 2016",Rifles,Century International Arms                                                                                ,7.62x39                                                                                ,Semi-automatic                                                                                ,Rifle,"Wasr 10/63 has AKFX folding butt stock, TDI handguard, Tapco Muzzle Brake, Tapco G2 trigger. Hammer has been polished, very smooth action that does not stick. Solid shooter, eats all kinds of steel or brass ammo. Never fired corrosive ammo in it, and cleaned after each time at the range. I can throw in a 552 EOtech that has seen better days cosmetically, but functions flawlessly for an additional $150. No trades please, transfer at Quantico Tactical in Lakewood. Please text REDACTED. Includes 1 AK 30rd PmagTDI handguard-$68AKFX Skeleton Ace stock folding- $179"
34,http://www.armslist.com/posts/5401034,For Sale:  New H&K VP40,"Malden, Massachusetts, United States",$ 500,"Listed On: Friday, September 9, 2016",Handguns,Heckler & Koch                                                                                ,40 S&W                                                                                ,Striker Fire                                                                                ,Pistol,"Selling my new H&K VP40. Put exactly 200 rounds through it since purchased. Gun is in brand new condition. Comes with original parts, carry case, hand straps, and two 10 round magazines. Asking for $500 firm. Sorry NO trades-Must have LTC-A-Must follow all MA laws -Buyer responsible for transfer fee"
35,http://www.armslist.com/posts/5401035,"For Sale:  FS: Ruger GP100, Wiley Clapp edition Matte SS","palomino valley, Reno, Nevada",$ 650,"Listed On: Saturday, April 30, 2016",Handguns,Ruger                                                                                ,357 Magnum                                                                                ,Double / Single Action                                                                                ,Revolver,"For sale:  Ruger GP100 Wiley Clapp edition.  3” matte stainless,  Novak dovetail rear sight, Novak fiber optic front.  Beautiful weapon.  Zero rounds fired by me.  I purchased it used and the former owner claimed 50 rounds.  Nearly brand new and it looks it.  $650, cash only, no trades this time.  Normally I love to trade but only selling to raise money to fix my Jeep.  Price is firm, contact through the site."
37,http://www.armslist.com/posts/5401037,For Sale:  Sig Sauer 556 SWAT Pistol Eotech+,"souyh, Lexington, Kentucky","$ 1,900","Listed On: Tuesday, April 19, 2016",Handguns,Sig Sauer                                                                                ,223/5.56 NATO                                                                                ,Single Action                                                                                ,Pistol,"Have a like new (appx 100 rounds) Sig Sauer 556 SWAT Pistol with Eotech sight, EXTRA lower with Sig Brace mounted, Case, Sig Loght/Laser/Strobe, factory quad rails, plus more accessories. Eotech is the newer smaller type, like new with original boxes apd all papers etc. Will ship to your FFL for $40 which includes tracking and insurance.      OVER $2600 invested. Asking $1900"
38,http://www.armslist.com/posts/5401038,"For Sale:  Weatherby PA-08 Upland 12 gauge 28"" bbl","South Seattle, Seattle, Washington",$ 225,"Listed On: Tuesday, April 19, 2016",Shotguns,Weatherby                                                                                ,12 Gauge                                                                                ,Pump Action                                                                                ,Shotgun,"Weatherby PA-08 Upland 12 gauge with 28"" barrel.  Has a total of 10 rounds through it.   Comes with:Soft caseCouple different chokesTwo boxes of ammo594 applies"
39,http://www.armslist.com/posts/5401039,For Sale/Trade:  308 or Leupold scout scope,"Northglenn, Denver, Colorado",$ 1,"Listed On: Tuesday, April 19, 2016",Rifles,no type,no type,no type,Rifle,up for sale or trade over 300 rounds of 308 ammo plus another hundred rounds of 308 blanks. I also have a Leuplod 2.5x scout scope.
40,http://www.armslist.com/posts/5401040,For Trade:  Savage axis 308,"Springfield, Dayton, Ohio",Offer,"Listed On: Tuesday, April 19, 2016",Rifles,Savage Arms                                                                                ,308/7.62 NATO                                                                                ,Bolt Action                                                                                ,Rifle,Custom savage 308 with boyds pro Varmint zombie stock custom trigger work with bipod and 9x32 bushnell scope have all the info on stock
43,http://www.armslist.com/posts/5401043,"For Sale:  Very nice Taurus 709 9mm Slim, great for CCW","Chippewa falls, Eau Claire, Wisconsin",$ 375,"Listed On: Tuesday, April 19, 2016",Handguns,Taurus                                                                                ,9mm Luger (9x19)                                                                                ,Double / Single Action                                                                                ,Pistol,"Up for sale is my Taurus Tactical 709 9mm slim, very nice gun, shoots great, comes with 2 mags and case. Perfect for CCW. Price is firm and set at $375. Call or text REDACTED"
44,http://www.armslist.com/posts/5401044,For Trade:  Guns for 4x4,"Cincinnati, Ohio, United States",Offer,"Listed On: Tuesday, April 19, 2016",Handguns,Glock                                                                                ,9mm Luger (9x19)                                                                                ,Striker Fire                                                                                ,Pistol,"Looking to trade some firearms for a 4x4. Prefer a Cherokee. Got a handful of Glocks with bells and whistles. Some tactical shotguns. A few higher end ARs in the 4k price range. Looking mostly for a trail rig. Title isn't important but if it has one, that's a plus. Open to all trades. Can send pics upon request. Email is the best way to get ahold of me. Thanks.im in Cincinnati but can travel anywhere in Ohio."
